player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Hunter Feduccia,TB,L,Tanner Bibee,R,TB,CLE,H,mlb_schedule,0.170076709407245,488,1,novig,953,0.0949667616334283,0.0751,0.142076709407245,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,99.8,92.3,0.0,0.0,1,96.0,16.0,DOME,6:10 PM ET,Tropicana Field,,9.0,1,18.0,4.632,0.0588235294117647,0.4117647058823529,0.3529411764705882,89.31944444444443,0.3754999999999999,0.5545944444444444,0.0714285714285714,3.86,1.512605042016807,20.0,119.0,6,0,0,0.0,2,0,2026-07-25,822948,676439,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 900}, ""draftkings"": {""odds"": 860}, ""fanduel"": {""odds"": 900}}"
Kyle Karros,COL,R,Robert Gasser,L,MIL,MIL,A,mlb_schedule,0.1924235765855743,420,1,bet365,750,0.1176470588235294,0.0748,0.1644235765855743,0.207492795389049,0.138328530259366,0.654178674351585,4.2,0.9884341530963489,113.4,80.6,11.7,7.363048575283098,0,82.0,0.0,7 MPH TOWARD OF,7:10 PM ET,American Family Field,9.0,2.0,1,14.0,5.5,0.0232558139534883,0.4186046511627907,0.3023255813953488,91.77322222222224,0.4083666666666666,0.6615677777777778,0.0649350649350649,,,,,0,0,0,,8,1,2026-07-25,823758,691720,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 550}, ""draftkings"": {""odds"": 640}, ""fanduel"": {""odds"": 560}}"
Nick Kurtz,ATH,L,Mike Paredes,R,MIN,MIN,A,mlb_schedule,0.3024583645643716,231,1,betmgm,333,0.23094688221709,0.0715,0.2744583645643716,0.3155339805825243,0.1893203883495145,0.495145631067961,4.2,0.9433372433073748,93.0,86.1,10.0,6.691306063588582,0,89.0,7.0,7 MPH TOWARD OF,7:10 PM ET,Target Field,20.0,2.0,0,22.0,,0.0967741935483871,0.6451612903225806,0.2903225806451613,96.09222222222222,0.5065666666666667,0.7881333333333332,0.0606060606060606,,,,,0,0,0,,14,6,2026-07-25,823679,701762,"{""novig"": {""odds"": 257}, ""bet365"": {""odds"": 195}, ""betmgm"": {""odds"": 333}, ""pinnacle"": {""odds"": 243}, ""fanduel"": {""odds"": 255}}"
Willson Contreras,BOS,R,Dylan Cease,R,BOS,TOR,H,mlb_schedule,0.2083144130187706,380,1,novig,614,0.1400560224089636,0.0683,0.1803144130187707,0.2468193384223918,0.1399491094147582,0.6132315521628499,4.0,0.977622882089703,85.2,79.8,11.5,-10.24657502816623,0,87.0,0.0,10 MPH TOWARD HP,4:10 PM ET,Fenway Park,22.0,4.0,1,6.0,2.584,0.0769230769230769,0.5897435897435898,0.4102564102564102,94.34855555555556,0.6661722222222222,1.1249822222222223,0.0413223140495867,2.67,0.6038338658146964,7.0,104.33333333333331,34,8,2,0.235,15,7,2026-07-25,824734,575929,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 475}, ""betmgm"": {""odds"": 425}, ""draftkings"": {""odds"": 600}, ""fanduel"": {""odds"": 500}}"
Dansby Swanson,CHC,R,Paul Skenes,R,PIT,PIT,A,mlb_schedule,0.1802821162221146,455,1,draftkings,760,0.11627906976744186,0.064,0.1522821162221146,0.2297650130548303,0.1044386422976501,0.6657963446475196,3.5,0.9784206089630698,76.9,83.9,7.9,3.463132059633712,0,90.0,7.0,3 MPH TOWARD OF,6:40 PM ET,PNC Park,16.0,8.0,0,24.0,2.6,0.0,0.4888888888888889,0.3111111111111111,91.62188888888888,0.4029166666666667,0.6393788888888889,0.0410958904109589,3.43,0.8583815028901735,11.0,115.33333333333331,18,4,2,0.222,11,5,2026-07-25,823355,621020,"{""novig"": {""odds"": 700}, ""bet365"": {""odds"": 650}, ""draftkings"": {""odds"": 760}, ""fanduel"": {""odds"": 680}}"
Manny Machado,SD,R,Eury Pérez,R,MIA,MIA,A,mlb_schedule,0.2217686394125399,351,1,novig,506,0.165016501650165,0.0568,0.1937686394125399,0.2201405152224824,0.1147540983606557,0.6651053864168618,4.1,0.9887248204619914,84.5,89.3,0.0,0.0,1,93.0,31.0,DOME,4:10 PM ET,loanDepot Park,22.0,3.0,0,16.0,4.664,0.025,0.4,0.4,90.085,0.3710722222222222,0.5655944444444445,0.0551181102362204,,,,,6,0,0,0.0,18,4,2026-07-25,823841,592518,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 425}, ""fanduel"": {""odds"": 450}}"
Tyler Soderstrom,ATH,L,Mike Paredes,R,MIN,MIN,A,mlb_schedule,0.2105490549807954,375,1,novig,545,0.1550387596899224,0.0555,0.1825490549807954,0.1777188328912466,0.1326259946949602,0.6896551724137931,4.1,0.9917479377144356,93.0,86.1,10.0,6.691306063588582,0,89.0,7.0,7 MPH TOWARD OF,7:10 PM ET,Target Field,16.0,3.0,1,7.0,,0.048780487804878,0.5121951219512195,0.1951219512195122,93.30722222222222,0.5307499999999999,0.8074333333333334,0.0606060606060606,,,,,0,0,0,,11,6,2026-07-25,823679,691016,"{""novig"": {""odds"": 545}, ""betmgm"": {""odds"": 425}, ""pinnacle"": {""odds"": 503}, ""draftkings"": {""odds"": 524}, ""fanduel"": {""odds"": 450}}"
Sal Stewart,CIN,R,Andre Pallante,R,STL,STL,A,mlb_schedule,0.1930776951660734,418,1,bet365,625,0.1379310344827586,0.0551,0.1650776951660734,0.2112359550561797,0.1078651685393258,0.6808988764044944,4.2,0.9917491441380424,88.4,90.2,7.2,7.042662725283401,0,100.0,62.0,7 MPH TOWARD OF,7:15 PM ET,Busch Stadium,21.0,2.0,1,6.0,4.404,0.0217391304347826,0.4347826086956521,0.3260869565217391,89.85333333333332,0.3496388888888889,0.5429777777777777,0.0273224043715847,4.02,0.8544303797468356,10.0,105.33333333333331,6,0,0,0.0,16,6,2026-07-25,823027,701398,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 625}, ""betmgm"": {""odds"": 500}, ""fanduel"": {""odds"": 520}}"
Yohendrick Piñango,TOR,L,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.1384188775305342,622,1,bet365,1100,0.0833333333333333,0.0551,0.1104188775305342,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,80.8,79.8,11.5,-10.24657502816623,0,87.0,0.0,10 MPH TOWARD HP,4:10 PM ET,Fenway Park,,7.0,0,28.0,3.934,0.054054054054054,0.5135135135135135,0.2702702702702703,90.65944444444445,0.3609277777777777,0.5205,0.0372670807453416,,,,,4,0,0,0.0,4,1,2026-07-25,824734,682818,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 1100}, ""betmgm"": {""odds"": 900}, ""draftkings"": {""odds"": 760}, ""fanduel"": {""odds"": 800}}"
Kyle Stowers,MIA,L,Randy Vásquez,R,MIA,SD,H,mlb_schedule,0.233928918822026,327,1,novig,456,0.1798561151079136,0.0541,0.205928918822026,0.3273809523809524,0.1071428571428571,0.5654761904761906,4.2,0.9698243225235696,91.5,89.3,0.0,0.0,1,93.0,31.0,DOME,4:10 PM ET,loanDepot Park,12.0,2.0,0,17.0,4.441,0.0256410256410256,0.5897435897435898,0.3333333333333333,95.39555555555556,0.4457966666666667,0.6455388888888888,0.059171597633136,,,,,10,2,2,0.2,11,1,2026-07-25,823841,669065,"{""novig"": {""odds"": 456}, ""bet365"": {""odds"": 350}, ""betmgm"": {""odds"": 360}, ""fanduel"": {""odds"": 310}}"
Ryan O'Hearn,PIT,L,Shota Imanaga,L,PIT,CHC,H,mlb_schedule,0.1776925850660496,463,1,bet365,700,0.125,0.0527,0.1496925850660496,0.2309782608695652,0.0896739130434782,0.6793478260869565,3.9,0.9881550471675412,90.6,83.9,7.9,3.463132059633712,0,90.0,7.0,3 MPH TOWARD OF,6:40 PM ET,PNC Park,16.0,5.0,0,18.0,4.929,0.1,0.5,0.4,91.2038888888889,0.4241400000000001,0.6418522222222222,0.1036585365853658,3.91,1.7217391304347829,22.0,115.0,4,0,0,0.0,12,4,2026-07-25,823355,656811,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 700}, ""draftkings"": {""odds"": 650}, ""fanduel"": {""odds"": 680}}"
Bryan Reynolds,PIT,R,Shota Imanaga,L,PIT,CHC,H,mlb_schedule,0.2116243040461569,373,1,betmgm,525,0.16,0.0516,0.1836243040461569,0.2406181015452538,0.1589403973509933,0.6004415011037527,4.1,0.9767469712424367,76.9,83.9,7.9,3.463132059633712,0,90.0,7.0,3 MPH TOWARD OF,6:40 PM ET,PNC Park,14.0,3.0,1,16.0,4.929,0.0714285714285714,0.4285714285714285,0.2857142857142857,88.70666666666668,0.4947888888888888,0.7639166666666666,0.1036585365853658,3.91,1.7217391304347829,22.0,115.0,28,2,0,0.071,8,6,2026-07-25,823355,668804,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 475}, ""betmgm"": {""odds"": 525}, ""fanduel"": {""odds"": 470}}"
Elly De La Cruz,CIN,L,Andre Pallante,R,STL,STL,A,mlb_schedule,0.1862714142558971,437,1,bet365,625,0.1379310344827586,0.0483,0.1582714142558971,0.2688172043010752,0.1075268817204301,0.6236559139784946,4.3,0.9850370952298202,81.1,90.2,7.2,7.042662725283401,0,100.0,62.0,7 MPH TOWARD OF,7:15 PM ET,Busch Stadium,17.0,1.0,1,8.0,4.404,0.0,0.5277777777777778,0.1944444444444444,95.55144444444446,0.4699344444444445,0.7140822222222223,0.0273224043715847,4.02,0.8544303797468356,10.0,105.33333333333331,46,10,0,0.217,9,9,2026-07-25,823027,682829,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 625}, ""betmgm"": {""odds"": 600}, ""fanduel"": {""odds"": 560}}"
Anthony Seigler,BOS,L,Dylan Cease,R,BOS,TOR,H,mlb_schedule,0.1249948518345225,700,1,bet365,1200,0.0769230769230769,0.0481,0.0969948518345225,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,80.8,79.8,11.5,-10.24657502816623,0,87.0,0.0,10 MPH TOWARD HP,4:10 PM ET,Fenway Park,,1.0,1,15.0,2.584,0.054054054054054,0.2972972972972973,0.3783783783783784,86.71566666666668,0.3567822222222222,0.5364222222222222,0.0413223140495867,2.67,0.6038338658146964,7.0,104.33333333333331,0,0,0,,2,1,2026-07-25,824734,678011,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1200}, ""betmgm"": {""odds"": 800}, ""fanduel"": {""odds"": 1100}}"
Brooks Lee,MIN,R,Brady Basso,L,MIN,ATH,H,mlb_schedule,0.1567944890085884,538,1,novig,809,0.11001100110011,0.0468,0.1287944890085884,0.1637717121588089,0.0744416873449131,0.7617866004962779,3.5,0.9934024657396818,92.4,86.1,10.0,6.691306063588582,0,89.0,7.0,7 MPH TOWARD OF,7:10 PM ET,Target Field,15.0,8.0,0,29.0,,0.0,0.4,0.2333333333333333,90.33111111111111,0.3107333333333333,0.4186555555555555,0.0227272727272727,,,,,0,0,0,,12,4,2026-07-25,823679,686797,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 525}, ""pinnacle"": {""odds"": 595}, ""fanduel"": {""odds"": 800}}"
Ezequiel Duran,TEX,R,Bryan Woo,R,TEX,SEA,H,mlb_schedule,0.1416248830110195,606,1,novig,953,0.0949667616334283,0.0467,0.1136248830110195,0.2379603399433427,0.0764872521246459,0.6855524079320113,4.1,0.9912914084666832,86.4,99.4,0.0,0.0,1,69.0,1.0,DOME,7:15 PM ET,Globe Life Field,10.0,3.0,1,14.0,2.957,0.0465116279069767,0.3488372093023256,0.2558139534883721,84.30255555555556,0.3603977777777778,0.5465688888888889,0.0251572327044025,4.16,0.9788519637462236,12.0,110.33333333333331,12,6,0,0.5,9,2,2026-07-25,822869,677649,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 950}, ""draftkings"": {""odds"": 920}, ""fanduel"": {""odds"": 830}}"
Cam Smith,HOU,R,Sean Burke,R,CWS,CWS,A,mlb_schedule,0.1791598147355338,458,1,bet365,650,0.1333333333333333,0.0458,0.1511598147355339,0.2394736842105263,0.0973684210526315,0.6631578947368422,3.4,0.9752685449546372,91.0,78.6,11.7,10.994403663195127,0,91.0,4.0,11 MPH TOWARD OF,7:10 PM ET,Rate Field,13.0,9.0,1,13.0,3.689,0.0465116279069767,0.4418604651162791,0.2558139534883721,90.03444444444445,0.3856111111111111,0.5410654761904762,0.0606060606060606,3.2,1.0415430267062311,13.0,112.33333333333331,4,2,0,0.5,9,4,2026-07-25,824571,701358,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 650}, ""draftkings"": {""odds"": 592}, ""fanduel"": {""odds"": 540}}"
Brandon Valenzuela,TOR,R,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.136099792517943,635,1,bet365,1000,0.0909090909090909,0.0452,0.108099792517943,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,85.2,79.8,11.5,-10.24657502816623,0,87.0,0.0,10 MPH TOWARD HP,4:10 PM ET,Fenway Park,,9.0,1,8.0,3.934,0.0,0.3076923076923077,0.3461538461538461,85.62444444444444,0.3171555555555556,0.4408,0.0372670807453416,,,,,6,2,0,0.333,6,2,2026-07-25,824734,678218,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1000}, ""fanduel"": {""odds"": 870}}"
