player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Aaron Judge,NYY,R,Zebby Matthews,R,MIN,MIN,A,mlb_schedule,0.2110333819328177,374,0,,,,,0.1830333819328177,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,92.4,74.2,8.4,8.296582060999157,0,96.0,27.0,8 MPH TOWARD OF,1:40 PM ET,Target Field,,3.0,0,115.0,4.518,0.0,0.6046511627906976,0.3720930232558139,94.71944444444443,0.4400333333333333,0.6715722222222222,0.0520231213872832,,,,,8,2,0,0.25,13,6,2026-09-16,823655,592450
Ben Rice,NYY,L,Zebby Matthews,R,MIN,MIN,A,mlb_schedule,0.1981024905988961,405,0,,,,,0.1701024905988961,0.2427652733118971,0.1302250803858521,0.6270096463022508,4.3,0.985602082495672,93.0,74.2,8.4,8.296582060999157,0,96.0,27.0,8 MPH TOWARD OF,1:40 PM ET,Target Field,38.0,1.0,1,3.0,4.518,0.0217391304347826,0.4347826086956521,0.3478260869565217,91.00011111111112,0.476351111111111,0.7343111111111111,0.0520231213872832,,,,,16,8,2,0.5,29,10,2026-09-16,823655,700250
Luis García Jr.,NYY,L,Zebby Matthews,R,MIN,MIN,A,mlb_schedule,0.1944272274519164,414,0,,,,,0.1664272274519164,0.170873786407767,0.0446601941747572,0.7844660194174757,4.0,0.9978419425646256,93.0,74.2,8.4,8.296582060999157,0,96.0,27.0,8 MPH TOWARD OF,1:40 PM ET,Target Field,30.0,4.0,1,6.0,4.518,0.0212765957446808,0.5319148936170213,0.2340425531914893,92.41722222222224,0.48145,0.7531611111111111,0.0520231213872832,,,,,4,2,0,0.5,27,3,2026-09-16,823655,671277
Jordan Walker,STL,R,Anthony Molina,R,STL,SF,H,mlb_schedule,0.187966891559522,432,0,,,,,0.159966891559522,0.2539936102236422,0.0798722044728434,0.6661341853035143,4.0,0.9875752456341277,88.4,95.8,10.0,-0.5233595624294384,0,94.0,26.0,CROSSWIND 10 MPH,1:15 PM ET,Busch Stadium,28.0,4.0,0,15.0,,0.025,0.6,0.125,92.25166666666668,0.3613333333333333,0.4885166666666667,0.0352941176470588,,,,,0,0,0,,20,9,2026-09-16,823004,691023
Kody Clemens,MIN,L,Carlos Rodón,L,MIN,NYY,H,mlb_schedule,0.1871338856054903,434,0,,,,,0.1591338856054903,0.2228360957642725,0.0810313075506445,0.6961325966850829,3.9,0.9903956484766694,93.0,74.2,8.4,8.296582060999157,0,96.0,27.0,8 MPH TOWARD OF,1:40 PM ET,Target Field,26.0,5.0,1,7.0,3.5,0.0714285714285714,0.5238095238095238,0.4523809523809524,91.96222222222222,0.48415,0.8594,0.0461538461538461,,,,,6,0,0,0.0,21,6,2026-09-16,823655,665019
Jo Adell,CLE,R,Anthony Kay,L,CLE,CWS,H,mlb_schedule,0.186095221961439,437,0,,,,,0.158095221961439,0.2418831168831169,0.0746753246753246,0.6834415584415584,4.1,0.9910492178582685,95.7,81.8,9.6,-9.272887932375054,0,92.0,28.0,9 MPH TOWARD HP,1:10 PM ET,Progressive Field,22.0,3.0,1,3.0,5.48,0.0,0.2727272727272727,0.2045454545454545,88.35555555555555,0.3017555555555555,0.3937166666666666,0.0493827160493827,,,,,10,0,0,0.0,10,13,2026-09-16,824382,666176
Miguel Vargas,CWS,R,Parker Messick,L,CLE,CLE,A,mlb_schedule,0.1847884147465666,441,0,,,,,0.1567884147465666,0.1793313069908814,0.1474164133738602,0.6732522796352582,4.1,0.9898077158732281,95.7,81.8,9.6,-9.272887932375054,0,92.0,28.0,9 MPH TOWARD HP,1:10 PM ET,Progressive Field,31.0,3.0,0,12.0,3.327,0.0227272727272727,0.3636363636363636,0.3181818181818182,88.32644444444445,0.34359,0.4643066666666666,0.0434782608695652,2.51,0.8355899419729206,16.0,172.33333333333334,22,2,2,0.091,19,12,2026-09-16,824382,678246
Alec Burleson,STL,L,Anthony Molina,R,STL,SF,H,mlb_schedule,0.183233795859295,446,0,,,,,0.155233795859295,0.1726844583987441,0.0957613814756671,0.7315541601255887,4.1,0.9954468455758093,81.1,95.8,10.0,-0.5233595624294384,0,94.0,26.0,CROSSWIND 10 MPH,1:15 PM ET,Busch Stadium,23.0,3.0,0,9.0,,0.0,0.4693877551020408,0.2448979591836734,88.04911111111112,0.3322244444444445,0.4684055555555556,0.0352941176470588,,,,,2,0,0,0.0,20,3,2026-09-16,823004,676475
Bryce Eldridge,SF,L,Matthew Liberatore,L,STL,STL,A,mlb_schedule,0.1810854881235507,452,0,,,,,0.1530854881235507,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,81.1,95.8,10.0,-0.5233595624294384,0,94.0,26.0,CROSSWIND 10 MPH,1:15 PM ET,Busch Stadium,,2.0,1,8.0,4.592,0.0,0.525,0.275,92.67266666666669,0.4584222222222223,0.7074033333333333,0.0567375886524822,,,,,0,0,0,,11,6,2026-09-16,823004,805811
Colson Montgomery,CWS,L,Parker Messick,L,CLE,CLE,A,mlb_schedule,0.1746230298304251,473,0,,,,,0.1466230298304251,0.3488372093023256,0.1079734219269103,0.5431893687707642,3.6,0.9404268822730565,106.3,81.8,9.6,-9.272887932375054,0,92.0,28.0,9 MPH TOWARD HP,1:10 PM ET,Progressive Field,31.0,7.0,0,11.0,3.327,0.0333333333333333,0.4,0.1666666666666666,86.28999999999999,0.4585333333333333,0.7329,0.0434782608695652,2.51,0.8355899419729206,16.0,172.33333333333334,18,4,0,0.222,21,10,2026-09-16,824382,695657
