player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Jordan Walker,STL,R,Zac Gallen,R,STL,AZ,H,mlb_schedule,0.2159938922438973,363,1,novig,525.0,0.16,0.056,0.2185958009088604,0.2545454545454545,0.0757575757575757,0.6696969696969697,4.0,0.9880971699632606,88.4,86.6,8.5,-2.907171218268184,0,95.0,37.0,3 MPH TOWARD HP,7:45 PM ET,Busch Stadium,18.0,4.0,8.5,0,12.0,5.012,0.0246913580246913,0.345679012345679,0.1481481481481481,88.42802380952381,0.4629722222222222,0.6945866666666667,0.0173010380622837,0.2802768166089965,0.0346020761245674,,,,,0,0,0,,13,6,2026-06-25,823042,691023
Iván Herrera,STL,R,Zac Gallen,R,STL,AZ,H,mlb_schedule,0.1412780088859972,608,1,fanduel,750.0,0.1176470588235294,0.0236,0.1430236918000263,0.1553672316384181,0.1949152542372881,0.6497175141242938,4.2,0.9877944493526996,88.4,86.6,8.5,-2.907171218268184,0,95.0,37.0,3 MPH TOWARD HP,7:45 PM ET,Busch Stadium,10.0,2.0,8.5,1,4.0,5.012,0.0229885057471264,0.3333333333333333,0.1034482758620689,84.84083044733046,0.2795555555555555,0.3986866666666666,0.0173010380622837,0.2802768166089965,0.0346020761245674,,,,,8,2,0,0.25,6,5,2026-06-25,823042,671056
Alec Bohm,PHI,R,Cade Cavalli,R,WSH,WSH,A,mlb_schedule,0.1231003711213692,712,1,novig,900.0,0.1,0.0231,0.1233836096921082,0.1381578947368421,0.0723684210526315,0.7894736842105263,3.9,0.9977044068377822,92.4,87.6,9.7,6.977596063284916,0,84.0,1.0,7 MPH TOWARD OF,6:45 PM ET,Nationals Park,9.0,5.0,8.5,1,9.0,3.358,0.0240963855421686,0.1927710843373494,0.1204819277108433,83.06582010582011,0.36097,0.5397119047619048,0.0165016501650165,0.2607260726072607,0.0198019801980198,,,,,12,2,0,0.167,5,4,2026-06-25,822717,664761
James Wood,WSH,L,Cristopher Sánchez,L,WSH,PHI,H,mlb_schedule,0.1630005562440168,513,1,pinnacle,600.0,0.1428571428571428,0.0201,0.1697351272191529,0.29973474801061,0.1724137931034483,0.5278514588859416,4.3,0.9603230569566146,93.0,87.6,9.7,6.977596063284916,0,84.0,1.0,7 MPH TOWARD OF,6:45 PM ET,Nationals Park,20.0,1.0,8.5,0,11.0,1.846,0.0625,0.421875,0.15625,87.44322222222222,0.6253440476190477,1.007625,0.0128205128205128,0.282051282051282,0.016025641025641,1.8,0.6,7.0,105.0,16,0,0,0.0,16,5,2026-06-25,822717,695578
Jacob Young,WSH,R,Cristopher Sánchez,L,WSH,PHI,H,mlb_schedule,0.1000228363480028,900,1,novig,1150.0,0.08,0.02,0.1006448766667701,0.1906614785992217,0.0622568093385214,0.7470817120622568,3.7,0.9938194537132096,92.4,87.6,9.7,6.977596063284916,0,84.0,1.0,7 MPH TOWARD OF,6:45 PM ET,Nationals Park,8.0,6.0,8.5,0,24.0,1.846,0.0476190476190476,0.2222222222222222,0.1746031746031746,85.53141414141415,0.2962666666666667,0.4271444444444444,0.0128205128205128,0.282051282051282,0.016025641025641,1.8,0.6,7.0,105.0,18,6,0,0.333,7,1,2026-06-25,822717,696285
Anthony Seigler,BOS,L,Cam Schlittler,R,BOS,NYY,H,mlb_schedule,0.0750658978332675,1232,1,bet365,1500.0,0.0625,0.0126,0.0760631635774167,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,80.8,83.7,10.1,9.975652240010891,0,82.0,1.0,10 MPH TOWARD OF,7:10 PM ET,Fenway Park,,7.0,7.5,0,,2.112,0.0,0.1794871794871795,0.0769230769230769,82.17122222222223,0.4126666666666665,0.5230555555555556,0.014792899408284,0.2218934911242603,0.014792899408284,1.71,0.4736842105263157,5.0,95.0,2,2,0,1.0,0,0,2026-06-25,824747,678011
Jazz Chisholm Jr.,NYY,L,Connelly Early,L,BOS,BOS,A,mlb_schedule,0.1668811577200291,499,1,novig,545.0,0.1550387596899224,0.0118,0.1727927197032034,0.2815533980582524,0.1100323624595469,0.6084142394822006,3.6,0.9657881304644768,80.8,83.7,10.1,9.975652240010891,0,82.0,1.0,10 MPH TOWARD OF,7:10 PM ET,Fenway Park,12.0,7.0,7.5,1,6.0,4.748,0.0303030303030303,0.3484848484848485,0.1363636363636363,87.53451851851852,0.5074777777777778,0.8768095238095237,0.015625,0.265625,0.040625,3.64,1.542857142857143,14.0,81.66666666666667,4,2,0,0.5,9,3,2026-06-25,824747,665862
J.P. Crawford,SEA,L,Bubba Chandler,R,PIT,PIT,A,mlb_schedule,0.1222052972838492,718,1,bet365,750.0,0.1176470588235294,0.0046,0.1235553146970365,0.1863117870722433,0.1634980988593156,0.650190114068441,4.3,0.9890735787732192,90.6,82.3,12.4,9.358398794762373,0,89.0,42.0,9 MPH TOWARD OF,12:35 PM ET,PNC Park,,1.0,8.5,0,,4.752,0.0229885057471264,0.2298850574712643,0.1839080459770115,81.48186796536795,0.4311111111111111,0.6328444444444444,0.010204081632653,0.1904761904761904,0.0204081632653061,,,,,0,0,0,,9,1,2026-06-25,823366,641487
Brandon Marsh,PHI,L,Cade Cavalli,R,WSH,WSH,A,mlb_schedule,0.1230586433264712,713,1,novig,733.0,0.120048019207683,0.003,0.1241299285787594,0.2534246575342466,0.0513698630136986,0.6952054794520548,4.0,0.9913696457852356,93.0,87.6,9.7,6.977596063284916,0,84.0,1.0,7 MPH TOWARD OF,6:45 PM ET,Nationals Park,11.0,4.0,8.5,1,9.0,3.358,0.0229885057471264,0.1954022988505747,0.1264367816091954,81.98426455026454,0.3928255555555555,0.5906866666666666,0.0165016501650165,0.2607260726072607,0.0198019801980198,,,,,18,4,0,0.222,9,2,2026-06-25,822717,669016
Chandler Simpson,TB,L,Seth Lugo,R,TB,KC,H,mlb_schedule,0.0339868143852276,2842,1,bet365,3000.0,0.032258064516129,0.0017,0.0340142970535168,0.1040268456375839,0.0570469798657718,0.8389261744966443,3.9,0.9991920259811352,99.8,,,,0,,,CALM,12:10 PM ET,Tropicana Field,,5.0,8.0,0,,3.6,0.0,0.0483870967741935,0.1612903225806451,76.66623809523809,0.2075797619047619,0.2568071428571429,0.0120845921450151,0.2749244712990936,0.0211480362537764,3.69,0.73828125,7.0,85.33333333333333,6,2,0,0.333,1,0,2026-06-25,822961,802415
