player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Otto Lopez,MIA,R,Joey Cantillo,L,MIA,CLE,H,mlb_schedule,0.1698904452799275,489,1,bet365,900.0,0.1,0.0699,0.1418904452799275,0.1333333333333333,0.0592592592592592,0.8074074074074075,4.3,0.9991606362837312,84.5,90.0,0.0,0.0,1,96.0,19.0,DOME,1:40 PM ET,loanDepot Park,9.0,1.0,1,18.0,5.01,0.0125,0.3,0.1375,84.40014285714285,0.3192822222222222,0.4352855555555555,0.0252707581227436,3.66,1.125,12.0,96.0,0,0,0,,8,2,2026-07-12,823842,672640,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 725}, ""fanduel"": {""odds"": 800}}"
Jake Bauers,MIL,L,Paul Skenes,R,PIT,PIT,A,mlb_schedule,0.1850945751473209,440,1,bet365,700.0,0.125,0.0601,0.1570945751473209,0.260233918128655,0.1432748538011695,0.5964912280701754,4.0,0.9734898660960718,90.6,86.7,8.7,-2.975575246933317,0,94.0,10.0,3 MPH TOWARD HP,12:15 PM ET,PNC Park,18.0,4.0,1,18.0,2.6,0.0222222222222222,0.3555555555555555,0.1555555555555555,85.75944444444444,0.3264545454545455,0.4920681818181818,0.0216718266253869,3.58,0.9611650485436892,11.0,103.0,12,2,0,0.167,19,3,2026-07-12,823358,641343,"{""novig"": {""odds"": 456}, ""bet365"": {""odds"": 700}, ""draftkings"": {""odds"": 467}, ""fanduel"": {""odds"": 430}}"
Denzer Guzman,LAA,R,Taj Bradley,R,MIN,MIN,A,mlb_schedule,0.1618144587724016,518,1,bet365,800.0,0.1111111111111111,0.0507,0.1338144587724016,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,92.4,94.3,9.8,3.512005905543944,0,84.0,1.0,4 MPH TOWARD OF,2:10 PM ET,Target Field,,8.0,0,21.0,3.463,0.0224719101123595,0.2696629213483146,0.1573033707865168,82.82589153439153,0.3744345238095238,0.5373,0.0402684563758389,,,,,0,0,0,,1,3,2026-07-12,823681,694203,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 800}, ""draftkings"": {""odds"": 670}, ""fanduel"": {""odds"": 630}}"
Mauricio Dubón,ATL,R,Dustin May,R,STL,STL,A,mlb_schedule,0.1301643324879557,668,1,novig,1150.0,0.08,0.0502,0.1021643324879557,0.1444141689373297,0.0735694822888283,0.782016348773842,3.9,0.9973706203422296,88.4,89.4,8.7,-8.175325800837403,0,95.0,0.0,8 MPH TOWARD HP,2:15 PM ET,Busch Stadium,10.0,5.0,1,19.0,3.355,0.0,0.2,0.0857142857142857,80.59475661375662,0.3403433333333333,0.4680288888888889,0.0094637223974763,,,,,8,2,0,0.25,6,4,2026-07-12,823029,643289,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1100}, ""draftkings"": {""odds"": 1080}, ""fanduel"": {""odds"": 1100}}"
Bryson Stott,PHI,L,Tarik Skubal,L,DET,DET,A,mlb_schedule,0.118637226168426,743,1,bet365,1300.0,0.0714285714285714,0.0472,0.090637226168426,0.1747851002865329,0.0802292263610315,0.7449856733524356,3.4,0.9903989314402848,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,7.0,9.0,0,19.0,2.108,0.0131578947368421,0.1973684210526315,0.1710526315789473,83.4453492063492,0.3178977777777778,0.4529866666666667,0.0168918918918918,,,,,0,0,0,,7,1,2026-07-12,824250,681082,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1300}, ""betmgm"": {""odds"": 1000}, ""draftkings"": {""odds"": 1020}, ""fanduel"": {""odds"": 1000}}"
Ryan Kreidler,MIN,R,José Soriano,R,MIN,LAA,H,mlb_schedule,0.1351348496530032,640,1,bet365,1000.0,0.0909090909090909,0.0442,0.1071348496530032,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,92.4,94.3,9.8,3.512005905543944,0,84.0,1.0,4 MPH TOWARD OF,2:10 PM ET,Target Field,,9.0,1,14.0,3.978,0.0384615384615384,0.25,0.1923076923076923,84.38055555555555,0.3443928571428571,0.502375,0.033210332103321,3.4,1.018867924528302,12.0,106.0,0,0,0,,4,1,2026-07-12,823681,668952,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1000}, ""betmgm"": {""odds"": 900}, ""fanduel"": {""odds"": 870}}"
Brooks Lee,MIN,L,José Soriano,R,MIN,LAA,H,mlb_schedule,0.1474529692985716,578,1,bet365,850.0,0.1052631578947368,0.0422,0.1194529692985716,0.1621621621621621,0.0783783783783783,0.7594594594594595,3.7,0.994866700005618,93.0,94.3,9.8,3.512005905543944,0,84.0,1.0,4 MPH TOWARD OF,2:10 PM ET,Target Field,14.0,6.0,1,16.0,3.978,0.0,0.2352941176470588,0.1764705882352941,85.67202380952382,0.2577822222222222,0.3471877777777777,0.033210332103321,3.4,1.018867924528302,12.0,106.0,4,0,0,0.0,11,4,2026-07-12,823681,686797,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 850}, ""betmgm"": {""odds"": 525}, ""draftkings"": {""odds"": 830}, ""fanduel"": {""odds"": 830}}"
Cam Smith,HOU,R,MacKenzie Gore,L,TEX,TEX,A,mlb_schedule,0.168337649757488,494,1,draftkings,690.0,0.1265822784810126,0.0418,0.140337649757488,0.238095238095238,0.0980392156862745,0.6638655462184874,3.7,0.9822949070639594,86.4,89.4,0.0,0.0,1,84.0,17.0,DOME,2:35 PM ET,Globe Life Field,11.0,6.0,1,15.0,3.615,0.0333333333333333,0.2888888888888888,0.1111111111111111,84.9869624819625,0.3977566666666667,0.6092477777777778,0.0098360655737704,4.72,0.9801980198019802,11.0,101.0,4,2,0,0.5,8,3,2026-07-12,822876,701358,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 625}, ""draftkings"": {""odds"": 690}, ""fanduel"": {""odds"": 630}}"
Nick Gonzales,PIT,R,Robert Gasser,L,PIT,MIL,H,mlb_schedule,0.1349003019565016,641,1,novig,953.0,0.0949667616334283,0.0399,0.1069003019565016,0.1766304347826087,0.092391304347826,0.7309782608695653,3.7,0.9922337155887628,76.9,86.7,8.7,-2.975575246933317,0,94.0,10.0,3 MPH TOWARD HP,12:15 PM ET,PNC Park,4.0,6.0,0,21.0,5.5,0.0125,0.1875,0.15,83.47697619047618,0.3450888888888889,0.4829944444444444,0.0426540284360189,,,,,4,2,0,0.5,3,1,2026-07-12,823358,693304,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 850}, ""betmgm"": {""odds"": 875}, ""draftkings"": {""odds"": 950}, ""fanduel"": {""odds"": 900}}"
Miguel Vargas,CWS,R,J.T. Ginn,R,CWS,ATH,H,mlb_schedule,0.227785735672176,339,1,fanduel,430.0,0.1886792452830188,0.0391,0.199785735672176,0.1629629629629629,0.1506172839506173,0.6864197530864198,4.1,0.9913894744305422,91.0,79.3,10.1,-7.386672386353621,0,92.0,0.0,7 MPH TOWARD HP,2:10 PM ET,Rate Field,21.0,3.0,1,14.0,4.075,0.0379746835443038,0.3037974683544304,0.2278481012658227,86.17477777777778,0.4376144444444445,0.6511511111111111,0.0140845070422535,3.1,1.0033783783783785,11.0,98.66666666666669,0,0,0,,12,9,2026-07-12,824574,678246,"{""novig"": {""odds"": 426}, ""bet365"": {""odds"": 375}, ""pinnacle"": {""odds"": 393}, ""draftkings"": {""odds"": 414}, ""fanduel"": {""odds"": 430}}"
Dominic Smith,ATL,L,Dustin May,R,STL,STL,A,mlb_schedule,0.1290115044021926,675,1,fanduel,1000.0,0.0909090909090909,0.0381,0.1010115044021926,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,81.1,89.4,8.7,-8.175325800837403,0,95.0,0.0,8 MPH TOWARD HP,2:15 PM ET,Busch Stadium,,6.0,0,36.0,3.355,0.0,0.2063492063492063,0.1269841269841269,81.60524603174603,0.2227188888888889,0.3228511904761905,0.0094637223974763,,,,,8,4,2,0.5,6,0,2026-07-12,823029,642086,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 850}, ""fanduel"": {""odds"": 1000}}"
Derek Hill,PHI,R,Tarik Skubal,L,DET,DET,A,mlb_schedule,0.1287552946717541,677,1,bet365,1000.0,0.0909090909090909,0.0378,0.1007552946717541,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,104.4,,,,0,,,CALM,1:40 PM ET,Comerica Park,,7.0,1,17.0,2.108,0.0512820512820512,0.3333333333333333,0.1538461538461538,84.92955555555555,0.529897435897436,0.7849871794871794,0.0168918918918918,,,,,0,0,0,,2,5,2026-07-12,824250,656537,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1000}, ""draftkings"": {""odds"": 910}, ""fanduel"": {""odds"": 870}}"
Henry Davis,PIT,R,Robert Gasser,L,PIT,MIL,H,mlb_schedule,0.1666700260480361,500,1,betmgm,675.0,0.1290322580645161,0.0376,0.1386700260480362,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,76.9,86.7,8.7,-2.975575246933317,0,94.0,10.0,3 MPH TOWARD HP,12:15 PM ET,PNC Park,,9.0,1,17.0,5.5,0.0508474576271186,0.3389830508474576,0.1694915254237288,83.91244444444445,0.4788214285714285,0.7761071428571428,0.0426540284360189,,,,,0,0,0,,7,1,2026-07-12,823358,680779,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 625}, ""betmgm"": {""odds"": 675}, ""draftkings"": {""odds"": 551}, ""fanduel"": {""odds"": 560}}"
Jose Altuve,HOU,R,MacKenzie Gore,L,TEX,TEX,A,mlb_schedule,0.1564572390927838,539,1,novig,733.0,0.120048019207683,0.0364,0.1284572390927838,0.2172523961661341,0.0958466453674121,0.6869009584664537,3.9,0.9892065874097484,86.4,89.4,0.0,0.0,1,84.0,17.0,DOME,2:35 PM ET,Globe Life Field,10.0,5.0,0,23.0,3.615,0.0147058823529411,0.1470588235294117,0.1470588235294117,79.81291534391534,0.3521404761904761,0.5099630952380952,0.0098360655737704,4.72,0.9801980198019802,11.0,101.0,16,8,2,0.5,9,1,2026-07-12,822876,514888,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 500}, ""fanduel"": {""odds"": 680}}"
Michael Harris II,ATL,L,Dustin May,R,STL,STL,A,mlb_schedule,0.1861076205566894,437,1,novig,567.0,0.1499250374812593,0.0362,0.1581076205566894,0.2068965517241379,0.0459770114942528,0.7471264367816093,4.0,0.9959110319905158,81.1,89.4,8.7,-8.175325800837403,0,95.0,0.0,8 MPH TOWARD HP,2:15 PM ET,Busch Stadium,16.0,4.0,0,29.0,3.355,0.0206185567010309,0.2061855670103092,0.0515463917525773,81.95385497835497,0.488171111111111,0.6930622222222221,0.0094637223974763,,,,,12,2,0,0.167,12,4,2026-07-12,823029,671739,"{""novig"": {""odds"": 567}, ""pinnacle"": {""odds"": 485}}"
Chase Meidroth,CWS,R,J.T. Ginn,R,CWS,ATH,H,mlb_schedule,0.1023817052625441,877,1,bet365,1400.0,0.0666666666666666,0.0357,0.0743817052625441,0.2371134020618556,0.1005154639175257,0.6623711340206185,3.4,0.9750715923376512,91.0,79.3,10.1,-7.386672386353621,0,92.0,0.0,7 MPH TOWARD HP,2:10 PM ET,Rate Field,7.0,9.0,0,28.0,4.075,0.0,0.1688311688311688,0.0779220779220779,80.52143386243387,0.3239777777777777,0.4189611111111111,0.0140845070422535,3.1,1.0033783783783785,11.0,98.66666666666669,0,0,0,,6,2,2026-07-12,824574,805367,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1400}, ""draftkings"": {""odds"": 1140}, ""fanduel"": {""odds"": 1200}}"
Luke Keaschall,MIN,R,José Soriano,R,MIN,LAA,H,mlb_schedule,0.1096364616749999,812,1,bet365,1250.0,0.074074074074074,0.0356,0.0816364616749999,0.1505681818181818,0.125,0.7244318181818181,3.5,0.9890149573417122,92.4,94.3,9.8,3.512005905543944,0,84.0,1.0,4 MPH TOWARD OF,2:10 PM ET,Target Field,4.0,8.0,0,29.0,3.978,0.0,0.2285714285714285,0.1428571428571428,83.6577243867244,0.3262944444444444,0.4566444444444444,0.033210332103321,3.4,1.018867924528302,12.0,106.0,0,0,0,,5,1,2026-07-12,823681,807712,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1250}, ""betmgm"": {""odds"": 800}, ""draftkings"": {""odds"": 1120}, ""fanduel"": {""odds"": 1060}}"
Jake Burger,TEX,R,Cristian Javier,R,TEX,HOU,H,mlb_schedule,0.2369398704821901,322,1,pinnacle,395.0,0.202020202020202,0.0349,0.2089398704821901,0.2581521739130434,0.0842391304347826,0.657608695652174,3.9,0.9847018599257552,86.4,89.4,0.0,0.0,1,84.0,17.0,DOME,2:35 PM ET,Globe Life Field,16.0,5.0,1,17.0,,0.0135135135135135,0.2432432432432432,0.1486486486486486,81.57251587301587,0.4923955555555555,0.7940622222222221,0.0216450216450216,,,,,6,0,0,0.0,12,5,2026-07-12,822876,669394,"{""novig"": {""odds"": 388}, ""bet365"": {""odds"": 375}, ""pinnacle"": {""odds"": 395}, ""draftkings"": {""odds"": 383}, ""fanduel"": {""odds"": 360}}"
Bryan Reynolds,PIT,L,Robert Gasser,L,PIT,MIL,H,mlb_schedule,0.1836086850582827,445,1,pinnacle,570.0,0.1492537313432835,0.0344,0.1556086850582827,0.2224880382775119,0.1626794258373205,0.6148325358851675,4.1,0.9799938584869796,90.6,86.7,8.7,-2.975575246933317,0,94.0,10.0,3 MPH TOWARD HP,12:15 PM ET,PNC Park,14.0,3.0,0,21.0,5.5,0.0196078431372549,0.392156862745098,0.196078431372549,85.19323809523809,0.4497202380952381,0.6740119047619048,0.0426540284360189,,,,,6,2,0,0.333,8,6,2026-07-12,823358,668804,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 570}, ""draftkings"": {""odds"": 475}, ""fanduel"": {""odds"": 480}}"
Liam Hicks,MIA,L,Joey Cantillo,L,MIA,CLE,H,mlb_schedule,0.1169348401558145,755,1,bet365,1100.0,0.0833333333333333,0.0336,0.0889348401558145,0.0887573964497041,0.1094674556213017,0.8017751479289941,4.1,0.9986867475492726,91.5,90.0,0.0,0.0,1,96.0,19.0,DOME,1:40 PM ET,loanDepot Park,13.0,3.0,0,30.0,5.01,0.0,0.2191780821917808,0.136986301369863,81.78722222222223,0.2741,0.3553666666666666,0.0252707581227436,3.66,1.125,12.0,96.0,0,0,0,,12,1,2026-07-12,823842,689414,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 1100}, ""betmgm"": {""odds"": 900}, ""draftkings"": {""odds"": 860}, ""fanduel"": {""odds"": 900}}"
Kyle Karros,COL,R,Trevor McDonald,R,SF,SF,A,mlb_schedule,0.1169348401558145,755,1,fanduel,1100.0,0.08333333333333333,0.0336,0.0889348401558145,0.2068965517241379,0.1347962382445141,0.658307210031348,3.9,0.9848232186255843,91.7,,,,0,,,CALM,4:05 PM ET,Oracle Park,9.0,5.0,1,15.0,3.51,0.0161290322580645,0.3548387096774194,0.1774193548387097,85.62196825396826,0.3810888888888888,0.5482944444444444,0.0205761316872428,,,,,6,2,0,0.333,8,1,2026-07-12,823199,691720,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1100}, ""fanduel"": {""odds"": 1100}}"
Ryan O'Hearn,PIT,L,Robert Gasser,L,PIT,MIL,H,mlb_schedule,0.1619171895214226,518,1,novig,669.0,0.130039011703511,0.0319,0.1339171895214226,0.2208955223880597,0.0865671641791044,0.6925373134328358,3.9,0.9899448065828208,90.6,86.7,8.7,-2.975575246933317,0,94.0,10.0,3 MPH TOWARD HP,12:15 PM ET,PNC Park,16.0,5.0,1,14.0,5.5,0.0116279069767441,0.2558139534883721,0.1511627906976744,82.84583068783068,0.3384277777777777,0.4516711111111112,0.0426540284360189,,,,,0,0,0,,12,4,2026-07-12,823358,656811,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 525}, ""draftkings"": {""odds"": 650}, ""fanduel"": {""odds"": 630}}"
Chandler Simpson,TB,L,Emerson Hancock,R,TB,SEA,H,mlb_schedule,0.0661827086823283,1411,1,bet365,2800.0,0.0344827586206896,0.0317,0.0381827086823283,0.094017094017094,0.0512820512820512,0.8547008547008547,3.9,0.9994594623707056,99.8,93.8,0.0,0.0,1,91.0,11.0,DOME,1:40 PM ET,Tropicana Field,0.0,5.0,0,113.0,3.721,0.0,0.072463768115942,0.1159420289855072,76.49631746031746,0.2472845238095238,0.2965464285714286,0.021875,3.23,1.10580204778157,12.0,97.66666666666669,4,4,0,1.0,1,0,2026-07-12,822951,802415,"{""novig"": {""odds"": 1900}, ""bet365"": {""odds"": 2800}, ""betmgm"": {""odds"": 2200}, ""draftkings"": {""odds"": 2100}, ""fanduel"": {""odds"": 1700}}"
J.P. Crawford,SEA,L,Ian Seymour,L,TB,TB,A,mlb_schedule,0.131597817786428,660,1,fanduel,900.0,0.1,0.0316,0.103597817786428,0.209090909090909,0.1484848484848485,0.6424242424242423,4.3,0.9879916679060856,99.8,93.8,0.0,0.0,1,91.0,11.0,DOME,1:40 PM ET,Tropicana Field,10.0,1.0,0,39.0,4.243,0.0,0.1976744186046511,0.1162790697674418,79.64320923520924,0.3575388888888889,0.4675055555555555,0.0373831775700934,,,,,2,0,0,0.0,9,1,2026-07-12,822951,641487,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 800}, ""draftkings"": {""odds"": 890}, ""fanduel"": {""odds"": 900}}"
Ozzie Albies,ATL,R,Dustin May,R,STL,STL,A,mlb_schedule,0.1519714689138497,558,1,draftkings,730.0,0.1204819277108433,0.0315,0.1239714689138497,0.1333333333333333,0.0790123456790123,0.7876543209876543,4.2,0.9985086403190484,88.4,89.4,8.7,-8.175325800837403,0,95.0,0.0,8 MPH TOWARD HP,2:15 PM ET,Busch Stadium,14.0,2.0,0,22.0,3.355,0.0,0.2407407407407407,0.2777777777777778,87.29287301587301,0.2845119047619048,0.3853154761904762,0.0094637223974763,,,,,10,0,0,0.0,8,6,2026-07-12,823029,645277,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 700}, ""betmgm"": {""odds"": 650}, ""draftkings"": {""odds"": 730}, ""fanduel"": {""odds"": 680}}"
Joey Ortiz,MIL,R,Paul Skenes,R,PIT,PIT,A,mlb_schedule,0.0911609701771452,997,1,bet365,1550.0,0.0606060606060606,0.0306,0.0631609701771452,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,76.9,86.7,8.7,-2.975575246933317,0,94.0,10.0,3 MPH TOWARD HP,12:15 PM ET,PNC Park,,8.0,0,61.0,2.6,0.0,0.2272727272727272,0.1363636363636363,83.84344444444444,0.3194177777777777,0.4178355555555555,0.0216718266253869,3.58,0.9611650485436892,11.0,103.0,8,2,0,0.25,2,1,2026-07-12,823358,687401,"{""novig"": {""odds"": 1233}, ""bet365"": {""odds"": 1550}, ""draftkings"": {""odds"": 1320}, ""fanduel"": {""odds"": 1200}}"
Ke'Bryan Hayes,CIN,R,Matthew Boyd,L,CIN,CHC,H,mlb_schedule,0.1303228921387792,667,1,novig,900.0,0.1,0.0303,0.1023228921387792,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,113.5,83.6,7.6,-5.821937767704232,0,96.0,13.0,6 MPH TOWARD HP,1:40 PM ET,Great American Ball Park,,9.0,0,69.0,2.35,0.0178571428571428,0.2857142857142857,0.1428571428571428,83.96788888888888,0.4268388888888889,0.6105222222222222,0.0233463035019455,,,,,8,4,0,0.5,1,1,2026-07-12,824491,663647,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 800}, ""draftkings"": {""odds"": 880}, ""fanduel"": {""odds"": 750}}"
