player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Josh Naylor,SEA,L,Shane Bieber,R,SEA,TOR,H,mlb_schedule,0.1358668521081806,636,1,bet365,750,0.11764705882352941,0.0182,0.1078668521081806,0.1295774647887324,0.0845070422535211,0.7859154929577464,3.9,0.9975493435507309,99.6,69.5,10.8,-10.740836469977353,0,91.0,2.0,11 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,8.0,5.0,0,22.0,,0.0,0.2727272727272727,0.1818181818181818,82.67965608465607,0.3272411111111111,0.4556144444444444,0.0192307692307692,0.3230769230769231,0.0461538461538461,,,,,0,0,0,,7,1,2026-07-04,823118,647304,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 425}, ""draftkings"": {""odds"": 544}, ""fanduel"": {""odds"": 560}}"
Colt Emerson,SEA,L,Shane Bieber,R,SEA,TOR,H,mlb_schedule,0.11573930232221499,764,1,bet365,900,0.1,0.0157,0.087739302322215,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,99.6,69.5,10.8,-10.740836469977353,0,91.0,2.0,11 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,,9.0,1,8.0,,0.0350877192982456,0.2105263157894736,0.1052631578947368,80.94104761904761,0.4120769230769231,0.6443333333333333,0.0192307692307692,0.3230769230769231,0.0461538461538461,,,,,0,0,0,,6,2,2026-07-04,823118,806068,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 575}, ""draftkings"": {""odds"": 720}, ""fanduel"": {""odds"": 750}}"
Yohendrick Piñango,TOR,L,Logan Gilbert,R,SEA,SEA,A,mlb_schedule,0.1207583845468123,728,1,bet365,850,0.10526315789473684,0.0155,0.0927583845468123,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,99.6,69.5,10.8,-10.740836469977353,0,91.0,2.0,11 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,,6.0,1,7.0,4.159,0.0394736842105263,0.3026315789473684,0.131578947368421,85.0587037037037,0.4412678571428571,0.6872738095238097,0.01628664495114,0.2280130293159609,0.0358306188925081,3.42,1.2600000000000002,14.0,100.0,0,0,0,,4,1,2026-07-04,823118,682818,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 850}, ""betmgm"": {""odds"": 675}, ""draftkings"": {""odds"": 700}, ""fanduel"": {""odds"": 750}}"
Tyler Callihan,PIT,L,Carson Palmquist,L,WSH,WSH,A,mlb_schedule,0.1565364434570789,539,1,bet365,600,0.1428571428571428,0.0137,0.1285364434570789,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,93.0,,,,0,,,CALM,11:05 AM ET,Nationals Park,,8.0,1,,,0.0153846153846153,0.2153846153846154,0.2,80.42139682539683,0.3599166666666666,0.5581136363636364,0.0212765957446808,0.2340425531914893,0.0425531914893617,,,,,0,0,0,,4,0,2026-07-04,822716,682997,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 600}, ""betmgm"": {""odds"": 390}, ""draftkings"": {""odds"": 402}, ""fanduel"": {""odds"": 600}}"
Jake Mangum,PIT,L,Carson Palmquist,L,WSH,WSH,A,mlb_schedule,0.0876973634617451,1040,1,betmgm,1250,0.074074074074074,0.0136,0.0596973634617451,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,93.0,,,,0,,,CALM,11:05 AM ET,Nationals Park,,7.0,0,,,0.0,0.1395348837209302,0.0465116279069767,80.06799543049543,0.2740722222222222,0.3632444444444445,0.0212765957446808,0.2340425531914893,0.0425531914893617,,,,,0,0,0,,1,0,2026-07-04,822716,663968,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1100}, ""betmgm"": {""odds"": 1250}, ""draftkings"": {""odds"": 960}, ""fanduel"": {""odds"": 1100}}"
Victor Robles,SEA,R,Shane Bieber,R,SEA,TOR,H,mlb_schedule,0.087529557124861,1042,1,bet365,1250,0.07407407407407407,0.0135,0.059529557124861,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,103.4,69.5,10.8,-10.740836469977353,0,91.0,2.0,11 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,,8.0,0,106.0,,0.0,0.15625,0.171875,80.80783333333333,0.2592422222222222,0.3542544444444445,0.0192307692307692,0.3230769230769231,0.0461538461538461,,,,,4,2,0,0.5,1,0,2026-07-04,823118,645302,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1250}, ""betmgm"": {""odds"": 1050}, ""draftkings"": {""odds"": 880}, ""fanduel"": {""odds"": 900}}"
Drew Millas,WSH,R,Braxton Ashcraft,R,WSH,PIT,H,mlb_schedule,0.0875913717872124,1042,1,bet365,1200,0.0769230769230769,0.0107,0.0595913717872124,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,92.4,,,,0,,,CALM,11:05 AM ET,Nationals Park,,8.0,0,,3.113,0.0,0.173076923076923,0.1153846153846153,76.05333333333333,0.2810833333333333,0.3796547619047619,0.00920245398773,0.2822085889570552,0.0214723926380368,3.33,0.9642857142857142,11.0,102.66666666666669,4,4,0,1.0,2,0,2026-07-04,822716,686452,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1200}, ""betmgm"": {""odds"": 900}, ""draftkings"": {""odds"": 980}, ""fanduel"": {""odds"": 1100}}"
Nicky Lopez,TEX,L,Jack Flaherty,R,TEX,DET,H,mlb_schedule,0.0702721347466639,1323,1,novig,1567,0.059988002399520096,0.0103,0.0422721347466639,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,96.8,,,,0,,,CALM,4:05 PM ET,Globe Life Field,,9.0,0,36.0,4.121,0.0,0.1363636363636363,0.106060606060606,77.37555555555556,0.2833988095238095,0.3472321428571429,0.0183150183150183,0.2637362637362637,0.0256410256410256,,,,,18,2,0,0.111,1,0,2026-07-04,822882,670032,"{""novig"": {""odds"": 1567}, ""bet365"": {""odds"": 1550}, ""draftkings"": {""odds"": 1500}, ""fanduel"": {""odds"": 1400}}"
Josh Jung,TEX,R,Jack Flaherty,R,TEX,DET,H,mlb_schedule,0.143070068916087,599,1,bet365,650,0.13333333333333333,0.0097,0.115070068916087,0.1774647887323943,0.0957746478873239,0.7267605633802817,4.1,0.9951041527097984,86.4,,,,0,,,CALM,4:05 PM ET,Globe Life Field,9.0,3.0,0,27.0,4.121,0.0119047619047619,0.3214285714285714,0.1071428571428571,85.18054497354498,0.2957122222222222,0.4181711111111111,0.0183150183150183,0.2637362637362637,0.0256410256410256,,,,,10,6,0,0.6,8,2,2026-07-04,822882,673962,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 650}, ""draftkings"": {""odds"": 600}, ""fanduel"": {""odds"": 600}}"
Kazuma Okamoto,TOR,R,Logan Gilbert,R,SEA,SEA,A,mlb_schedule,0.2090593488303911,378,1,novig,400,0.2,0.0091,0.1810593488303911,0.3160919540229885,0.1091954022988505,0.5747126436781609,4.1,0.969967040327258,103.4,69.5,10.8,-10.740836469977353,0,91.0,2.0,11 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,19.0,3.0,1,8.0,4.159,0.0394736842105263,0.2105263157894736,0.1578947368421052,82.74279365079364,0.4605535714285714,0.7654642857142857,0.01628664495114,0.2280130293159609,0.0358306188925081,3.42,1.2600000000000002,14.0,100.0,0,0,0,,14,5,2026-07-04,823118,672960,"{""novig"": {""odds"": 400}, ""bet365"": {""odds"": 400}, ""betmgm"": {""odds"": 325}, ""pinnacle"": {""odds"": 362}, ""fanduel"": {""odds"": 390}}"
Colt Keith,DET,L,Cal Quantrill,R,TEX,TEX,A,mlb_schedule,0.1195407898473506,737,1,bet365,800,0.1111111111111111,0.0084,0.0915407898473506,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,96.8,,,,0,,,CALM,4:05 PM ET,Globe Life Field,,6.0,1,8.0,3.586,0.0483870967741935,0.3387096774193548,0.2258064516129032,86.82955555555556,0.4213077777777778,0.6774844444444444,0.0384615384615384,0.25,0.0288461538461538,,,,,0,0,0,,6,0,2026-07-04,822882,690993,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 800}}"
Nasim Nuñez,WSH,R,Braxton Ashcraft,R,WSH,PIT,H,mlb_schedule,0.065298890517084,1431,1,betmgm,1650,0.0571428571428571,0.0082,0.037298890517084,0.2395833333333333,0.1111111111111111,0.6493055555555556,3.4,0.9716366050447948,92.4,,,,0,,,CALM,11:05 AM ET,Nationals Park,,9.0,0,,3.113,0.0,0.0909090909090909,0.0909090909090909,80.21533333333333,0.3516547619047619,0.4398690476190476,0.00920245398773,0.2822085889570552,0.0214723926380368,3.33,0.9642857142857142,11.0,102.66666666666669,0,0,0,,0,1,2026-07-04,822716,683083,"{""novig"": {""odds"": 1438}, ""bet365"": {""odds"": 1600}, ""betmgm"": {""odds"": 1650}, ""draftkings"": {""odds"": 1460}, ""fanduel"": {""odds"": 1400}}"
Henry Davis,PIT,R,Carson Palmquist,L,WSH,WSH,A,mlb_schedule,0.1691498364744893,491,1,novig,506,0.165016501650165,0.0041,0.1411498364744893,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,92.4,,,,0,,,CALM,11:05 AM ET,Nationals Park,,9.0,1,,,0.0508474576271186,0.3389830508474576,0.1694915254237288,83.91244444444445,0.4788214285714285,0.7761071428571428,0.0212765957446808,0.2340425531914893,0.0425531914893617,,,,,0,0,0,,7,1,2026-07-04,822716,680779,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 375}, ""pinnacle"": {""odds"": 413}, ""draftkings"": {""odds"": 467}, ""fanduel"": {""odds"": 500}}"
Josh Smith,TEX,L,Jack Flaherty,R,TEX,DET,H,mlb_schedule,0.1036990446188909,864,1,bet365,900,0.1,0.0037,0.0756990446188909,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,96.8,,,,0,,,CALM,4:05 PM ET,Globe Life Field,,2.0,0,283.0,4.121,0.0,0.2133333333333333,0.1466666666666666,84.38138888888889,0.2681726190476191,0.3769821428571428,0.0183150183150183,0.2637362637362637,0.0256410256410256,,,,,14,2,2,0.143,1,0,2026-07-04,822882,669701,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 725}, ""fanduel"": {""odds"": 600}}"
Curtis Mead,WSH,R,Braxton Ashcraft,R,WSH,PIT,H,mlb_schedule,0.1347058137351273,642,1,novig,641,0.1349527665317139,-0.0002,0.1067058137351273,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,92.4,,,,0,,,CALM,11:05 AM ET,Nationals Park,,3.0,1,,3.113,0.0277777777777777,0.2222222222222222,0.2083333333333333,79.69,0.3626211111111111,0.5582266666666666,0.00920245398773,0.2822085889570552,0.0214723926380368,3.33,0.9642857142857142,11.0,102.66666666666669,0,0,0,,9,6,2026-07-04,822716,678554,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 600}, ""fanduel"": {""odds"": 560}}"
Ali Sánchez,NYY,R,Zebby Matthews,R,NYY,MIN,H,mlb_schedule,0.0985926904631544,914,1,novig,900,0.1,-0.0014,0.0705926904631544,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,100.0,99.5,12.5,2.17060222083663,0,82.0,28.0,CROSSWIND 12 MPH,1:35 PM ET,Yankee Stadium,,9.0,0,,4.518,0.0,0.2941176470588235,0.088235294117647,88.72222222222221,0.38615,0.4807666666666667,0.032258064516129,0.2870967741935484,0.032258064516129,,,,,0,0,0,,0,0,2026-07-04,823526,645305,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 850}, ""betmgm"": {""odds"": 775}, ""fanduel"": {""odds"": 870}}"
Alejandro Osuna,TEX,L,Jack Flaherty,R,TEX,DET,H,mlb_schedule,0.0875913717872124,1042,1,novig,1011,0.09000900090009001,-0.0024,0.0595913717872124,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,96.8,,,,0,,,CALM,4:05 PM ET,Globe Life Field,,5.0,0,281.0,4.121,0.0,0.1866666666666666,0.0933333333333333,83.85388888888889,0.31065,0.3889944444444444,0.0183150183150183,0.2637362637362637,0.0256410256410256,,,,,4,0,0,0.0,0,0,2026-07-04,822882,696030,"{""novig"": {""odds"": 1011}, ""bet365"": {""odds"": 1000}, ""betmgm"": {""odds"": 850}, ""fanduel"": {""odds"": 1000}}"
Ezequiel Duran,TEX,R,Jack Flaherty,R,TEX,DET,H,mlb_schedule,0.09673586853118489,934,1,novig,900,0.1,-0.0033,0.0687358685311849,0.227891156462585,0.0748299319727891,0.6972789115646258,3.7,0.987981288730564,86.4,,,,0,,,CALM,4:05 PM ET,Globe Life Field,6.0,6.0,0,12.0,4.121,0.0192307692307692,0.1634615384615384,0.0865384615384615,77.12361568061569,0.2803444444444444,0.3776777777777778,0.0183150183150183,0.2637362637362637,0.0256410256410256,,,,,8,0,0,0.0,6,1,2026-07-04,822882,677649,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 850}, ""betmgm"": {""odds"": 700}, ""fanduel"": {""odds"": 870}}"
Luke Raley,SEA,L,Shane Bieber,R,SEA,TOR,H,mlb_schedule,0.1554303292300307,543,1,bet365,525,0.16,-0.0046,0.1274303292300307,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,99.6,69.5,10.8,-10.740836469977353,0,91.0,2.0,11 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,,6.0,0,23.0,,0.0142857142857142,0.2857142857142857,0.1428571428571428,84.93016931216931,0.4319038461538461,0.5930833333333333,0.0192307692307692,0.3230769230769231,0.0461538461538461,,,,,0,0,0,,16,0,2026-07-04,823118,670042,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 375}, ""pinnacle"": {""odds"": 480}, ""fanduel"": {""odds"": 450}}"
Evan Carter,TEX,L,Jack Flaherty,R,TEX,DET,H,mlb_schedule,0.1106858201160303,803,1,draftkings,740,0.11904761904761904,-0.0084,0.0826858201160303,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,96.8,,,,0,,,CALM,4:05 PM ET,Globe Life Field,,7.0,0,39.0,4.121,0.0,0.1851851851851851,0.1666666666666666,79.708,0.2384791666666666,0.3288055555555555,0.0183150183150183,0.2637362637362637,0.0256410256410256,,,,,4,2,2,0.5,7,0,2026-07-04,822882,694497,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 625}, ""draftkings"": {""odds"": 740}, ""fanduel"": {""odds"": 680}}"
Vladimir Guerrero Jr.,TOR,R,Logan Gilbert,R,SEA,SEA,A,mlb_schedule,0.1310034908780886,663,1,novig,614,0.1400560224089636,-0.0091,0.1030034908780886,0.1136363636363636,0.1164772727272727,0.7698863636363636,4.2,0.9979099441437578,103.4,69.5,10.8,-10.740836469977353,0,91.0,2.0,11 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,4.0,2.0,0,16.0,4.159,0.0112359550561797,0.2808988764044944,0.1123595505617977,83.39720634920634,0.3085344444444444,0.40855,0.01628664495114,0.2280130293159609,0.0358306188925081,3.42,1.2600000000000002,14.0,100.0,30,12,4,0.4,3,2,2026-07-04,823118,665489,"{""novig"": {""odds"": 614}}"
Nathan Lukes,TOR,L,Logan Gilbert,R,SEA,SEA,A,mlb_schedule,0.0872915223436396,1046,1,draftkings,920,0.09803921568627451,-0.0107,0.0592915223436396,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,99.6,69.5,10.8,-10.740836469977353,0,91.0,2.0,11 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,,1.0,1,6.0,4.159,0.0,0.1111111111111111,0.0952380952380952,81.89553968253969,0.32932,0.4379311111111111,0.01628664495114,0.2280130293159609,0.0358306188925081,3.42,1.2600000000000002,14.0,100.0,0,0,0,,4,0,2026-07-04,823118,664770,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 575}, ""draftkings"": {""odds"": 920}, ""fanduel"": {""odds"": 900}}"
Ben Malgeri,DET,R,Cal Quantrill,R,TEX,TEX,A,mlb_schedule,0.0737458354300452,1256,1,bet365,950,0.09523809523809523,-0.0215,0.0457458354300452,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,86.4,,,,0,,,CALM,4:05 PM ET,Globe Life Field,,8.0,0,,3.586,0.0,0.0909090909090909,0.0,79.83500000000001,,,0.0384615384615384,0.25,0.0288461538461538,,,,,0,0,0,,0,0,2026-07-04,822882,701162,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 950}, ""betmgm"": {""odds"": 800}, ""draftkings"": {""odds"": 840}, ""fanduel"": {""odds"": 630}}"
Dominic Canzone,SEA,L,Shane Bieber,R,SEA,TOR,H,mlb_schedule,0.177322266013799,464,1,fanduel,400,0.2,-0.0227,0.149322266013799,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,99.6,69.5,10.8,-10.740836469977353,0,91.0,2.0,11 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,,3.0,1,13.0,,0.03125,0.328125,0.1875,85.66204761904761,0.4258035714285714,0.6505714285714285,0.0192307692307692,0.3230769230769231,0.0461538461538461,,,,,4,0,0,0.0,12,2,2026-07-04,823118,686527,"{""novig"": {""odds"": 376}, ""bet365"": {""odds"": 375}, ""betmgm"": {""odds"": 375}, ""pinnacle"": {""odds"": 379}, ""fanduel"": {""odds"": 350}}"
Zach McKinstry,DET,L,Cal Quantrill,R,TEX,TEX,A,mlb_schedule,0.0772245273131151,1195,1,novig,900,0.1,-0.0228,0.0492245273131151,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,96.8,,,,0,,,CALM,4:05 PM ET,Globe Life Field,,7.0,1,6.0,3.586,0.0,0.1125,0.1375,80.63235209235208,0.29235,0.3826333333333333,0.0384615384615384,0.25,0.0288461538461538,,,,,6,2,2,0.333,3,0,2026-07-04,822882,656716,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 900}, ""draftkings"": {""odds"": 750}}"
Dylan Crews,WSH,R,Braxton Ashcraft,R,WSH,PIT,H,mlb_schedule,0.1301674924966262,668,1,bet365,550,0.1538461538461538,-0.0237,0.1021674924966262,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,92.4,,,,0,,,CALM,11:05 AM ET,Nationals Park,,5.0,0,,3.113,0.0,0.2567567567567567,0.1891891891891892,82.43175396825397,0.4051177777777778,0.5995222222222221,0.00920245398773,0.2822085889570552,0.0214723926380368,3.33,0.9642857142857142,11.0,102.66666666666669,0,0,0,,3,2,2026-07-04,822716,686611,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 550}, ""draftkings"": {""odds"": 454}, ""fanduel"": {""odds"": 480}}"
