player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Pete Alonso,BAL,R,Jake Bennett,L,BAL,BOS,H,mlb_schedule,0.2451763972889816,308,0,,,,,0.2171763972889816,0.2405271828665568,0.128500823723229,0.6309719934102141,4.0,0.9814545528519835,94.3,88.9,9.4,9.257192878314756,0,98.0,39.0,9 MPH TOWARD OF,7:15 PM ET,Camden Yards,32.0,4.0,1,8.0,4.745,0.1063829787234042,0.5957446808510638,0.2553191489361702,94.84788888888887,0.5490477777777778,0.83104,0.032258064516129,,,,,6,4,0,0.667,24,8,2026-09-03,824796,624413
Jake Burger,TEX,R,Shane McClanahan,L,TEX,TB,H,mlb_schedule,0.23283252874135268,329,0,,,,,0.2048325287413527,0.2670454545454545,0.0833333333333333,0.649621212121212,3.7,0.9793561886487109,86.4,92.6,0.0,0.0,1,79.0,12.0,DOME,8:05 PM ET,Globe Life Field,23.0,6.0,1,9.0,2.933,0.0263157894736842,0.4736842105263157,0.2894736842105263,93.5661111111111,0.5755222222222223,0.9736111111111112,0.0359712230215827,,,,,12,2,2,0.167,15,9,2026-09-03,822853,669394
Yordan Alvarez,HOU,L,Luis Castillo,R,HOU,CWS,H,mlb_schedule,0.2241045781745108,346,0,,,,,0.1961045781745108,0.1735537190082644,0.1735537190082644,0.6528925619834711,4.2,0.9882524185628624,117.9,92.1,0.0,0.0,1,93.0,37.0,DOME,2:10 PM ET,Daikin Park,,2.0,1,,4.182,0.0,0.5789473684210527,0.3684210526315789,93.34944444444446,0.4041055555555555,0.6044722222222222,0.0689655172413793,,,,,42,22,8,0.524,28,9,2026-09-03,824144,670541
Wilyer Abreu,BOS,L,Brandon Young,R,BAL,BAL,A,mlb_schedule,0.2167187494827636,361,0,,,,,0.1887187494827636,0.2020033388981636,0.1085141903171953,0.6894824707846411,4.0,0.9907029645421095,115.6,88.9,9.4,9.257192878314756,0,98.0,39.0,9 MPH TOWARD OF,7:15 PM ET,Camden Yards,23.0,4.0,1,5.0,4.276,0.0222222222222222,0.4666666666666667,0.2444444444444444,87.10277777777779,0.3645722222222222,0.5640222222222223,0.0595238095238095,,,,,6,4,2,0.667,18,6,2026-09-03,824796,677800
Jake Bauers,MIL,L,Kevin Gausman,R,CHC,CHC,A,mlb_schedule,0.2138215186800816,368,0,,,,,0.1858215186800816,0.2584493041749503,0.1650099403578528,0.5765407554671969,4.0,0.9678451510691711,102.5,85.2,14.0,13.457663743136465,0,100.0,19.0,13 MPH TOWARD OF,7:15 PM ET,Wrigley Field,23.0,4.0,1,12.0,3.15,0.0857142857142857,0.4857142857142857,0.3428571428571428,91.76833333333332,0.5034111111111111,0.7654222222222222,0.024390243902439,4.52,1.1587982832618025,20.0,155.33333333333334,14,2,2,0.143,21,6,2026-09-03,824632,641343
Jackson Chourio,MIL,R,Kevin Gausman,R,CHC,CHC,A,mlb_schedule,0.2123482410350597,371,0,,,,,0.1843482410350597,0.2352941176470588,0.0840336134453781,0.6806722689075629,4.3,0.9926172607234647,105.5,85.2,14.0,13.457663743136465,0,100.0,19.0,13 MPH TOWARD OF,7:15 PM ET,Wrigley Field,21.0,1.0,1,5.0,3.15,0.0612244897959183,0.4489795918367347,0.4081632653061224,89.89444444444443,0.3867466666666666,0.574381111111111,0.024390243902439,4.52,1.1587982832618025,20.0,155.33333333333334,6,2,0,0.333,15,7,2026-09-03,824632,694192
Jo Adell,CLE,R,José Soriano,R,CLE,TOR,H,mlb_schedule,0.2057347350940325,386,0,,,,,0.1777347350940325,0.2388591800356506,0.0748663101604278,0.6862745098039216,4.0,0.9903127785855882,95.7,89.7,17.5,-0.9158792342515172,0,91.0,46.0,CROSSWIND 18 MPH,1:10 PM ET,Progressive Field,,4.0,0,,3.978,0.0454545454545454,0.5227272727272727,0.2727272727272727,93.77588888888889,0.4908566666666666,0.8015322222222223,0.0198675496688741,3.45,0.8325991189427313,14.0,151.33333333333334,0,0,0,,9,12,2026-09-03,824388,666176
Pete Crow-Armstrong,CHC,L,Logan Henderson,R,CHC,MIL,H,mlb_schedule,0.1940459958930514,415,0,,,,,0.1660459958930514,0.2631578947368421,0.1339712918660287,0.6028708133971292,4.3,0.9811458582912035,102.5,85.2,14.0,13.457663743136465,0,100.0,19.0,13 MPH TOWARD OF,7:15 PM ET,Wrigley Field,38.0,1.0,1,4.0,2.404,0.08,0.5,0.42,90.66,0.4377388888888889,0.6996000000000001,0.0647482014388489,,,,,0,0,0,,27,11,2026-09-03,824632,691718
Griffin Conine,MIA,L,Michael Wacha,R,KC,KC,A,mlb_schedule,0.1930776951660734,418,0,,,,,0.1650776951660734,0.22,0.08,0.7000000000000001,4.0,0.9919,85.2,,,,0,,,CALM,7:40 PM ET,Kauffman Stadium,,4.0,0,16.0,3.964,0.03125,0.5,0.34375,95.0038888888889,0.4937333333333333,0.7967111111111111,0.0648648648648648,3.32,1.16015625,22.0,170.66666666666666,0,0,0,,14,1,2026-09-03,824069,665052
Bryce Eldridge,SF,L,Lake Bachar,R,PIT,PIT,A,mlb_schedule,0.1851659259772154,440,0,,,,,0.1571659259772154,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,90.6,92.5,15.9,5.438120278878134,0,95.0,44.0,5 MPH TOWARD OF,12:35 PM ET,PNC Park,,3.0,1,,3.916,0.024390243902439,0.5609756097560976,0.3170731707317073,94.68722222222222,0.5076666666666667,0.7658166666666666,0.0925925925925925,,,,,2,0,0,0.0,10,5,2026-09-03,823337,805811
