player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Hunter Feduccia,LAD,L,Shota Imanaga,L,CHC,CHC,A,mlb_schedule,0.15876213932795818,530,1,draftkings,870.0,0.10309278350515463,0.0557,0.1307621393279582,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,102.5,80.7,10.9,10.734404507833068,0,95.0,45.0,11 MPH TOWARD OF,2:20 PM ET,Wrigley Field,,9.0,0,29.0,4.929,0.0303030303030303,0.4242424242424242,0.2121212121212121,86.88111111111111,0.3505222222222222,0.4835333333333333,0.072289156626506,3.67,1.691906005221932,24.0,127.66666666666669,0,0,0,,2,0,2026-08-05,824646,676439,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 775}, ""draftkings"": {""odds"": 870}, ""fanduel"": {""odds"": 800}}"
Brandon Nimmo,TEX,L,Carson Whisenhunt,L,TEX,SF,H,mlb_schedule,0.1837921832906041,444,1,novig,641.0,0.1349527665317139,0.0488,0.1557921832906041,0.2161572052401746,0.093886462882096,0.6899563318777293,4.1,0.9917807204414717,96.8,101.1,0.0,0.0,1,69.0,0.0,DOME,2:35 PM ET,Globe Life Field,11.0,3.0,1,3.0,,0.0,0.45,0.175,89.96333333333332,0.3621499999999999,0.4630666666666667,0.0762711864406779,,,,,6,0,0,0.0,8,4,2026-08-05,822866,607043,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 600}, ""fanduel"": {""odds"": 500}}"
Miguel Rojas,LAD,R,Shota Imanaga,L,CHC,CHC,A,mlb_schedule,0.1364785980739877,633,1,novig,953.0,0.0949667616334283,0.0415,0.1084785980739877,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,105.5,80.7,10.9,10.734404507833068,0,95.0,45.0,11 MPH TOWARD OF,2:20 PM ET,Wrigley Field,,8.0,0,36.0,4.929,0.0,0.3421052631578947,0.2631578947368421,84.56166666666667,0.2897333333333333,0.40765,0.072289156626506,3.67,1.691906005221932,24.0,127.66666666666669,16,4,0,0.25,1,3,2026-08-05,824646,500743,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 600}, ""draftkings"": {""odds"": 770}, ""fanduel"": {""odds"": 680}}"
Evan Carter,TEX,L,Carson Whisenhunt,L,TEX,SF,H,mlb_schedule,0.11950488489788459,737,1,novig,1150.0,0.08,0.0395,0.0915048848978846,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,96.8,101.1,0.0,0.0,1,69.0,0.0,DOME,2:35 PM ET,Globe Life Field,,9.0,0,18.0,,0.0,0.3939393939393939,0.2121212121212121,88.25888888888888,0.3299666666666667,0.4385166666666666,0.0762711864406779,,,,,0,0,0,,8,0,2026-08-05,822866,694497,"{""novig"": {""odds"": 1150}, ""draftkings"": {""odds"": 1020}, ""fanduel"": {""odds"": 900}}"
Elias Díaz,TEX,R,Carson Whisenhunt,L,TEX,SF,H,mlb_schedule,0.1376324740214477,627,1,novig,900.0,0.1,0.0376,0.1096324740214477,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,86.4,101.1,0.0,0.0,1,69.0,0.0,DOME,2:35 PM ET,Globe Life Field,,6.0,1,4.0,,0.0,0.3428571428571428,0.2857142857142857,83.56944444444443,0.2642722222222222,0.3719944444444444,0.0762711864406779,,,,,0,0,0,,1,4,2026-08-05,822866,553869,"{""novig"": {""odds"": 900}, ""draftkings"": {""odds"": 740}, ""fanduel"": {""odds"": 750}}"
Justin Foscue,TEX,R,Carson Whisenhunt,L,TEX,SF,H,mlb_schedule,0.1431407358787783,599,1,novig,770.0,0.11494252873563218,0.0282,0.1151407358787783,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,86.4,101.1,0.0,0.0,1,69.0,0.0,DOME,2:35 PM ET,Globe Life Field,,5.0,0,27.0,,0.0294117647058823,0.2941176470588235,0.2941176470588235,87.82,0.2744722222222222,0.4115888888888888,0.0762711864406779,,,,,0,0,0,,2,5,2026-08-05,822866,679822,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 575}, ""draftkings"": {""odds"": 720}, ""fanduel"": {""odds"": 700}}"
Bryce Eldridge,SF,L,Cody Bradford,L,TEX,TEX,A,mlb_schedule,0.1929202545395495,418,1,novig,506.0,0.16501650165016502,0.0279,0.1649202545395495,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,96.8,101.1,0.0,0.0,1,69.0,0.0,DOME,2:35 PM ET,Globe Life Field,,1.0,0,8.0,,0.054054054054054,0.4594594594594595,0.3513513513513513,92.79166666666669,0.4218944444444444,0.6538833333333334,0.0569620253164556,,,,,0,0,0,,9,2,2026-08-05,822866,805811,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 450}, ""draftkings"": {""odds"": 408}, ""fanduel"": {""odds"": 420}}"
Brandon Valenzuela,TOR,R,Hunter Brown,R,HOU,HOU,A,mlb_schedule,0.11534526745391589,767,1,novig,1011.0,0.09000900090009001,0.0253,0.0873452674539159,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,117.9,,,,0,,,CALM,2:10 PM ET,Daikin Park,,5.0,0,19.0,1.6,0.0,0.36,0.24,85.03777777777778,0.3388444444444444,0.4782777777777777,0.0390625,,,,,0,0,0,,6,2,2026-08-05,824158,678218,"{""novig"": {""odds"": 1011}, ""draftkings"": {""odds"": 810}, ""fanduel"": {""odds"": 870}}"
Jung Hoo Lee,SF,L,Cody Bradford,L,TEX,TEX,A,mlb_schedule,0.0896821300505006,1015,1,fanduel,1400.0,0.06666666666666667,0.023,0.0616821300505006,0.1021377672209026,0.0546318289786223,0.8432304038004751,4.2,0.9995830348800864,96.8,101.1,0.0,0.0,1,69.0,0.0,DOME,2:35 PM ET,Globe Life Field,8.0,2.0,0,11.0,,0.0,0.2916666666666667,0.1666666666666666,85.86888888888889,0.3331555555555556,0.4241111111111111,0.0569620253164556,,,,,0,0,0,,7,2,2026-08-05,822866,808982,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 725}, ""draftkings"": {""odds"": 1160}, ""fanduel"": {""odds"": 1400}}"
Chandler Simpson,TB,L,Tomoyuki Sugano,R,COL,COL,A,mlb_schedule,0.0573666711469299,1643,1,bet365,2800.0,0.034482758620689655,0.0229,0.0293666711469299,0.0921985815602836,0.0472813238770685,0.8605200945626478,3.9,0.9995391119873048,113.9,85.5,7.2,-6.986129229187175,0,90.0,1.0,7 MPH TOWARD HP,3:10 PM ET,Coors Field,0.0,5.0,0,137.0,5.168,0.0,0.0980392156862745,0.196078431372549,77.70555555555556,0.2632811111111111,0.30689,0.0591397849462365,,,,,2,0,0,0.0,1,0,2026-08-05,824322,802415,"{""novig"": {""odds"": 1718}, ""bet365"": {""odds"": 2800}, ""betmgm"": {""odds"": 1750}, ""draftkings"": {""odds"": 1760}, ""fanduel"": {""odds"": 1700}}"
