player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Kyle Stowers,MIA,L,Jesús Luzardo,L,MIA,PHI,H,mlb_schedule,0.1822821622072151,449,1,novig,852,0.10504201680672269,0.0772,0.1542821622072151,0.3229461756373937,0.1104815864022662,0.5665722379603401,3.6,0.9506939500264824,91.5,93.9,0.0,0.0,1,90.0,18.0,DOME,12:10 PM ET,loanDepot Park,14.0,7.0,0,21.0,3.401,0.0256410256410256,0.5897435897435898,0.4102564102564102,93.05722222222222,0.3837022222222221,0.5477500000000001,0.0352112676056338,3.31,0.8092643051771118,11.0,122.33333333333331,14,6,0,0.429,13,1,2026-07-29,823837,669065,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 800}, ""draftkings"": {""odds"": 830}, ""fanduel"": {""odds"": 800}}"
Bryan De La Cruz,PHI,R,Ryan Gusto,R,MIA,MIA,A,mlb_schedule,0.1879461167441569,432,1,fanduel,750,0.11764705882352941,0.0703,0.1599461167441569,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,84.5,93.9,0.0,0.0,1,90.0,18.0,DOME,12:10 PM ET,loanDepot Park,,7.0,1,7.0,,0.0,0.5,0.3823529411764705,91.60111111111112,0.412800298222551,0.6633333333333333,0.0309278350515463,,,,,0,0,0,,0,1,2026-07-29,823837,650559,"{""novig"": {""odds"": 700}, ""betmgm"": {""odds"": 725}, ""draftkings"": {""odds"": 610}, ""fanduel"": {""odds"": 750}}"
Edmundo Sosa,PHI,R,Ryan Gusto,R,MIA,MIA,A,mlb_schedule,0.1632434242471986,513,1,novig,953,0.0949667616334283,0.0683,0.1352434242471986,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,84.5,93.9,0.0,0.0,1,90.0,18.0,DOME,12:10 PM ET,loanDepot Park,,9.0,0,36.0,,0.0,0.475,0.225,87.34833333333334,0.3949833333333333,0.5612,0.0309278350515463,,,,,4,2,0,0.5,2,3,2026-07-29,823837,624641,"{""novig"": {""odds"": 953}, ""fanduel"": {""odds"": 870}}"
Trea Turner,PHI,R,Ryan Gusto,R,MIA,MIA,A,mlb_schedule,0.1610872625230791,521,1,novig,809,0.11001100110011001,0.0511,0.1330872625230791,0.2284482758620689,0.0668103448275862,0.7047413793103449,4.3,0.9947292657170779,84.5,93.9,0.0,0.0,1,90.0,18.0,DOME,12:10 PM ET,loanDepot Park,14.0,1.0,1,9.0,,0.0217391304347826,0.5217391304347826,0.1956521739130435,90.1588888888889,0.4155888888888889,0.5800666666666666,0.0309278350515463,,,,,6,0,0,0.0,11,3,2026-07-29,823837,607208,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 750}, ""draftkings"": {""odds"": 620}, ""fanduel"": {""odds"": 700}}"
Alec Bohm,PHI,R,Ryan Gusto,R,MIA,MIA,A,mlb_schedule,0.1526727600561597,555,1,fanduel,870,0.10309278350515463,0.0496,0.1246727600561597,0.1523809523809524,0.0809523809523809,0.7666666666666666,4.0,0.9970358024691358,84.5,93.9,0.0,0.0,1,90.0,18.0,DOME,12:10 PM ET,loanDepot Park,13.0,4.0,1,7.0,,0.0,0.5,0.1666666666666666,92.0402222222222,0.3247455555555555,0.4825177777777777,0.0309278350515463,,,,,0,0,0,,7,6,2026-07-29,823837,664761,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 870}}"
Brandon Marsh,PHI,L,Ryan Gusto,R,MIA,MIA,A,mlb_schedule,0.1639409764615362,510,1,novig,669,0.13003901170351106,0.0339,0.1359409764615362,0.2691358024691358,0.0592592592592592,0.671604938271605,3.7,0.9837569535714107,91.5,93.9,0.0,0.0,1,90.0,18.0,DOME,12:10 PM ET,loanDepot Park,16.0,6.0,1,9.0,,0.0,0.4324324324324324,0.3513513513513513,87.55999999999999,0.3274944444444445,0.4848666666666666,0.0309278350515463,,,,,6,4,0,0.667,13,3,2026-07-29,823837,669016,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 575}, ""fanduel"": {""odds"": 630}}"
Liam Hicks,MIA,L,Jesús Luzardo,L,MIA,PHI,H,mlb_schedule,0.0960489580047933,941,1,bet365,1500,0.0625,0.0335,0.0680489580047933,0.0979381443298969,0.1134020618556701,0.788659793814433,4.1,0.9982922404610278,91.5,93.9,0.0,0.0,1,90.0,18.0,DOME,12:10 PM ET,loanDepot Park,14.0,3.0,1,9.0,3.401,0.02,0.34,0.26,82.75155555555556,0.28894,0.3890233333333333,0.0352112676056338,3.31,0.8092643051771118,11.0,122.33333333333331,8,0,0,0.0,13,1,2026-07-29,823837,689414,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1500}, ""betmgm"": {""odds"": 1350}, ""draftkings"": {""odds"": 1340}, ""fanduel"": {""odds"": 1400}}"
Leo Jiménez,MIA,R,Jesús Luzardo,L,MIA,PHI,H,mlb_schedule,0.1027383722932473,873,1,novig,1329,0.06997900629811056,0.0328,0.0747383722932473,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,84.5,93.9,0.0,0.0,1,90.0,18.0,DOME,12:10 PM ET,loanDepot Park,,6.0,0,19.0,3.401,0.0294117647058823,0.5,0.1764705882352941,88.9861111111111,0.3000166666666666,0.4261833333333333,0.0352112676056338,3.31,0.8092643051771118,11.0,122.33333333333331,10,2,0,0.2,0,2,2026-07-29,823837,677870,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1250}, ""draftkings"": {""odds"": 1320}, ""fanduel"": {""odds"": 1200}}"
J.T. Realmuto,PHI,R,Ryan Gusto,R,MIA,MIA,A,mlb_schedule,0.1333589949840413,650,1,bet365,850,0.10526315789473684,0.0281,0.1053589949840413,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,84.5,93.9,0.0,0.0,1,90.0,18.0,DOME,12:10 PM ET,loanDepot Park,,5.0,0,21.0,,0.0,0.5,0.1470588235294117,91.62444444444444,0.3554333333333333,0.4721555555555555,0.0309278350515463,,,,,6,2,2,0.333,6,1,2026-07-29,823837,592663,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 850}, ""draftkings"": {""odds"": 730}, ""fanduel"": {""odds"": 830}}"
Otto Lopez,MIA,R,Jesús Luzardo,L,MIA,PHI,H,mlb_schedule,0.1076241403889256,829,1,bet365,1100,0.08333333333333333,0.0243,0.0796241403889256,0.1377777777777777,0.06,0.8022222222222222,4.3,0.9990590572088587,84.5,93.9,0.0,0.0,1,90.0,18.0,DOME,12:10 PM ET,loanDepot Park,9.0,1.0,0,24.0,3.401,0.037037037037037,0.3888888888888889,0.2037037037037037,84.03722222222223,0.3238011111111111,0.4366688888888888,0.0352112676056338,3.31,0.8092643051771118,11.0,122.33333333333331,36,8,0,0.222,7,2,2026-07-29,823837,672640,"{""novig"": {""odds"": 1011}, ""bet365"": {""odds"": 1100}, ""draftkings"": {""odds"": 950}, ""fanduel"": {""odds"": 1000}}"
