player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Rodolfo Durán,SD,R,Kyle Leahy,R,STL,STL,A,mlb_schedule,0.1307004359861772,665,1,betrivers,900.0,0.1,0.0307,0.1329175840918751,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,88.4,91.8,23.6,18.340644690384515,0,92.0,61.0,18 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,9.0,10.5,1,3.0,4.693,0.0222222222222222,0.2444444444444444,0.2,82.23166666666667,0.3620227272727272,0.5730984848484848,0.0114068441064638,0.3307984790874524,0.026615969581749,,,,,4,0,0,0.0,3,2,2026-06-17,823044,660710
Miguel Rojas,LAD,R,Shane McClanahan,L,LAD,TB,H,mlb_schedule,0.1058067034700745,845,1,prophetx,950.0,0.0952380952380952,0.0106,0.1067823043470741,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,123.4,,,,0,,,CALM,3:10 PM ET,Dodger Stadium,,5.0,7.5,0,58.0,2.933,0.0185185185185185,0.3148148148148148,0.1481481481481481,82.60101587301588,0.2460059523809523,0.3387261904761905,0.0038167938931297,0.2251908396946564,0.0114503816793893,,,,,6,2,2,0.333,1,2,2026-06-17,823940,500743
Vaughn Grissom,LAA,R,Eduardo Rodriguez,L,AZ,AZ,A,mlb_schedule,0.09622767724005789,939,1,novig,1011.0,0.09000900090009001,0.0062,0.0971149537851927,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,97.4,108.5,0.0,0.0,1,51.0,4.0,DOME,3:40 PM ET,Chase Field,,5.0,9.5,1,14.0,3.837,0.0116279069767441,0.2558139534883721,0.1860465116279069,83.1542380952381,0.34572,0.4956166666666666,0.0061162079510703,0.2538226299694189,0.018348623853211,2.55,0.8852459016393444,8.0,81.33333333333333,0,0,0,,4,0,2026-06-17,825072,687093
Geraldo Perdomo,AZ,R,Sam Aldegheri,L,AZ,LAA,H,mlb_schedule,0.08931189651424641,1020,1,prophetx,1050.0,0.08695652173913043,0.0024,0.0896818356660167,0.1232876712328767,0.1472602739726027,0.7294520547945205,4.2,0.9958749823860878,97.4,108.5,0.0,0.0,1,51.0,4.0,DOME,3:40 PM ET,Chase Field,4.0,2.0,9.5,1,3.0,4.1,0.0,0.2542372881355932,0.1525423728813559,86.75355555555555,0.3917722222222222,0.5209444444444444,0.0145631067961165,0.2184466019417475,0.0242718446601941,,,,,0,0,0,,3,1,2026-06-17,825072,672695
Ty France,SD,R,Kyle Leahy,R,STL,STL,A,mlb_schedule,0.1153782076424806,767,1,prophetx,760.0,0.1162790697674418,-0.0009,0.116911030634337,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,88.4,91.8,23.6,18.340644690384515,0,92.0,61.0,18 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,7.0,10.5,0,19.0,4.693,0.0136986301369863,0.2602739726027397,0.0684931506849315,81.82265873015874,0.2992847222222222,0.427298611111111,0.0114068441064638,0.3307984790874524,0.026615969581749,,,,,8,0,0,0.0,7,1,2026-06-17,823044,664034
Isiah Kiner-Falefa,BOS,R,Max Scherzer,R,BOS,TOR,H,mlb_schedule,0.06825827798370242,1365,1,betrivers,1300.0,0.07142857142857142,-0.0032,0.0691651031113916,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,85.2,83.0,11.4,8.337432198458544,0,73.0,1.0,8 MPH TOWARD OF,6:45 PM ET,Fenway Park,,7.0,9.5,0,22.0,8.35,0.0,0.2142857142857142,0.0714285714285714,78.21780952380952,0.3610055555555556,0.4578333333333333,0.0174825174825174,0.2587412587412587,0.0384615384615384,,,,,20,8,0,0.4,0,1,2026-06-17,824746,643396
Jose Siri,LAA,R,Eduardo Rodriguez,L,AZ,AZ,A,mlb_schedule,0.12163408334856982,722,1,betrivers,700.0,0.125,-0.0034,0.123250016923546,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,97.4,108.5,0.0,0.0,1,51.0,4.0,DOME,3:40 PM ET,Chase Field,,7.0,9.5,1,4.0,3.837,0.037037037037037,0.2962962962962963,0.2037037037037037,82.6175925925926,0.5809794871794871,0.9341282051282052,0.0061162079510703,0.2538226299694189,0.018348623853211,2.55,0.8852459016393444,8.0,81.33333333333333,4,2,2,0.5,1,2,2026-06-17,825072,642350
Tommy Troy,AZ,R,Sam Aldegheri,L,AZ,LAA,H,mlb_schedule,0.08698622701686477,1050,1,betrivers,1000.0,0.09090909090909091,-0.0039,0.0884618253727313,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,97.4,108.5,0.0,0.0,1,51.0,4.0,DOME,3:40 PM ET,Chase Field,,9.0,9.5,1,3.0,4.1,0.0163934426229508,0.1639344262295081,0.1475409836065573,80.71195238095238,0.3216277777777778,0.4899444444444444,0.0145631067961165,0.2184466019417475,0.0242718446601941,,,,,0,0,0,,1,1,2026-06-17,825072,694371
Gabriel Moreno,AZ,R,Sam Aldegheri,L,AZ,LAA,H,mlb_schedule,0.10169680342746812,883,1,prophetx,840.0,0.10638297872340426,-0.0047,0.1025272743497007,0.22,0.08,0.7000000000000001,4.0,0.9919,97.4,108.5,0.0,0.0,1,51.0,4.0,DOME,3:40 PM ET,Chase Field,,4.0,9.5,1,3.0,4.1,0.0,0.2804878048780488,0.1097560975609756,82.75589682539683,0.3926722222222222,0.5519444444444445,0.0145631067961165,0.2184466019417475,0.0242718446601941,,,,,0,0,0,,6,2,2026-06-17,825072,672515
Chandler Simpson,TB,L,Shohei Ohtani,R,LAD,LAD,A,mlb_schedule,0.0395964790782835,2425,1,novig,1983.0,0.0480076812289966,-0.0084,0.0396446642843001,0.1111111111111111,0.0518518518518518,0.837037037037037,3.7,0.998784572731628,107.0,,,,0,,,CALM,3:10 PM ET,Dodger Stadium,0.0,6.0,7.5,0,88.0,2.411,0.0,0.064516129032258,0.1290322580645161,78.33193121693121,0.2236380952380952,0.2833571428571428,0.0,0.2344322344322344,0.0073260073260073,,,,,0,0,0,,1,0,2026-06-17,823940,802415
