batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,extra_base_hit_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_tb_1plus,p_tb_2plus,adj_prob,pred_total_bases,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge,secondary_is_hits_fallback
642708,Amed Rosario,NYY,ATL,1,4.0,1.0,519242,Chris Sale,L,823514,3:05 PM ET,Yankee Stadium,1,0,0.2643884892086331,2026-08-08,823514,0.0,1,94.4,100.1,100.3,R,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.006,0.009,0,0,0,0,0,0,0.20588235294117646,0.22857142857142856,0.5588235294117647,0.42857142857142855,0.3333333333333333,0.11764705882352941,0.02857142857142857,0.02857142857142857,0.058823529411764705,0.7333333333333333,1.0,0.3157894736842105,0.42105263157894735,0.3684210526315789,0.15789473684210525,0.05263157894736842,0.4197666666666667,0.7815000000000001,0.25,0.375,0.4631333333333334,1.1333,0.2978723404255319,0.6382978723404256,0.22916666666666666,0.1875,0.3125,0.48484848484848486,0.6271186440677966,0.24882629107981222,0.3209302325581395,0.06511627906976744,0.4527027027027027,0.22297297297297297,0.02702702702702703,8.85,0.45,11.100000000000001,0.2901960784313726,0.5797672128458461,0.3731438397280853,0.5797672128458461,0.7333333333333333,"{""novig"": {""1.5"": {""over"": 167}}, ""betmgm"": {""0.5"": {""over"": -160, ""under"": 120}}, ""bet365"": {""1.5"": {""over"": 180, ""under"": -240}}, ""fanduel"": {""1.5"": {""over"": 165}}}",1.5,over,bet365,180,0.35714285714285715,True,0.016,0.5,over,betmgm,-160.0,0.6153846153846154,True,-0.0356,False
669224,Austin Wells,NYY,ATL,1,9.0,1.0,519242,Chris Sale,L,823514,3:05 PM ET,Yankee Stadium,0,0,0.2643884892086331,2026-08-08,823514,0.0,1,94.4,100.1,100.3,L,4,4,1,1,0,0,0,0,0,2,2,2,0,0,1,0,1,0.26,0.3295,1,0,1,1,1,1,0.2727272727272727,0.4,0.7878787878787878,0.175,0.2916666666666667,0.21212121212121213,0.05,0.025,0.09090909090909091,1.0666666666666667,0.4666666666666667,0.5384615384615384,0.2692307692307692,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.40378205128205136,0.7358717948717948,0.3333333333333333,0.18181818181818182,0.3200833333333334,0.6476666666666665,0.2727272727272727,0.48484848484848486,0.20512820512820512,0.11764705882352941,0.19607843137254902,0.34615384615384615,0.6271186440677966,0.24882629107981222,0.3209302325581395,0.06511627906976744,0.4527027027027027,0.22297297297297297,0.02702702702702703,8.85,0.45,11.100000000000001,0.2901960784313726,0.4647218388718662,0.30408478209407735,0.4647218388718662,1.0666666666666667,"{""novig"": {""1.5"": {""over"": 251}}, ""betmgm"": {""0.5"": {""over"": 110, ""under"": -150}}, ""bet365"": {""1.5"": {""over"": 265, ""under"": -370}}}",1.5,over,bet365,265,0.273972602739726,True,0.0301,0.5,over,betmgm,110.0,0.47619047619047616,True,-0.0115,False
700250,Ben Rice,NYY,ATL,1,3.0,1.0,519242,Chris Sale,L,823514,3:05 PM ET,Yankee Stadium,0,0,0.2643884892086331,2026-08-08,823514,0.0,1,94.4,100.1,100.3,L,5,5,1,0,0,0,0,0,0,3,1,2,0,2,1,0,1,0.2645,0.5615,1,0,1,0,1,1,0.12727272727272726,0.25,0.6,0.34375,0.16129032258064516,0.14545454545454545,0.03125,0.03125,0.07272727272727272,1.0,1.4666666666666666,0.42424242424242425,0.24242424242424243,0.3939393939393939,0.3333333333333333,0.06060606060606061,0.27756666666666663,0.5361611111111111,0.0,0.2777777777777778,0.03955,0.05135000000000001,0.17647058823529413,0.3333333333333333,0.27419354838709675,0.2222222222222222,0.42857142857142855,0.2878787878787879,0.6271186440677966,0.24882629107981222,0.3209302325581395,0.06511627906976744,0.4527027027027027,0.22297297297297297,0.02702702702702703,8.85,0.45,11.100000000000001,0.2901960784313726,0.5310780880772141,0.3600362485358159,0.5310780880772141,1.0,"{""novig"": {""1.5"": {""over"": 141, ""under"": -199}}, ""betmgm"": {""0.5"": {""over"": -150, ""under"": 110}}, ""bet365"": {""1.5"": {""over"": 185, ""under"": -250}}, ""draftkings"": {""1.5"": {""over"": 136, ""under"": -182}}}",1.5,over,bet365,185,0.3508771929824561,True,0.0092,0.5,over,betmgm,-150.0,0.6,True,-0.0689,False
806146,George Lombard Jr.,NYY,ATL,1,6.0,1.0,519242,Chris Sale,L,823514,3:05 PM ET,Yankee Stadium,1,0,0.2643884892086331,2026-08-08,823514,0.0,1,94.4,100.1,100.3,R,5,4,1,0,0,0,1,0,0,1,1,3,0,2,1,2,0,0.3066666666666667,0.4836666666666667,1,0,1,0,1,0,0.2,0.3333333333333333,0.4,0.5,0.3333333333333333,0.3,0.08333333333333333,0.0,0.1,1.0,1.2,0.5,0.25,0.5,0.25,0.0,,,0.2,0.5,0.4,0.73125,0.25,0.625,0.4444444444444444,,,,0.6271186440677966,0.24882629107981222,0.3209302325581395,0.06511627906976744,0.4527027027027027,0.22297297297297297,0.02702702702702703,8.85,0.45,11.100000000000001,0.2901960784313726,0.5304760065083185,0.36444220262114957,0.5304760065083185,1.0,"{""novig"": {""1.5"": {""over"": 203}}, ""betmgm"": {""0.5"": {""over"": -120, ""under"": -110}}, ""bet365"": {""1.5"": {""over"": 250, ""under"": -350}}}",1.5,over,bet365,250,0.2857142857142857,True,0.0787,0.5,over,betmgm,-120.0,0.5454545454545454,True,-0.015,False
671218,Heliot Ramos,NYY,ATL,1,2.0,1.0,519242,Chris Sale,L,823514,3:05 PM ET,Yankee Stadium,1,0,0.2643884892086331,2026-08-08,823514,0.0,1,94.4,100.1,100.3,R,5,2,1,1,0,0,2,1,0,1,2,1,0,1,0,0,1,0.683,1.102,1,0,1,1,1,0,0.2,0.2727272727272727,0.7,0.2727272727272727,0.2682926829268293,0.06666666666666667,0.015151515151515152,0.015151515151515152,0.03333333333333333,1.0666666666666667,1.2,0.40476190476190477,0.16666666666666666,0.6190476190476191,0.14285714285714285,0.023809523809523808,0.31249888888888894,0.46889888888888887,0.16666666666666666,0.35,0.278,0.3195000000000001,0.2,0.26666666666666666,0.3076923076923077,0.2711864406779661,0.423728813559322,0.24193548387096775,0.6271186440677966,0.24882629107981222,0.3209302325581395,0.06511627906976744,0.4527027027027027,0.22297297297297297,0.02702702702702703,8.85,0.45,11.100000000000001,0.2901960784313726,0.6748923723180923,0.44308802159808663,0.6748923723180923,1.0666666666666667,"{""novig"": {""1.5"": {""over"": 141, ""under"": -208}, ""0.5"": {""over"": -170, ""under"": 125}}, ""bet365"": {""1.5"": {""over"": 155, ""under"": -210}, ""0.5"": {""over"": -180, ""under"": 135}}, ""betmgm"": {""1.5"": {""over"": 135, ""under"": -185}, ""0.5"": {""over"": -190, ""under"": 140}}, ""draftkings"": {""0.5"": {""over"": -175, ""under"": 131}}, ""fanduel"": {""0.5"": {""over"": -190}}}",1.5,over,bet365,155,0.39215686274509803,True,0.0509,0.5,over,novig,-170.0,0.6296296296296297,True,0.0453,True
676609,José Caballero,NYY,ATL,1,8.0,1.0,519242,Chris Sale,L,823514,3:05 PM ET,Yankee Stadium,1,0,0.2643884892086331,2026-08-08,823514,0.0,1,94.4,100.1,100.3,R,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.849,3.171,0,0,0,0,1,0,0.22,0.2727272727272727,0.74,0.23636363636363636,0.25,0.16,0.03636363636363636,0.03636363636363636,0.08,1.2666666666666666,0.8666666666666667,0.2631578947368421,0.23684210526315788,0.39473684210526316,0.23684210526315788,0.05263157894736842,0.35747,0.6392688888888889,0.4117647058823529,0.15789473684210525,0.5885266666666666,1.29714,0.3076923076923077,0.5769230769230769,0.24561403508771928,0.08333333333333333,0.14583333333333334,0.36538461538461536,0.6271186440677966,0.24882629107981222,0.3209302325581395,0.06511627906976744,0.4527027027027027,0.22297297297297297,0.02702702702702703,8.85,0.45,11.100000000000001,0.2901960784313726,0.6095273839046783,0.3376709001923362,0.6095273839046783,1.2666666666666666,"{""novig"": {""1.5"": {""over"": 239, ""under"": -355}}, ""betmgm"": {""0.5"": {""over"": -120, ""under"": -110}}, ""bet365"": {""1.5"": {""over"": 265, ""under"": -370}}, ""fanduel"": {""1.5"": {""over"": 240}}}",1.5,over,bet365,265,0.273972602739726,True,0.0637,0.5,over,betmgm,-120.0,0.5454545454545454,True,0.0641,False
502671,Paul Goldschmidt,NYY,ATL,1,1.0,1.0,519242,Chris Sale,L,823514,3:05 PM ET,Yankee Stadium,1,0,0.2643884892086331,2026-08-08,823514,0.0,1,94.4,100.1,100.3,R,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2025,0.2295,0,0,0,0,1,0,0.1836734693877551,0.24528301886792453,0.7551020408163265,0.22641509433962265,0.2222222222222222,0.08163265306122448,0.018867924528301886,0.018867924528301886,0.04081632653061224,0.8666666666666667,0.8,0.2702702702702703,0.10810810810810811,0.4864864864864865,0.3783783783783784,0.05405405405405406,0.2614944444444445,0.38048333333333334,0.08333333333333333,0.16666666666666666,0.27836666666666676,0.35016666666666674,0.16071428571428573,0.21428571428571427,0.3103448275862069,0.10869565217391304,0.1956521739130435,0.3333333333333333,0.6271186440677966,0.24882629107981222,0.3209302325581395,0.06511627906976744,0.4527027027027027,0.22297297297297297,0.02702702702702703,8.85,0.45,11.100000000000001,0.2901960784313726,0.6883912866128267,0.4438645739401239,0.6883912866128267,0.8666666666666667,"{""novig"": {""1.5"": {""over"": 138, ""under"": -163}, ""0.5"": {""over"": -182, ""under"": 133}}, ""bet365"": {""1.5"": {""over"": 140, ""under"": -190}, ""0.5"": {""over"": -200, ""under"": 150}}, ""betmgm"": {""1.5"": {""over"": 125, ""under"": -165}, ""0.5"": {""over"": -220, ""under"": 165}}, ""draftkings"": {""1.5"": {""over"": 136, ""under"": -181}, ""0.5"": {""over"": -203, ""under"": 151}}, ""fanduel"": {""0.5"": {""over"": -200}}}",1.5,over,bet365,140,0.4166666666666667,True,0.0272,0.5,over,novig,-182.0,0.6453900709219859,True,0.043,True
682987,Spencer Jones,NYY,ATL,1,7.0,1.0,519242,Chris Sale,L,823514,3:05 PM ET,Yankee Stadium,0,0,0.2643884892086331,2026-08-08,823514,0.0,1,94.4,100.1,100.3,L,5,4,0,0,0,0,1,0,0,1,0,3,1,1,3,0,0,0.3166666666666667,1.1913333333333334,0,0,0,0,1,0,0.20930232558139536,0.2608695652173913,0.6976744186046512,0.2826086956521739,0.2222222222222222,0.2558139534883721,0.06521739130434782,0.043478260869565216,0.11627906976744186,1.3333333333333333,0.8666666666666667,0.5333333333333333,0.3,0.3,0.3,0.0,0.4275357142857143,0.8376428571428571,0.10526315789473684,0.3157894736842105,0.2905666666666667,0.4756666666666667,0.16279069767441862,0.27906976744186046,0.37777777777777777,0.15384615384615385,0.38461538461538464,0.35714285714285715,0.6271186440677966,0.24882629107981222,0.3209302325581395,0.06511627906976744,0.4527027027027027,0.22297297297297297,0.02702702702702703,8.85,0.45,11.100000000000001,0.2901960784313726,0.6007772294543599,0.3747820926628145,0.6007772294543599,1.3333333333333333,"{""novig"": {""1.5"": {""over"": 285, ""under"": -300}}, ""betmgm"": {""0.5"": {""over"": 110, ""under"": -150}}, ""bet365"": {""1.5"": {""over"": 290, ""under"": -425}}}",1.5,over,bet365,290,0.2564102564102564,True,0.1184,0.5,over,betmgm,110.0,0.47619047619047616,True,0.1246,False
663757,Trent Grisham,NYY,ATL,1,5.0,1.0,519242,Chris Sale,L,823514,3:05 PM ET,Yankee Stadium,0,0,0.2643884892086331,2026-08-08,823514,0.0,1,94.4,100.1,100.3,L,3,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.001,0.001,0,0,0,0,1,1,0.1320754716981132,0.20689655172413793,0.8490566037735849,0.13559322033898305,0.13636363636363635,0.07547169811320754,0.01694915254237288,0.01694915254237288,0.03773584905660377,0.7333333333333333,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.4222222222222222,0.2,0.0,0.21776190476190477,0.30273214285714284,0.16666666666666666,0.15789473684210525,0.2846458333333333,0.43516666666666637,0.125,0.25,0.140625,0.3076923076923077,0.4807692307692308,0.17543859649122806,0.6271186440677966,0.24882629107981222,0.3209302325581395,0.06511627906976744,0.4527027027027027,0.22297297297297297,0.02702702702702703,8.85,0.45,11.100000000000001,0.2901960784313726,0.5882837020639111,0.41216816365327874,0.5882837020639111,0.7333333333333333,"{""novig"": {""1.5"": {""over"": 186}}, ""betmgm"": {""0.5"": {""over"": -135, ""under"": 100}}, ""bet365"": {""1.5"": {""over"": 240, ""under"": -340}}}",1.5,over,bet365,240,0.29411764705882354,True,0.1181,0.5,over,betmgm,-135.0,0.574468085106383,True,0.0138,False
663586,Austin Riley,ATL,NYY,0,8.0,1.0,543037,Gerrit Cole,R,823514,3:05 PM ET,Yankee Stadium,1,1,0.20689655172413793,2026-08-08,823514,0.0,1,94.4,100.1,100.3,R,4,3,1,0,0,1,1,0,0,1,4,2,0,2,1,0,1,0.40249999999999997,1.282,1,0,1,1,1,0,0.2545454545454545,0.288135593220339,0.509090909090909,0.4576271186440678,0.4642857142857143,0.12727272727272726,0.01694915254237288,0.06779661016949153,0.09090909090909091,1.4,1.8,0.5172413793103449,0.2413793103448276,0.5517241379310345,0.10344827586206896,0.034482758620689655,0.39951785714285715,0.649732142857143,0.4117647058823529,0.2777777777777778,0.4636,0.9299000000000002,0.32142857142857145,0.6071428571428571,0.36065573770491804,0.19230769230769232,0.25,0.3050847457627119,0.6794871794871795,0.20574162679425836,0.45454545454545453,0.20909090909090908,0.36477987421383645,0.34591194968553457,0.012578616352201259,6.942857142857143,1.2342857142857144,8.177142857142858,0.22844827586206898,0.6319043462973944,0.38858112967367814,0.6319043462973944,1.4,"{""novig"": {""1.5"": {""over"": 141, ""under"": -178}}, ""betmgm"": {""0.5"": {""over"": -165, ""under"": 125}}, ""bet365"": {""1.5"": {""over"": 155, ""under"": -210}}}",1.5,over,bet365,155,0.39215686274509803,True,-0.0036,0.5,over,betmgm,-165.0,0.6226415094339622,True,0.0093,False
