player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Rafael Devers,SF,L,Quinn Mathews,L,SF,STL,H,mlb_schedule,0.2590270811483092,286,0,,,,,0.2310270811483092,0.2548387096774193,0.1129032258064516,0.632258064516129,4.2,0.9850279502511918,77.2,87.4,14.4,9.256141579486169,0,80.0,0.0,9 MPH TOWARD OF,9:45 PM ET,Oracle Park,35.0,2.0,1,3.0,,0.0454545454545454,0.5681818181818182,0.3863636363636363,96.91944444444444,0.5057111111111111,0.8538833333333333,0.0128205128205128,,,,,0,0,0,,28,7,2026-09-08,823174,646240
James Wood,WSH,L,Casey Mize,R,SD,SD,A,mlb_schedule,0.2307060495752887,333,0,,,,,0.2027060495752887,0.2813620071684587,0.1756272401433691,0.543010752688172,4.3,0.9655177401368044,87.8,97.1,13.9,-13.142708200830503,0,67.0,5.0,13 MPH TOWARD HP,9:40 PM ET,Petco Park,30.0,1.0,0,44.0,2.408,0.0,0.4772727272727273,0.1818181818181818,94.34566666666667,0.4018922222222222,0.5671999999999999,0.0429447852760736,,,,,0,0,0,,21,9,2026-09-08,823250,695578
Ben Rice,NYY,L,Gabriel Hughes,R,NYY,COL,H,mlb_schedule,0.2299870002860681,335,0,,,,,0.2019870002860681,0.2470389170896785,0.1285956006768189,0.6243654822335025,4.3,0.9851580275075618,104.0,82.8,10.1,-2.6140723555354604,0,84.0,0.0,CROSSWIND 10 MPH,7:05 PM ET,Yankee Stadium,36.0,1.0,1,4.0,,0.0222222222222222,0.4666666666666667,0.3555555555555555,90.75844444444444,0.4719733333333333,0.7088555555555556,0.0331125827814569,,,,,0,0,0,,27,10,2026-09-08,823500,700250
Jonathan Aranda,TB,L,AJ Smith-Shawver,R,ATL,ATL,A,mlb_schedule,0.219564277938048,355,0,,,,,0.1915642779380481,0.2343234323432343,0.1188118811881188,0.6468646864686468,4.2,0.9873714692354324,98.1,88.4,9.9,-2.728809822588291,0,84.0,0.0,CROSSWIND 10 MPH,7:15 PM ET,Truist Park,19.0,2.0,1,3.0,,0.0681818181818181,0.5227272727272727,0.2954545454545454,93.81,0.4281055555555556,0.6545777777777778,0.0277777777777777,,,,,2,2,0,1.0,17,3,2026-09-08,824875,666018
Yandy Díaz,TB,R,AJ Smith-Shawver,R,ATL,ATL,A,mlb_schedule,0.214896767745443,365,0,,,,,0.186896767745443,0.1414634146341463,0.1008130081300813,0.7577235772357723,4.3,0.9977481577860268,92.8,88.4,9.9,-2.728809822588291,0,84.0,0.0,CROSSWIND 10 MPH,7:15 PM ET,Truist Park,21.0,1.0,0,7.0,,0.0185185185185185,0.5,0.1481481481481481,91.53844444444444,0.36433,0.532448888888889,0.0277777777777777,,,,,6,2,0,0.333,13,8,2026-09-08,824875,650490
Daylen Lile,WSH,L,Casey Mize,R,SD,SD,A,mlb_schedule,0.2138215186800816,368,0,,,,,0.1858215186800816,0.1949579831932773,0.0739495798319327,0.73109243697479,3.7,0.992245904194243,87.8,97.1,13.9,-13.142708200830503,0,67.0,5.0,13 MPH TOWARD HP,9:40 PM ET,Petco Park,20.0,6.0,1,8.0,2.408,0.0625,0.4791666666666667,0.375,90.01655555555557,0.5029977777777778,0.7979511111111112,0.0429447852760736,,,,,0,0,0,,20,1,2026-09-08,823250,695734
Matt Olson,ATL,L,Freddy Peralta,R,ATL,TB,H,mlb_schedule,0.2129155508603259,370,0,,,,,0.184915550860326,0.2580128205128205,0.1009615384615384,0.6410256410256411,4.1,0.985011434936627,98.1,88.4,9.9,-2.728809822588291,0,84.0,0.0,CROSSWIND 10 MPH,7:15 PM ET,Truist Park,37.0,3.0,0,13.0,4.003,0.0,0.55,0.425,92.68777777777775,0.3580888888888889,0.5522777777777778,0.0649350649350649,4.96,1.4081632653061225,23.0,147.0,32,10,4,0.312,25,14,2026-09-08,824875,621566
Pete Alonso,BAL,R,Tanner Bibee,R,BAL,CLE,H,mlb_schedule,0.2060416956486963,385,0,,,,,0.1780416956486963,0.2404458598726114,0.1305732484076433,0.6289808917197452,4.2,0.9844595222953556,94.3,86.5,6.3,-5.455960043841964,0,85.0,0.0,5 MPH TOWARD HP,6:35 PM ET,Camden Yards,33.0,2.0,1,5.0,4.632,0.0454545454545454,0.6136363636363636,0.2045454545454545,92.77833333333334,0.4565777777777777,0.6737055555555556,0.0483870967741935,4.06,1.4068136272545089,26.0,166.33333333333334,12,6,0,0.5,24,9,2026-09-08,824792,624413
Austin Riley,ATL,R,Freddy Peralta,R,ATL,TB,H,mlb_schedule,0.2024503323570443,394,0,,,,,0.1744503323570443,0.3156028368794326,0.0939716312056737,0.5904255319148937,3.6,0.9597840480549824,92.8,88.4,9.9,-2.728809822588291,0,84.0,0.0,CROSSWIND 10 MPH,7:15 PM ET,Truist Park,16.0,7.0,1,3.0,4.003,0.0285714285714285,0.3428571428571428,0.3714285714285714,93.12333333333332,0.4245444444444445,0.6386777777777778,0.0649350649350649,4.96,1.4081632653061225,23.0,147.0,34,12,4,0.353,14,4,2026-09-08,824875,663586
Jordan Walker,STL,R,Landen Roupp,R,SF,SF,A,mlb_schedule,0.2014820316300663,396,0,,,,,0.1734820316300663,0.2541254125412541,0.0808580858085808,0.6650165016501649,4.0,0.9874080307345541,91.7,87.4,14.4,9.256141579486169,0,80.0,0.0,9 MPH TOWARD OF,9:45 PM ET,Oracle Park,28.0,4.0,0,7.0,3.014,0.0238095238095238,0.5714285714285714,0.2142857142857142,91.55055555555556,0.4316055555555556,0.6285222222222223,0.0372670807453416,,,,,4,4,0,1.0,20,9,2026-09-08,823174,691023
