player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Drew Gilbert,SF,L,Dylan Cease,R,SF,TOR,H,mlb_schedule,0.0920558824133453,986,1,bet365,1300,0.0714285714285714,0.0206,0.0640558824133453,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,77.2,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,,8.0,0,39.0,2.584,0.0,0.2727272727272727,0.1363636363636363,85.92092592592593,0.3107884615384615,0.4308717948717949,0.0146520146520146,0.2014652014652014,0.0183150183150183,,,,,0,0,0,,4,0,2026-07-08,823202,687551,"{""novig"": {""odds"": 1233}, ""bet365"": {""odds"": 1300}, ""draftkings"": {""odds"": 1080}, ""fanduel"": {""odds"": 1300}}"
Vladimir Guerrero Jr.,TOR,R,Logan Webb,R,SF,SF,A,mlb_schedule,0.1152722668569212,768,1,novig,953,0.0949667616334283,0.0203,0.0872722668569212,0.1222826086956521,0.1168478260869565,0.7608695652173912,4.1,0.9971659800752616,91.7,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,4.0,3.0,0,20.0,3.174,0.0112359550561797,0.2808988764044944,0.1123595505617977,83.39720634920634,0.3085344444444444,0.40855,0.018348623853211,0.2629969418960244,0.0152905198776758,3.66,0.6749999999999999,7.0,93.33333333333331,18,4,0,0.222,3,2,2026-07-08,823202,665489,"{""novig"": {""odds"": 953}}"
Joey Bart,ATL,R,Jared Jones,R,PIT,PIT,A,mlb_schedule,0.1091180276403514,816,1,novig,1011,0.09000900090009001,0.0191,0.0811180276403514,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,76.9,87.3,6.2,-3.28549943824587,0,98.0,9.0,3 MPH TOWARD HP,6:40 PM ET,PNC Park,,8.0,1,14.0,,0.0163934426229508,0.2622950819672131,0.2459016393442623,83.53444444444445,0.4013547619047619,0.6078845238095238,0.0240963855421686,0.2771084337349397,0.0321285140562249,,,,,0,0,0,,2,1,2026-07-08,823360,663698,"{""novig"": {""odds"": 1011}, ""fanduel"": {""odds"": 750}}"
Andrés Giménez,TOR,L,Logan Webb,R,SF,SF,A,mlb_schedule,0.0787728856532515,1169,1,novig,1567,0.05998800239952,0.0188,0.0507728856532515,0.1986754966887417,0.0629139072847682,0.7384105960264901,3.4,0.9895309203415132,77.2,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,7.0,9.0,0,22.0,3.174,0.0,0.1492537313432835,0.1641791044776119,81.9739365079365,0.3173511904761905,0.4436607142857142,0.018348623853211,0.2629969418960244,0.0152905198776758,3.66,0.6749999999999999,7.0,93.33333333333331,0,0,0,,6,2,2026-07-08,823202,665926,"{""novig"": {""odds"": 1567}, ""bet365"": {""odds"": 1400}, ""betmgm"": {""odds"": 1350}, ""draftkings"": {""odds"": 1560}, ""fanduel"": {""odds"": 1400}}"
Randy Arozarena,SEA,R,Tyler Phillips,R,MIA,MIA,A,mlb_schedule,0.1510683370919727,562,1,bet365,650,0.13333333333333333,0.0177,0.1230683370919727,0.2184873949579832,0.1316526610644257,0.6498599439775911,4.2,0.9878152801896333,84.5,88.5,0.0,0.0,1,85.0,2.0,DOME,6:40 PM ET,loanDepot Park,9.0,2.0,1,11.0,3.631,0.0394736842105263,0.2894736842105263,0.1052631578947368,87.14864814814814,0.3912511111111111,0.5808555555555556,0.026595744680851,0.2872340425531915,0.026595744680851,,,,,6,0,0,0.0,9,2,2026-07-08,823848,668227,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 500}, ""draftkings"": {""odds"": 551}, ""fanduel"": {""odds"": 560}}"
Willy Adames,SF,R,Dylan Cease,R,SF,TOR,H,mlb_schedule,0.1287895512143741,676,1,fanduel,800,0.1111111111111111,0.0177,0.1007895512143741,0.2837465564738292,0.0661157024793388,0.650137741046832,3.7,0.9794685673446856,91.7,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,14.0,6.0,1,13.0,2.584,0.0,0.2388059701492537,0.2238805970149253,83.73055555555557,0.2671277777777778,0.3838833333333334,0.0146520146520146,0.2014652014652014,0.0183150183150183,,,,,26,6,2,0.231,10,3,2026-07-08,823202,642715,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 700}, ""draftkings"": {""odds"": 780}, ""fanduel"": {""odds"": 800}}"
Jung Hoo Lee,SF,L,Dylan Cease,R,SF,TOR,H,mlb_schedule,0.0821656359241862,1117,1,fanduel,1400,0.0666666666666666,0.0155,0.0541656359241862,0.0955223880597015,0.0507462686567164,0.8537313432835821,3.9,0.9994452593837024,77.2,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,5.0,5.0,0,15.0,2.584,0.0206185567010309,0.2061855670103092,0.1134020618556701,81.83965079365079,0.3130255555555555,0.4220244444444444,0.0146520146520146,0.2014652014652014,0.0183150183150183,,,,,16,4,0,0.25,4,1,2026-07-08,823202,808982,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1300}, ""draftkings"": {""odds"": 1100}, ""fanduel"": {""odds"": 1400}}"
Jonny DeLuca,TB,R,Gerrit Cole,R,TB,NYY,H,mlb_schedule,0.1099794649625963,809,1,novig,953,0.0949667616334283,0.015,0.0819794649625963,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,110.5,,,,0,,,CALM,6:40 PM ET,Tropicana Field,,5.0,1,17.0,4.378,0.0131578947368421,0.1710526315789473,0.1447368421052631,80.31592857142859,0.3425547619047618,0.5060964285714286,0.0078125,0.19921875,0.01953125,,,,,4,0,0,0.0,3,2,2026-07-08,822957,676356,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 900}, ""draftkings"": {""odds"": 940}, ""fanduel"": {""odds"": 870}}"
Colt Emerson,SEA,L,Tyler Phillips,R,MIA,MIA,A,mlb_schedule,0.1191320525931497,739,1,bet365,850,0.10526315789473684,0.0139,0.0911320525931497,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,91.5,88.5,0.0,0.0,1,85.0,2.0,DOME,6:40 PM ET,loanDepot Park,,9.0,1,12.0,3.631,0.0350877192982456,0.2105263157894736,0.1052631578947368,80.94104761904761,0.4120769230769231,0.6443333333333333,0.026595744680851,0.2872340425531915,0.026595744680851,,,,,0,0,0,,6,2,2026-07-08,823848,806068,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 850}, ""betmgm"": {""odds"": 675}, ""draftkings"": {""odds"": 790}, ""fanduel"": {""odds"": 800}}"
Javier Sanoja,MIA,R,George Kirby,R,MIA,SEA,H,mlb_schedule,0.0757561625277663,1220,1,bet365,1500,0.0625,0.0133,0.0477561625277663,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,84.5,88.5,0.0,0.0,1,85.0,2.0,DOME,6:40 PM ET,loanDepot Park,,9.0,0,32.0,3.395,0.0,0.2191780821917808,0.0958904109589041,76.72743650793652,0.2793344444444444,0.3493466666666666,0.0087463556851311,0.2448979591836734,0.0116618075801749,3.81,0.8653846153846154,10.0,104.0,0,0,0,,1,2,2026-07-08,823848,691594,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1500}, ""betmgm"": {""odds"": 1050}, ""draftkings"": {""odds"": 1400}, ""fanduel"": {""odds"": 1200}}"
Victor Robles,SEA,R,Tyler Phillips,R,MIA,MIA,A,mlb_schedule,0.07522042424378671,1229,1,bet365,1500,0.0625,0.0127,0.0472204242437867,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,84.5,88.5,0.0,0.0,1,85.0,2.0,DOME,6:40 PM ET,loanDepot Park,,8.0,0,110.0,3.631,0.0,0.15625,0.171875,80.80783333333333,0.2592422222222222,0.3542544444444445,0.026595744680851,0.2872340425531915,0.026595744680851,,,,,4,4,2,1.0,1,0,2026-07-08,823848,645302,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1500}, ""betmgm"": {""odds"": 1050}, ""fanduel"": {""odds"": 1100}}"
Eric Haase,SF,R,Dylan Cease,R,SF,TOR,H,mlb_schedule,0.0787728856532515,1169,1,bet365,1400,0.0666666666666666,0.0121,0.0507728856532515,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,91.7,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,,9.0,0,34.0,2.584,0.0,0.2222222222222222,0.1111111111111111,80.86766666666666,0.2599615384615384,0.4198076923076923,0.0146520146520146,0.2014652014652014,0.0183150183150183,,,,,26,6,0,0.231,4,0,2026-07-08,823202,606992,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1400}, ""betmgm"": {""odds"": 875}, ""draftkings"": {""odds"": 1160}, ""fanduel"": {""odds"": 1100}}"
George Springer,TOR,R,Logan Webb,R,SF,SF,A,mlb_schedule,0.1171293099888411,754,1,novig,852,0.1050420168067226,0.0121,0.0891293099888411,0.22,0.08,0.7000000000000001,4.0,0.9919,91.7,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,,4.0,0,19.0,3.174,0.0113636363636363,0.2045454545454545,0.1818181818181818,82.0508116883117,0.2980477777777778,0.4576177777777778,0.018348623853211,0.2629969418960244,0.0152905198776758,3.66,0.6749999999999999,7.0,93.33333333333331,18,6,0,0.333,8,3,2026-07-08,823202,543807,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 800}}"
Jorge Mateo,ATL,R,Jared Jones,R,PIT,PIT,A,mlb_schedule,0.0993928733621028,906,1,draftkings,1040,0.08771929824561403,0.0117,0.0713928733621028,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,76.9,87.3,6.2,-3.28549943824587,0,98.0,9.0,3 MPH TOWARD HP,6:40 PM ET,PNC Park,,9.0,0,38.0,,0.0161290322580645,0.2580645161290322,0.1451612903225806,81.27333333333334,0.3972678571428571,0.6098630952380953,0.0240963855421686,0.2771084337349397,0.0321285140562249,,,,,0,0,0,,2,2,2026-07-08,823360,622761,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 950}, ""draftkings"": {""odds"": 1040}, ""fanduel"": {""odds"": 800}}"
Jakob Marsee,MIA,L,George Kirby,R,MIA,SEA,H,mlb_schedule,0.0946115746046375,957,1,bet365,1100,0.08333333333333333,0.0113,0.0666115746046375,0.2258064516129032,0.1505376344086021,0.6236559139784946,3.6,0.9703444252893798,91.5,88.5,0.0,0.0,1,85.0,2.0,DOME,6:40 PM ET,loanDepot Park,5.0,7.0,0,21.0,3.395,0.0,0.1973684210526315,0.0657894736842105,81.84788095238096,0.3492622222222222,0.45696,0.0087463556851311,0.2448979591836734,0.0116618075801749,3.81,0.8653846153846154,10.0,104.0,0,0,0,,4,1,2026-07-08,823848,805300,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1100}, ""betmgm"": {""odds"": 875}, ""draftkings"": {""odds"": 940}, ""fanduel"": {""odds"": 1000}}"
Chandler Simpson,TB,L,Gerrit Cole,R,TB,NYY,H,mlb_schedule,0.0541246764709262,1748,1,betmgm,2200,0.043478260869565216,0.0106,0.0261246764709262,0.0985074626865671,0.053731343283582,0.8477611940298507,3.7,0.9990551913395377,99.8,,,,0,,,CALM,6:40 PM ET,Tropicana Field,0.0,6.0,0,109.0,4.378,0.0,0.072463768115942,0.1159420289855072,76.49631746031746,0.2472845238095238,0.2965464285714286,0.0078125,0.19921875,0.01953125,,,,,6,2,0,0.333,1,0,2026-07-08,822957,802415,"{""novig"": {""odds"": 1983}, ""bet365"": {""odds"": 1600}, ""betmgm"": {""odds"": 2200}, ""draftkings"": {""odds"": 1960}, ""fanduel"": {""odds"": 1700}}"
Liam Hicks,MIA,L,George Kirby,R,MIA,SEA,H,mlb_schedule,0.11034177724422399,806,1,bet365,900,0.1,0.0103,0.082341777244224,0.0925925925925925,0.1111111111111111,0.7962962962962963,4.3,0.9989316947099586,91.5,88.5,0.0,0.0,1,85.0,2.0,DOME,6:40 PM ET,loanDepot Park,13.0,1.0,0,26.0,3.395,0.0,0.2191780821917808,0.136986301369863,81.78722222222223,0.2741,0.3553666666666666,0.0087463556851311,0.2448979591836734,0.0116618075801749,3.81,0.8653846153846154,10.0,104.0,0,0,0,,12,1,2026-07-08,823848,689414,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 800}, ""draftkings"": {""odds"": 780}, ""fanduel"": {""odds"": 870}}"
Taylor Walls,TB,L,Gerrit Cole,R,TB,NYY,H,mlb_schedule,0.072531412295092,1279,1,bet365,1500,0.0625,0.01,0.044531412295092,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,99.8,,,,0,,,CALM,6:40 PM ET,Tropicana Field,,8.0,0,346.0,4.378,0.048780487804878,0.1951219512195122,0.2195121951219512,81.32349206349205,0.3568571428571429,0.5155952380952381,0.0078125,0.19921875,0.01953125,,,,,18,0,0,0.0,0,0,2026-07-08,822957,670764,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1500}, ""betmgm"": {""odds"": 1200}, ""draftkings"": {""odds"": 1060}, ""fanduel"": {""odds"": 1200}}"
Mike Yastrzemski,ATL,L,Jared Jones,R,PIT,PIT,A,mlb_schedule,0.1415947423337451,606,1,bet365,650,0.13333333333333333,0.0083,0.1135947423337451,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,90.6,87.3,6.2,-3.28549943824587,0,98.0,9.0,3 MPH TOWARD HP,6:40 PM ET,PNC Park,,7.0,1,19.0,,0.0,0.3770491803278688,0.1475409836065573,86.95204761904762,0.3070654761904762,0.4271964285714285,0.0240963855421686,0.2771084337349397,0.0321285140562249,,,,,8,2,2,0.25,7,0,2026-07-08,823360,573262,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 600}, ""fanduel"": {""odds"": 560}}"
Xavier Edwards,MIA,R,George Kirby,R,MIA,SEA,H,mlb_schedule,0.0698241850359635,1332,1,betmgm,1500,0.0625,0.0073,0.0418241850359635,0.1211340206185567,0.1262886597938144,0.7525773195876289,4.1,0.9967408677741819,84.5,88.5,0.0,0.0,1,85.0,2.0,DOME,6:40 PM ET,loanDepot Park,6.0,3.0,0,50.0,3.395,0.0,0.0985915492957746,0.0845070422535211,81.51438888888889,0.25205,0.3371722222222222,0.0087463556851311,0.2448979591836734,0.0116618075801749,3.81,0.8653846153846154,10.0,104.0,0,0,0,,2,4,2026-07-08,823848,669364,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1400}, ""betmgm"": {""odds"": 1500}, ""draftkings"": {""odds"": 1380}, ""fanduel"": {""odds"": 1300}}"
Nick Fortes,TB,R,Gerrit Cole,R,TB,NYY,H,mlb_schedule,0.0909841220581472,999,1,novig,1076,0.08503401360544217,0.006,0.0629841220581472,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,110.5,,,,0,,,CALM,6:40 PM ET,Tropicana Field,,9.0,0,99.0,4.378,0.0151515151515151,0.2272727272727272,0.1212121212121212,80.8565873015873,0.2693277777777778,0.3593311111111111,0.0078125,0.19921875,0.01953125,,,,,4,0,0,0.0,2,1,2026-07-08,822957,663743,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1000}, ""draftkings"": {""odds"": 1040}, ""fanduel"": {""odds"": 1060}}"
Casey Schmitt,SF,R,Dylan Cease,R,SF,TOR,H,mlb_schedule,0.1306716811828377,665,1,draftkings,700,0.125,0.0057,0.1026716811828377,0.1954022988505747,0.0402298850574712,0.764367816091954,4.1,0.9973321470090546,91.7,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,17.0,3.0,0,18.0,2.584,0.0373831775700934,0.2336448598130841,0.1308411214953271,83.22776190476189,0.4854055555555556,0.6723566666666667,0.0146520146520146,0.2014652014652014,0.0183150183150183,,,,,4,2,0,0.5,14,3,2026-07-08,823202,669477,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 650}, ""draftkings"": {""odds"": 700}, ""fanduel"": {""odds"": 630}}"
Luis Arraez,SF,L,Dylan Cease,R,SF,TOR,H,mlb_schedule,0.0606578358071643,1549,1,novig,1718,0.055005500550055,0.0057,0.0326578358071643,0.0394736842105263,0.0631578947368421,0.8973684210526316,4.2,0.9999296311840142,77.2,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,4.0,2.0,0,21.0,2.584,0.0,0.1403508771929824,0.175438596491228,81.84032132682134,0.2623522222222222,0.3586377777777778,0.0146520146520146,0.2014652014652014,0.0183150183150183,,,,,44,12,0,0.273,3,1,2026-07-08,823202,650333,"{""novig"": {""odds"": 1718}, ""bet365"": {""odds"": 1400}, ""draftkings"": {""odds"": 1680}, ""fanduel"": {""odds"": 1500}}"
Jonatan Clase,TOR,L,Logan Webb,R,SF,SF,A,mlb_schedule,0.0791179318097653,1164,1,bet365,1250,0.074074074074074,0.005,0.0511179318097653,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,77.2,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,,8.0,0,384.0,3.174,0.0,0.1538461538461538,0.3076923076923077,79.08260317460318,0.2415170068027211,0.3474285714285714,0.018348623853211,0.2629969418960244,0.0152905198776758,3.66,0.6749999999999999,7.0,93.33333333333331,0,0,0,,1,0,2026-07-08,823202,682729,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1250}, ""fanduel"": {""odds"": 1060}}"
Heliot Ramos,SF,R,Dylan Cease,R,SF,TOR,H,mlb_schedule,0.1133978327141621,782,1,novig,809,0.11001100110011,0.0034,0.0853978327141622,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,91.7,65.6,18.3,12.94005409571382,0,94.0,1.0,13 MPH TOWARD OF,3:45 PM ET,Oracle Park,,1.0,0,59.0,2.584,0.0114942528735632,0.2183908045977011,0.1149425287356321,85.27746825396825,0.3444833333333333,0.4949833333333333,0.0146520146520146,0.2014652014652014,0.0183150183150183,,,,,20,4,0,0.2,6,2,2026-07-08,823202,671218,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 625}, ""fanduel"": {""odds"": 680}}"
