player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
TJ Friedl,CIN,L,Jesús Luzardo,L,CIN,PHI,H,mlb_schedule,0.1130470891323087,785,1,bet365,1300.0,0.0714285714285714,0.0416,0.0850470891323088,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,123.1,87.2,8.1,7.084419627829106,0,97.0,33.0,7 MPH TOWARD OF,7:10 PM ET,Great American Ball Park,,9.0,0,70.0,3.401,0.0,0.1333333333333333,0.1111111111111111,77.49774603174602,0.332301282051282,0.4479679487179486,0.0245614035087719,0.2,0.0210526315789473,3.75,0.7838709677419355,9.0,103.33333333333331,4,2,0,0.5,3,0,2026-07-09,824494,670770,"{""novig"": {""odds"": 1233}, ""bet365"": {""odds"": 1300}, ""betmgm"": {""odds"": 900}, ""draftkings"": {""odds"": 1160}, ""fanduel"": {""odds"": 1100}}"
Jac Caglianone,KC,L,Sean Manaea,L,NYM,NYM,A,mlb_schedule,0.2259675309469033,343,1,novig,441.0,0.1848428835489833,0.0411,0.1979675309469033,0.2972972972972973,0.087087087087087,0.6156156156156155,3.7,0.9709174004257616,95.0,87.0,11.8,11.342888012072164,0,88.0,39.0,11 MPH TOWARD OF,1:10 PM ET,Citi Field,,6.0,1,,3.984,0.0294117647058823,0.3137254901960784,0.0980392156862745,86.32667412217413,0.6389055555555555,1.0309166666666667,0.0,0.2307692307692307,0.0205128205128205,,,,,2,0,0,0.0,9,5,2026-07-09,823606,695506,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 400}, ""fanduel"": {""odds"": 420}}"
Gabriel Moreno,AZ,R,Griffin Canning,R,SD,SD,A,mlb_schedule,0.1455770917129214,587,1,novig,852.0,0.10504201680672269,0.0405,0.1175770917129214,0.22,0.08,0.7000000000000001,4.0,0.9919,101.7,70.7,7.2,2.224922359499622,0,100.0,0.0,2 MPH TOWARD OF,9:40 PM ET,Petco Park,,4.0,0,25.0,5.029,0.0,0.2888888888888888,0.1222222222222222,84.58695238095238,0.37725,0.5315,0.0089686098654708,0.3183856502242152,0.0358744394618834,,,,,8,0,0,0.0,6,2,2026-07-09,823277,672515,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 700}, ""betmgm"": {""odds"": 725}, ""draftkings"": {""odds"": 830}, ""fanduel"": {""odds"": 800}}"
Cole Young,SEA,L,Janson Junk,R,MIA,MIA,A,mlb_schedule,0.139086779413585,619,1,betmgm,900.0,0.1,0.0391,0.111086779413585,0.1815718157181571,0.084010840108401,0.7344173441734417,3.6,0.9915448959918708,91.5,87.9,0.0,0.0,1,82.0,2.0,DOME,6:40 PM ET,loanDepot Park,10.0,7.0,0,16.0,4.1,0.0,0.2705882352941176,0.1529411764705882,84.72650549450549,0.3326044444444445,0.4572555555555556,0.009090909090909,0.2575757575757575,0.0242424242424242,,,,,0,0,0,,8,4,2026-07-09,823846,702284,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 900}, ""draftkings"": {""odds"": 830}, ""fanduel"": {""odds"": 750}}"
Caleb Durbin,BOS,R,Anthony Kay,L,CWS,CWS,A,mlb_schedule,0.1430566195411567,599,1,bet365,850.0,0.1052631578947368,0.0378,0.1150566195411567,0.14,0.0833333333333333,0.7766666666666666,3.9,0.9971098602901984,91.0,86.1,9.5,8.538543439842087,0,92.0,21.0,9 MPH TOWARD OF,2:10 PM ET,Rate Field,,5.0,1,,5.48,0.0116279069767441,0.2093023255813953,0.0930232558139534,78.81181481481482,0.3250255555555555,0.4805722222222222,0.0103806228373702,0.2041522491349481,0.0242214532871972,,,,,0,0,0,,6,2,2026-07-09,824577,702332,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 750}}"
Connor Wong,BOS,R,Anthony Kay,L,CWS,CWS,A,mlb_schedule,0.1286128717167301,678,1,bet365,1000.0,0.0909090909090909,0.0377,0.1006128717167301,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,91.0,86.1,9.5,8.538543439842087,0,92.0,21.0,9 MPH TOWARD OF,2:10 PM ET,Rate Field,,9.0,1,,5.48,0.0,0.2586206896551724,0.1034482758620689,81.92227777777777,0.4447214285714286,0.5970500000000001,0.0103806228373702,0.2041522491349481,0.0242214532871972,,,,,2,0,0,0.0,0,1,2026-07-09,824577,657136,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 1000}, ""betmgm"": {""odds"": 725}, ""draftkings"": {""odds"": 670}, ""fanduel"": {""odds"": 600}}"
Luke Keaschall,MIN,R,Gavin Williams,R,MIN,CLE,H,mlb_schedule,0.1040651514266364,861,1,bet365,1400.0,0.0666666666666666,0.0374,0.0760651514266364,0.1491228070175438,0.1228070175438596,0.7280701754385965,3.6,0.990794558276215,92.4,86.2,5.7,-3.959552711616285,0,93.0,3.0,4 MPH TOWARD HP,1:40 PM ET,Target Field,,7.0,0,,3.804,0.0,0.2285714285714285,0.1428571428571428,83.6577243867244,0.3262944444444444,0.4566444444444444,0.0033898305084745,0.3050847457627119,0.0305084745762711,3.89,1.35423197492163,16.0,106.33333333333331,6,0,0,0.0,5,1,2026-07-09,823683,807712,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1400}, ""draftkings"": {""odds"": 1040}, ""fanduel"": {""odds"": 1100}}"
Tyler Freeman,COL,R,Carson Whisenhunt,L,SF,SF,A,mlb_schedule,0.1084515219284483,822,1,bet365,1300.0,0.07142857142857142,0.037,0.0804515219284483,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,91.7,69.3,18.2,14.14405649851687,0,97.0,2.0,14 MPH TOWARD OF,9:45 PM ET,Oracle Park,,6.0,0,36.0,,0.0121951219512195,0.2439024390243902,0.1097560975609756,78.24068855218856,0.2740404761904761,0.3562595238095238,0.015267175572519,0.3053435114503817,0.0458015267175572,,,,,0,0,0,,1,2,2026-07-09,823201,671289,"{""bet365"": {""odds"": 1300}, ""betmgm"": {""odds"": 1150}, ""draftkings"": {""odds"": 970}, ""fanduel"": {""odds"": 870}}"
Nick Kurtz,ATH,L,Framber Valdez,L,DET,DET,A,mlb_schedule,0.2362758008196896,323,1,bet365,400.0,0.2,0.0363,0.2082758008196897,0.3137254901960784,0.1911764705882352,0.4950980392156863,4.2,0.9433148055740088,97.2,87.3,11.9,5.216616646790022,0,95.0,38.0,5 MPH TOWARD OF,6:40 PM ET,Comerica Park,20.0,2.0,0,18.0,4.091,0.0235294117647058,0.2823529411764706,0.0941176470588235,86.3104708994709,0.5597321428571428,0.8415476190476191,0.0133779264214046,0.2909698996655518,0.0234113712374581,4.29,0.9834437086092714,11.0,100.66666666666669,12,8,2,0.667,14,6,2026-07-09,824251,701762,"{""novig"": {""odds"": 388}, ""bet365"": {""odds"": 400}, ""betmgm"": {""odds"": 340}, ""fanduel"": {""odds"": 360}}"
Ben Williamson,TB,R,Paul Blackburn,R,TB,NYY,H,mlb_schedule,0.1099794649625963,809,1,bet365,1250.0,0.074074074074074,0.0359,0.0819794649625963,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,110.5,95.2,0.0,0.0,1,89.0,6.0,DOME,1:10 PM ET,Tropicana Field,,7.0,1,,3.867,0.0153846153846153,0.2307692307692307,0.123076923076923,84.02381481481481,0.3021777777777778,0.3939944444444443,0.0307692307692307,0.2615384615384615,0.0307692307692307,,,,,0,0,0,,1,2,2026-07-09,822954,810938,"{""novig"": {""odds"": 1233}, ""bet365"": {""odds"": 1250}, ""draftkings"": {""odds"": 990}, ""fanduel"": {""odds"": 1200}}"
Luisangel Acuña,CWS,R,Patrick Sandoval,L,CWS,BOS,H,mlb_schedule,0.1066715042414504,837,1,bet365,1300.0,0.0714285714285714,0.0352,0.0786715042414504,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,91.0,86.1,9.5,8.538543439842087,0,92.0,21.0,9 MPH TOWARD OF,2:10 PM ET,Rate Field,,8.0,1,,,0.0,0.2745098039215686,0.1176470588235294,79.88066666666667,0.2962564102564102,0.4033205128205128,0.013029315960912,0.2345276872964169,0.022801302931596,,,,,0,0,0,,1,0,2026-07-09,824577,682668,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1300}, ""fanduel"": {""odds"": 1100}}"
Braden Montgomery,CWS,R,Patrick Sandoval,L,CWS,BOS,H,mlb_schedule,0.1480316284801387,576,1,novig,770.0,0.1149425287356321,0.0331,0.1200316284801387,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,91.0,86.1,9.5,8.538543439842087,0,92.0,21.0,9 MPH TOWARD OF,2:10 PM ET,Rate Field,,7.0,1,,,0.0192307692307692,0.2692307692307692,0.1153846153846153,79.06371428571428,0.3056777777777777,0.4249880952380952,0.013029315960912,0.2345276872964169,0.022801302931596,,,,,0,0,0,,2,0,2026-07-09,824577,695731,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 625}, ""draftkings"": {""odds"": 690}, ""fanduel"": {""odds"": 750}}"
Henry Bolte,ATH,R,Framber Valdez,L,DET,DET,A,mlb_schedule,0.1279200787068576,682,1,novig,953.0,0.0949667616334283,0.033,0.0999200787068576,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,104.4,87.3,11.9,5.216616646790022,0,95.0,38.0,5 MPH TOWARD OF,6:40 PM ET,Comerica Park,,8.0,0,22.0,4.091,0.0,0.2678571428571428,0.0714285714285714,83.80403174603175,0.4624877777777778,0.65558,0.0133779264214046,0.2909698996655518,0.0234113712374581,4.29,0.9834437086092714,11.0,100.66666666666669,0,0,0,,0,3,2026-07-09,824251,703607,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 875}, ""draftkings"": {""odds"": 730}, ""fanduel"": {""odds"": 700}}"
Cooper Pratt,MIL,R,Andre Pallante,R,STL,STL,A,mlb_schedule,0.0951999401922197,950,1,bet365,1500.0,0.0625,0.0327,0.0671999401922197,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,88.4,85.0,7.9,5.682784422675344,0,95.0,34.0,6 MPH TOWARD OF,7:45 PM ET,Busch Stadium,,8.0,0,,4.404,0.0,0.2033898305084746,0.0338983050847457,83.93395238095239,0.3877803030303031,0.5374772727272727,0.0034129692832764,0.2252559726962457,0.0204778156996587,3.6,0.8526315789473684,9.0,95.0,0,0,0,,0,0,2026-07-09,823034,806198,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1500}, ""fanduel"": {""odds"": 1100}}"
Chase Meidroth,CWS,R,Patrick Sandoval,L,CWS,BOS,H,mlb_schedule,0.1177802297770813,749,1,novig,1076.0,0.0850340136054421,0.0327,0.0897802297770813,0.2367021276595744,0.0984042553191489,0.6648936170212766,4.3,0.990915822514587,91.0,86.1,9.5,8.538543439842087,0,92.0,21.0,9 MPH TOWARD OF,2:10 PM ET,Rate Field,,1.0,0,,,0.0,0.1688311688311688,0.0779220779220779,80.52143386243387,0.3239777777777777,0.4189611111111111,0.013029315960912,0.2345276872964169,0.022801302931596,,,,,0,0,0,,6,2,2026-07-09,824577,805367,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 950}, ""betmgm"": {""odds"": 875}, ""fanduel"": {""odds"": 1060}}"
Mauricio Dubón,ATL,R,Mitch Keller,R,PIT,PIT,A,mlb_schedule,0.1223670855620132,717,1,novig,1011.0,0.09000900090009,0.0324,0.0943670855620132,0.1412429378531073,0.0762711864406779,0.7824858757062146,3.9,0.9973926393538608,76.9,84.8,11.2,8.191161458134708,0,93.0,17.0,8 MPH TOWARD OF,12:35 PM ET,PNC Park,,5.0,1,,3.593,0.0,0.2,0.0857142857142857,80.59475661375662,0.3403433333333333,0.4680288888888889,0.0208955223880597,0.2477611940298507,0.0238805970149253,5.02,1.0764119601328903,12.0,100.33333333333331,26,12,2,0.462,5,4,2026-07-09,823359,643289,"{""novig"": {""odds"": 1011}, ""bet365"": {""odds"": 950}, ""betmgm"": {""odds"": 825}, ""draftkings"": {""odds"": 970}, ""fanduel"": {""odds"": 900}}"
Willi Castro,COL,R,Carson Whisenhunt,L,SF,SF,A,mlb_schedule,0.1229201615027852,714,1,betmgm,1000.0,0.09090909090909091,0.032,0.0949201615027852,0.2733118971061093,0.0996784565916398,0.6270096463022509,3.6,0.971284832051115,91.7,69.3,18.2,14.14405649851687,0,97.0,2.0,14 MPH TOWARD OF,9:45 PM ET,Oracle Park,6.0,7.0,1,16.0,,0.0196078431372549,0.2156862745098039,0.1568627450980392,79.86527777777778,0.413,0.541047619047619,0.015267175572519,0.3053435114503817,0.0458015267175572,,,,,4,0,0,0.0,6,0,2026-07-09,823201,650489,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 1000}, ""draftkings"": {""odds"": 890}, ""fanduel"": {""odds"": 870}}"
Ryan McMahon,NYY,L,Drew Rasmussen,R,TB,TB,A,mlb_schedule,0.1469709068129628,580,1,novig,770.0,0.1149425287356321,0.032,0.1189709068129628,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,99.8,95.2,0.0,0.0,1,89.0,6.0,DOME,1:10 PM ET,Tropicana Field,,8.0,1,,3.327,0.0166666666666666,0.2666666666666666,0.1166666666666666,84.15866666666666,0.6001190476190477,0.929154761904762,0.015625,0.2125,0.0125,2.78,1.0206185567010309,11.0,97.0,14,0,0,0.0,8,0,2026-07-09,822954,641857,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 700}, ""draftkings"": {""odds"": 760}, ""fanduel"": {""odds"": 630}}"
Joey Ortiz,MIL,R,Andre Pallante,R,STL,STL,A,mlb_schedule,0.0935398142494395,969,1,bet365,1500.0,0.0625,0.031,0.0655398142494395,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,88.4,85.0,7.9,5.682784422675344,0,95.0,34.0,6 MPH TOWARD OF,7:45 PM ET,Busch Stadium,,9.0,0,58.0,4.404,0.0,0.2272727272727272,0.1363636363636363,83.84344444444444,0.3194177777777777,0.4178355555555555,0.0034129692832764,0.2252559726962457,0.0204778156996587,3.6,0.8526315789473684,9.0,95.0,14,4,0,0.286,2,1,2026-07-09,823034,687401,"{""novig"": {""odds"": 1438}, ""bet365"": {""odds"": 1500}, ""draftkings"": {""odds"": 1420}, ""fanduel"": {""odds"": 1200}}"
Drew Gilbert,SF,L,Ryan Feltner,R,SF,COL,H,mlb_schedule,0.110084906420735,808,1,novig,1150.0,0.08,0.0301,0.082084906420735,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,77.2,69.3,18.2,14.14405649851687,0,97.0,2.0,14 MPH TOWARD OF,9:45 PM ET,Oracle Park,,8.0,0,40.0,4.725,0.0,0.2727272727272727,0.1363636363636363,85.92092592592593,0.3107884615384615,0.4308717948717949,0.0281124497991967,0.2771084337349397,0.0281124497991967,,,,,4,2,0,0.5,4,0,2026-07-09,823201,687551,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 950}, ""betmgm"": {""odds"": 800}, ""draftkings"": {""odds"": 1040}, ""fanduel"": {""odds"": 1100}}"
Vaughn Grissom,LAA,R,Nathan Eovaldi,R,TEX,TEX,A,mlb_schedule,0.1213520426330052,724,1,draftkings,990.0,0.09174311926605505,0.0296,0.0933520426330052,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,86.4,,,,0,,,CALM,8:05 PM ET,Globe Life Field,,5.0,0,36.0,4.479,0.0,0.1666666666666666,0.1794871794871795,79.9786984126984,0.3700064102564103,0.5534679487179488,0.0189873417721519,0.25,0.0379746835443038,4.02,1.6234177215189876,19.0,105.33333333333331,0,0,0,,4,0,2026-07-09,822877,687093,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 800}, ""draftkings"": {""odds"": 990}, ""fanduel"": {""odds"": 900}}"
Blaze Alexander,BAL,R,David Peterson,L,BAL,CHC,H,mlb_schedule,0.1411016399343227,609,1,draftkings,790.0,0.1123595505617977,0.0287,0.1131016399343227,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,94.3,88.8,15.7,14.93158730583391,0,94.0,54.0,15 MPH TOWARD OF,1:35 PM ET,Camden Yards,,8.0,1,,3.013,0.0379746835443038,0.2784810126582278,0.1265822784810126,86.20783333333334,0.4763011111111111,0.7114544444444444,0.0166666666666666,0.2416666666666666,0.0166666666666666,,,,,0,0,0,,2,1,2026-07-09,824816,677942,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 700}, ""draftkings"": {""odds"": 790}, ""fanduel"": {""odds"": 750}}"
Anthony Seigler,BOS,R,Anthony Kay,L,CWS,CWS,A,mlb_schedule,0.136020858481564,635,1,draftkings,830.0,0.1075268817204301,0.0285,0.108020858481564,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,91.0,86.1,9.5,8.538543439842087,0,92.0,21.0,9 MPH TOWARD OF,2:10 PM ET,Rate Field,,1.0,1,,5.48,0.0,0.2888888888888888,0.1333333333333333,86.82844444444443,0.3578392857142857,0.4820059523809523,0.0103806228373702,0.2041522491349481,0.0242214532871972,,,,,0,0,0,,1,0,2026-07-09,824577,678011,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 700}, ""betmgm"": {""odds"": 575}, ""draftkings"": {""odds"": 830}, ""fanduel"": {""odds"": 800}}"
Jake McCarthy,COL,L,Carson Whisenhunt,L,SF,SF,A,mlb_schedule,0.1031683326314177,869,1,novig,1233.0,0.07501875468867217,0.0281,0.0751683326314177,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,77.2,69.3,18.2,14.14405649851687,0,97.0,2.0,14 MPH TOWARD OF,9:45 PM ET,Oracle Park,,1.0,1,13.0,,0.0,0.1612903225806451,0.1182795698924731,79.18784126984127,0.3196,0.4132866666666667,0.015267175572519,0.3053435114503817,0.0458015267175572,,,,,0,0,0,,7,2,2026-07-09,823201,664983,"{""novig"": {""odds"": 1233}, ""bet365"": {""odds"": 1100}, ""betmgm"": {""odds"": 1000}, ""draftkings"": {""odds"": 1020}, ""fanduel"": {""odds"": 1200}}"
Alec Bohm,PHI,R,Brady Singer,R,CIN,CIN,A,mlb_schedule,0.1561183901994258,541,1,draftkings,680.0,0.1282051282051282,0.0279,0.1281183901994258,0.1428571428571428,0.0812324929971988,0.7759103641456583,3.9,0.9970715021708318,113.5,87.2,8.1,7.084419627829106,0,97.0,33.0,7 MPH TOWARD OF,7:10 PM ET,Great American Ball Park,11.0,5.0,0,23.0,6.791,0.0227272727272727,0.2386363636363636,0.1704545454545454,83.73467724867724,0.2621311111111111,0.389747619047619,0.0284552845528455,0.2682926829268293,0.056910569105691,,,,,6,0,0,0.0,7,4,2026-07-09,824494,664761,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 625}, ""draftkings"": {""odds"": 680}, ""fanduel"": {""odds"": 600}}"
