batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,extra_base_hit_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_k_1plus,p_k_2plus,adj_prob,pred_ks,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
665966,Carlos Narváez,BAL,NYY,1,9.0,1,607074,Carlos Rodón,L,824803,6:35 PM ET,Camden Yards,1,0,0.2564575645756458,2026-08-18,824803,0.0,0,102.7,105.0,101.5,R,4,2,0,0,0,0,1,1,0,0,0,2,0,2,1,0,1,0.3215,0.353,0,0,0,0,0,0,0.07894736842105263,0.18181818181818182,0.5263157894736842,0.391304347826087,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,1.2,0.2608695652173913,0.21739130434782608,0.34782608695652173,0.34782608695652173,0.043478260869565216,0.20549999999999996,0.3326333333333334,0.07142857142857142,0.35714285714285715,0.1965833333333333,0.30349999999999994,0.14634146341463414,0.21951219512195122,0.30612244897959184,0.0975609756097561,0.14634146341463414,0.4222222222222222,0.6098654708520179,0.18681318681318682,0.3422459893048128,0.13368983957219252,0.3897058823529412,0.2647058823529412,0.029411764705882353,6.4601226993865035,0.6625766871165645,9.773006134969327,0.2645739910313901,0.6422148342386556,0.22949072169654214,0.6422148342386556,1.2,,0.5,,,,,False,,1.5,,,,,False,
687952,Christian Encarnacion-Strand,BAL,NYY,1,6.0,1,607074,Carlos Rodón,L,824803,6:35 PM ET,Camden Yards,1,0,0.2564575645756458,2026-08-18,824803,0.0,0,102.7,105.0,101.5,R,5,5,3,0,0,1,0,0,0,1,6,4,0,1,1,2,0,0.1775,0.25125,1,1,1,1,1,0,0.20930232558139536,0.2553191489361702,0.6976744186046512,0.2765957446808511,0.2413793103448276,0.20930232558139536,0.0425531914893617,0.06382978723404255,0.11627906976744186,1.2,0.8666666666666667,0.45161290322580644,0.3548387096774194,0.2903225806451613,0.2903225806451613,0.03225806451612903,0.3373214285714286,0.7119404761904763,0.2857142857142857,0.2727272727272727,0.3920333333333334,0.8751999999999999,0.23529411764705882,0.4117647058823529,0.24074074074074073,0.2826086956521739,0.5434782608695652,0.29411764705882354,0.6098654708520179,0.18681318681318682,0.3422459893048128,0.13368983957219252,0.3897058823529412,0.2647058823529412,0.029411764705882353,6.4601226993865035,0.6625766871165645,9.773006134969327,0.2645739910313901,0.622305815795099,0.2747271584184952,0.622305815795099,0.8666666666666667,,0.5,,,,,False,,1.5,,,,,False,
681047,Christian Franklin,BAL,NYY,1,8.0,1,607074,Carlos Rodón,L,824803,6:35 PM ET,Camden Yards,1,0,0.2564575645756458,2026-08-18,824803,0.0,0,102.7,105.0,101.5,R,2,2,2,0,0,0,0,0,0,0,2,2,0,1,0,2,0,0.262,0.28,1,1,1,1,0,0,0.0967741935483871,0.2222222222222222,0.6451612903225806,0.2972972972972973,0.15,0.03225806451612903,0.0,0.02702702702702703,0.03225806451612903,0.26666666666666666,0.7333333333333333,0.4,0.1,0.65,0.15,0.0,0.22230952380952382,0.35407142857142854,0.1,0.2857142857142857,0.25966666666666666,0.45725,0.125,0.25,0.25,0.16666666666666666,0.3333333333333333,0.375,0.6098654708520179,0.18681318681318682,0.3422459893048128,0.13368983957219252,0.3897058823529412,0.2647058823529412,0.029411764705882353,6.4601226993865035,0.6625766871165645,9.773006134969327,0.2645739910313901,0.6451397120185262,0.2643567207246828,0.6451397120185262,0.7333333333333333,,0.5,,,,,False,,1.5,,,,,False,
691723,Coby Mayo,BAL,NYY,1,4.0,1,607074,Carlos Rodón,L,824803,6:35 PM ET,Camden Yards,1,0,0.2564575645756458,2026-08-18,824803,0.0,0,102.7,105.0,101.5,R,5,5,2,1,0,1,0,0,0,1,6,4,1,3,1,0,1,0.5025,1.33025,1,1,1,1,1,0,0.2553191489361702,0.3137254901960784,0.6808510638297872,0.29411764705882354,0.3548387096774194,0.2127659574468085,0.0196078431372549,0.0196078431372549,0.10638297872340426,1.4666666666666666,1.0,0.40625,0.375,0.21875,0.375,0.03125,0.3060576923076923,0.6330628205128205,0.07142857142857142,0.3125,0.2793333333333333,0.5073333333333332,0.24489795918367346,0.46938775510204084,0.35294117647058826,0.25,0.5833333333333334,0.35,0.6098654708520179,0.18681318681318682,0.3422459893048128,0.13368983957219252,0.3897058823529412,0.2647058823529412,0.029411764705882353,6.4601226993865035,0.6625766871165645,9.773006134969327,0.2645739910313901,0.729773469413141,0.3388919832235903,0.729773469413141,1.0,,0.5,,,,,False,,1.5,,,,,False,
683002,Gunnar Henderson,BAL,NYY,1,5.0,1,607074,Carlos Rodón,L,824803,6:35 PM ET,Camden Yards,0,0,0.2564575645756458,2026-08-18,824803,0.0,0,102.7,105.0,101.5,L,5,5,2,1,0,0,0,0,0,1,3,4,0,1,0,4,0,0.285,0.315,1,1,1,1,1,0,0.22916666666666666,0.4032258064516129,0.8333333333333334,0.12903225806451613,0.23684210526315788,0.20833333333333334,0.03225806451612903,0.03225806451612903,0.10416666666666667,1.4,0.5333333333333333,0.55,0.425,0.275,0.275,0.025,0.35745000000000005,0.6340222222222223,0.42105263157894735,0.08695652173913043,0.42128333333333334,0.8367000000000001,0.19642857142857142,0.42857142857142855,0.21875,0.23636363636363636,0.38181818181818183,0.17142857142857143,0.6098654708520179,0.18681318681318682,0.3422459893048128,0.13368983957219252,0.3897058823529412,0.2647058823529412,0.029411764705882353,6.4601226993865035,0.6625766871165645,9.773006134969327,0.2645739910313901,0.650257246569611,0.2119191366276819,0.650257246569611,0.5333333333333333,,0.5,,,,,False,,1.5,,,,,False,
702616,Jackson Holliday,BAL,NYY,1,1.0,1,607074,Carlos Rodón,L,824803,6:35 PM ET,Camden Yards,0,0,0.2564575645756458,2026-08-18,824803,0.0,0,102.7,105.0,101.5,L,5,5,1,0,0,0,0,0,0,1,1,4,0,1,0,3,1,0.493,0.5517500000000001,1,0,1,0,1,0,0.2037037037037037,0.2833333333333333,0.7222222222222222,0.2459016393442623,0.2631578947368421,0.12962962962962962,0.01639344262295082,0.06557377049180328,0.09259259259259259,1.2,1.0,0.325,0.25,0.425,0.225,0.025,0.2810761904761905,0.44688333333333335,0.19047619047619047,0.20833333333333334,0.36595000000000005,0.46533333333333343,0.35714285714285715,0.5,0.12698412698412698,0.1956521739130435,0.21739130434782608,0.2909090909090909,0.6098654708520179,0.18681318681318682,0.3422459893048128,0.13368983957219252,0.3897058823529412,0.2647058823529412,0.029411764705882353,6.4601226993865035,0.6625766871165645,9.773006134969327,0.2645739910313901,0.6422383605975746,0.25075286424735627,0.6422383605975746,1.0,,0.5,,,,,False,,1.5,,,,,False,
665750,Leody Taveras,BAL,NYY,1,7.0,1,607074,Carlos Rodón,L,824803,6:35 PM ET,Camden Yards,0,0,0.2564575645756458,2026-08-18,824803,0.0,0,102.7,105.0,101.5,L,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1845,0.219,0,0,0,0,1,0,0.2857142857142857,0.32432432432432434,0.8,0.1891891891891892,0.3076923076923077,0.2857142857142857,0.05405405405405406,0.05405405405405406,0.14285714285714285,1.3333333333333333,0.4666666666666667,0.39285714285714285,0.2857142857142857,0.32142857142857145,0.32142857142857145,0.0,0.24913690476190478,0.3751666666666667,0.25,0.07692307692307693,0.29091666666666666,0.33613333333333306,0.15384615384615385,0.38461538461538464,0.23333333333333334,0.13333333333333333,0.2222222222222222,0.30612244897959184,0.6098654708520179,0.18681318681318682,0.3422459893048128,0.13368983957219252,0.3897058823529412,0.2647058823529412,0.029411764705882353,6.4601226993865035,0.6625766871165645,9.773006134969327,0.2645739910313901,0.5354650208634518,0.17758248906932528,0.5354650208634518,0.4666666666666667,,0.5,,,,,False,,1.5,,,,,False,
624413,Pete Alonso,BAL,NYY,1,2.0,1,607074,Carlos Rodón,L,824803,6:35 PM ET,Camden Yards,1,0,0.2564575645756458,2026-08-18,824803,0.0,0,102.7,105.0,101.5,R,5,5,2,0,0,1,0,0,0,1,5,4,1,2,2,2,0,0.20225,0.64225,1,1,1,1,1,0,0.39622641509433965,0.4838709677419355,0.7547169811320755,0.20967741935483872,0.45714285714285713,0.32075471698113206,0.08064516129032258,0.03225806451612903,0.1320754716981132,2.533333333333333,0.8666666666666667,0.7,0.275,0.325,0.375,0.075,0.5131033333333334,1.0856455555555555,0.6111111111111112,0.13043478260869565,0.5832266666666668,0.9501866666666665,0.39622641509433965,0.7358490566037735,0.140625,0.2,0.36363636363636365,0.359375,0.6098654708520179,0.18681318681318682,0.3422459893048128,0.13368983957219252,0.3897058823529412,0.2647058823529412,0.029411764705882353,6.4601226993865035,0.6625766871165645,9.773006134969327,0.2645739910313901,0.7416217991249395,0.3872734462868233,0.7416217991249395,0.8666666666666667,,0.5,,,,,False,,1.5,,,,,False,
641933,Tyler O'Neill,BAL,NYY,1,3.0,1,607074,Carlos Rodón,L,824803,6:35 PM ET,Camden Yards,1,0,0.2564575645756458,2026-08-18,824803,0.0,0,102.7,105.0,101.5,R,5,5,2,0,0,0,0,0,0,1,2,4,0,3,2,2,0,0.38475,0.431,1,1,1,1,1,0,0.2558139534883721,0.36,0.6976744186046512,0.26,0.2692307692307692,0.27906976744186046,0.08,0.0,0.09302325581395349,1.5333333333333334,0.8666666666666667,0.36666666666666664,0.16666666666666666,0.36666666666666664,0.43333333333333335,0.1,0.36866666666666664,0.8400666666666667,0.21052631578947367,0.3333333333333333,0.3581000000000001,0.5206999999999998,0.21153846153846154,0.34615384615384615,0.3793103448275862,0.34210526315789475,0.7105263157894737,0.2564102564102564,0.6098654708520179,0.18681318681318682,0.3422459893048128,0.13368983957219252,0.3897058823529412,0.2647058823529412,0.029411764705882353,6.4601226993865035,0.6625766871165645,9.773006134969327,0.2645739910313901,0.71259246328531,0.2985746430807867,0.71259246328531,0.8666666666666667,,0.5,,,,,False,,1.5,,,,,False,
669224,Austin Wells,NYY,BAL,0,9.0,1,669358,Shane Baz,R,824803,6:35 PM ET,Camden Yards,0,1,0.25981308411214954,2026-08-18,824803,0.0,0,102.7,105.0,101.5,L,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.041,0.043,0,0,0,0,1,0,0.2631578947368421,0.3333333333333333,0.7631578947368421,0.20930232558139536,0.32142857142857145,0.18421052631578946,0.023255813953488372,0.09302325581395349,0.13157894736842105,1.1333333333333333,0.6,0.3793103448275862,0.2413793103448276,0.3448275862068966,0.3448275862068966,0.034482758620689655,0.30074999999999996,0.5108809523809523,0.3076923076923077,0.06666666666666667,0.24636666666666668,0.28889999999999993,0.29411764705882354,0.47058823529411764,0.2,0.1,0.18,0.3333333333333333,0.7108433734939759,0.25333333333333335,0.3568281938325991,0.09691629955947137,0.4293785310734463,0.2711864406779661,0.011299435028248588,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.45519343539543283,0.13085158294815138,0.45519343539543283,0.6,,0.5,,,,,False,,1.5,,,,,False,
