player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Pete Crow-Armstrong,CHC,L,Robert Gasser,L,CHC,MIL,H,mlb_schedule,0.2420157024080751,313,0,,,,,0.2140157024080751,0.2605177993527508,0.1326860841423948,0.6067961165048544,4.3,0.9819342276382815,102.5,95.6,9.3,8.133963276396381,0,90.0,6.0,8 MPH TOWARD OF,7:40 PM ET,Wrigley Field,38.0,1.0,1,2.0,5.5,0.08,0.5,0.42,90.66,0.4377388888888889,0.6996000000000001,0.0432098765432098,,,,,0,0,0,,27,11,2026-09-01,824633,691718
Matt Olson,ATL,L,Jake Irvin,R,WSH,WSH,A,mlb_schedule,0.2255245823580332,343,0,,,,,0.1975245823580332,0.2516666666666666,0.1033333333333333,0.645,4.1,0.9856802232402997,93.0,96.8,8.5,8.343831059305144,0,90.0,14.0,8 MPH TOWARD OF,6:45 PM ET,Nationals Park,37.0,3.0,1,6.0,4.242,0.0,0.4634146341463415,0.3902439024390244,91.5311111111111,0.4786833333333333,0.7525388888888889,0.0704225352112676,,,,,42,8,4,0.19,25,14,2026-09-01,822687,621566
Jackson Merrill,SD,L,Nick Lodolo,L,CIN,CIN,A,mlb_schedule,0.21115994147405528,374,0,,,,,0.1831599414740553,0.2464788732394366,0.0704225352112676,0.6830985915492958,3.9,0.988686310366816,123.1,96.2,6.1,4.533183435412105,0,90.0,0.0,5 MPH TOWARD OF,6:40 PM ET,Great American Ball Park,22.0,5.0,1,4.0,6.498,0.0476190476190476,0.4285714285714285,0.3809523809523809,93.96766666666666,0.4435444444444444,0.6565344444444445,0.0389610389610389,,,,,8,0,0,0.0,18,4,2026-09-01,824472,701538
Sal Stewart,CIN,R,Randy Vásquez,R,CIN,SD,H,mlb_schedule,0.2086518937730336,379,0,,,,,0.1806518937730336,0.2170283806343906,0.1018363939899833,0.681135225375626,4.1,0.9907788129026935,113.5,96.2,6.1,4.533183435412105,0,90.0,0.0,5 MPH TOWARD OF,6:40 PM ET,Great American Ball Park,31.0,3.0,1,2.0,4.441,0.0416666666666666,0.375,0.3541666666666667,90.1962222222222,0.45633,0.70401,0.0285714285714285,,,,,0,0,0,,24,8,2026-09-01,824472,701398
Fernando Tatis Jr.,SD,R,Nick Lodolo,L,CIN,CIN,A,mlb_schedule,0.2086518937730336,379,0,,,,,0.1806518937730336,0.185,0.0983333333333333,0.7166666666666666,4.3,0.9955855156118104,113.5,96.2,6.1,4.533183435412105,0,90.0,0.0,5 MPH TOWARD OF,6:40 PM ET,Great American Ball Park,17.0,1.0,0,9.0,6.498,0.0392156862745098,0.6470588235294118,0.2156862745098039,92.97433333333332,0.5387255555555555,0.7864188888888889,0.0389610389610389,,,,,16,2,0,0.125,10,7,2026-09-01,824472,665487
Drake Baldwin,ATL,L,Jake Irvin,R,WSH,WSH,A,mlb_schedule,0.2057347350940325,386,0,,,,,0.1777347350940325,0.2141453831041257,0.1100196463654224,0.6758349705304518,4.3,0.992124203317808,93.0,96.8,8.5,8.343831059305144,0,90.0,14.0,8 MPH TOWARD OF,6:45 PM ET,Nationals Park,22.0,1.0,1,5.0,4.242,0.0638297872340425,0.5319148936170213,0.3191489361702128,91.94444444444444,0.3916455555555556,0.6021066666666666,0.0704225352112676,,,,,14,2,0,0.143,15,7,2026-09-01,822687,686948
Rafael Devers,SF,L,Paul Skenes,R,PIT,PIT,A,mlb_schedule,0.2016160914884998,396,0,,,,,0.1736160914884998,0.2555366269165247,0.1073253833049403,0.637137989778535,4.2,0.9858448554325502,90.6,91.1,13.8,6.049521825689269,0,93.0,16.0,6 MPH TOWARD OF,6:40 PM ET,PNC Park,30.0,2.0,1,6.0,2.6,0.0212765957446808,0.4468085106382978,0.4042553191489361,93.78655555555557,0.37347,0.6075900000000001,0.037593984962406,3.79,0.8689655172413793,14.0,145.0,0,0,0,,25,5,2026-09-01,823340,646240
Kazuma Okamoto,TOR,R,Gavin Williams,R,CLE,CLE,A,mlb_schedule,0.2005314881643754,399,0,,,,,0.1725314881643754,0.2946593001841621,0.0994475138121546,0.6058931860036832,3.7,0.9681014022607484,95.7,90.4,11.5,-1.0022910415980697,0,81.0,11.0,CROSSWIND 12 MPH,6:40 PM ET,Progressive Field,28.0,6.0,1,2.0,3.804,0.0952380952380952,0.3809523809523809,0.3809523809523809,89.65,0.4246666666666667,0.6601944444444444,0.0806451612903225,3.98,1.5576923076923077,27.0,156.0,4,2,2,0.5,20,8,2026-09-01,824391,672960
Cal Raleigh,SEA,L,Jedixson Paez,R,BOS,BOS,A,mlb_schedule,0.1950546629905975,413,0,,,,,0.1670546629905975,0.3148148148148148,0.1412037037037037,0.5439814814814814,4.0,0.9567555958601366,80.8,69.9,9.7,-6.977596063284916,0,93.0,82.0,7 MPH TOWARD HP,6:45 PM ET,Fenway Park,20.0,4.0,1,3.0,,0.0833333333333333,0.5833333333333334,0.5,95.20444444444443,0.4834222222222222,0.8455999999999999,0.0434782608695652,,,,,0,0,0,,13,7,2026-09-01,824716,663728
Bryce Eldridge,SF,L,Paul Skenes,R,PIT,PIT,A,mlb_schedule,0.1929243010343748,418,0,,,,,0.1649243010343748,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,90.6,91.1,13.8,6.049521825689269,0,93.0,16.0,6 MPH TOWARD OF,6:40 PM ET,PNC Park,,3.0,1,4.0,2.6,0.024390243902439,0.5609756097560976,0.3170731707317073,94.68722222222222,0.5076666666666667,0.7658166666666666,0.037593984962406,3.79,0.8689655172413793,14.0,145.0,0,0,0,,10,5,2026-09-01,823340,805811
