player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Jacob Young,WSH,R,Mitch Spence,R,WSH,KC,H,mlb_schedule,0.1215018287135324,723,1,novig,1233.0,0.0750187546886721,0.0465,0.1223998384424482,0.1914893617021276,0.0638297872340425,0.7446808510638299,3.6,0.9926633095243992,92.4,79.8,13.2,2.518678738970393,0,83.0,18.0,CROSSWIND 13 MPH,6:45 PM ET,Nationals Park,8.0,7.0,9.5,0,14.0,,0.0476190476190476,0.3015873015873015,0.1746031746031746,87.33841414141415,0.3596666666666666,0.5316666666666666,0.0190114068441064,0.3460076045627376,0.0456273764258555,,,,,2,0,0,0.0,7,1,2026-06-15,822724,696285
Juan Soto,NYM,L,Chase Burns,R,CIN,CIN,A,mlb_schedule,0.2905490063531781,244,1,betonlineag,300.0,0.25,0.0405,0.2917909877195214,0.1298701298701298,0.1341991341991342,0.7359307359307359,4.1,0.9957435924390609,123.1,73.8,8.5,-3.726154747707159,0,91.0,4.0,4 MPH TOWARD HP,7:10 PM ET,Great American Ball Park,15.0,3.0,8.5,1,3.0,3.356,0.0289855072463768,0.3768115942028985,0.2753623188405797,88.56261904761905,0.4492066666666666,0.6720811111111112,0.0181818181818181,0.2254545454545454,0.029090909090909,2.14,1.0704845814977972,9.0,75.66666666666667,6,2,2,0.333,11,4,2026-06-15,824505,665742
James Wood,WSH,L,Mitch Spence,R,WSH,KC,H,mlb_schedule,0.256038832709317,291,1,betonlineag,350.0,0.2222222222222222,0.0338,0.2670292945065418,0.2916666666666667,0.1845238095238095,0.5238095238095237,4.3,0.9588417375047386,93.0,79.8,13.2,2.518678738970393,0,83.0,18.0,CROSSWIND 13 MPH,6:45 PM ET,Nationals Park,20.0,1.0,9.5,1,1.0,,0.046875,0.28125,0.171875,85.162126984127,0.6063452380952381,0.9970714285714284,0.0190114068441064,0.3460076045627376,0.0456273764258555,,,,,0,0,0,,16,5,2026-06-15,822724,695578
Heriberto Hernández,MIA,R,Zack Wheeler,R,PHI,PHI,A,mlb_schedule,0.1411316951812517,609,1,betonlineag,700.0,0.125,0.0161,0.1424330135389322,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,114.1,73.8,13.4,-1.4006814077865577,0,98.0,94.0,CROSSWIND 13 MPH,6:40 PM ET,Citizens Bank Park,,5.0,8.0,1,1.0,3.514,0.0185185185185185,0.3333333333333333,0.2037037037037037,89.05588888888889,0.5221,0.7845111111111112,0.0185185185185185,0.2191358024691358,0.0246913580246913,,,,,0,0,0,,3,3,2026-06-15,823452,681715
Cole Carrigg,COL,R,Shota Imanaga,L,CHC,CHC,A,mlb_schedule,0.1367285180848502,631,1,novig,669.0,0.130039011703511,0.0067,0.1383365159809873,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,105.5,74.0,11.7,8.694794458085513,0,88.0,2.0,9 MPH TOWARD OF,8:05 PM ET,Wrigley Field,,6.0,9.5,1,3.0,4.929,0.0188679245283018,0.2075471698113207,0.1698113207547169,85.55224489795918,0.3512,0.59975,0.0337837837837837,0.2804054054054054,0.054054054054054,4.44,1.8888888888888888,17.0,81.0,4,0,0,0.0,2,0,2026-06-15,824666,694249
Curtis Mead,WSH,R,Mitch Spence,R,WSH,KC,H,mlb_schedule,0.1405727755228759,611,1,novig,641.0,0.1349527665317139,0.0056,0.141589558748109,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,92.4,79.8,13.2,2.518678738970393,0,83.0,18.0,CROSSWIND 13 MPH,6:45 PM ET,Nationals Park,,3.0,9.5,1,5.0,,0.0212765957446808,0.2446808510638297,0.1595744680851064,82.30850793650795,0.40696,0.6090655555555556,0.0190114068441064,0.3460076045627376,0.0456273764258555,,,,,0,0,0,,7,4,2026-06-15,822724,678554
Kyle Karros,COL,R,Shota Imanaga,L,CHC,CHC,A,mlb_schedule,0.1295667662136157,672,1,novig,700.0,0.125,0.0046,0.1327102410910086,0.211864406779661,0.1313559322033898,0.6567796610169492,3.5,0.9763132456730514,105.5,74.0,11.7,8.694794458085513,0,88.0,2.0,9 MPH TOWARD OF,8:05 PM ET,Wrigley Field,3.0,8.0,9.5,0,16.0,4.929,0.03125,0.3125,0.1875,84.3046507936508,0.4208571428571429,0.6407261904761905,0.0337837837837837,0.2804054054054054,0.054054054054054,4.44,1.8888888888888888,17.0,81.0,4,0,0,0.0,2,1,2026-06-15,824666,691720
Jake McCarthy,COL,L,Shota Imanaga,L,CHC,CHC,A,mlb_schedule,0.1085191737759531,821,1,novig,852.0,0.1050420168067226,0.0035,0.1099608731056608,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,102.5,74.0,11.7,8.694794458085513,0,88.0,2.0,9 MPH TOWARD OF,8:05 PM ET,Wrigley Field,,7.0,9.5,0,14.0,4.929,0.0109890109890109,0.2197802197802197,0.1648351648351648,81.88555555555556,0.3391369047619048,0.4555178571428571,0.0337837837837837,0.2804054054054054,0.054054054054054,4.44,1.8888888888888888,17.0,81.0,12,0,0,0.0,4,0,2026-06-15,824666,664983
Matt McLain,CIN,R,Tobias Myers,R,CIN,NYM,H,mlb_schedule,0.1514896687447438,560,1,novig,567.0,0.1499250374812593,0.0016,0.1555664580399479,0.2386363636363636,0.125,0.6363636363636364,3.6,0.9737939055335622,113.5,73.8,8.5,-3.726154747707159,0,91.0,4.0,4 MPH TOWARD HP,7:10 PM ET,Great American Ball Park,8.0,7.0,8.5,0,8.0,4.51,0.0408163265306122,0.3265306122448979,0.2448979591836734,84.21831746031745,0.4592142857142857,0.7679107142857143,0.0120481927710843,0.3012048192771084,0.036144578313253,,,,,6,0,0,0.0,6,4,2026-06-15,824505,680574
Daylen Lile,WSH,L,Mitch Spence,R,WSH,KC,H,mlb_schedule,0.1302825365663891,668,1,novig,669.0,0.130039011703511,0.0002,0.1311059714689185,0.1736334405144694,0.0803858520900321,0.7459807073954984,3.7,0.9937193180958612,93.0,79.8,13.2,2.518678738970393,0,83.0,18.0,CROSSWIND 13 MPH,6:45 PM ET,Nationals Park,8.0,6.0,9.5,0,10.0,,0.0112359550561797,0.2022471910112359,0.2359550561797752,81.94850793650794,0.2959077777777777,0.4096288888888889,0.0190114068441064,0.3460076045627376,0.0456273764258555,,,,,0,0,0,,9,0,2026-06-15,822724,695734
