player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Tyler Stephenson,CIN,R,Mitch Bratt,L,AZ,AZ,A,mlb_schedule,0.1906201380620666,425,0,,,,,0.1626201380620666,0.22,0.08,0.7000000000000001,4.0,0.9919,97.4,113.7,0.0,0.0,1,47.0,18.0,DOME,4:15 PM ET,Chase Field,,4.0,1,7.0,,0.027027027027027,0.5135135135135135,0.3783783783783784,93.9738888888889,0.5054166666666666,0.7791611111111112,0.048780487804878,,,,,0,0,0,,12,1,2026-08-23,825043,663886
Gunnar Henderson,BAL,L,Nick Martinez,R,BAL,TB,H,mlb_schedule,0.1906201380620666,425,0,,,,,0.1626201380620666,0.2212692967409948,0.1080617495711835,0.6706689536878216,4.1,0.989473258382151,115.6,84.4,11.0,7.778174593052023,0,96.0,63.0,8 MPH TOWARD OF,1:35 PM ET,Camden Yards,20.0,3.0,1,9.0,3.652,0.048780487804878,0.5609756097560976,0.3170731707317073,92.93777777777775,0.4233777777777778,0.6412055555555557,0.0476190476190476,3.05,1.08,17.0,141.66666666666666,0,0,0,,14,7,2026-08-23,824799,683002
Coby Mayo,BAL,R,Nick Martinez,R,BAL,TB,H,mlb_schedule,0.1894358707863087,428,0,,,,,0.1614358707863087,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,94.3,84.4,11.0,7.778174593052023,0,96.0,63.0,8 MPH TOWARD OF,1:35 PM ET,Camden Yards,,5.0,0,18.0,3.652,0.0256410256410256,0.4358974358974359,0.3846153846153846,90.24522222222224,0.3915066666666666,0.6179600000000001,0.0476190476190476,3.05,1.08,17.0,141.66666666666666,0,0,0,,4,14,2026-08-23,824799,691723
Jazz Chisholm Jr.,NYY,L,José Soriano,R,NYY,TOR,H,mlb_schedule,0.1822821622072151,449,0,,,,,0.1542821622072151,0.3042553191489361,0.102127659574468,0.5936170212765958,3.6,0.9609008034176107,104.0,78.4,10.8,10.431998923921938,0,97.0,55.0,10 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,17.0,7.0,0,19.0,3.978,0.0333333333333333,0.4333333333333333,0.2666666666666666,88.74388888888889,0.3333722222222221,0.4669555555555555,0.0337837837837837,3.23,0.839712918660287,13.0,139.33333333333334,6,4,0,0.667,13,4,2026-08-23,823507,665862
JJ Bleday,CIN,L,Mitch Bratt,L,AZ,AZ,A,mlb_schedule,0.18102044955861168,452,0,,,,,0.1530204495586117,0.2211764705882353,0.1435294117647058,0.6352941176470588,3.6,0.9735153666354873,84.1,113.7,0.0,0.0,1,47.0,18.0,DOME,4:15 PM ET,Chase Field,21.0,7.0,0,17.0,,0.0,0.3611111111111111,0.3888888888888889,89.27166666666668,0.2889222222222222,0.4622666666666666,0.048780487804878,,,,,0,0,0,,16,6,2026-08-23,825043,668709
Jo Adell,CLE,R,Tomoyuki Sugano,R,COL,COL,A,mlb_schedule,0.1807690356616967,453,0,,,,,0.1527690356616967,0.2456813819577735,0.0710172744721689,0.6833013435700577,4.1,0.991032951768029,99.3,,,,0,,,CALM,3:10 PM ET,Coors Field,20.0,3.0,1,11.0,5.168,0.081081081081081,0.5405405405405406,0.3513513513513513,94.61088888888888,0.5037511111111111,0.8759822222222222,0.0706521739130434,,,,,14,4,0,0.286,9,12,2026-08-23,824315,666176
Ty France,SD,R,Bailey Ober,R,SD,MIN,H,mlb_schedule,0.1803176642753364,455,0,,,,,0.1523176642753364,0.22,0.08,0.7000000000000001,4.0,0.9919,101.7,,,,0,,,CALM,4:10 PM ET,Petco Park,,4.0,0,13.0,4.96,0.0,0.4772727272727273,0.2954545454545454,93.48444444444443,0.3340611111111111,0.5089277777777778,0.053763440860215,,,,,32,6,0,0.188,16,4,2026-08-23,823258,664034
Miguel Vargas,CWS,R,Nolan McLean,R,CWS,NYM,H,mlb_schedule,0.1773837478822952,464,0,,,,,0.1493837478822952,0.1767857142857143,0.15,0.6732142857142857,4.1,0.9898028558851868,91.0,73.7,11.9,-11.834810554882452,0,91.0,6.0,12 MPH TOWARD HP,2:10 PM ET,Rate Field,29.0,3.0,1,7.0,3.722,0.0444444444444444,0.4222222222222222,0.3555555555555555,90.251,0.3636022222222222,0.6147523809523809,0.0408163265306122,3.34,0.9462616822429908,15.0,142.66666666666666,0,0,0,,17,12,2026-08-23,824558,678246
Brandon Marsh,PHI,L,Kyle Leahy,R,PHI,STL,H,mlb_schedule,0.1769894353979099,465,0,,,,,0.14898943539791,0.2494845360824742,0.0639175257731958,0.6865979381443299,3.9,0.9891657909192174,118.3,82.5,13.4,5.450271017215723,0,98.0,46.0,5 MPH TOWARD OF,1:35 PM ET,Citizens Bank Park,17.0,5.0,1,10.0,4.693,0.0222222222222222,0.4888888888888889,0.2444444444444444,89.47766666666666,0.35056,0.4776788888888889,0.0275862068965517,,,,,8,2,0,0.25,14,3,2026-08-23,823421,669016
Elly De La Cruz,CIN,L,Mitch Bratt,L,AZ,AZ,A,mlb_schedule,0.17471796518723579,472,0,,,,,0.1467179651872358,0.2716297786720322,0.1126760563380281,0.6156941649899397,4.3,0.9836276504747471,84.1,113.7,0.0,0.0,1,47.0,18.0,DOME,4:15 PM ET,Chase Field,21.0,1.0,0,16.0,,0.0,0.3,0.2666666666666666,87.44444444444444,0.2816888888888889,0.386,0.048780487804878,,,,,0,0,0,,13,9,2026-08-23,825043,682829
Jonathan Aranda,TB,L,Shane Baz,R,BAL,BAL,A,mlb_schedule,0.1740219170520217,475,0,,,,,0.1460219170520217,0.2349726775956284,0.122040072859745,0.6429872495446265,4.2,0.9867787763135646,115.6,84.4,11.0,7.778174593052023,0,96.0,63.0,8 MPH TOWARD OF,1:35 PM ET,Camden Yards,15.0,2.0,0,16.0,3.983,0.0377358490566037,0.4716981132075472,0.320754716981132,89.76055555555556,0.3886877777777778,0.5666277777777778,0.0113636363636363,4.02,0.6796338672768879,11.0,145.66666666666666,10,4,0,0.4,15,1,2026-08-23,824799,666018
Ben Rice,NYY,L,José Soriano,R,NYY,TOR,H,mlb_schedule,0.1734339443257335,477,0,,,,,0.1454339443257335,0.2504708097928437,0.1299435028248587,0.6195856873822976,4.2,0.9827384908370664,104.0,78.4,10.8,10.431998923921938,0,97.0,55.0,10 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,34.0,2.0,1,7.0,3.978,0.0,0.5757575757575758,0.3939393939393939,91.35722222222222,0.2932888888888889,0.4343277777777777,0.0337837837837837,3.23,0.839712918660287,13.0,139.33333333333334,6,2,0,0.333,25,10,2026-08-23,823507,700250
Alec Burleson,STL,L,Cristopher Sánchez,L,PHI,PHI,A,mlb_schedule,0.1725582567202545,480,0,,,,,0.1445582567202545,0.1675774134790528,0.0947176684881603,0.7377049180327868,4.0,0.9952667374990078,118.3,82.5,13.4,5.450271017215723,0,98.0,46.0,5 MPH TOWARD OF,1:35 PM ET,Citizens Bank Park,21.0,4.0,1,7.0,1.846,0.048780487804878,0.5853658536585366,0.2926829268292683,92.94277777777778,0.4574111111111111,0.6967222222222222,0.0532544378698224,2.51,0.7237113402061857,13.0,161.66666666666666,4,2,0,0.5,18,3,2026-08-23,823421,676475
Fernando Tatis Jr.,SD,R,Bailey Ober,R,SD,MIN,H,mlb_schedule,0.1725559271815638,480,0,,,,,0.1445559271815638,0.1843971631205673,0.1046099290780141,0.7109929078014184,4.3,0.9951926410378241,101.7,,,,0,,,CALM,4:10 PM ET,Petco Park,15.0,1.0,1,9.0,4.96,0.0204081632653061,0.4489795918367347,0.2857142857142857,92.06055555555557,0.4129166666666666,0.6630777777777779,0.053763440860215,,,,,6,4,2,0.667,9,6,2026-08-23,823258,665487
Colson Montgomery,CWS,L,Nolan McLean,R,CWS,NYM,H,mlb_schedule,0.1719505140851544,482,0,,,,,0.1439505140851544,0.3359223300970874,0.1009708737864077,0.5631067961165048,3.7,0.9532922905943566,103.4,73.7,11.9,-11.834810554882452,0,91.0,6.0,12 MPH TOWARD HP,2:10 PM ET,Rate Field,27.0,6.0,0,14.0,3.722,0.0,0.3823529411764705,0.3235294117647059,86.46866666666666,0.3284866666666666,0.5184255555555555,0.0408163265306122,3.34,0.9462616822429908,15.0,142.66666666666666,0,0,0,,18,9,2026-08-23,824558,695657
Colton Cowser,BAL,L,Nick Martinez,R,BAL,TB,H,mlb_schedule,0.1704693226190823,487,0,,,,,0.1424693226190823,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,115.6,84.4,11.0,7.778174593052023,0,96.0,63.0,8 MPH TOWARD OF,1:35 PM ET,Camden Yards,,8.0,1,7.0,3.652,0.0454545454545454,0.5,0.4090909090909091,87.83222222222223,0.4632333333333333,0.7240444444444445,0.0476190476190476,3.05,1.08,17.0,141.66666666666666,2,0,0,0.0,10,2,2026-08-23,824799,681297
Trent Grisham,NYY,L,José Soriano,R,NYY,TOR,H,mlb_schedule,0.1689805946624752,492,0,,,,,0.1409805946624752,0.1780821917808219,0.1232876712328767,0.6986301369863013,4.3,0.994243888088114,104.0,78.4,10.8,10.431998923921938,0,97.0,55.0,10 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,17.0,1.0,1,9.0,3.978,0.0212765957446808,0.5319148936170213,0.3191489361702128,92.0161111111111,0.4009944444444444,0.6142444444444444,0.0337837837837837,3.23,0.839712918660287,13.0,139.33333333333334,8,2,0,0.25,14,3,2026-08-23,823507,663757
Samuel Basallo,BAL,L,Nick Martinez,R,BAL,TB,H,mlb_schedule,0.1685749329309906,493,0,,,,,0.1405749329309906,0.22,0.08,0.7000000000000001,4.0,0.9919,115.6,84.4,11.0,7.778174593052023,0,96.0,63.0,8 MPH TOWARD OF,1:35 PM ET,Camden Yards,,4.0,1,42.0,3.652,0.048780487804878,0.5365853658536586,0.2682926829268293,92.5222222222222,0.4658333333333333,0.7725555555555556,0.0476190476190476,3.05,1.08,17.0,141.66666666666666,0,0,0,,17,2,2026-08-23,824799,694212
Trea Turner,PHI,R,Kyle Leahy,R,PHI,STL,H,mlb_schedule,0.1685749329309906,493,0,,,,,0.1405749329309906,0.215439856373429,0.0718132854578097,0.7127468581687612,4.2,0.9946946736093644,114.1,82.5,13.4,5.450271017215723,0,98.0,46.0,5 MPH TOWARD OF,1:35 PM ET,Citizens Bank Park,17.0,2.0,0,15.0,4.693,0.0357142857142857,0.2857142857142857,0.2321428571428571,83.63633333333334,0.3641355555555556,0.4821055555555555,0.0275862068965517,,,,,8,0,0,0.0,14,3,2026-08-23,823421,607208
Jackson Merrill,SD,L,Bailey Ober,R,SD,MIN,H,mlb_schedule,0.1681750988120252,495,0,,,,,0.1401750988120252,0.2485875706214689,0.0677966101694915,0.6836158192090395,3.9,0.9887581556867785,87.8,,,,0,,,CALM,4:10 PM ET,Petco Park,20.0,5.0,0,13.0,4.96,0.0909090909090909,0.5227272727272727,0.3409090909090909,94.86733333333332,0.50222,0.7766788888888888,0.053763440860215,,,,,4,2,0,0.5,17,3,2026-08-23,823258,701538
Abimelec Ortiz,WSH,L,Janson Junk,R,MIA,MIA,A,mlb_schedule,0.1671766417948776,498,0,,,,,0.1391766417948776,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,91.5,,,,0,,,CALM,1:40 PM ET,loanDepot Park,,2.0,1,7.0,4.1,0.1034482758620689,0.5172413793103449,0.4137931034482758,93.27440476190476,0.5317179487179488,0.8701410256410257,0.062111801242236,,,,,0,0,0,,5,0,2026-08-23,823827,694673
Jose Siri,LAA,R,Cal Quantrill,R,TEX,TEX,A,mlb_schedule,0.1648230382347275,507,0,,,,,0.1368230382347275,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,86.4,,,,0,,,CALM,2:35 PM ET,Globe Life Field,,7.0,0,14.0,3.586,0.037037037037037,0.5925925925925926,0.3703703703703703,96.01111111111112,0.5783333333333334,0.9266888888888888,0.0555555555555555,,,,,8,6,0,0.75,2,5,2026-08-23,822856,642350
Spencer Jones,NYY,L,José Soriano,R,NYY,TOR,H,mlb_schedule,0.164181838832396,509,0,,,,,0.136181838832396,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,104.0,78.4,10.8,10.431998923921938,0,97.0,55.0,10 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,,6.0,0,22.0,3.978,0.0285714285714285,0.5142857142857142,0.3714285714285714,94.1111111111111,0.4876333333333333,0.7965,0.0337837837837837,3.23,0.839712918660287,13.0,139.33333333333334,0,0,0,,7,2,2026-08-23,823507,682987
Yandy Díaz,TB,R,Shane Baz,R,BAL,BAL,A,mlb_schedule,0.163257641860703,513,0,,,,,0.135257641860703,0.1433756805807622,0.101633393829401,0.7549909255898367,4.3,0.9976368933112016,94.3,84.4,11.0,7.778174593052023,0,96.0,63.0,8 MPH TOWARD OF,1:35 PM ET,Camden Yards,19.0,1.0,1,12.0,3.983,0.0172413793103448,0.5,0.1896551724137931,91.75788888888889,0.40069,0.5711866666666666,0.0113636363636363,4.02,0.6796338672768879,11.0,145.66666666666666,6,2,0,0.333,12,7,2026-08-23,824799,650490
George Springer,TOR,R,Carlos Rodón,L,NYY,NYY,A,mlb_schedule,0.1632028541956153,513,0,,,,,0.1352028541956153,0.1855421686746988,0.1036144578313253,0.710843373493976,4.0,0.993009107928618,100.0,78.4,10.8,10.431998923921938,0,97.0,55.0,10 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,12.0,4.0,0,26.0,3.5,0.024390243902439,0.3414634146341463,0.2682926829268293,89.48633333333333,0.3071455555555556,0.4533047619047618,0.037037037037037,,,,,56,10,4,0.179,11,3,2026-08-23,823507,543807
Cam Smith,HOU,R,Brady Basso,L,HOU,ATH,H,mlb_schedule,0.1620043932685351,517,0,,,,,0.1340043932685351,0.2478448275862069,0.0883620689655172,0.6637931034482759,3.5,0.9779644871675351,117.9,100.0,0.0,0.0,1,96.0,4.0,DOME,2:10 PM ET,Daikin Park,17.0,8.0,1,13.0,,0.0,0.5,0.3409090909090909,89.80833333333334,0.3698333333333333,0.5395888888888888,0.0227272727272727,,,,,2,0,0,0.0,11,6,2026-08-23,824150,701358
Eugenio Suárez,CIN,R,Mitch Bratt,L,AZ,AZ,A,mlb_schedule,0.1612329040643983,520,0,,,,,0.1332329040643983,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,97.4,113.7,0.0,0.0,1,47.0,18.0,DOME,4:15 PM ET,Chase Field,,5.0,1,10.0,,0.0625,0.53125,0.40625,90.42166666666668,0.4182666666666667,0.65725,0.048780487804878,,,,,0,0,0,,14,4,2026-08-23,825043,553993
Bryce Harper,PHI,L,Kyle Leahy,R,PHI,STL,H,mlb_schedule,0.1606521439989441,522,0,,,,,0.1326521439989441,0.209009009009009,0.1675675675675675,0.6234234234234235,4.1,0.9817611041973654,118.3,82.5,13.4,5.450271017215723,0,98.0,46.0,5 MPH TOWARD OF,1:35 PM ET,Citizens Bank Park,26.0,3.0,0,15.0,4.693,0.027027027027027,0.4324324324324324,0.2162162162162162,90.5,0.4521,0.6812555555555555,0.0275862068965517,,,,,8,2,0,0.25,22,4,2026-08-23,823421,547180
Seiya Suzuki,CHC,R,Bryce Miller,R,SEA,SEA,A,mlb_schedule,0.15616017722536019,540,0,,,,,0.1281601772253602,0.2601626016260163,0.1260162601626016,0.6138211382113821,4.2,0.9816129654394538,103.4,,,,0,,,CALM,4:10 PM ET,T-Mobile Park,22.0,2.0,1,9.0,2.47,0.0217391304347826,0.3695652173913043,0.3695652173913043,88.12633333333335,0.4058555555555556,0.5937944444444444,0.0714285714285714,,,,,6,2,0,0.333,15,7,2026-08-23,823099,673548
Bryson Stott,PHI,L,Kyle Leahy,R,PHI,STL,H,mlb_schedule,0.1534223469739617,552,0,,,,,0.1254223469739617,0.164271047227926,0.1067761806981519,0.728952772073922,4.0,0.994602658718762,118.3,82.5,13.4,5.450271017215723,0,98.0,46.0,5 MPH TOWARD OF,1:35 PM ET,Citizens Bank Park,9.0,4.0,1,8.0,4.693,0.0,0.4666666666666667,0.1555555555555555,89.90033333333334,0.3787611111111111,0.4758755555555555,0.0275862068965517,,,,,6,2,0,0.333,8,2,2026-08-23,823421,681082
Rafael Flores Jr.,PIT,R,Blake Snell,L,LAD,LAD,A,mlb_schedule,0.1525530184185225,556,0,,,,,0.1245530184185225,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,123.4,100.2,9.8,6.299318574928086,0,76.0,0.0,6 MPH TOWARD OF,4:10 PM ET,Dodger Stadium,,5.0,1,9.0,,0.0588235294117647,0.5,0.4705882352941176,90.35944444444443,0.4071845238095238,0.6105297619047618,0.0072992700729927,,,,,0,0,0,,3,3,2026-08-23,823909,804668
Christian Encarnacion-Strand,BAL,R,Nick Martinez,R,BAL,TB,H,mlb_schedule,0.1523678508215474,556,0,,,,,0.1243678508215474,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,94.3,84.4,11.0,7.778174593052023,0,96.0,63.0,8 MPH TOWARD OF,1:35 PM ET,Camden Yards,,7.0,1,8.0,3.652,0.0277777777777777,0.4166666666666667,0.3333333333333333,91.708,0.4147422222222222,0.6833088888888889,0.0476190476190476,3.05,1.08,17.0,141.66666666666666,0,0,0,,2,4,2026-08-23,824799,687952
Christian Walker,HOU,R,Brady Basso,L,HOU,ATH,H,mlb_schedule,0.1523262960293947,556,0,,,,,0.1243262960293947,0.236328125,0.1015625,0.662109375,3.7,0.9819502277679236,117.9,100.0,0.0,0.0,1,96.0,4.0,DOME,2:10 PM ET,Daikin Park,23.0,6.0,1,9.0,,0.0652173913043478,0.4130434782608695,0.2826086956521739,90.61544444444444,0.4387655555555555,0.6534588888888888,0.0227272727272727,,,,,2,2,0,1.0,19,5,2026-08-23,824150,572233
Matt McLain,CIN,R,Mitch Bratt,L,AZ,AZ,A,mlb_schedule,0.151166322636467,562,0,,,,,0.123166322636467,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,97.4,113.7,0.0,0.0,1,47.0,18.0,DOME,4:15 PM ET,Chase Field,,6.0,1,8.0,,0.09375,0.3125,0.375,82.19055555555556,0.4405333333333333,0.6806444444444445,0.048780487804878,,,,,0,0,0,,9,5,2026-08-23,825043,680574
Nathaniel Lowe,CLE,L,Tomoyuki Sugano,R,COL,COL,A,mlb_schedule,0.1503971447827479,565,0,,,,,0.1223971447827479,0.22,0.08,0.7000000000000001,4.0,0.9919,113.9,,,,0,,,CALM,3:10 PM ET,Coors Field,,4.0,1,9.0,5.168,0.0,0.5111111111111111,0.2222222222222222,89.14022222222223,0.3773877777777777,0.5275311111111111,0.0706521739130434,,,,,18,2,0,0.111,14,0,2026-08-23,824315,663993
Dylan Crews,WSH,R,Janson Junk,R,MIA,MIA,A,mlb_schedule,0.1501670346960656,566,0,,,,,0.1221670346960656,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,84.5,,,,0,,,CALM,1:40 PM ET,loanDepot Park,,3.0,1,12.0,4.1,0.0454545454545454,0.4090909090909091,0.25,89.77333333333333,0.4188222222222222,0.6345722222222222,0.062111801242236,,,,,4,2,0,0.5,5,5,2026-08-23,823827,686611
Angel Genao,CLE,L,Tomoyuki Sugano,R,COL,COL,A,mlb_schedule,0.147680494440259,577,0,,,,,0.119680494440259,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,113.9,,,,0,,,CALM,3:10 PM ET,Coors Field,,5.0,0,15.0,5.168,0.0,0.5172413793103449,0.2068965517241379,93.89107142857142,0.3081071428571428,0.4511071428571429,0.0706521739130434,,,,,0,0,0,,1,0,2026-08-23,824315,694197
Lawrence Butler,ATH,L,Cristian Javier,R,HOU,HOU,A,mlb_schedule,0.147680494440259,577,0,,,,,0.119680494440259,0.22,0.08,0.7000000000000001,4.0,0.9919,117.9,100.0,0.0,0.0,1,96.0,4.0,DOME,2:10 PM ET,Daikin Park,,4.0,1,7.0,,0.0454545454545454,0.4545454545454545,0.3863636363636363,91.10055555555554,0.3955111111111111,0.6138611111111111,0.0495049504950495,,,,,8,2,0,0.25,9,3,2026-08-23,824150,671732
Luis Campusano,SD,R,Bailey Ober,R,SD,MIN,H,mlb_schedule,0.14755289945810351,578,0,,,,,0.1195528994581035,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,101.7,,,,0,,,CALM,4:10 PM ET,Petco Park,,6.0,1,12.0,4.96,0.0476190476190476,0.4285714285714285,0.238095238095238,89.04388888888889,0.3876055555555555,0.5373722222222223,0.053763440860215,,,,,4,0,0,0.0,4,1,2026-08-23,823258,669134
Kody Clemens,MIN,L,Walker Buehler,R,SD,SD,A,mlb_schedule,0.1471018137481196,580,0,,,,,0.1191018137481196,0.2236842105263158,0.0745614035087719,0.7017543859649122,4.0,0.9920878181046023,87.8,,,,0,,,CALM,4:10 PM ET,Petco Park,21.0,4.0,1,7.0,3.437,0.0465116279069767,0.3720930232558139,0.3488372093023256,88.58611111111112,0.3032966666666666,0.45591,0.0709219858156028,,,,,0,0,0,,16,6,2026-08-23,823258,665019
