batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_tb_1plus,p_tb_2plus,adj_prob,pred_total_bases,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
575929,Willson Contreras,BOS,BAL,1,4.0,1,669358,Shane Baz,R,824736,7:10 PM ET,Fenway Park,1,1,0.21724137931034482,2026-07-20,824736,0.0,1,102.5,97.9,86.2,R,4,3,1,0,0,1,1,0,0,0,4,3,1,1,2,0,1,0.5056666666666666,1.4719999999999998,1,0,1,1,0,0,0.29411764705882354,0.3898305084745763,0.7647058823529411,0.2033898305084746,0.29411764705882354,0.37254901960784315,0.0847457627118644,0.06779661016949153,2.2666666666666666,0.8,0.5897435897435898,0.1794871794871795,0.3333333333333333,0.41025641025641024,0.07692307692307693,0.46518888888888893,1.124982222222222,0.25,0.25,0.4168333333333333,1.2254,0.22,0.56,0.3157894736842105,0.30357142857142855,0.5714285714285714,0.13636363636363635,0.7099236641221374,0.2217391304347826,0.3504273504273504,0.11538461538461539,0.3817204301075269,0.2903225806451613,0.021505376344086023,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.5977354411080298,0.38939776260806225,0.5977354411080298,2.2666666666666666,"{""novig"": {""1.5"": {""over"": -100, ""under"": -122}}, ""bet365"": {""1.5"": {""over"": 105, ""under"": -140}}, ""betmgm"": {""1.5"": {""over"": -105, ""under"": -125}}, ""pinnacle"": {""1.5"": {""over"": -104, ""under"": -128}}, ""draftkings"": {""1.5"": {""over"": -106, ""under"": -125}}}",1.5,over,bet365,105.0,0.4878048780487805,True,-0.0984,0.5,,,,,False,
677800,Wilyer Abreu,BOS,BAL,1,3.0,1,669358,Shane Baz,R,824736,7:10 PM ET,Fenway Park,0,1,0.21724137931034482,2026-07-20,824736,0.0,1,102.5,97.9,86.2,L,4,3,0,0,0,0,0,1,0,0,0,3,0,2,2,0,1,0.265,0.462,0,0,0,0,0,0,0.2631578947368421,0.35294117647058826,0.6842105263157895,0.2647058823529412,0.2777777777777778,0.3333333333333333,0.07352941176470588,0.058823529411764705,2.2666666666666666,1.2,0.4878048780487805,0.2682926829268293,0.2682926829268293,0.36585365853658536,0.04878048780487805,0.42896666666666666,0.8275777777777779,0.2777777777777778,0.14285714285714285,0.46278333333333344,1.2991833333333331,0.25,0.5535714285714286,0.24615384615384617,0.24074074074074073,0.5185185185185185,0.1791044776119403,0.7099236641221374,0.2217391304347826,0.3504273504273504,0.11538461538461539,0.3817204301075269,0.2903225806451613,0.021505376344086023,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.6427248876499575,0.4369462940144979,0.6427248876499575,2.2666666666666666,"{""novig"": {""1.5"": {""over"": -115, ""under"": -106}}, ""bet365"": {""1.5"": {""over"": -105, ""under"": -130}}, ""betmgm"": {""1.5"": {""over"": -110, ""under"": -120}}, ""pinnacle"": {""1.5"": {""over"": -113, ""under"": -117}}, ""draftkings"": {""1.5"": {""over"": -131, ""under"": -102}}}",1.5,over,bet365,-105.0,0.5121951219512195,True,-0.0752,0.5,,,,,False,
687952,Christian Encarnacion-Strand,BAL,BOS,0,8.0,1,801139,Payton Tolle,L,824736,7:10 PM ET,Fenway Park,1,0,0.24236983842010773,2026-07-20,824736,0.0,1,102.5,97.9,86.2,R,5,5,1,0,0,0,0,0,0,1,1,4,0,1,0,1,1,0.209,0.24650000000000002,1,0,1,0,1,0,0.20408163265306123,0.22,0.7755102040816326,0.22,0.24324324324324326,0.08163265306122448,0.02,0.02,0.9333333333333333,0.7333333333333333,0.39473684210526316,0.18421052631578946,0.34210526315789475,0.3157894736842105,0.02631578947368421,0.2535321428571429,0.4514107142857143,0.3125,0.25,0.2698833333333333,0.5776249999999999,0.21153846153846154,0.38461538461538464,0.21818181818181817,0.2222222222222222,0.3333333333333333,0.32142857142857145,0.698744769874477,0.20187793427230047,0.3698630136986301,0.1461187214611872,0.33532934131736525,0.2994011976047904,0.017964071856287425,7.6473988439306355,0.9364161849710981,8.271676300578035,0.2217573221757322,0.6485173957665705,0.40805527222996224,0.6485173957665705,0.9333333333333333,"{""novig"": {""1.5"": {""over"": 141, ""under"": -174}}, ""betmgm"": {""0.5"": {""over"": -175, ""under"": 130}}, ""bet365"": {""1.5"": {""over"": 150, ""under"": -200}}, ""pinnacle"": {""0.5"": {""over"": -178, ""under"": 133}}}",1.5,over,bet365,150.0,0.4,True,0.0081,0.5,over,betmgm,-175.0,0.6363636363636364,True,0.0122
691723,Coby Mayo,BAL,BOS,0,5.0,1,801139,Payton Tolle,L,824736,7:10 PM ET,Fenway Park,1,0,0.24236983842010773,2026-07-20,824736,0.0,1,102.5,97.9,86.2,R,4,4,2,0,0,1,0,0,0,1,5,3,0,1,1,1,1,0.593,1.3459999999999999,1,1,1,1,1,0,0.1951219512195122,0.2826086956521739,0.6097560975609756,0.34782608695652173,0.22727272727272727,0.2682926829268293,0.06521739130434782,0.043478260869565216,1.2666666666666666,1.0666666666666667,0.52,0.16,0.32,0.4,0.04,0.34634027777777776,0.904701388888889,0.2727272727272727,0.36363636363636365,0.53775,1.8178750000000001,0.1509433962264151,0.2830188679245283,0.45614035087719296,0.2857142857142857,0.7380952380952381,0.2608695652173913,0.698744769874477,0.20187793427230047,0.3698630136986301,0.1461187214611872,0.33532934131736525,0.2994011976047904,0.017964071856287425,7.6473988439306355,0.9364161849710981,8.271676300578035,0.2217573221757322,0.56937456474946,0.3978450171058492,0.56937456474946,1.2666666666666666,"{""novig"": {""1.5"": {""over"": 144, ""under"": -217}}, ""betmgm"": {""0.5"": {""over"": -135, ""under"": 100}}, ""bet365"": {""1.5"": {""over"": 150, ""under"": -200}}, ""pinnacle"": {""0.5"": {""over"": -132, ""under"": -102}}}",1.5,over,bet365,150.0,0.4,True,-0.0022,0.5,over,pinnacle,-132.0,0.5689655172413793,True,0.0004
683002,Gunnar Henderson,BAL,BOS,0,3.0,1,801139,Payton Tolle,L,824736,7:10 PM ET,Fenway Park,0,0,0.24236983842010773,2026-07-20,824736,0.0,1,102.5,97.9,86.2,L,5,4,1,0,0,0,0,1,0,2,1,2,0,2,0,1,1,0.617,0.682,1,0,1,0,1,1,0.19672131147540983,0.2537313432835821,0.8032786885245902,0.1791044776119403,0.22448979591836735,0.08196721311475409,0.014925373134328358,0.029850746268656716,1.1333333333333333,0.8,0.4,0.18,0.46,0.28,0.02,0.30767888888888884,0.42664888888888886,0.22727272727272727,0.36363636363636365,0.27673333333333333,0.44673333333333326,0.20634920634920634,0.30158730158730157,0.17391304347826086,0.2222222222222222,0.42857142857142855,0.2028985507246377,0.698744769874477,0.20187793427230047,0.3698630136986301,0.1461187214611872,0.33532934131736525,0.2994011976047904,0.017964071856287425,7.6473988439306355,0.9364161849710981,8.271676300578035,0.2217573221757322,0.6875929435932938,0.47589128119669083,0.6875929435932938,1.1333333333333333,"{""novig"": {""1.5"": {""over"": 122, ""under"": -174}}, ""bet365"": {""1.5"": {""over"": 135, ""under"": -180}}, ""betmgm"": {""1.5"": {""over"": 115, ""under"": -155}}, ""pinnacle"": {""1.5"": {""over"": 138, ""under"": -185}}, ""draftkings"": {""1.5"": {""over"": 143, ""under"": -191}}}",1.5,over,draftkings,143.0,0.411522633744856,True,0.0644,0.5,,,,,False,
669236,Jeremiah Jackson,BAL,BOS,0,7.0,1,801139,Payton Tolle,L,824736,7:10 PM ET,Fenway Park,1,0,0.24236983842010773,2026-07-20,824736,0.0,1,102.5,97.9,86.2,R,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3,0.8955000000000001,0,0,0,0,0,0,0.28205128205128205,0.3,0.7948717948717948,0.2,0.3333333333333333,0.15384615384615385,0.025,0.075,1.1333333333333333,0.5333333333333333,0.3225806451612903,0.25806451612903225,0.45161290322580644,0.1935483870967742,0.03225806451612903,0.32036025641025645,0.5118807692307692,0.2727272727272727,0.25,0.34637500000000004,0.6880625,0.3125,0.4583333333333333,0.12,0.1794871794871795,0.2564102564102564,0.225,0.698744769874477,0.20187793427230047,0.3698630136986301,0.1461187214611872,0.33532934131736525,0.2994011976047904,0.017964071856287425,7.6473988439306355,0.9364161849710981,8.271676300578035,0.2217573221757322,0.5863220543337663,0.3562609338286749,0.5863220543337663,1.1333333333333333,"{""novig"": {""1.5"": {""over"": 138}}, ""bet365"": {""1.5"": {""over"": 155, ""under"": -210}}, ""betmgm"": {""1.5"": {""over"": 130, ""under"": -175}}, ""pinnacle"": {""0.5"": {""over"": -202, ""under"": 141}}, ""draftkings"": {""1.5"": {""over"": 137, ""under"": -183}}}",1.5,over,bet365,155.0,0.39215686274509803,True,-0.0359,0.5,over,pinnacle,-202.0,0.6688741721854304,True,-0.0826
665750,Leody Taveras,BAL,BOS,0,6.0,1,801139,Payton Tolle,L,824736,7:10 PM ET,Fenway Park,0,0,0.24236983842010773,2026-07-20,824736,0.0,1,102.5,97.9,86.2,L,5,4,1,0,0,0,1,0,0,2,1,2,0,0,0,1,1,0.315,0.3325,1,0,1,0,1,1,0.17857142857142858,0.25806451612903225,0.7142857142857143,0.25806451612903225,0.16666666666666666,0.21428571428571427,0.06451612903225806,0.0,0.7333333333333333,0.5333333333333333,0.25,0.05,0.6,0.3,0.05,0.3085909090909091,0.6128181818181818,0.3333333333333333,0.2222222222222222,0.3611000000000001,0.7126999999999997,0.24074074074074073,0.42592592592592593,0.3275862068965517,0.21739130434782608,0.30434782608695654,0.2692307692307692,0.698744769874477,0.20187793427230047,0.3698630136986301,0.1461187214611872,0.33532934131736525,0.2994011976047904,0.017964071856287425,7.6473988439306355,0.9364161849710981,8.271676300578035,0.2217573221757322,0.4770829010101984,0.2760224493402796,0.4770829010101984,0.7333333333333333,"{""novig"": {""1.5"": {""over"": 170}}, ""betmgm"": {""0.5"": {""over"": -160, ""under"": 120}}, ""bet365"": {""1.5"": {""over"": 190, ""under"": -260}}, ""pinnacle"": {""0.5"": {""over"": -169, ""under"": 127}}}",1.5,over,bet365,190.0,0.3448275862068966,True,-0.0688,0.5,over,betmgm,-160.0,0.6153846153846154,True,-0.1383
624413,Pete Alonso,BAL,BOS,0,2.0,1,801139,Payton Tolle,L,824736,7:10 PM ET,Fenway Park,1,0,0.24236983842010773,2026-07-20,824736,0.0,1,102.5,97.9,86.2,R,5,3,0,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0.043,0.046,0,0,0,0,1,1,0.22641509433962265,0.359375,0.6226415094339622,0.3125,0.3,0.20754716981132076,0.046875,0.03125,1.5333333333333334,1.3333333333333333,0.5757575757575758,0.24242424242424243,0.30303030303030304,0.3939393939393939,0.030303030303030304,0.38957857142857144,0.6632952380952382,0.2222222222222222,0.4090909090909091,0.5395333333333333,0.8201666666666665,0.27450980392156865,0.49019607843137253,0.2727272727272727,0.288135593220339,0.423728813559322,0.2923076923076923,0.698744769874477,0.20187793427230047,0.3698630136986301,0.1461187214611872,0.33532934131736525,0.2994011976047904,0.017964071856287425,7.6473988439306355,0.9364161849710981,8.271676300578035,0.2217573221757322,0.6764276072814089,0.4776419474230475,0.6764276072814089,1.5333333333333334,"{""novig"": {""1.5"": {""over"": 130, ""under"": -163}}, ""bet365"": {""1.5"": {""over"": 130, ""under"": -170}}, ""betmgm"": {""1.5"": {""over"": 120, ""under"": -160}}, ""pinnacle"": {""1.5"": {""over"": 129, ""under"": -172}}, ""draftkings"": {""1.5"": {""over"": 125, ""under"": -166}}}",1.5,over,novig,130.0,0.43478260869565216,True,0.0429,0.5,,,,,False,
669087,Sam Huff,BAL,BOS,0,9.0,1,801139,Payton Tolle,L,824736,7:10 PM ET,Fenway Park,1,0,0.24236983842010773,2026-07-20,824736,0.0,1,102.5,97.9,86.2,R,4,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0.077,0.079,0,0,0,0,1,1,0.18421052631578946,0.24390243902439024,0.5526315789473685,0.4146341463414634,0.3,0.13157894736842105,0.024390243902439025,0.04878048780487805,0.8,1.1333333333333333,0.47619047619047616,0.23809523809523808,0.38095238095238093,0.3333333333333333,0.047619047619047616,0.2864166666666667,0.49202777777777773,0.14285714285714285,0.42857142857142855,0.21409999999999996,0.42390000000000005,0.1891891891891892,0.35135135135135137,0.36585365853658536,0.30952380952380953,0.5,0.37777777777777777,0.698744769874477,0.20187793427230047,0.3698630136986301,0.1461187214611872,0.33532934131736525,0.2994011976047904,0.017964071856287425,7.6473988439306355,0.9364161849710981,8.271676300578035,0.2217573221757322,0.5027373549258618,0.3117690682785119,0.5027373549258618,0.8,"{""novig"": {""1.5"": {""over"": 223}}, ""betmgm"": {""0.5"": {""over"": -120, ""under"": -110}}, ""bet365"": {""1.5"": {""over"": 255, ""under"": -360}}, ""pinnacle"": {""0.5"": {""over"": -101, ""under"": -131}}}",1.5,over,bet365,255.0,0.28169014084507044,True,0.0301,0.5,over,pinnacle,-101.0,0.5024875621890548,True,0.0002
621493,Taylor Ward,BAL,BOS,0,1.0,1,801139,Payton Tolle,L,824736,7:10 PM ET,Fenway Park,1,0,0.24236983842010773,2026-07-20,824736,0.0,1,102.5,97.9,86.2,R,5,2,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0.082,0.123,0,0,0,0,0,0,0.21568627450980393,0.36923076923076925,0.7647058823529411,0.18461538461538463,0.23684210526315788,0.13725490196078433,0.03076923076923077,0.015384615384615385,1.2,0.8,0.3,0.3,0.325,0.325,0.025,0.3069,0.48395,0.2,0.13636363636363635,0.21103333333333332,0.4460999999999996,0.20689655172413793,0.3275862068965517,0.22058823529411764,0.3157894736842105,0.40350877192982454,0.2608695652173913,0.698744769874477,0.20187793427230047,0.3698630136986301,0.1461187214611872,0.33532934131736525,0.2994011976047904,0.017964071856287425,7.6473988439306355,0.9364161849710981,8.271676300578035,0.2217573221757322,0.6820143656896781,0.4637380979354308,0.6820143656896781,1.2,"{""novig"": {""1.5"": {""over"": 144, ""under"": -170}}, ""bet365"": {""1.5"": {""over"": 135, ""under"": -180}}, ""betmgm"": {""1.5"": {""over"": 130, ""under"": -175}}, ""pinnacle"": {""1.5"": {""over"": 135, ""under"": -180}}, ""draftkings"": {""1.5"": {""over"": 138, ""under"": -185}}}",1.5,over,novig,144.0,0.4098360655737705,True,0.0539,0.5,,,,,False,
641933,Tyler O'Neill,BAL,BOS,0,4.0,1,801139,Payton Tolle,L,824736,7:10 PM ET,Fenway Park,1,0,0.24236983842010773,2026-07-20,824736,0.0,1,102.5,97.9,86.2,R,2,2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.119,0.125,1,0,1,0,1,0,0.21621621621621623,0.30952380952380953,0.5945945945945946,0.35714285714285715,0.2222222222222222,0.3783783783783784,0.09523809523809523,0.047619047619047616,1.4666666666666666,1.0,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.43991025641025644,1.1351153846153845,0.36363636363636365,0.36363636363636365,0.2800000000000001,1.0019999999999996,0.2830188679245283,0.4339622641509434,0.25862068965517243,0.24242424242424243,0.6363636363636364,0.3157894736842105,0.698744769874477,0.20187793427230047,0.3698630136986301,0.1461187214611872,0.33532934131736525,0.2994011976047904,0.017964071856287425,7.6473988439306355,0.9364161849710981,8.271676300578035,0.2217573221757322,0.5073270120305967,0.3400385822374168,0.5073270120305967,1.4666666666666666,"{""novig"": {""1.5"": {""over"": 135, ""under"": -186}}, ""betmgm"": {""0.5"": {""over"": -160, ""under"": 120}}, ""bet365"": {""1.5"": {""over"": 135, ""under"": -180}}, ""pinnacle"": {""0.5"": {""over"": -160, ""under"": 120}}}",1.5,over,novig,135.0,0.425531914893617,True,-0.0855,0.5,over,betmgm,-160.0,0.6153846153846154,True,-0.1081
664761,Alec Bohm,PHI,LAD,1,4.0,1,686218,Emmet Sheehan,R,823436,7:10 PM ET,Citizens Bank Park,1,1,0.2486865148861646,2026-07-20,823436,0.0,0,103.7,104.6,118.0,R,4,4,2,0,0,1,0,0,0,2,5,2,0,2,1,1,0,0.651,1.8025,1,1,1,1,1,1,0.1694915254237288,0.25757575757575757,0.7966101694915254,0.18181818181818182,0.17777777777777778,0.15254237288135594,0.030303030303030304,0.045454545454545456,1.2666666666666666,0.8,0.48936170212765956,0.2765957446808511,0.46808510638297873,0.19148936170212766,0.0425531914893617,0.29237555555555556,0.51809,0.14285714285714285,0.22727272727272727,0.21629333333333328,0.3288700000000001,0.20689655172413793,0.3620689655172414,0.18181818181818182,0.21818181818181817,0.32727272727272727,0.16666666666666666,0.6446700507614214,0.1927710843373494,0.44571428571428573,0.21142857142857144,0.31496062992125984,0.3228346456692913,0.03937007874015748,8.021739130434781,1.7608695652173914,9.782608695652174,0.25380710659898476,0.6301865481608209,0.3742493074696609,0.6301865481608209,1.2666666666666666,"{""novig"": {""1.5"": {""over"": 135, ""under"": -174}}, ""bet365"": {""1.5"": {""over"": 140, ""under"": -190}}, ""betmgm"": {""1.5"": {""over"": 135, ""under"": -185}}, ""pinnacle"": {""1.5"": {""over"": 141, ""under"": -189}}, ""draftkings"": {""1.5"": {""over"": 130, ""under"": -173}}}",1.5,over,pinnacle,141.0,0.4149377593360996,True,-0.0407,0.5,,,,,False,
669016,Brandon Marsh,PHI,LAD,1,5.0,1,686218,Emmet Sheehan,R,823436,7:10 PM ET,Citizens Bank Park,0,1,0.2486865148861646,2026-07-20,823436,0.0,0,103.7,104.6,118.0,L,4,4,1,0,0,0,0,0,0,0,1,4,0,1,0,3,1,0.3215,0.40075,1,0,1,0,0,0,0.18032786885245902,0.2537313432835821,0.639344262295082,0.3283582089552239,0.2222222222222222,0.16393442622950818,0.04477611940298507,0.014925373134328358,1.4,1.4666666666666666,0.38461538461538464,0.20512820512820512,0.41025641025641024,0.3333333333333333,0.07692307692307693,0.2948,0.5716166666666667,0.05555555555555555,0.42857142857142855,0.21749999999999997,0.3510666666666669,0.25806451612903225,0.5161290322580645,0.29850746268656714,0.23333333333333334,0.4666666666666667,0.328125,0.6446700507614214,0.1927710843373494,0.44571428571428573,0.21142857142857144,0.31496062992125984,0.3228346456692913,0.03937007874015748,8.021739130434781,1.7608695652173914,9.782608695652174,0.25380710659898476,0.6021189916306868,0.35077849138460565,0.6021189916306868,1.4,"{""novig"": {""1.5"": {""over"": 111, ""under"": -170}}, ""bet365"": {""1.5"": {""over"": 155, ""under"": -210}}, ""pinnacle"": {""0.5"": {""over"": -177, ""under"": 132}}}",1.5,over,bet365,155.0,0.39215686274509803,True,-0.0414,0.5,over,pinnacle,-177.0,0.6389891696750902,True,-0.0369
547180,Bryce Harper,PHI,LAD,1,3.0,1,686218,Emmet Sheehan,R,823436,7:10 PM ET,Citizens Bank Park,0,1,0.2486865148861646,2026-07-20,823436,0.0,0,103.7,104.6,118.0,L,4,4,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0.014,0.023,0,0,0,0,1,1,0.18181818181818182,0.3283582089552239,0.6727272727272727,0.26865671641791045,0.25,0.12727272727272726,0.014925373134328358,0.05970149253731343,1.1333333333333333,1.2,0.4594594594594595,0.08108108108108109,0.5945945945945946,0.2972972972972973,0.02702702702702703,0.3222380952380952,0.47548214285714285,0.2631578947368421,0.13636363636363635,0.23625,0.2944,0.3090909090909091,0.6545454545454545,0.208955223880597,0.21818181818181817,0.2909090909090909,0.30158730158730157,0.6446700507614214,0.1927710843373494,0.44571428571428573,0.21142857142857144,0.31496062992125984,0.3228346456692913,0.03937007874015748,8.021739130434781,1.7608695652173914,9.782608695652174,0.25380710659898476,0.6319043462973944,0.36464026342978095,0.6319043462973944,1.1333333333333333,"{""novig"": {""1.5"": {""over"": 122, ""under"": -153}}, ""bet365"": {""1.5"": {""over"": 125, ""under"": -165}}, ""betmgm"": {""1.5"": {""over"": 100, ""under"": -135}}, ""pinnacle"": {""1.5"": {""over"": 123, ""under"": -164}}, ""draftkings"": {""1.5"": {""over"": 121, ""under"": -161}}}",1.5,over,bet365,125.0,0.4444444444444444,True,-0.0798,0.5,,,,,False,
681082,Bryson Stott,PHI,LAD,1,6.0,1,686218,Emmet Sheehan,R,823436,7:10 PM ET,Citizens Bank Park,0,1,0.2486865148861646,2026-07-20,823436,0.0,0,103.7,104.6,118.0,L,4,3,1,0,0,0,1,0,0,1,1,2,0,0,2,0,0,0.323,0.3785,1,0,1,0,1,0,0.2982456140350877,0.3387096774193548,0.7894736842105263,0.1935483870967742,0.3695652173913043,0.10526315789473684,0.0,0.03225806451612903,1.5333333333333334,0.8,0.3695652173913043,0.1956521739130435,0.41304347826086957,0.34782608695652173,0.021739130434782608,0.3625544444444444,0.5415755555555555,0.2777777777777778,0.2631578947368421,0.35886666666666667,0.5493833333333333,0.2982456140350877,0.42105263157894735,0.1875,0.2962962962962963,0.48148148148148145,0.22033898305084745,0.6446700507614214,0.1927710843373494,0.44571428571428573,0.21142857142857144,0.31496062992125984,0.3228346456692913,0.03937007874015748,8.021739130434781,1.7608695652173914,9.782608695652174,0.25380710659898476,0.6571325465703896,0.3741619585667176,0.6571325465703896,1.5333333333333334,"{""novig"": {""1.5"": {""over"": 138}}, ""bet365"": {""1.5"": {""over"": 180, ""under"": -240}}, ""pinnacle"": {""0.5"": {""over"": -164, ""under"": 123}}}",1.5,over,bet365,180.0,0.35714285714285715,True,0.017,0.5,over,pinnacle,-164.0,0.6212121212121212,True,0.0359
687282,Gabriel Rincones Jr.,PHI,LAD,1,8.0,1,686218,Emmet Sheehan,R,823436,7:10 PM ET,Citizens Bank Park,0,1,0.2486865148861646,2026-07-20,823436,0.0,0,103.7,104.6,118.0,L,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.089,0.255,0,0,0,0,1,0,0.1956521739130435,0.24,0.6739130434782609,0.3,0.25806451612903225,0.13043478260869565,0.02,0.06,1.0,1.0,0.375,0.21875,0.40625,0.3125,0.03125,0.2787261904761905,0.5545238095238095,0.05555555555555555,0.3157894736842105,0.2376666666666667,0.6283333333333333,0.1956521739130435,0.32608695652173914,0.3,,,,0.6446700507614214,0.1927710843373494,0.44571428571428573,0.21142857142857144,0.31496062992125984,0.3228346456692913,0.03937007874015748,8.021739130434781,1.7608695652173914,9.782608695652174,0.25380710659898476,0.5484070088651715,0.31242211542112264,0.5484070088651715,1.0,"{""novig"": {""1.5"": {""over"": 203}}, ""pinnacle"": {""0.5"": {""over"": -107, ""under"": -124}}}",1.5,over,novig,203.0,0.33003300330033003,True,-0.0176,0.5,over,pinnacle,-107.0,0.5169082125603864,True,0.0315
592663,J.T. Realmuto,PHI,LAD,1,7.0,1,686218,Emmet Sheehan,R,823436,7:10 PM ET,Citizens Bank Park,1,1,0.2486865148861646,2026-07-20,823436,0.0,0,103.7,104.6,118.0,R,4,4,1,0,0,0,0,0,0,1,1,3,0,3,0,3,0,0.329,0.35633333333333334,1,0,1,0,1,0,0.25,0.3275862068965517,0.7692307692307693,0.20689655172413793,0.2894736842105263,0.19230769230769232,0.034482758620689655,0.06896551724137931,1.5333333333333334,0.8,0.425,0.275,0.45,0.25,0.0,0.3003966666666667,0.4265677777777778,0.375,0.1111111111111111,0.4045000000000002,0.48979999999999996,0.18867924528301888,0.4528301886792453,0.2833333333333333,0.22,0.32,0.13559322033898305,0.6446700507614214,0.1927710843373494,0.44571428571428573,0.21142857142857144,0.31496062992125984,0.3228346456692913,0.03937007874015748,8.021739130434781,1.7608695652173914,9.782608695652174,0.25380710659898476,0.6299231555744517,0.3854159989714426,0.6299231555744517,1.5333333333333334,"{""novig"": {""1.5"": {""over"": 138}}, ""bet365"": {""1.5"": {""over"": 170, ""under"": -230}}, ""pinnacle"": {""0.5"": {""over"": -172, ""under"": 129}}}",1.5,over,bet365,170.0,0.37037037037037035,True,0.015,0.5,over,pinnacle,-172.0,0.6323529411764706,True,-0.0024
702222,Justin Crawford,PHI,LAD,1,9.0,1,686218,Emmet Sheehan,R,823436,7:10 PM ET,Citizens Bank Park,0,1,0.2486865148861646,2026-07-20,823436,0.0,0,103.7,104.6,118.0,L,3,3,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0.282,0.315,0,0,0,0,1,1,0.3409090909090909,0.35555555555555557,0.8409090909090909,0.14893617021276595,0.40540540540540543,0.06818181818181818,0.0,0.02127659574468085,1.2,0.4666666666666667,0.3333333333333333,0.28205128205128205,0.5128205128205128,0.15384615384615385,0.0,0.3499615384615385,0.4260320512820513,0.35714285714285715,0.13333333333333333,0.238,0.27573333333333333,0.3333333333333333,0.4,0.14583333333333334,0.1875,0.28125,0.29411764705882354,0.6446700507614214,0.1927710843373494,0.44571428571428573,0.21142857142857144,0.31496062992125984,0.3228346456692913,0.03937007874015748,8.021739130434781,1.7608695652173914,9.782608695652174,0.25380710659898476,0.454144253705188,0.24263418455038724,0.454144253705188,1.2,"{""novig"": {""1.5"": {""over"": 182}}, ""bet365"": {""1.5"": {""over"": 215, ""under"": -310}}, ""pinnacle"": {""0.5"": {""over"": -138, ""under"": 104}}}",1.5,over,bet365,215.0,0.31746031746031744,True,-0.0748,0.5,over,pinnacle,-138.0,0.5798319327731093,True,-0.1257
656941,Kyle Schwarber,PHI,LAD,1,2.0,1,686218,Emmet Sheehan,R,823436,7:10 PM ET,Citizens Bank Park,0,1,0.2486865148861646,2026-07-20,823436,0.0,0,103.7,104.6,118.0,L,4,3,0,0,0,0,1,0,0,2,0,1,0,1,0,0,1,0.566,1.003,0,0,0,0,1,1,0.25,0.3582089552238806,0.5714285714285714,0.3582089552238806,0.36666666666666664,0.17857142857142858,0.04477611940298507,0.014925373134328358,1.6,1.6,0.5151515151515151,0.24242424242424243,0.30303030303030304,0.2727272727272727,0.0,0.3551309523809524,0.6335,0.2631578947368421,0.22727272727272727,0.3095333333333333,0.5172666666666668,0.3090909090909091,0.6,0.3384615384615385,0.3333333333333333,0.5,0.31343283582089554,0.6446700507614214,0.1927710843373494,0.44571428571428573,0.21142857142857144,0.31496062992125984,0.3228346456692913,0.03937007874015748,8.021739130434781,1.7608695652173914,9.782608695652174,0.25380710659898476,0.6588021432730115,0.4335829980196788,0.6588021432730115,1.6,"{""novig"": {""1.5"": {""over"": 113, ""under"": -135}}, ""betmgm"": {""0.5"": {""over"": -165, ""under"": 125}}, ""bet365"": {""1.5"": {""over"": 105, ""under"": -140}}, ""pinnacle"": {""1.5"": {""over"": 106, ""under"": -141}}, ""draftkings"": {""1.5"": {""over"": 109, ""under"": -144}}}",1.5,over,novig,113.0,0.4694835680751174,True,-0.0359,0.5,over,betmgm,-165.0,0.6226415094339622,True,0.0362
