player_name,team_abbr,stand,pitcher_name,p_throws,home_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,season_hr,bat_order,game_total,recent_hr,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,game_date,game_id,batter
Nick Gonzales,PIT,R,Eric Lauer,L,PIT,H,mlb_schedule,0.09654148956920028,936,1,prophetx,920.0,0.09803921568627451,-0.0015,0.0967821693767462,0.1735537190082644,0.0743801652892562,0.7520661157024794,4.3,0.9975131802779804,76.9,86.7,13.3,13.227141208398036,0,2.0,1.0,8.5,1,0.0129870129870129,0.2857142857142857,0.1558441558441558,82.43922222222223,0.4349222222222222,0.6703988888888888,0.0136054421768707,0.2346938775510204,0.0408163265306122,2026-06-09,823374,693304
Tommy Troy,AZ,R,Max Meyer,R,MIA,A,mlb_schedule,0.06487644914429107,1441,1,prophetx,1400.0,0.06666666666666667,-0.0018,0.0659769863784582,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,84.5,,,,0,,9.0,7.5,0,0.032258064516129,0.1935483870967742,0.1612903225806451,81.12227777777778,0.3843181818181818,0.5684015151515152,0.0329670329670329,0.2600732600732601,0.0146520146520146,2026-06-09,823858,694371
Ryan Vilade,TB,R,Payton Tolle,L,TB,H,mlb_schedule,0.08433078129349081,1086,1,prophetx,1050.0,0.08695652173913043,-0.0026,0.0850194387473443,0.22,0.08,0.7000000000000001,4.0,0.9919,110.5,,,,0,,4.0,7.5,1,0.0125,0.1875,0.1,80.28800000000001,0.3587333333333333,0.5629166666666666,0.004,0.208,0.012,2026-06-09,822969,668723
Ryan Bliss,SEA,R,Trevor Rogers,L,BAL,A,mlb_schedule,0.10430479782664658,859,1,prophetx,830.0,0.10752688172043011,-0.0032,0.1060741812504402,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,94.3,83.4,8.4,-1.169054048064549,0,,9.0,8.5,0,0.0,0.2363636363636363,0.2,81.0831904761905,0.3683779032897622,0.5811060606060606,0.019047619047619,0.2412698412698412,0.0253968253968253,2026-06-09,824830,669208
Oneil Cruz,PIT,L,Eric Lauer,L,PIT,H,mlb_schedule,0.16616486544354536,502,1,prophetx,490.0,0.1694915254237288,-0.0033,0.1763675052414096,0.3462897526501767,0.1166077738515901,0.5371024734982333,3.7,0.9421512495519002,90.6,86.7,13.3,13.227141208398036,0,14.0,6.0,8.5,1,0.0526315789473684,0.3684210526315789,0.1929824561403508,88.52822222222223,0.5321777777777777,0.8269277777777778,0.0136054421768707,0.2346938775510204,0.0408163265306122,2026-06-09,823374,665833
Miguel Vargas,CWS,R,Grant Holmes,R,CWS,H,mlb_schedule,0.19450483548347888,414,1,prophetx,405.0,0.19801980198019803,-0.0035,0.1967294999445267,0.1737588652482269,0.1702127659574468,0.6560283687943262,4.2,0.9886917596919876,91.0,88.1,8.9,7.707626093681505,0,15.0,2.0,9.5,1,0.0352941176470588,0.3294117647058823,0.1529411764705882,84.85389947089946,0.4536452380952381,0.6784261904761905,0.0223880597014925,0.2873134328358209,0.0373134328358208,2026-06-09,824591,678246
Kazuma Okamoto,TOR,R,Zack Wheeler,R,TOR,H,mlb_schedule,0.139033637195948,619,1,betrivers,600.0,0.14285714285714285,-0.0038,0.1458462250616542,0.3220973782771535,0.1048689138576779,0.5730337078651685,3.6,0.9532892410288556,106.3,,,,0,13.0,7.0,7.0,1,0.0526315789473684,0.2807017543859649,0.1929824561403508,84.941,0.417974358974359,0.670653846153846,0.018808777429467,0.2288401253918495,0.0313479623824451,2026-06-09,822805,672960
Tristan Gray,MIN,L,Troy Melton,R,DET,A,mlb_schedule,0.10019793614732883,898,1,prophetx,860.0,0.10416666666666667,-0.004,0.1018976524692191,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,97.2,81.5,15.8,15.26162805536728,0,,9.0,8.5,0,0.0,0.2586206896551724,0.1724137931034483,82.70807936507936,0.3800773809523809,0.5207857142857143,0.0181818181818181,0.2727272727272727,0.0242424242424242,2026-06-09,824267,656484
Gabriel Moreno,AZ,R,Max Meyer,R,MIA,A,mlb_schedule,0.0920768041960573,986,1,prophetx,940.0,0.09615384615384616,-0.0041,0.092742809043663,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,84.5,,,,0,,3.0,7.5,0,0.0337078651685393,0.2696629213483146,0.1123595505617977,81.95316666666668,0.4329,0.6268877777777778,0.0329670329670329,0.2600732600732601,0.0146520146520146,2026-06-09,823858,672515
Matt Vierling,DET,R,Taj Bradley,R,DET,H,mlb_schedule,0.08835557502741248,1032,1,prophetx,980.0,0.09259259259259259,-0.0042,0.0896818356660167,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,104.4,81.5,15.8,15.26162805536728,0,,8.0,8.5,0,0.0113636363636363,0.1477272727272727,0.1363636363636363,80.95618037518037,0.2787044444444444,0.3956277777777777,0.0133779264214046,0.2374581939799331,0.020066889632107,2026-06-09,824267,663837
Bryan Reynolds,PIT,L,Eric Lauer,L,PIT,H,mlb_schedule,0.1326850151442264,654,1,prophetx,630.0,0.136986301369863,-0.0043,0.1354577521546753,0.2112676056338028,0.176056338028169,0.6126760563380282,4.1,0.9795306140376316,90.6,86.7,13.3,13.227141208398036,0,6.0,3.0,8.5,0,0.0357142857142857,0.2857142857142857,0.1428571428571428,86.1924126984127,0.5165128205128205,0.7792948717948718,0.0136054421768707,0.2346938775510204,0.0408163265306122,2026-06-09,823374,668804
Spencer Torkelson,DET,R,Taj Bradley,R,DET,H,mlb_schedule,0.1445446173674518,592,1,novig,571.0,0.14903129657228018,-0.0045,0.1522327712569932,0.3187250996015936,0.1274900398406374,0.553784860557769,3.7,0.9494973794009008,104.4,81.5,15.8,15.26162805536728,0,9.0,6.0,8.5,1,0.0303030303030303,0.3636363636363636,0.2424242424242424,85.2299797979798,0.3794404761904762,0.5803630952380953,0.0133779264214046,0.2374581939799331,0.020066889632107,2026-06-09,824267,679529
Masataka Yoshida,BOS,L,Nick Martinez,R,TB,A,mlb_schedule,0.08733388472866283,1045,1,prophetx,980.0,0.09259259259259259,-0.0053,0.088139155205284,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,99.8,,,,0,,5.0,7.5,0,0.0153846153846153,0.3076923076923077,0.2307692307692307,83.28473015873016,0.27464,0.3944799999999999,0.016025641025641,0.2403846153846154,0.0096153846153846,2026-06-09,822969,807799
Sam Huff,BAL,R,Logan Gilbert,R,BAL,H,mlb_schedule,0.1189512912858885,741,1,prophetx,700.0,0.125,-0.006,0.1209691317632738,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,94.3,83.4,8.4,-1.169054048064549,0,,9.0,8.5,0,0.0465116279069767,0.2325581395348837,0.1395348837209302,86.50455555555556,0.4262790413634829,0.6160972222222222,0.0129032258064516,0.2709677419354839,0.032258064516129,2026-06-09,824830,669087
Nathan Church,STL,L,Freddy Peralta,R,NYM,A,mlb_schedule,0.08487887412602338,1078,1,prophetx,1000.0,0.09090909090909091,-0.006,0.0863187242195776,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,95.0,79.4,12.0,11.817693036146496,0,,9.0,7.5,0,0.01,0.17,0.08,80.20058994708994,0.3076166666666666,0.4017444444444444,0.0286624203821656,0.2388535031847133,0.019108280254777,2026-06-09,823620,701675
Marcus Semien,NYM,R,Dustin May,R,NYM,H,mlb_schedule,0.10883852222872784,819,1,prophetx,770.0,0.11494252873563218,-0.0061,0.1096392715181727,0.1945525291828793,0.0700389105058365,0.7354085603112841,3.7,0.9926965103073296,95.6,79.4,12.0,11.817693036146496,0,8.0,6.0,7.5,1,0.0657894736842105,0.25,0.131578947368421,82.30362962962963,0.4699666666666667,0.7136833333333334,0.0130718954248366,0.284313725490196,0.0163398692810457,2026-06-09,823620,543760
Nolan Arenado,AZ,R,Max Meyer,R,MIA,A,mlb_schedule,0.0927305153973614,978,1,novig,910.0,0.09900990099009901,-0.0063,0.0935918991251525,0.1991150442477876,0.1106194690265486,0.6902654867256637,4.0,0.9907963858427613,84.5,,,,0,8.0,4.0,7.5,0,0.0422535211267605,0.323943661971831,0.1408450704225352,85.87396825396826,0.3341222222222222,0.4713277777777778,0.0329670329670329,0.2600732600732601,0.0146520146520146,2026-06-09,823858,571448
Sam Antonacci,CWS,L,Grant Holmes,R,CWS,H,mlb_schedule,0.08831087812434697,1032,1,novig,953.0,0.0949667616334283,-0.0067,0.0888121737270801,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,103.4,88.1,8.9,7.707626093681505,0,,1.0,9.5,0,0.0121951219512195,0.1951219512195122,0.1097560975609756,81.41657142857142,0.3159533333333333,0.4197955555555556,0.0223880597014925,0.2873134328358209,0.0373134328358208,2026-06-09,824591,803011
Ben Williamson,TB,R,Payton Tolle,L,TB,H,mlb_schedule,0.07261136245603861,1277,1,betrivers,1150.0,0.08,-0.0074,0.0735760191976957,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,110.5,,,,0,,7.0,7.5,0,0.0,0.3188405797101449,0.0434782608695652,84.55865873015873,0.3335714285714286,0.438470238095238,0.004,0.208,0.012,2026-06-09,822969,810938
Mauricio Dubón,ATL,R,Brandon Eisert,L,CWS,A,mlb_schedule,0.08871889783000413,1027,1,prophetx,940.0,0.09615384615384616,-0.0074,0.0890587990804275,0.1626016260162601,0.0772357723577235,0.7601626016260162,3.9,0.996183406312088,91.0,88.1,8.9,7.707626093681505,0,6.0,5.0,9.5,1,0.0099009900990099,0.1485148514851485,0.1485148514851485,82.29277452177453,0.3990022222222222,0.5479833333333334,0.0175438596491228,0.2280701754385964,0.0175438596491228,2026-06-09,824591,643289
Masyn Winn,STL,R,Freddy Peralta,R,NYM,A,mlb_schedule,0.07575521841463442,1220,1,prophetx,1100.0,0.08333333333333333,-0.0076,0.0770371000636886,0.2175732217573222,0.1129707112970711,0.6694560669456067,3.7,0.98336020374606,95.6,79.4,12.0,11.817693036146496,0,2.0,6.0,7.5,1,0.0172413793103448,0.2586206896551724,0.0517241379310344,84.46866666666666,0.3436611111111111,0.4488277777777777,0.0286624203821656,0.2388535031847133,0.019108280254777,2026-06-09,823620,691026
Luke Keaschall,MIN,R,Troy Melton,R,DET,A,mlb_schedule,0.06860161956795754,1358,1,prophetx,1200.0,0.07692307692307693,-0.0083,0.0691651031113916,0.1526104417670682,0.1004016064257028,0.7469879518072289,3.5,0.9918530658079616,104.4,81.5,15.8,15.26162805536728,0,1.0,8.0,8.5,0,0.0,0.2151898734177215,0.1645569620253164,79.90912698412698,0.2999,0.4152833333333333,0.0181818181818181,0.2727272727272727,0.0242424242424242,2026-06-09,824267,807712
Gleyber Torres,DET,R,Taj Bradley,R,DET,H,mlb_schedule,0.09337757513676496,971,1,prophetx,880.0,0.10204081632653061,-0.0087,0.0939076317821539,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,104.4,81.5,15.8,15.26162805536728,0,,1.0,8.5,1,0.0337078651685393,0.2247191011235955,0.1123595505617977,80.33057407407408,0.3356288888888888,0.4891811111111111,0.0133779264214046,0.2374581939799331,0.020066889632107,2026-06-09,824267,650402
Xavier Edwards,MIA,R,Zac Gallen,R,MIA,H,mlb_schedule,0.05704317174139816,1653,1,prophetx,1400.0,0.06666666666666667,-0.0096,0.0572422943430569,0.1214285714285714,0.1214285714285714,0.7571428571428571,4.0,0.9965214077467722,84.5,,,,0,6.0,4.0,7.5,0,0.028169014084507,0.1267605633802817,0.0422535211267605,79.22014814814816,0.3561388888888889,0.4739583333333333,0.0134680134680134,0.2794612794612794,0.0303030303030303,2026-06-09,823858,669364
Jakob Marsee,MIA,L,Zac Gallen,R,MIA,H,mlb_schedule,0.07727737802776558,1194,1,prophetx,1050.0,0.08695652173913043,-0.0097,0.0800375007621662,0.2264150943396226,0.1660377358490566,0.6075471698113208,3.6,0.9655146311651783,91.5,,,,0,3.0,7.0,7.5,0,0.0,0.2131147540983606,0.1639344262295081,78.79228571428571,0.2805384615384615,0.3670961538461539,0.0134680134680134,0.2794612794612794,0.0303030303030303,2026-06-09,823858,805300
Jared Young,NYM,L,Dustin May,R,NYM,H,mlb_schedule,0.1373722808167181,628,1,prophetx,580.0,0.14705882352941177,-0.0097,0.1384940828881118,0.22,0.08,0.7000000000000001,4.0,0.9919,95.0,79.4,12.0,11.817693036146496,0,,4.0,7.5,1,0.0172413793103448,0.3103448275862069,0.1034482758620689,85.235,0.5623910256410256,0.7817152777777778,0.0130718954248366,0.284313725490196,0.0163398692810457,2026-06-09,823620,676724
Paul Goldschmidt,NYY,R,Slade Cecconi,R,CLE,A,mlb_schedule,0.1309884329386522,663,1,prophetx,610.0,0.14084507042253522,-0.0099,0.1319358912271877,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,95.7,88.3,12.8,10.611680928704532,0,,3.0,8.5,1,0.0263157894736842,0.2631578947368421,0.1184210526315789,80.10456613756614,0.3687916666666666,0.5299964285714286,0.0266666666666666,0.2333333333333333,0.0266666666666666,2026-06-09,824429,502671
Charles McAdoo,TOR,R,Zack Wheeler,R,TOR,H,mlb_schedule,0.0804904888251245,1142,1,prophetx,1000.0,0.09090909090909091,-0.0104,0.0818558961665674,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,106.3,,,,0,,9.0,7.0,1,0.0714285714285714,0.2857142857142857,0.2142857142857142,87.053,,,0.018808777429467,0.2288401253918495,0.0313479623824451,2026-06-09,822805,807727
J.T. Realmuto,PHI,R,Dylan Cease,R,TOR,A,mlb_schedule,0.0891129827576931,1022,1,betrivers,900.0,0.1,-0.0109,0.09029686688655,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,106.3,,,,0,,7.0,7.0,1,0.0298507462686567,0.2835820895522388,0.1343283582089552,86.11722222222222,0.4162277777777777,0.5840944444444445,0.0115830115830115,0.2084942084942085,0.0115830115830115,2026-06-09,822805,592663
Ernie Clement,TOR,R,Zack Wheeler,R,TOR,H,mlb_schedule,0.07214854335005537,1286,1,prophetx,1100.0,0.08333333333333333,-0.0112,0.0721626333646673,0.0943396226415094,0.030188679245283,0.8754716981132076,4.1,0.9998047463908263,106.3,,,,0,7.0,3.0,7.0,1,0.024390243902439,0.1463414634146341,0.1829268292682926,82.28273737373738,0.2788777777777778,0.3882900000000001,0.018808777429467,0.2288401253918495,0.0313479623824451,2026-06-09,822805,676391
Geraldo Perdomo,AZ,R,Max Meyer,R,MIA,A,mlb_schedule,0.07197488616926899,1289,1,prophetx,1100.0,0.08333333333333333,-0.0114,0.0724160719136746,0.1201550387596899,0.1317829457364341,0.748062015503876,3.7,0.9939076266808349,84.5,,,,0,3.0,6.0,7.5,0,0.0,0.2608695652173913,0.0869565217391304,84.34198412698412,0.355572619047619,0.4385571428571428,0.0329670329670329,0.2600732600732601,0.0146520146520146,2026-06-09,823858,672695
Matt Olson,ATL,L,Brandon Eisert,L,CWS,A,mlb_schedule,0.19648817135103164,409,1,prophetx,375.0,0.21052631578947367,-0.014,0.1986237294752955,0.2310344827586206,0.1,0.6689655172413793,4.1,0.9892482226071106,103.4,88.1,8.9,7.707626093681505,0,17.0,3.0,9.5,1,0.0,0.3333333333333333,0.1717171717171717,87.51070634920634,0.3950666666666667,0.565088888888889,0.0175438596491228,0.2280701754385964,0.0175438596491228,2026-06-09,824591,621566
Chandler Simpson,TB,L,Payton Tolle,L,TB,H,mlb_schedule,0.03565717944060087,2704,1,prophetx,1900.0,0.05,-0.0143,0.0356766454057179,0.108,0.052,0.84,4.1,0.9994543779299971,99.8,,,,0,0.0,3.0,7.5,0,0.0,0.0845070422535211,0.1267605633802817,80.73137566137567,0.2381244444444444,0.2969844444444444,0.004,0.208,0.012,2026-06-09,822969,802415
Kyle Isbel,KC,L,Nathan Eovaldi,R,KC,H,mlb_schedule,0.06247711618596308,1501,1,prophetx,1200.0,0.07692307692307693,-0.0144,0.063536952128789,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,85.2,,,,0,,9.0,9.5,0,0.0,0.2580645161290322,0.1129032258064516,81.66100000000002,0.261125,0.3289404761904761,0.0165562913907284,0.2649006622516556,0.0364238410596026,2026-06-09,824105,664728
Brandon Valenzuela,TOR,R,Zack Wheeler,R,TOR,H,mlb_schedule,0.1102294476399233,807,1,prophetx,700.0,0.125,-0.0148,0.1115258027996227,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,106.3,,,,0,,6.0,7.0,1,0.0238095238095238,0.3095238095238095,0.238095238095238,86.30799999999999,0.3961,0.5967333333333333,0.018808777429467,0.2288401253918495,0.0313479623824451,2026-06-09,822805,678218
JJ Wetherholt,STL,L,Freddy Peralta,R,NYM,A,mlb_schedule,0.14512333659278132,589,1,betrivers,525.0,0.16,-0.0149,0.1462279113453561,0.1697416974169741,0.1512915129151291,0.6789667896678966,4.3,0.9924462112437206,95.0,79.4,12.0,11.817693036146496,0,9.0,1.0,7.5,0,0.0222222222222222,0.3444444444444444,0.1444444444444444,86.87576984126984,0.3691222222222222,0.5298055555555555,0.0286624203821656,0.2388535031847133,0.019108280254777,2026-06-09,823620,802139
Angel Martínez,CLE,R,Gerrit Cole,R,CLE,H,mlb_schedule,0.11325367531203483,783,1,prophetx,680.0,0.1282051282051282,-0.015,0.1141763882668748,0.219298245614035,0.0526315789473684,0.7280701754385965,3.7,0.9919185308902639,95.7,88.3,12.8,10.611680928704532,0,10.0,6.0,8.5,0,0.0,0.1481481481481481,0.1481481481481481,79.66844444444445,0.3435897435897436,0.4426025641025641,0.0206896551724137,0.2206896551724138,0.0068965517241379,2026-06-09,824429,682657
Ezequiel Duran,TEX,R,Stephen Kolek,R,KC,A,mlb_schedule,0.07541785269626235,1226,1,prophetx,1000.0,0.09090909090909091,-0.0155,0.0764249227949931,0.2315270935960591,0.0788177339901477,0.689655172413793,3.7,0.9868227528154371,83.7,,,,0,4.0,6.0,9.5,0,0.0,0.1645569620253164,0.0886075949367088,81.40837301587301,0.3296,0.4596666666666666,0.0116959064327485,0.2894736842105263,0.0146198830409356,2026-06-09,824105,677649
LuJames Groover,AZ,R,Max Meyer,R,MIA,A,mlb_schedule,0.06376406791405564,1468,1,novig,1150.0,0.08,-0.0162,0.0647211979356243,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,84.5,,,,0,,8.0,7.5,1,0.0476190476190476,0.2857142857142857,0.0952380952380952,81.3111111111111,,,0.0329670329670329,0.2600732600732601,0.0146520146520146,2026-06-09,823858,694410
Spencer Jones,NYY,L,Slade Cecconi,R,CLE,A,mlb_schedule,0.13236981201086015,655,1,prophetx,570.0,0.14925373134328357,-0.0169,0.1339265492753819,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,106.3,88.3,12.8,10.611680928704532,0,,6.0,8.5,0,0.0192307692307692,0.2884615384615384,0.1538461538461538,87.07148148148148,0.3466666666666667,0.5173333333333333,0.0266666666666666,0.2333333333333333,0.0266666666666666,2026-06-09,824429,682987
Joe Mack,MIA,L,Zac Gallen,R,MIA,H,mlb_schedule,0.07542503683746508,1226,1,prophetx,980.0,0.09259259259259259,-0.0172,0.0765572037379891,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,91.5,,,,0,,8.0,7.5,1,0.027027027027027,0.2162162162162162,0.081081081081081,83.44239177489177,0.4652888888888888,0.7210777777777777,0.0134680134680134,0.2794612794612794,0.0303030303030303,2026-06-09,823858,691788
Mookie Betts,LAD,R,Paul Skenes,R,PIT,A,mlb_schedule,0.08667447342884047,1054,1,novig,862.0,0.10395010395010396,-0.0173,0.0873822698143366,0.22,0.08,0.7000000000000001,4.0,0.9919,76.9,86.7,13.3,13.227141208398036,0,,4.0,8.5,0,0.0333333333333333,0.2222222222222222,0.2333333333333333,83.29051851851851,0.3145988888888889,0.4407855555555555,0.0095541401273885,0.2038216560509554,0.019108280254777,2026-06-09,823374,605141
Travis Bazzana,CLE,L,Gerrit Cole,R,CLE,H,mlb_schedule,0.12336276789981897,711,1,prophetx,610.0,0.14084507042253522,-0.0175,0.124063035119471,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,106.3,88.3,12.8,10.611680928704532,0,,1.0,8.5,1,0.0588235294117647,0.3382352941176471,0.2205882352941176,86.24690476190476,0.3300611111111111,0.4703833333333333,0.0206896551724137,0.2206896551724138,0.0068965517241379,2026-06-09,824429,683953
Iván Herrera,STL,R,Freddy Peralta,R,NYM,A,mlb_schedule,0.10302997042086563,871,1,prophetx,730.0,0.12048192771084337,-0.0175,0.1040922040436627,0.1678321678321678,0.1678321678321678,0.6643356643356644,4.2,0.9897952624545109,95.6,79.4,12.0,11.817693036146496,0,7.0,2.0,7.5,0,0.0229885057471264,0.2988505747126437,0.1034482758620689,84.93976190476191,0.4488214285714286,0.6652916666666666,0.0286624203821656,0.2388535031847133,0.019108280254777,2026-06-09,823620,671056
Jacob Gonzalez,CWS,L,Grant Holmes,R,CWS,H,mlb_schedule,0.12898082263338875,675,1,prophetx,580.0,0.14705882352941177,-0.0181,0.1300340988339437,0.22,0.08,0.7000000000000001,4.0,0.9919,103.4,88.1,8.9,7.707626093681505,0,,4.0,9.5,1,0.0277777777777777,0.3333333333333333,0.0833333333333333,80.06766666666667,,,0.0223880597014925,0.2873134328358209,0.0373134328358208,2026-06-09,824591,694378
Kevin McGonigle,DET,L,Taj Bradley,R,DET,H,mlb_schedule,0.09568514537803785,945,1,novig,777.0,0.11402508551881414,-0.0183,0.0961056307489483,0.1299638989169675,0.1444043321299639,0.7256317689530687,4.2,0.9956247582203704,97.2,81.5,15.8,15.26162805536728,0,4.0,2.0,8.5,0,0.0125,0.3,0.1625,84.70973015873015,0.3167333333333333,0.4266522222222222,0.0133779264214046,0.2374581939799331,0.020066889632107,2026-06-09,824267,805808
J.C. Escarra,NYY,L,Slade Cecconi,R,CLE,A,mlb_schedule,0.09516778249960695,951,1,novig,770.0,0.11494252873563218,-0.0198,0.0967821693767462,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,106.3,88.3,12.8,10.611680928704532,0,,9.0,8.5,0,0.0,0.2153846153846154,0.123076923076923,81.93815873015873,0.3580416666666666,0.466672619047619,0.0266666666666666,0.2333333333333333,0.0266666666666666,2026-06-09,824429,641555
Anthony Volpe,NYY,R,Slade Cecconi,R,CLE,A,mlb_schedule,0.08580635779394608,1065,1,prophetx,840.0,0.10638297872340426,-0.0206,0.0869463127365776,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,95.7,88.3,12.8,10.611680928704532,0,,7.0,8.5,0,0.0,0.1375,0.15,79.81533333333333,0.2814261904761904,0.3708166666666667,0.0266666666666666,0.2333333333333333,0.0266666666666666,2026-06-09,824429,683011
Drew Romo,CWS,R,Grant Holmes,R,CWS,H,mlb_schedule,0.09413759885899382,962,1,novig,770.0,0.11494252873563218,-0.0208,0.0957345101271952,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,91.0,88.1,8.9,7.707626093681505,0,,9.0,9.5,0,0.0196078431372549,0.2549019607843137,0.196078431372549,83.01012698412698,0.2483095238095238,0.3601488095238095,0.0223880597014925,0.2873134328358209,0.0373134328358208,2026-06-09,824591,691011
Victor Robles,SEA,R,Trevor Rogers,L,BAL,A,mlb_schedule,0.07903724224876302,1165,1,novig,900.0,0.1,-0.021,0.0794858961726394,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,94.3,83.4,8.4,-1.169054048064549,0,,1.0,8.5,0,0.0,0.1969696969696969,0.1363636363636363,80.80090476190476,0.273030303030303,0.3558484848484848,0.019047619047619,0.2412698412698412,0.0253968253968253,2026-06-09,824830,645302
Ozzie Albies,ATL,L,Brandon Eisert,L,CWS,A,mlb_schedule,0.12578648077125865,695,1,prophetx,580.0,0.14705882352941177,-0.0213,0.126041147146356,0.1236749116607773,0.0883392226148409,0.7879858657243817,4.0,0.9979794981173756,103.4,88.1,8.9,7.707626093681505,0,10.0,4.0,9.5,1,0.0,0.2291666666666666,0.25,84.80322222222222,0.3968910256410256,0.6064102564102564,0.0175438596491228,0.2280701754385964,0.0175438596491228,2026-06-09,824591,645277
Luisangel Acuña,CWS,R,Grant Holmes,R,CWS,H,mlb_schedule,0.06868914826659926,1356,1,novig,1011.0,0.09000900090009001,-0.0213,0.0697202061666466,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,91.0,88.1,8.9,7.707626093681505,0,,8.0,9.5,0,0.0,0.2272727272727272,0.0909090909090909,86.81011111111111,0.2964940476190477,0.3432440476190476,0.0223880597014925,0.2873134328358209,0.0373134328358208,2026-06-09,824591,682668
Mickey Gasper,BOS,R,Nick Martinez,R,TB,A,mlb_schedule,0.07102567034074846,1308,1,prophetx,980.0,0.09259259259259259,-0.0216,0.0718609688584196,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,110.5,,,,0,,6.0,7.5,0,0.0,0.2586206896551724,0.1206896551724138,80.9595873015873,0.3301944444444444,0.4328472222222222,0.016025641025641,0.2403846153846154,0.0096153846153846,2026-06-09,822969,681508
Jordan Walker,STL,R,Freddy Peralta,R,NYM,A,mlb_schedule,0.16876399538061954,493,1,prophetx,425.0,0.19047619047619047,-0.0217,0.1712517226251622,0.260377358490566,0.0867924528301886,0.6528301886792454,4.0,0.9854732717054892,95.6,79.4,12.0,11.817693036146496,0,16.0,4.0,7.5,1,0.0126582278481012,0.2658227848101265,0.0886075949367088,86.51683333333334,0.377095238095238,0.5217678571428571,0.0286624203821656,0.2388535031847133,0.019108280254777,2026-06-09,823620,691023
Brett Baty,NYM,L,Dustin May,R,NYM,H,mlb_schedule,0.08797349822015764,1037,1,novig,809.0,0.11001100110011001,-0.022,0.0904944778295391,0.2785388127853881,0.091324200913242,0.6301369863013699,3.6,0.972142171877823,95.0,79.4,12.0,11.817693036146496,0,3.0,7.0,7.5,0,0.0,0.1515151515151515,0.106060606060606,80.39198412698413,0.3509807692307692,0.4591794871794871,0.0130718954248366,0.284313725490196,0.0163398692810457,2026-06-09,823620,683146
Isiah Kiner-Falefa,BOS,R,Nick Martinez,R,TB,A,mlb_schedule,0.05713830597502845,1650,1,betrivers,1150.0,0.08,-0.0229,0.0579959800510298,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,110.5,,,,0,,8.0,7.5,0,0.015625,0.21875,0.09375,81.57400000000001,0.3508944444444444,0.4798111111111111,0.016025641025641,0.2403846153846154,0.0096153846153846,2026-06-09,822969,643396
Connor Norby,MIA,R,Zac Gallen,R,MIA,H,mlb_schedule,0.07517045192823876,1230,1,prophetx,920.0,0.09803921568627451,-0.0229,0.0794823977069111,0.2878048780487804,0.1365853658536585,0.5756097560975609,3.4,0.9457496766193125,84.5,,,,0,4.0,9.0,7.5,0,0.0246913580246913,0.1851851851851851,0.2345679012345679,81.45455555555556,0.2753111111111111,0.4317277777777777,0.0134680134680134,0.2794612794612794,0.0303030303030303,2026-06-09,823858,681393
Steven Kwan,CLE,L,Gerrit Cole,R,CLE,H,mlb_schedule,0.03549493853067906,2717,1,prophetx,1600.0,0.058823529411764705,-0.0233,0.0357119765478195,0.1,0.1423076923076923,0.7576923076923077,3.6,0.9939225425719628,106.3,88.3,12.8,10.611680928704532,0,1.0,7.0,8.5,0,0.0,0.0588235294117647,0.1911764705882352,80.20787301587302,0.2824166666666666,0.3756,0.0206896551724137,0.2206896551724138,0.0068965517241379,2026-06-09,824429,680757
