batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_k_1plus,p_k_2plus,adj_prob,pred_ks,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
676475,Alec Burleson,STL,AZ,0,3.0,1,518876,Merrill Kelly,R,825060,9:40 PM ET,Chase Field,0,1,0.21092278719397364,2026-07-17,825060,1,0,105.5,106.3,89.5,L,4,3,1,1,0,0,1,0,0,0,2,3,1,2,2,1,0,0.41900000000000004,1.0090000000000001,1,0,1,1,0,0,0.19607843137254902,0.22641509433962265,0.803921568627451,0.18867924528301888,0.20512820512820512,0.1568627450980392,0.03773584905660377,0.03773584905660377,1.2,0.6666666666666666,0.4878048780487805,0.1951219512195122,0.5365853658536586,0.21951219512195122,0.0,0.33813589743589745,0.5775166666666667,0.16666666666666666,0.15789473684210525,0.27603333333333324,0.5738000000000001,0.20833333333333334,0.3541666666666667,0.14814814814814814,0.2542372881355932,0.423728813559322,0.1111111111111111,0.7984790874524715,0.2422907488986784,0.5083333333333333,0.225,0.4095238095238095,0.2761904761904762,0.06190476190476191,10.087912087912088,1.9285714285714288,4.895604395604396,0.12547528517110265,0.4817503815588566,0.11566323721585936,0.4817503815588566,0.6666666666666666,"{""bet365"": {""0.5"": {""over"": 105, ""under"": -140}}}",0.5,over,bet365,105.0,0.4878048780487805,True,-0.0061,1.5,,,,,False,
671056,Iván Herrera,STL,AZ,0,2.0,1,518876,Merrill Kelly,R,825060,9:40 PM ET,Chase Field,1,1,0.21092278719397364,2026-07-17,825060,1,0,105.5,106.3,89.5,R,4,4,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0.032,0.05,0,0,0,0,0,0,0.21428571428571427,0.2786885245901639,0.8035714285714286,0.18032786885245902,0.25,0.07142857142857142,0.01639344262295082,0.01639344262295082,1.0666666666666667,0.7333333333333333,0.28888888888888886,0.2222222222222222,0.4222222222222222,0.2,0.0,0.22428333333333333,0.28847222222222224,0.2631578947368421,0.15,0.1759666666666666,0.25345,0.21153846153846154,0.34615384615384615,0.18461538461538463,0.25,0.36538461538461536,0.12698412698412698,0.7984790874524715,0.2422907488986784,0.5083333333333333,0.225,0.4095238095238095,0.2761904761904762,0.06190476190476191,10.087912087912088,1.9285714285714288,4.895604395604396,0.12547528517110265,0.48655149708991186,0.10809552188088793,0.48655149708991186,0.7333333333333333,"{""bet365"": {""0.5"": {""over"": -140, ""under"": 105}}}",0.5,over,bet365,-140.0,0.5833333333333334,True,-0.0968,1.5,,,,,False,
802139,JJ Wetherholt,STL,AZ,0,1.0,1,518876,Merrill Kelly,R,825060,9:40 PM ET,Chase Field,0,1,0.21092278719397364,2026-07-17,825060,1,0,105.5,106.3,89.5,L,4,4,0,0,0,0,0,0,0,2,0,2,0,1,1,1,0,0.0335,0.052,0,0,0,0,1,1,0.2631578947368421,0.35384615384615387,0.8421052631578947,0.13846153846153847,0.2978723404255319,0.08771929824561403,0.015384615384615385,0.03076923076923077,1.3333333333333333,0.6,0.5208333333333334,0.3541666666666667,0.3541666666666667,0.2916666666666667,0.041666666666666664,0.3503622222222222,0.5577799999999999,0.1875,0.1,0.26274999999999993,0.4317333333333333,0.36065573770491804,0.4918032786885246,0.08695652173913043,0.25862068965517243,0.41379310344827586,0.15151515151515152,0.7984790874524715,0.2422907488986784,0.5083333333333333,0.225,0.4095238095238095,0.2761904761904762,0.06190476190476191,10.087912087912088,1.9285714285714288,4.895604395604396,0.12547528517110265,0.45519343539543283,0.09171779994603181,0.45519343539543283,0.6,"{""bet365"": {""0.5"": {""over"": -115, ""under"": -115}}}",0.5,over,bet365,-115.0,0.5348837209302325,True,-0.0797,1.5,,,,,False,
699625,Jimmy Crooks,STL,AZ,0,9.0,1,518876,Merrill Kelly,R,825060,9:40 PM ET,Chase Field,0,1,0.21092278719397364,2026-07-17,825060,1,0,105.5,106.3,89.5,L,4,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0.591,2.292,0,0,0,0,1,1,0.13333333333333333,0.2571428571428571,0.5666666666666667,0.37142857142857144,0.1875,0.1,0.02857142857142857,0.0,0.4666666666666667,0.8666666666666667,0.5882352941176471,0.17647058823529413,0.5294117647058824,0.29411764705882354,0.0,0.40271212121212124,0.6814545454545455,0.4,0.42857142857142855,0.6755,1.6070000000000002,0.14285714285714285,0.17142857142857143,0.325,,,,0.7984790874524715,0.2422907488986784,0.5083333333333333,0.225,0.4095238095238095,0.2761904761904762,0.06190476190476191,10.087912087912088,1.9285714285714288,4.895604395604396,0.12547528517110265,0.45342817933160107,0.07033704079382859,0.45342817933160107,0.8666666666666667,"{""bet365"": {""0.5"": {""over"": -190, ""under"": 140}}}",0.5,over,bet365,-190.0,0.6551724137931034,True,-0.2017,1.5,,,,,False,
691023,Jordan Walker,STL,AZ,0,4.0,1,518876,Merrill Kelly,R,825060,9:40 PM ET,Chase Field,1,1,0.21092278719397364,2026-07-17,825060,1,0,105.5,106.3,89.5,R,4,3,1,0,0,0,1,0,0,0,1,3,0,1,0,2,1,0.31766666666666665,0.36733333333333335,1,0,1,0,0,0,0.3137254901960784,0.4098360655737705,0.7254901960784313,0.22950819672131148,0.35294117647058826,0.29411764705882354,0.06557377049180328,0.04918032786885246,2.066666666666667,0.9333333333333333,0.5526315789473685,0.3157894736842105,0.42105263157894735,0.21052631578947367,0.05263157894736842,0.4322222222222222,0.8208222222222222,0.3157894736842105,0.21052631578947367,0.43676666666666647,0.9834166666666668,0.23636363636363636,0.4727272727272727,0.2857142857142857,0.35714285714285715,0.5535714285714286,0.1935483870967742,0.7984790874524715,0.2422907488986784,0.5083333333333333,0.225,0.4095238095238095,0.2761904761904762,0.06190476190476191,10.087912087912088,1.9285714285714288,4.895604395604396,0.12547528517110265,0.6120312401473144,0.18516712635520993,0.6120312401473144,0.9333333333333333,"{""bet365"": {""0.5"": {""over"": -250, ""under"": 185}}}",0.5,over,bet365,-250.0,0.7142857142857143,True,-0.1023,1.5,,,,,False,
665877,José Fermín,STL,AZ,0,8.0,1,518876,Merrill Kelly,R,825060,9:40 PM ET,Chase Field,1,1,0.21092278719397364,2026-07-17,825060,1,0,105.5,106.3,89.5,R,4,4,1,0,0,0,0,0,0,0,1,4,0,0,0,3,1,0.3835,0.427,1,0,1,0,0,0,0.24444444444444444,0.30612244897959184,0.8444444444444444,0.14,0.25,0.2222222222222222,0.04,0.08,1.4,0.4666666666666667,0.2564102564102564,0.2564102564102564,0.3076923076923077,0.358974358974359,0.02564102564102564,0.23366111111111112,0.35889444444444446,0.13333333333333333,0.25,0.13973333333333324,0.2571333333333333,0.2391304347826087,0.43478260869565216,0.1836734693877551,0.3409090909090909,0.38636363636363635,0.0851063829787234,0.7984790874524715,0.2422907488986784,0.5083333333333333,0.225,0.4095238095238095,0.2761904761904762,0.06190476190476191,10.087912087912088,1.9285714285714288,4.895604395604396,0.12547528517110265,0.38854743167991873,0.06358074921310157,0.38854743167991873,0.4666666666666667,"{""bet365"": {""0.5"": {""over"": -110, ""under"": -120}}}",0.5,over,bet365,-110.0,0.5238095238095238,True,-0.1353,1.5,,,,,False,
663457,Lars Nootbaar,STL,AZ,0,5.0,1,518876,Merrill Kelly,R,825060,9:40 PM ET,Chase Field,0,1,0.21092278719397364,2026-07-17,825060,1,0,105.5,106.3,89.5,L,4,2,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0.003,0.007,0,0,0,0,1,0,0.23404255319148937,0.29411764705882354,0.7659574468085106,0.21568627450980393,0.2857142857142857,0.14893617021276595,0.0196078431372549,0.0392156862745098,1.2,0.7333333333333333,0.4444444444444444,0.19444444444444445,0.5277777777777778,0.25,0.027777777777777776,0.3229777777777778,0.6050944444444445,0.23076923076923078,0.13333333333333333,0.2899,0.6780333333333333,0.24489795918367346,0.3469387755102041,0.2037037037037037,0.22641509433962265,0.37735849056603776,0.16666666666666666,0.7984790874524715,0.2422907488986784,0.5083333333333333,0.225,0.4095238095238095,0.2761904761904762,0.06190476190476191,10.087912087912088,1.9285714285714288,4.895604395604396,0.12547528517110265,0.529780478074472,0.1304520669951603,0.529780478074472,0.7333333333333333,"{""bet365"": {""0.5"": {""over"": -140, ""under"": 105}}}",0.5,over,bet365,-140.0,0.5833333333333334,True,-0.0536,1.5,,,,,False,
691026,Masyn Winn,STL,AZ,0,6.0,1,518876,Merrill Kelly,R,825060,9:40 PM ET,Chase Field,1,1,0.21092278719397364,2026-07-17,825060,1,0,105.5,106.3,89.5,R,4,4,1,0,0,0,0,0,0,2,1,2,0,2,0,0,2,0.776,1.0354999999999999,1,0,1,0,1,1,0.23076923076923078,0.2857142857142857,0.8076923076923077,0.17857142857142858,0.2682926829268293,0.07692307692307693,0.017857142857142856,0.017857142857142856,1.0666666666666667,0.6666666666666666,0.40476190476190477,0.19047619047619047,0.4523809523809524,0.2857142857142857,0.023809523809523808,0.25835,0.37861666666666666,0.058823529411764705,0.2222222222222222,0.17696666666666666,0.2536333333333333,0.25,0.3269230769230769,0.10526315789473684,0.26666666666666666,0.35,0.24242424242424243,0.7984790874524715,0.2422907488986784,0.5083333333333333,0.225,0.4095238095238095,0.2761904761904762,0.06190476190476191,10.087912087912088,1.9285714285714288,4.895604395604396,0.12547528517110265,0.4886661497914695,0.13123035359785398,0.4886661497914695,0.6666666666666666,"{""bet365"": {""0.5"": {""over"": -135, ""under"": 100}}}",0.5,over,bet365,-135.0,0.574468085106383,True,-0.0858,1.5,,,,,False,
701675,Nathan Church,STL,AZ,0,7.0,1,518876,Merrill Kelly,R,825060,9:40 PM ET,Chase Field,0,1,0.21092278719397364,2026-07-17,825060,1,0,105.5,106.3,89.5,L,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.215,0.221,0,0,0,0,0,0,0.13725490196078433,0.16981132075471697,0.7843137254901961,0.20754716981132076,0.10810810810810811,0.17647058823529413,0.05660377358490566,0.0,1.0666666666666667,0.7333333333333333,0.325,0.125,0.475,0.25,0.0,0.2251477777777778,0.33826222222222224,0.0,0.3333333333333333,0.21643333333333334,0.2585333333333334,0.1702127659574468,0.3191489361702128,0.16666666666666666,0.26,0.36,0.16071428571428573,0.7984790874524715,0.2422907488986784,0.5083333333333333,0.225,0.4095238095238095,0.2761904761904762,0.06190476190476191,10.087912087912088,1.9285714285714288,4.895604395604396,0.12547528517110265,0.5359710107044388,0.1134361689341347,0.5359710107044388,0.7333333333333333,"{""bet365"": {""0.5"": {""over"": -130, ""under"": -105}}}",0.5,over,bet365,-130.0,0.5652173913043478,True,-0.0292,1.5,,,,,False,
663728,Cal Raleigh,SEA,SF,1,4.0,1,694738,Landen Roupp,R,823115,10:10 PM ET,T-Mobile Park,0,1,0.2545126353790614,2026-07-17,823115,0,0,90.9,92.7,102.0,L,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.46,0.48,0,0,0,0,1,0,0.1875,0.2702702702702703,0.53125,0.39473684210526316,0.29411764705882354,0.15625,0.02631578947368421,0.05263157894736842,0.7333333333333333,1.0,0.4444444444444444,0.2222222222222222,0.2777777777777778,0.3888888888888889,0.0,0.3058636363636364,0.49648484848484853,0.1,0.38461538461538464,0.33462499999999995,0.5379999999999997,0.16666666666666666,0.3333333333333333,0.36507936507936506,0.1320754716981132,0.3018867924528302,0.3225806451612903,0.6351351351351351,0.26842105263157895,0.47692307692307695,0.18974358974358974,0.46099290780141844,0.24822695035460993,0.02127659574468085,10.216216216216216,0.9121621621621621,10.216216216216216,0.25225225225225223,0.7027035263594078,0.2997122355092814,0.7027035263594078,1.0,"{""bet365"": {""1.5"": {""over"": 185, ""under"": -250}}}",0.5,,,,,False,,1.5,over,bet365,185.0,0.3508771929824561,True,-0.0512
702284,Cole Young,SEA,SF,1,6.0,1,694738,Landen Roupp,R,823115,10:10 PM ET,T-Mobile Park,0,1,0.2545126353790614,2026-07-17,823115,0,0,90.9,92.7,102.0,L,4,4,1,0,0,0,0,0,0,0,1,4,0,2,1,2,1,0.31525000000000003,0.37050000000000005,1,0,1,0,0,0,0.24528301886792453,0.2857142857142857,0.7547169811320755,0.23214285714285715,0.25,0.2641509433962264,0.07142857142857142,0.03571428571428571,1.8,0.8666666666666667,0.375,0.325,0.4,0.25,0.025,0.3715366666666667,0.5790366666666666,0.17647058823529413,0.21052631578947367,0.2917333333333333,0.4397333333333333,0.27450980392156865,0.6078431372549019,0.2,0.13725490196078433,0.13725490196078433,0.15254237288135594,0.6351351351351351,0.26842105263157895,0.47692307692307695,0.18974358974358974,0.46099290780141844,0.24822695035460993,0.02127659574468085,10.216216216216216,0.9121621621621621,10.216216216216216,0.25225225225225223,0.6144142627364274,0.21362106315917306,0.6144142627364274,0.8666666666666667,"{""bet365"": {""0.5"": {""over"": -130, ""under"": -105}}}",0.5,over,bet365,-130.0,0.5652173913043478,True,0.0492,1.5,,,,,False,
806068,Colt Emerson,SEA,SF,1,9.0,1,694738,Landen Roupp,R,823115,10:10 PM ET,T-Mobile Park,0,1,0.2545126353790614,2026-07-17,823115,0,0,90.9,92.7,102.0,L,4,3,0,0,0,0,0,0,1,1,0,3,0,3,3,0,0,0.42700000000000005,1.6019999999999999,0,0,0,0,1,0,0.1836734693877551,0.2727272727272727,0.5510204081632653,0.4,0.3076923076923077,0.061224489795918366,0.01818181818181818,0.0,0.8,1.4666666666666666,0.2962962962962963,0.14814814814814814,0.5555555555555556,0.25925925925925924,0.07407407407407407,0.3538035714285715,0.6348035714285715,0.1875,0.4444444444444444,0.3510416666666666,0.40879166666666666,0.16666666666666666,0.16666666666666666,0.4230769230769231,0.20588235294117646,0.5588235294117647,0.3783783783783784,0.6351351351351351,0.26842105263157895,0.47692307692307695,0.18974358974358974,0.46099290780141844,0.24822695035460993,0.02127659574468085,10.216216216216216,0.9121621621621621,10.216216216216216,0.25225225225225223,0.6603240911125827,0.21251920296257829,0.6603240911125827,1.4666666666666666,"{""bet365"": {""1.5"": {""over"": 195, ""under"": -270}}}",0.5,,,,,False,,1.5,over,bet365,195.0,0.3389830508474576,True,-0.1265
686527,Dominic Canzone,SEA,SF,1,3.0,1,694738,Landen Roupp,R,823115,10:10 PM ET,T-Mobile Park,0,1,0.2545126353790614,2026-07-17,823115,0,0,90.9,92.7,102.0,L,4,4,1,0,0,0,0,0,0,2,1,2,0,0,0,2,0,0.15799999999999997,0.15799999999999997,1,0,1,0,1,1,0.18867924528301888,0.24561403508771928,0.7358490566037735,0.24561403508771928,0.17142857142857143,0.24528301886792453,0.07017543859649122,0.017543859649122806,1.5333333333333334,0.9333333333333333,0.48717948717948717,0.1282051282051282,0.5897435897435898,0.28205128205128205,0.05128205128205128,0.33791282051282057,0.6961948717948718,0.22727272727272727,0.13043478260869565,0.29069,0.6072733333333334,0.23076923076923078,0.4230769230769231,0.19298245614035087,0.2727272727272727,0.4318181818181818,0.2692307692307692,0.6351351351351351,0.26842105263157895,0.47692307692307695,0.18974358974358974,0.46099290780141844,0.24822695035460993,0.02127659574468085,10.216216216216216,0.9121621621621621,10.216216216216216,0.25225225225225223,0.6614631110954328,0.2757457620922316,0.6614631110954328,0.9333333333333333,"{""bet365"": {""0.5"": {""over"": -240, ""under"": 180}}}",0.5,over,bet365,-240.0,0.7058823529411765,True,-0.0444,1.5,,,,,False,
641487,J.P. Crawford,SEA,SF,1,1.0,1,694738,Landen Roupp,R,823115,10:10 PM ET,T-Mobile Park,0,1,0.2545126353790614,2026-07-17,823115,0,0,90.9,92.7,102.0,L,5,4,3,2,0,0,1,0,0,0,5,4,0,1,0,3,1,0.36075,0.38575000000000004,1,1,1,1,0,0,0.16393442622950818,0.23880597014925373,0.6721311475409836,0.29850746268656714,0.24390243902439024,0.04918032786885246,0.0,0.04477611940298507,0.8666666666666667,1.3333333333333333,0.4146341463414634,0.3170731707317073,0.6097560975609756,0.024390243902439025,0.0,0.3006155555555556,0.37044444444444447,0.2,0.2727272727272727,0.39088333333333336,0.5003833333333335,0.1935483870967742,0.24193548387096775,0.29411764705882354,0.19230769230769232,0.19230769230769232,0.16129032258064516,0.6351351351351351,0.26842105263157895,0.47692307692307695,0.18974358974358974,0.46099290780141844,0.24822695035460993,0.02127659574468085,10.216216216216216,0.9121621621621621,10.216216216216216,0.25225225225225223,0.726102164941711,0.2913356364178937,0.726102164941711,1.3333333333333333,"{""bet365"": {""0.5"": {""over"": -230, ""under"": 170}}}",0.5,over,bet365,-230.0,0.696969696969697,True,0.0291,1.5,,,,,False,
647304,Josh Naylor,SEA,SF,1,5.0,1,694738,Landen Roupp,R,823115,10:10 PM ET,T-Mobile Park,0,1,0.2545126353790614,2026-07-17,823115,0,0,90.9,92.7,102.0,L,5,3,1,0,0,0,1,1,0,0,1,3,0,1,0,2,1,0.4073333333333333,0.4323333333333333,1,0,1,0,0,0,0.22413793103448276,0.296875,0.8793103448275862,0.109375,0.2549019607843137,0.034482758620689655,0.0,0.03125,1.0,0.4666666666666667,0.3137254901960784,0.2549019607843137,0.45098039215686275,0.21568627450980393,0.0196078431372549,0.3165722222222222,0.43383888888888883,0.2631578947368421,0.14285714285714285,0.37813333333333343,0.5070333333333332,0.288135593220339,0.3220338983050847,0.078125,0.2631578947368421,0.3508771929824561,0.14285714285714285,0.6351351351351351,0.26842105263157895,0.47692307692307695,0.18974358974358974,0.46099290780141844,0.24822695035460993,0.02127659574468085,10.216216216216216,0.9121621621621621,10.216216216216216,0.25225225225225223,0.5125448964105882,0.14130417817418606,0.5125448964105882,0.4666666666666667,"{""bet365"": {""0.5"": {""over"": 110, ""under"": -150}}}",0.5,over,bet365,110.0,0.47619047619047616,True,0.0364,1.5,,,,,False,
670042,Luke Raley,SEA,SF,1,7.0,1,694738,Landen Roupp,R,823115,10:10 PM ET,T-Mobile Park,0,1,0.2545126353790614,2026-07-17,823115,0,0,90.9,92.7,102.0,L,3,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0.6585000000000001,0.8165,0,0,0,0,1,0,0.17391304347826086,0.22,0.6304347826086957,0.34,0.26666666666666666,0.06521739130434782,0.0,0.06,0.7333333333333333,1.1333333333333333,0.36666666666666664,0.3333333333333333,0.4,0.16666666666666666,0.03333333333333333,0.359551282051282,0.49874999999999997,0.2777777777777778,0.2631578947368421,0.3181333333333333,0.44366666666666665,0.17391304347826086,0.2391304347826087,0.34,0.11904761904761904,0.21428571428571427,0.3404255319148936,0.6351351351351351,0.26842105263157895,0.47692307692307695,0.18974358974358974,0.46099290780141844,0.24822695035460993,0.02127659574468085,10.216216216216216,0.9121621621621621,10.216216216216216,0.25225225225225223,0.7274299310839013,0.34373960344034793,0.7274299310839013,1.1333333333333333,"{""bet365"": {""1.5"": {""over"": 182, ""under"": -245}}}",0.5,,,,,False,,1.5,over,bet365,182.0,0.3546099290780142,True,-0.0109
668227,Randy Arozarena,SEA,SF,1,2.0,1,694738,Landen Roupp,R,823115,10:10 PM ET,T-Mobile Park,1,1,0.2545126353790614,2026-07-17,823115,0,0,90.9,92.7,102.0,R,5,5,1,0,0,1,0,0,0,2,4,3,1,1,1,2,0,0.333,0.8956666666666666,1,0,1,1,1,1,0.3076923076923077,0.4461538461538462,0.8269230769230769,0.13846153846153847,0.325,0.23076923076923078,0.046153846153846156,0.046153846153846156,1.8666666666666667,0.6,0.4186046511627907,0.2558139534883721,0.4418604651162791,0.23255813953488372,0.046511627906976744,0.3517888888888889,0.5595277777777777,0.3125,0.09090909090909091,0.45133333333333336,0.6543666666666665,0.2830188679245283,0.49056603773584906,0.203125,0.2631578947368421,0.45614035087719296,0.27692307692307694,0.6351351351351351,0.26842105263157895,0.47692307692307695,0.18974358974358974,0.46099290780141844,0.24822695035460993,0.02127659574468085,10.216216216216216,0.9121621621621621,10.216216216216216,0.25225225225225223,0.609185343297581,0.22239848679444418,0.609185343297581,0.6,"{""bet365"": {""1.5"": {""over"": 180, ""under"": -240}}}",0.5,,,,,False,,1.5,over,bet365,180.0,0.35714285714285715,True,-0.1347
645302,Victor Robles,SEA,SF,1,8.0,1,694738,Landen Roupp,R,823115,10:10 PM ET,T-Mobile Park,1,1,0.2545126353790614,2026-07-17,823115,0,0,90.9,92.7,102.0,R,4,3,0,0,0,0,0,0,1,1,0,3,0,0,0,2,1,0.08249999999999999,0.093,0,0,0,0,1,0,0.17073170731707318,0.2608695652173913,0.7804878048780488,0.19148936170212766,0.21875,0.024390243902439025,0.0,0.02127659574468085,0.5333333333333333,0.6,0.21212121212121213,0.24242424242424243,0.24242424242424243,0.45454545454545453,0.0,0.2765320512820513,0.3746538461538461,0.08333333333333333,0.13333333333333333,0.3276458333333333,0.42289583333333314,0.1956521739130435,0.1956521739130435,0.19230769230769232,0.22727272727272727,0.2727272727272727,0.1956521739130435,0.6351351351351351,0.26842105263157895,0.47692307692307695,0.18974358974358974,0.46099290780141844,0.24822695035460993,0.02127659574468085,10.216216216216216,0.9121621621621621,10.216216216216216,0.25225225225225223,0.6051207750943767,0.1566425790419468,0.6051207750943767,0.6,"{""bet365"": {""0.5"": {""over"": -140, ""under"": 105}}}",0.5,over,bet365,-140.0,0.5833333333333334,True,0.0218,1.5,,,,,False,
805811,Bryce Eldridge,SF,SEA,0,2.0,1,682243,Bryce Miller,R,823115,10:10 PM ET,T-Mobile Park,0,1,0.20397111913357402,2026-07-17,823115,0,0,90.9,92.7,102.0,L,4,3,1,0,0,0,1,0,0,0,1,3,0,2,0,1,2,0.36566666666666664,0.4203333333333334,1,0,1,0,0,0,0.23636363636363636,0.3114754098360656,0.6545454545454545,0.3114754098360656,0.3235294117647059,0.18181818181818182,0.03278688524590164,0.06557377049180328,1.5333333333333334,1.2666666666666666,0.5555555555555556,0.25,0.3611111111111111,0.3055555555555556,0.08333333333333333,0.44436666666666663,0.9269000000000001,0.23529411764705882,0.25,0.43978333333333336,0.9865,0.16981132075471697,0.2641509433962264,0.3709677419354839,0.2647058823529412,0.5294117647058824,0.21052631578947367,0.6553398058252428,0.13756613756613756,0.3434343434343434,0.16666666666666666,0.3925925925925926,0.34814814814814815,0.02962962962962963,5.5588235294117645,1.4294117647058826,10.16470588235294,0.3106796116504854,0.7257855939521471,0.30266210720013065,0.7257855939521471,1.2666666666666666,"{""bet365"": {""1.5"": {""over"": 110, ""under"": -150}}}",0.5,,,,,False,,1.5,over,bet365,110.0,0.47619047619047616,True,-0.1735
669477,Casey Schmitt,SF,SEA,0,3.0,1,682243,Bryce Miller,R,823115,10:10 PM ET,T-Mobile Park,1,1,0.20397111913357402,2026-07-17,823115,0,0,90.9,92.7,102.0,R,4,4,1,0,0,0,0,0,0,0,1,4,0,2,1,1,2,0.31775,0.42075,1,0,1,0,0,0,0.21311475409836064,0.24615384615384617,0.819672131147541,0.16923076923076924,0.20833333333333334,0.18032786885245902,0.046153846153846156,0.03076923076923077,1.6,0.7333333333333333,0.49019607843137253,0.27450980392156865,0.23529411764705882,0.4117647058823529,0.0196078431372549,0.3138033333333334,0.6230699999999999,0.3,0.13636363636363635,0.4161833333333334,0.9789999999999999,0.3114754098360656,0.5081967213114754,0.203125,0.23076923076923078,0.35384615384615387,0.14925373134328357,0.6553398058252428,0.13756613756613756,0.3434343434343434,0.16666666666666666,0.3925925925925926,0.34814814814814815,0.02962962962962963,5.5588235294117645,1.4294117647058826,10.16470588235294,0.3106796116504854,0.6098342900182279,0.19142942425365547,0.6098342900182279,0.7333333333333333,"{""bet365"": {""1.5"": {""over"": 190, ""under"": -260}}}",0.5,,,,,False,,1.5,over,bet365,190.0,0.3448275862068966,True,-0.1534
701852,Drew Cavanaugh,SF,SEA,0,9.0,1,682243,Bryce Miller,R,823115,10:10 PM ET,T-Mobile Park,0,1,0.20397111913357402,2026-07-17,823115,0,0,90.9,92.7,102.0,L,4,2,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0.057,0.199,0,0,0,0,1,0,0.23333333333333334,0.30303030303030304,0.7333333333333333,0.23529411764705882,0.3181818181818182,0.0,0.0,0.0,0.6363636363636364,0.7272727272727273,0.21739130434782608,0.17391304347826086,0.5217391304347826,0.17391304347826086,0.0,0.29703333333333337,0.4650666666666667,0.23076923076923078,0.3125,0.19316666666666668,0.38275000000000003,0.23333333333333334,0.23333333333333334,0.23529411764705882,,,,0.6553398058252428,0.13756613756613756,0.3434343434343434,0.16666666666666666,0.3925925925925926,0.34814814814814815,0.02962962962962963,5.5588235294117645,1.4294117647058826,10.16470588235294,0.3106796116504854,0.42401123318491535,0.08035675993320335,0.42401123318491535,0.7272727272727273,"{""bet365"": {""0.5"": {""over"": -290, ""under"": 205}}, ""betmgm"": {""0.5"": {""over"": -250}}}",0.5,over,betmgm,-250.0,0.7142857142857143,True,-0.2903,1.5,,,,,False,
687551,Drew Gilbert,SF,SEA,0,8.0,1,682243,Bryce Miller,R,823115,10:10 PM ET,T-Mobile Park,0,1,0.20397111913357402,2026-07-17,823115,0,0,90.9,92.7,102.0,L,4,4,1,0,0,0,0,0,0,0,1,4,0,1,1,1,1,0.498,0.5619999999999999,1,0,1,0,0,0,0.2413793103448276,0.3611111111111111,0.8620689655172413,0.1111111111111111,0.24,0.1724137931034483,0.027777777777777776,0.05555555555555555,0.8,0.26666666666666666,0.2692307692307692,0.34615384615384615,0.38461538461538464,0.19230769230769232,0.0,0.34607692307692306,0.4492692307692308,0.35294117647058826,0.16666666666666666,0.31662500000000005,0.412,0.2413793103448276,0.41379310344827586,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.35714285714285715,0.6553398058252428,0.13756613756613756,0.3434343434343434,0.16666666666666666,0.3925925925925926,0.34814814814814815,0.02962962962962963,5.5588235294117645,1.4294117647058826,10.16470588235294,0.3106796116504854,0.5061008573948996,0.1544349081476469,0.5061008573948996,0.26666666666666666,"{""bet365"": {""0.5"": {""over"": -180, ""under"": 135}}}",0.5,over,bet365,-180.0,0.6428571428571429,True,-0.1368,1.5,,,,,False,
