player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Yordan Alvarez,HOU,L,Gerrit Cole,R,NYY,NYY,A,mlb_schedule,0.2498439074815867,300,0,,,,,0.2218439074815867,0.1721739130434782,0.1721739130434782,0.6556521739130434,4.2,0.988639724820464,104.0,78.7,13.7,11.743192019618938,0,96.0,67.0,12 MPH TOWARD OF,7:05 PM ET,Yankee Stadium,36.0,2.0,0,13.0,4.378,0.0,0.5365853658536586,0.3902439024390244,94.56355555555554,0.3510144444444444,0.519228888888889,0.0434782608695652,,,,,20,4,4,0.2,27,9,2026-08-27,823503,670541
Shohei Ohtani,LAD,L,Chris Sale,L,ATL,ATL,A,mlb_schedule,0.2116738984987057,372,0,,,,,0.1836738984987057,0.2322695035460993,0.1436170212765957,0.624113475177305,4.3,0.9851151639698396,98.1,83.6,7.7,4.525946442652043,0,97.0,26.0,5 MPH TOWARD OF,7:15 PM ET,Truist Park,30.0,1.0,1,9.0,2.88,0.024390243902439,0.5121951219512195,0.2439024390243902,92.61833333333333,0.40469,0.6335244444444444,0.0145985401459854,2.2,0.5333333333333333,8.0,135.0,22,6,0,0.273,18,12,2026-08-27,824879,660271
Ben Rice,NYY,L,Hayden Wesneski,R,NYY,HOU,H,mlb_schedule,0.2116243040461569,373,0,,,,,0.1836243040461569,0.2490842490842491,0.1336996336996337,0.6172161172161172,4.2,0.9822823832872948,104.0,78.7,13.7,11.743192019618938,0,96.0,67.0,12 MPH TOWARD OF,7:05 PM ET,Yankee Stadium,35.0,2.0,1,8.0,,0.027027027027027,0.5405405405405406,0.3783783783783784,93.17333333333332,0.3272944444444444,0.5133,0.0548780487804878,,,,,0,0,0,,26,10,2026-08-27,823503,700250
Jackson Chourio,MIL,R,Sean Manaea,L,NYM,NYM,A,mlb_schedule,0.201997694829189,395,0,,,,,0.173997694829189,0.2420814479638009,0.088235294117647,0.669683257918552,4.3,0.9914611079795116,95.6,77.7,13.2,12.323261629763062,0,95.0,73.0,12 MPH TOWARD OF,7:10 PM ET,Citi Field,17.0,1.0,0,18.0,3.984,0.0769230769230769,0.4358974358974359,0.3846153846153846,87.42555555555555,0.4175555555555555,0.6302722222222222,0.0625,,,,,6,2,0,0.333,13,5,2026-08-27,823581,694192
Spencer Jones,NYY,L,Hayden Wesneski,R,NYY,HOU,H,mlb_schedule,0.19821702784368,404,0,,,,,0.17021702784368,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,104.0,78.7,13.7,11.743192019618938,0,96.0,67.0,12 MPH TOWARD OF,7:05 PM ET,Yankee Stadium,,6.0,1,6.0,,0.0625,0.5,0.40625,93.76611111111112,0.4155666666666667,0.65705,0.0548780487804878,,,,,0,0,0,,7,2,2026-08-27,823503,682987
Matt Olson,ATL,L,Yoshinobu Yamamoto,R,ATL,LAD,H,mlb_schedule,0.1951886551729542,412,0,,,,,0.1671886551729542,0.2521588946459412,0.1053540587219343,0.6424870466321244,4.1,0.985260039996056,98.1,83.6,7.7,4.525946442652043,0,97.0,26.0,5 MPH TOWARD OF,7:15 PM ET,Truist Park,37.0,3.0,0,11.0,3.423,0.027027027027027,0.4594594594594595,0.4324324324324324,94.2061111111111,0.5168777777777778,0.8367833333333333,0.0338983050847457,2.61,0.8901098901098902,15.0,151.66666666666666,6,0,0,0.0,25,14,2026-08-27,824879,621566
William Contreras,MIL,R,Sean Manaea,L,NYM,NYM,A,mlb_schedule,0.1914433368208943,422,0,,,,,0.1634433368208943,0.1353383458646616,0.0996240601503759,0.7650375939849624,4.1,0.99736310181722,95.6,77.7,13.2,12.323261629763062,0,95.0,73.0,12 MPH TOWARD OF,7:10 PM ET,Citi Field,12.0,3.0,0,12.0,3.984,0.0816326530612244,0.5306122448979592,0.3265306122448979,93.12133333333334,0.4030022222222222,0.6570833333333332,0.0625,,,,,16,6,2,0.375,12,3,2026-08-27,823581,661388
Jazz Chisholm Jr.,NYY,L,Hayden Wesneski,R,NYY,HOU,H,mlb_schedule,0.1877452223690437,433,0,,,,,0.1597452223690437,0.2987551867219917,0.1037344398340249,0.5975103734439834,3.6,0.9622326172077716,104.0,78.7,13.7,11.743192019618938,0,96.0,67.0,12 MPH TOWARD OF,7:05 PM ET,Yankee Stadium,18.0,7.0,1,4.0,,0.064516129032258,0.4193548387096774,0.4193548387096774,89.20277777777778,0.3193,0.4701888888888889,0.0548780487804878,,,,,6,2,0,0.333,13,5,2026-08-27,823503,665862
Cam Smith,HOU,R,Gerrit Cole,R,NYY,NYY,A,mlb_schedule,0.18459509276055,442,0,,,,,0.1565950927605501,0.2505307855626327,0.0891719745222929,0.6602972399150744,3.4,0.9745471242897664,100.0,78.7,13.7,11.743192019618938,0,96.0,67.0,12 MPH TOWARD OF,7:05 PM ET,Yankee Stadium,17.0,9.0,0,9.0,4.378,0.0,0.4545454545454545,0.2954545454545454,88.9238888888889,0.3768666666666666,0.578404761904762,0.0434782608695652,,,,,0,0,0,,11,6,2026-08-27,823503,701358
Trent Grisham,NYY,L,Hayden Wesneski,R,NYY,HOU,H,mlb_schedule,0.1837079740530994,444,0,,,,,0.1557079740530994,0.1788079470198675,0.1258278145695364,0.695364238410596,4.3,0.993970826205096,104.0,78.7,13.7,11.743192019618938,0,96.0,67.0,12 MPH TOWARD OF,7:05 PM ET,Yankee Stadium,18.0,1.0,1,4.0,,0.05,0.525,0.35,89.87333333333335,0.4217722222222222,0.6593277777777778,0.0548780487804878,,,,,2,0,0,0.0,15,3,2026-08-27,823503,663757
