player_name,team_abbr,stand,pitcher_name,p_throws,home_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Liam Hicks,MIA,L,Merrill Kelly,R,MIA,H,mlb_schedule,0.0923243058056248,983,1,prophetx,840.0,0.10638297872340426,-0.0141,0.0924415554262889,0.092,0.12,0.788,4.3,0.9987316351382945,91.5,87.2,0.0,0.0,1,85.0,3.0,DOME,1:10 PM ET,loanDepot Park,12.0,1.0,8.5,0,10.0,6.117,0.0,0.1940298507462686,0.1641791044776119,81.51633333333334,0.1923055555555555,0.2615277777777777,0.0258064516129032,0.3096774193548387,0.0387096774193548,,,,,8,0,0,0.0,11,1,2026-06-11,823855,689414
Owen Caissie,MIA,L,Merrill Kelly,R,MIA,H,mlb_schedule,0.0990879717500845,909,1,prophetx,760.0,0.11627906976744186,-0.0172,0.1002532974066366,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,91.5,87.2,0.0,0.0,1,85.0,3.0,DOME,1:10 PM ET,loanDepot Park,,6.0,8.5,0,13.0,6.117,0.0,0.2222222222222222,0.1111111111111111,82.45507936507937,0.3699166666666666,0.5652045454545453,0.0258064516129032,0.3096774193548387,0.0387096774193548,,,,,0,0,0,,6,0,2026-06-11,823855,683357
Victor Caratini,MIN,L,Keider Montero,R,DET,A,mlb_schedule,0.11036697822717374,806,1,prophetx,680.0,0.1282051282051282,-0.0178,0.1118332260154262,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,97.2,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,,7.0,9.5,1,7.0,4.161,0.0,0.2727272727272727,0.1363636363636363,84.00193650793652,0.3910486111111111,0.5563541666666666,0.0275862068965517,0.2862068965517241,0.0241379310344827,,,,,0,0,0,,4,1,2026-06-11,824265,605170
Javier Sanoja,MIA,R,Merrill Kelly,R,MIA,H,mlb_schedule,0.06504548613222386,1437,1,prophetx,1100.0,0.08333333333333333,-0.0183,0.0656452442877495,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,84.5,87.2,0.0,0.0,1,85.0,3.0,DOME,1:10 PM ET,loanDepot Park,,5.0,8.5,1,5.0,6.117,0.0,0.1764705882352941,0.0823529411764705,80.52526455026457,0.2884077777777777,0.3843588888888888,0.0258064516129032,0.3096774193548387,0.0387096774193548,,,,,2,0,0,0.0,0,2,2026-06-11,823855,691594
Spencer Torkelson,DET,R,Zebby Matthews,R,DET,H,mlb_schedule,0.14666408240527198,582,1,novig,506.0,0.16501650165016502,-0.0184,0.1555664580399479,0.3204633204633205,0.1312741312741312,0.5482625482625483,3.6,0.9427744531382859,104.4,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,9.0,7.0,9.5,1,6.0,4.518,0.0285714285714285,0.3428571428571428,0.2428571428571428,84.86864646464646,0.3884404761904761,0.5950773809523809,0.0284810126582278,0.240506329113924,0.0253164556962025,,,,,6,2,0,0.333,10,1,2026-06-11,824265,679529
Brett Baty,NYM,L,Hunter Dobbins,R,NYM,H,mlb_schedule,0.07991398925882039,1151,1,prophetx,900.0,0.1,-0.0201,0.0821817619196674,0.28,0.0888888888888888,0.6311111111111111,3.6,0.9724054022708376,95.0,97.8,10.7,2.769363782596972,0,93.0,27.0,CROSSWIND 11 MPH,1:10 PM ET,Citi Field,3.0,7.0,9.0,0,24.0,3.562,0.0,0.1515151515151515,0.106060606060606,81.79420634920635,0.3378269230769231,0.4371538461538461,0.0235849056603773,0.2971698113207547,0.0188679245283018,,,,,4,0,0,0.0,3,0,2026-06-11,823619,683146
Jared Young,NYM,L,Hunter Dobbins,R,NYM,H,mlb_schedule,0.12807458100697727,681,1,betrivers,550.0,0.15384615384615385,-0.0258,0.1291204567062983,0.22,0.08,0.7000000000000001,4.0,0.9919,95.0,97.8,10.7,2.769363782596972,0,93.0,27.0,CROSSWIND 11 MPH,1:10 PM ET,Citi Field,,4.0,9.0,1,6.0,3.562,0.0166666666666666,0.3,0.1166666666666666,84.89544444444444,0.5473397435897436,0.7638263888888889,0.0235849056603773,0.2971698113207547,0.0188679245283018,,,,,0,0,0,,3,0,2026-06-11,823619,676724
Carson Benge,NYM,L,Hunter Dobbins,R,NYM,H,mlb_schedule,0.09138069772105185,994,1,prophetx,740.0,0.11904761904761904,-0.0277,0.091861796580512,0.2151394422310757,0.0796812749003984,0.7051792828685258,4.3,0.9947627971869842,95.0,97.8,10.7,2.769363782596972,0,93.0,27.0,CROSSWIND 11 MPH,1:10 PM ET,Citi Field,7.0,1.0,9.0,1,4.0,3.562,0.0759493670886076,0.2911392405063291,0.189873417721519,85.37722222222223,0.5285333333333333,0.8461777777777777,0.0235849056603773,0.2971698113207547,0.0188679245283018,,,,,0,0,0,,5,2,2026-06-11,823619,701807
A.J. Ewing,NYM,L,Hunter Dobbins,R,NYM,H,mlb_schedule,0.06853318628148393,1359,1,prophetx,920.0,0.09803921568627451,-0.0295,0.0691651031113916,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,95.0,97.8,10.7,2.769363782596972,0,93.0,27.0,CROSSWIND 11 MPH,1:10 PM ET,Citi Field,,5.0,9.0,0,28.0,3.562,0.0,0.2025316455696202,0.0632911392405063,77.39657142857142,0.4238461538461538,0.5508974358974359,0.0235849056603773,0.2971698113207547,0.0188679245283018,,,,,0,0,0,,1,0,2026-06-11,823619,805999
Marcus Semien,NYM,R,Hunter Dobbins,R,NYM,H,mlb_schedule,0.11970552433809756,735,1,novig,549.0,0.15408320493066255,-0.0344,0.1206413990790246,0.2007575757575757,0.0681818181818181,0.7310606060606062,3.7,0.9922425075631458,95.6,97.8,10.7,2.769363782596972,0,93.0,27.0,CROSSWIND 11 MPH,1:10 PM ET,Citi Field,8.0,6.0,9.0,1,4.0,3.562,0.0649350649350649,0.2597402597402597,0.1298701298701298,81.83807407407407,0.49,0.7524833333333333,0.0235849056603773,0.2971698113207547,0.0188679245283018,,,,,0,0,0,,8,1,2026-06-11,823619,543760
Byron Buxton,MIN,R,Keider Montero,R,DET,A,mlb_schedule,0.22403311823966013,346,1,prophetx,285.0,0.2597402597402597,-0.0357,0.226753119118406,0.2635658914728682,0.0852713178294573,0.6511627906976744,4.2,0.9880045712741639,104.4,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,20.0,2.0,9.5,1,7.0,4.161,0.010752688172043,0.2365591397849462,0.1827956989247312,85.26501082251083,0.4707833333333333,0.7100833333333333,0.0275862068965517,0.2862068965517241,0.0241379310344827,,,,,12,6,2,0.5,18,4,2026-06-11,824265,621439
Josh Bell,MIN,R,Keider Montero,R,DET,A,mlb_schedule,0.11740435227096231,752,1,prophetx,550.0,0.15384615384615385,-0.0364,0.1185627155990167,0.2386363636363636,0.0757575757575757,0.6856060606060606,4.0,0.9902299527958518,104.4,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,7.0,4.0,9.5,1,4.0,4.161,0.0,0.1929824561403508,0.0526315789473684,83.41666666666667,0.5379444444444444,0.8446250000000001,0.0275862068965517,0.2862068965517241,0.0241379310344827,,,,,0,0,0,,6,1,2026-06-11,824265,605137
Joe Mack,MIA,L,Merrill Kelly,R,MIA,H,mlb_schedule,0.07729652998548837,1194,1,novig,777.0,0.11402508551881414,-0.0367,0.0784567889186529,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,91.5,87.2,0.0,0.0,1,85.0,3.0,DOME,1:10 PM ET,loanDepot Park,,8.0,8.5,1,9.0,6.117,0.0259740259740259,0.2207792207792207,0.0909090909090909,82.67039177489178,0.4926333333333333,0.7705444444444445,0.0258064516129032,0.3096774193548387,0.0387096774193548,,,,,0,0,0,,1,0,2026-06-11,823855,691788
MJ Melendez,NYM,L,Hunter Dobbins,R,NYM,H,mlb_schedule,0.09516778249960695,951,1,novig,652.0,0.13297872340425532,-0.0378,0.0967821693767462,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,95.0,97.8,10.7,2.769363782596972,0,93.0,27.0,CROSSWIND 11 MPH,1:10 PM ET,Citi Field,,9.0,9.0,1,4.0,3.562,0.0444444444444444,0.2444444444444444,0.3111111111111111,85.1513492063492,0.256125,0.4354027777777778,0.0235849056603773,0.2971698113207547,0.0188679245283018,,,,,0,0,0,,3,1,2026-06-11,823619,669004
Trevor Larnach,MIN,L,Keider Montero,R,DET,A,mlb_schedule,0.10176719878859675,883,1,novig,594.0,0.1440922190201729,-0.0423,0.1023448790284349,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,97.2,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,,1.0,9.5,0,13.0,4.161,0.0142857142857142,0.2428571428571428,0.1714285714285714,84.980431013431,0.3720277777777777,0.5108944444444444,0.0275862068965517,0.2862068965517241,0.0241379310344827,,,,,12,2,2,0.167,3,1,2026-06-11,824265,663616
Jake Rogers,DET,R,Zebby Matthews,R,DET,H,mlb_schedule,0.09012328157323417,1010,1,novig,614.0,0.1400560224089636,-0.0499,0.091652095624325,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,104.4,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,,9.0,9.5,1,8.0,4.518,0.0,0.2037037037037037,0.2037037037037037,82.58488888888888,0.2487797619047619,0.3685,0.0284810126582278,0.240506329113924,0.0253164556962025,,,,,4,0,0,0.0,1,0,2026-06-11,824265,668670
Tristan Gray,MIN,L,Keider Montero,R,DET,A,mlb_schedule,0.09782746266970539,922,1,novig,567.0,0.14992503748125938,-0.0521,0.0992959010005419,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,97.2,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,,8.0,9.5,0,10.0,4.161,0.0,0.3018867924528302,0.1698113207547169,83.02855555555556,0.3809345238095238,0.4875,0.0275862068965517,0.2862068965517241,0.0241379310344827,,,,,0,0,0,,3,1,2026-06-11,824265,656484
Zach McKinstry,DET,L,Zebby Matthews,R,DET,H,mlb_schedule,0.048715003371314645,1953,1,prophetx,880.0,0.10204081632653061,-0.0533,0.0494462395322564,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,97.2,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,,8.0,9.5,0,68.0,4.518,0.0158730158730158,0.1269841269841269,0.1587301587301587,78.27496296296296,0.2558809523809524,0.3214880952380952,0.0284810126582278,0.240506329113924,0.0253164556962025,,,,,8,0,0,0.0,1,0,2026-06-11,824265,656716
Kevin McGonigle,DET,L,Zebby Matthews,R,DET,H,mlb_schedule,0.1055887618856874,847,1,novig,529.0,0.1589825119236884,-0.0534,0.1060741812504402,0.1324041811846689,0.1533101045296167,0.7142857142857143,4.3,0.9954237745789739,97.2,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,4.0,1.0,9.5,1,4.0,4.518,0.0120481927710843,0.253012048192771,0.1686746987951807,83.12092063492064,0.3168666666666667,0.42223,0.0284810126582278,0.240506329113924,0.0253164556962025,,,,,0,0,0,,4,1,2026-06-11,824265,805808
Colt Keith,DET,L,Zebby Matthews,R,DET,H,mlb_schedule,0.05769799437210582,1633,1,prophetx,800.0,0.1111111111111111,-0.0534,0.0583765525460787,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,97.2,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,,6.0,9.5,0,274.0,4.518,0.0175438596491228,0.2631578947368421,0.1578947368421052,82.76392592592592,0.3284571428571428,0.4553142857142856,0.0284810126582278,0.240506329113924,0.0253164556962025,,,,,8,4,0,0.5,0,0,2026-06-11,824265,690993
Jac Caglianone,KC,L,Kumar Rocker,R,KC,H,mlb_schedule,0.10885311386854768,819,1,prophetx,510.0,0.16393442622950818,-0.0551,0.1114875207712791,0.2907488986784141,0.1013215859030837,0.6079295154185022,4.0,0.9763703876047615,85.2,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,8.0,4.0,10.5,0,10.0,4.149,0.0129870129870129,0.3506493506493506,0.1038961038961039,84.38054761904762,0.4270555555555556,0.5909333333333334,0.0135593220338983,0.2779661016949152,0.0169491525423728,,,,,6,2,0,0.333,5,3,2026-06-11,824101,695506
Michael Massey,KC,L,Kumar Rocker,R,KC,H,mlb_schedule,0.08802359618740754,1036,1,novig,594.0,0.1440922190201729,-0.0561,0.0890587990804275,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,85.2,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,,6.0,10.5,1,7.0,4.149,0.0133333333333333,0.2266666666666666,0.1733333333333333,83.77260317460318,0.3108988095238095,0.4585357142857142,0.0135593220338983,0.2779661016949152,0.0169491525423728,,,,,4,0,0,0.0,5,1,2026-06-11,824101,686681
Francisco Alvarez,NYM,R,Hunter Dobbins,R,NYM,H,mlb_schedule,0.10190049840108059,881,1,prophetx,520.0,0.16129032258064516,-0.0594,0.1034300750015563,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,95.6,97.8,10.7,2.769363782596972,0,93.0,27.0,CROSSWIND 11 MPH,1:10 PM ET,Citi Field,,8.0,9.0,0,61.0,3.562,0.015625,0.296875,0.140625,87.57731746031746,0.3520777777777777,0.4916944444444444,0.0235849056603773,0.2971698113207547,0.0188679245283018,,,,,4,4,0,1.0,4,1,2026-06-11,823619,682626
Isaac Collins,KC,R,Kumar Rocker,R,KC,H,mlb_schedule,0.04504616805913144,2120,1,novig,852.0,0.10504201680672269,-0.06,0.0474187924462548,0.2612612612612612,0.1531531531531531,0.5855855855855856,3.4,0.9499644705247919,83.7,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,3.0,9.0,10.5,0,37.0,4.149,0.0,0.1333333333333333,0.2,77.33433333333333,0.222474358974359,0.2969358974358974,0.0135593220338983,0.2779661016949152,0.0169491525423728,,,,,4,2,0,0.5,2,1,2026-06-11,824101,686555
Royce Lewis,MIN,R,Keider Montero,R,DET,A,mlb_schedule,0.09197684654439187,987,1,prophetx,540.0,0.15625,-0.0643,0.0930585417006644,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,104.4,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,,6.0,9.5,0,48.0,4.161,0.0138888888888888,0.1944444444444444,0.0833333333333333,81.02842857142856,0.3066730769230769,0.3887692307692308,0.0275862068965517,0.2862068965517241,0.0241379310344827,,,,,6,0,0,0.0,3,1,2026-06-11,824265,668904
Riley Greene,DET,L,Zebby Matthews,R,DET,H,mlb_schedule,0.1368964209983315,630,1,prophetx,385.0,0.20618556701030927,-0.0693,0.1408983550713306,0.2771929824561403,0.1333333333333333,0.5894736842105264,4.0,0.9715970135281344,97.2,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,7.0,4.0,9.5,1,9.0,4.518,0.0113636363636363,0.2840909090909091,0.1590909090909091,84.73037301587301,0.3346055555555555,0.4693944444444444,0.0284810126582278,0.240506329113924,0.0253164556962025,,,,,4,2,0,0.5,6,2,2026-06-11,824265,682985
Bobby Witt Jr.,KC,R,Kumar Rocker,R,KC,H,mlb_schedule,0.11584438958853609,763,1,novig,426.0,0.19011406844106463,-0.0743,0.1164916259239127,0.1848184818481848,0.1056105610561056,0.7095709570957096,4.2,0.9944439239280654,83.7,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,9.0,2.0,10.5,0,16.0,4.149,0.0394736842105263,0.2894736842105263,0.2368421052631578,85.9122962962963,0.4510722222222222,0.7007055555555556,0.0135593220338983,0.2779661016949152,0.0169491525423728,,,,,4,0,0,0.0,8,1,2026-06-11,824101,677951
Kyle Stowers,MIA,L,Merrill Kelly,R,MIA,H,mlb_schedule,0.1328667516069871,653,1,novig,376.0,0.21008403361344538,-0.0772,0.13382779604623,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,91.5,87.2,0.0,0.0,1,85.0,3.0,DOME,1:10 PM ET,loanDepot Park,,3.0,8.5,0,10.0,6.117,0.0138888888888888,0.2638888888888889,0.1805555555555555,83.14984126984126,0.4196777777777777,0.6811555555555556,0.0258064516129032,0.3096774193548387,0.0387096774193548,,,,,10,4,2,0.4,5,0,2026-06-11,823855,669065
Vinnie Pasquantino,KC,L,Kumar Rocker,R,KC,H,mlb_schedule,0.09147976190107732,993,1,prophetx,485.0,0.17094017094017094,-0.0795,0.0920492186644199,0.175,0.1142857142857142,0.7107142857142856,4.1,0.9938135622267623,85.2,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,6.0,3.0,10.5,1,8.0,4.149,0.03125,0.3020833333333333,0.125,85.05249783549785,0.3623944444444445,0.50998,0.0135593220338983,0.2779661016949152,0.0169491525423728,,,,,2,0,0,0.0,6,0,2026-06-11,824101,686469
Kody Clemens,MIN,L,Keider Montero,R,DET,A,mlb_schedule,0.12885962444984003,676,1,prophetx,345.0,0.2247191011235955,-0.0959,0.1297916847585526,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,97.2,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,,3.0,9.5,1,7.0,4.161,0.0384615384615384,0.3461538461538461,0.1923076923076923,86.80165873015874,0.4161355555555556,0.6388355555555556,0.0275862068965517,0.2862068965517241,0.0241379310344827,,,,,0,0,0,,7,3,2026-06-11,824265,665019
Lane Thomas,KC,R,Kumar Rocker,R,KC,H,mlb_schedule,0.05215360939212585,1817,1,novig,567.0,0.14992503748125938,-0.0978,0.0526344967593052,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,83.7,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,,5.0,10.5,0,10.0,4.149,0.0185185185185185,0.1666666666666666,0.1851851851851851,78.88722222222222,0.2865904761904762,0.3829261904761905,0.0135593220338983,0.2779661016949152,0.0169491525423728,,,,,0,0,0,,1,2,2026-06-11,824101,657041
Carter Jensen,KC,L,Kumar Rocker,R,KC,H,mlb_schedule,0.06827624094461075,1365,1,novig,441.0,0.18484288354898337,-0.1166,0.0696173863288787,0.3026315789473684,0.0964912280701754,0.6008771929824562,4.3,0.9807354821117203,85.2,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,8.0,1.0,10.5,1,5.0,4.149,0.0285714285714285,0.2142857142857142,0.2857142857142857,83.67159259259259,0.2343619047619047,0.3837642857142857,0.0135593220338983,0.2779661016949152,0.0169491525423728,,,,,6,0,0,0.0,8,0,2026-06-11,824101,695600
Kerry Carpenter,DET,L,Zebby Matthews,R,DET,H,mlb_schedule,0.10851522482217212,822,1,prophetx,340.0,0.22727272727272727,-0.1188,0.1093001311446885,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,97.2,87.6,11.4,4.085394624816424,0,93.0,27.0,4 MPH TOWARD OF,1:10 PM ET,Comerica Park,,3.0,9.5,1,6.0,4.518,0.0298507462686567,0.2388059701492537,0.1044776119402985,81.56944444444444,0.3461794871794871,0.4986474358974359,0.0284810126582278,0.240506329113924,0.0253164556962025,,,,,10,6,2,0.6,9,0,2026-06-11,824265,681481
Nick Loftin,KC,R,Kumar Rocker,R,KC,H,mlb_schedule,0.059062248017399045,1593,0,,,,,0.0599488014097419,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,83.7,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,,8.0,10.5,1,8.0,4.149,0.0,0.1935483870967742,0.1774193548387097,81.74661904761905,0.2613777777777777,0.3615055555555555,0.0135593220338983,0.2779661016949152,0.0169491525423728,,,,,0,0,0,,1,0,2026-06-11,824101,679845
