player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Jacob Young,WSH,R,Michael Wacha,R,WSH,KC,H,mlb_schedule,0.11500300341632856,770,1,prophetx,1100.0,0.08333333333333333,0.0317,0.1158519065719484,0.1882845188284518,0.0669456066945606,0.7447698744769875,3.6,0.9926725145857428,92.4,80.5,8.1,7.703557781990743,0,75.0,2.0,8 MPH TOWARD OF,6:45 PM ET,Nationals Park,8.0,7.0,8.5,0,15.0,3.964,0.0476190476190476,0.3015873015873015,0.1746031746031746,87.33841414141415,0.3596666666666666,0.5316666666666666,0.0186335403726708,0.2360248447204969,0.0248447204968944,3.58,1.0227272727272727,10.0,88.0,2,0,0,0.0,7,1,2026-06-16,822723,696285
Alec Bohm,PHI,R,Tyler Phillips,R,PHI,MIA,H,mlb_schedule,0.126524910875551,690,1,novig,900.0,0.1,0.0265,0.1268098051480536,0.1439114391143911,0.07380073800738,0.7822878228782287,4.0,0.9977533734700565,114.1,77.0,7.4,4.244465628997742,0,90.0,0.0,4 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,8.0,4.0,8.5,1,6.0,3.631,0.0222222222222222,0.2222222222222222,0.1,83.18302645502646,0.3504733333333333,0.4903677777777778,0.0070921985815602,0.2198581560283688,0.0070921985815602,,,,,8,4,0,0.5,4,4,2026-06-16,823451,664761
Nick Loftin,KC,R,Foster Griffin,L,WSH,WSH,A,mlb_schedule,0.1058207777324227,845,1,betrivers,1150.0,0.08,0.0258,0.1072266283210104,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,92.4,80.5,8.1,7.703557781990743,0,75.0,2.0,8 MPH TOWARD OF,6:45 PM ET,Nationals Park,,7.0,8.5,0,13.0,4.836,0.0161290322580645,0.2258064516129032,0.1935483870967742,83.84384126984126,0.2778222222222222,0.3810388888888888,0.031578947368421,0.2421052631578947,0.0421052631578947,3.46,1.7307692307692308,15.0,78.0,0,0,0,,1,0,2026-06-16,822723,679845
Braden Montgomery,CWS,R,Gerrit Cole,R,NYY,NYY,A,mlb_schedule,0.1638313757607506,510,1,novig,614.0,0.1400560224089636,0.0238,0.1653419987045742,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,100.0,78.2,11.5,7.544678833390834,0,79.0,0.0,8 MPH TOWARD OF,7:05 PM ET,Yankee Stadium,,5.0,7.5,1,7.0,4.378,0.0,0.3809523809523809,0.1428571428571428,87.69722222222224,0.5189722222222223,0.8070555555555555,0.0176056338028169,0.2323943661971831,0.0176056338028169,,,,,0,0,0,,1,0,2026-06-16,823535,695731
Cole Carrigg,COL,R,Edward Cabrera,R,CHC,CHC,A,mlb_schedule,0.14018170004360142,613,1,prophetx,730.0,0.12048192771084337,0.0197,0.1418303091406966,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,105.5,75.9,19.2,16.457612173480555,0,76.0,26.0,16 MPH TOWARD OF,8:05 PM ET,Wrigley Field,,6.0,9.5,1,4.0,4.886,0.0188679245283018,0.2075471698113207,0.1698113207547169,85.55224489795918,0.3512,0.59975,0.0220588235294117,0.2757352941176471,0.0404411764705882,,,,,4,2,2,0.5,2,1,2026-06-16,824667,694249
Starling Marte,KC,R,Foster Griffin,L,WSH,WSH,A,mlb_schedule,0.11767617810128907,750,1,prophetx,900.0,0.1,0.0177,0.1187612226097407,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,92.4,80.5,8.1,7.703557781990743,0,75.0,2.0,8 MPH TOWARD OF,6:45 PM ET,Nationals Park,,5.0,8.5,1,9.0,4.836,0.0,0.3170731707317073,0.1219512195121951,82.55144444444446,0.3959027777777777,0.5888055555555556,0.031578947368421,0.2421052631578947,0.0421052631578947,3.46,1.7307692307692308,15.0,78.0,0,0,0,,1,0,2026-06-16,822723,516782
Jarren Duran,BOS,L,Dylan Cease,R,BOS,TOR,H,mlb_schedule,0.1332385520045118,651,1,prophetx,740.0,0.11904761904761904,0.0142,0.1360464673435933,0.2957746478873239,0.0739436619718309,0.630281690140845,3.9,0.9793606155756331,80.8,78.7,10.7,8.431715063591923,0,74.0,0.0,8 MPH TOWARD OF,6:45 PM ET,Fenway Park,11.0,5.0,7.5,1,3.0,2.584,0.0140845070422535,0.323943661971831,0.1408450704225352,85.96900529100529,0.4064666666666666,0.6083733333333332,0.0190114068441064,0.2205323193916349,0.0190114068441064,,,,,10,0,0,0.0,10,1,2026-06-16,824750,680776
Matt McLain,CIN,R,Kodai Senga,R,CIN,NYM,H,mlb_schedule,0.1670872706951037,498,1,betrivers,550.0,0.15384615384615385,0.0132,0.1725634418752863,0.2388059701492537,0.1343283582089552,0.6268656716417911,3.5,0.9682657513047271,113.5,80.0,13.1,8.765610943301043,0,95.0,26.0,9 MPH TOWARD OF,7:10 PM ET,Great American Ball Park,8.0,8.0,9.5,0,9.0,6.15,0.0408163265306122,0.3265306122448979,0.2448979591836734,84.21831746031745,0.4592142857142857,0.7679107142857143,0.0117647058823529,0.2705882352941176,0.0313725490196078,,,,,0,0,0,,6,4,2026-06-16,824504,680574
Luis Arraez,SF,L,Grant Holmes,R,ATL,ATL,A,mlb_schedule,0.07215880894517755,1286,1,novig,1567.0,0.059988002399520096,0.0122,0.0721626333646673,0.0424836601307189,0.0588235294117647,0.8986928104575164,4.3,0.9999470027726064,98.1,72.1,7.1,5.815979514451842,0,95.0,33.0,6 MPH TOWARD OF,7:15 PM ET,Truist Park,2.0,1.0,9.0,0,30.0,5.1,0.0093457943925233,0.1682242990654205,0.1962616822429906,83.55494973544974,0.2933177777777777,0.4111933333333333,0.0215827338129496,0.2949640287769784,0.039568345323741,,,,,8,0,0,0.0,1,1,2026-06-16,824912,650333
Daylen Lile,WSH,L,Michael Wacha,R,WSH,KC,H,mlb_schedule,0.12583099841916648,695,1,betrivers,750.0,0.11764705882352941,0.0082,0.1266257031030371,0.1714285714285714,0.0825396825396825,0.7460317460317459,3.7,0.9937239860123502,93.0,80.5,8.1,7.703557781990743,0,75.0,2.0,8 MPH TOWARD OF,6:45 PM ET,Nationals Park,8.0,6.0,8.5,0,11.0,3.964,0.0112359550561797,0.2022471910112359,0.2359550561797752,81.94850793650794,0.2959077777777777,0.4096288888888889,0.0186335403726708,0.2360248447204969,0.0248447204968944,3.58,1.0227272727272727,10.0,88.0,4,0,0,0.0,9,0,2026-06-16,822723,695734
