batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,extra_base_hit_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_k_1plus,p_k_2plus,adj_prob,pred_ks,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
667472,Dane Myers,CIN,LAD,1,1.0,1.0,669373,Tarik Skubal,L,824465,6:40 PM ET,Great American Ball Park,1,0,0.26124567474048443,2026-09-14,824465,0.0,0,97.3,101.4,113.2,R,5,4,0,0,0,0,1,0,0,1,0,3,0,0,0,3,0,0.25333333333333335,0.2856666666666667,0,0,0,0,1,0,0.30357142857142855,0.3709677419354839,0.7678571428571429,0.20967741935483872,0.38095238095238093,0.10714285714285714,0.016129032258064516,0.04838709677419355,0.07142857142857142,1.5333333333333334,0.8666666666666667,0.3953488372093023,0.20930232558139536,0.6046511627906976,0.16279069767441862,0.0,0.33651333333333333,0.4083,0.3157894736842105,0.23809523809523808,0.29673333333333324,0.36906666666666665,0.25,0.3269230769230769,0.23728813559322035,0.2916666666666667,0.4375,0.14545454545454545,0.636734693877551,0.21585903083700442,0.31004366812227074,0.08733624454148471,0.391025641025641,0.26282051282051283,0.0,7.491329479768787,1.4046242774566475,11.705202312138729,0.32751091703056767,0.7194721625099003,0.27087771631611407,0.7194721625099003,0.8666666666666667,,0.5,,,,,False,,1.5,,,,,False,
682829,Elly De La Cruz,CIN,LAD,1,2.0,1.0,669373,Tarik Skubal,L,824465,6:40 PM ET,Great American Ball Park,0,0,0.26124567474048443,2026-09-14,824465,0.0,0,97.3,101.4,113.2,L,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.534,0.618,1,0,1,0,0,0,0.4411764705882353,0.4864864864864865,0.6470588235294118,0.32432432432432434,0.5882352941176471,0.5588235294117647,0.13513513513513514,0.10810810810810811,0.2647058823529412,2.2666666666666666,0.8,0.8636363636363636,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,0.6268444444444444,1.3707222222222224,0.2857142857142857,0.3333333333333333,0.5231333333333333,1.161866666666667,0.38596491228070173,0.6666666666666666,0.2878787878787879,0.31746031746031744,0.6031746031746031,0.2835820895522388,0.636734693877551,0.21585903083700442,0.31004366812227074,0.08733624454148471,0.391025641025641,0.26282051282051283,0.0,7.491329479768787,1.4046242774566475,11.705202312138729,0.32751091703056767,0.6333397555370758,0.2654320660102582,0.6333397555370758,0.8,,0.5,,,,,False,,1.5,,,,,False,
553993,Eugenio Suárez,CIN,LAD,1,5.0,1.0,669373,Tarik Skubal,L,824465,6:40 PM ET,Great American Ball Park,1,0,0.26124567474048443,2026-09-14,824465,0.0,0,97.3,101.4,113.2,R,4,4,1,0,0,1,0,0,0,0,4,4,0,1,2,1,0,0.2435,0.82725,1,0,1,1,0,0,0.26,0.4032258064516129,0.66,0.27419354838709675,0.2857142857142857,0.32,0.08064516129032258,0.016129032258064516,0.12,1.9333333333333333,1.1333333333333333,0.36363636363636365,0.21212121212121213,0.2727272727272727,0.36363636363636365,0.030303030303030304,0.3595777777777778,0.8037222222222221,0.25,0.2857142857142857,0.36834999999999984,1.0264000000000002,0.2708333333333333,0.5208333333333334,0.2807017543859649,0.1276595744680851,0.3191489361702128,0.39344262295081966,0.636734693877551,0.21585903083700442,0.31004366812227074,0.08733624454148471,0.391025641025641,0.26282051282051283,0.0,7.491329479768787,1.4046242774566475,11.705202312138729,0.32751091703056767,0.7216076401889685,0.37298343757357383,0.7216076401889685,1.1333333333333333,,0.5,,,,,False,,1.5,,,,,False,
699302,Héctor Rodríguez,CIN,LAD,1,9.0,1.0,669373,Tarik Skubal,L,824465,6:40 PM ET,Great American Ball Park,0,0,0.26124567474048443,2026-09-14,824465,0.0,0,97.3,101.4,113.2,L,4,4,0,0,0,0,0,0,0,1,0,3,0,1,1,2,0,0.161,0.268,0,0,0,0,1,0,0.2903225806451613,0.3230769230769231,0.6935483870967742,0.2923076923076923,0.358974358974359,0.20967741935483872,0.06153846153846154,0.015384615384615385,0.08064516129032258,2.066666666666667,1.2666666666666666,0.4186046511627907,0.13953488372093023,0.5116279069767442,0.32558139534883723,0.023255813953488372,0.35170595238095237,0.5382845238095239,0.15789473684210525,0.21052631578947367,0.26835000000000003,0.3535333333333333,0.2545454545454545,0.4909090909090909,0.22033898305084745,0.36363636363636365,0.5151515151515151,0.34285714285714286,0.636734693877551,0.21585903083700442,0.31004366812227074,0.08733624454148471,0.391025641025641,0.26282051282051283,0.0,7.491329479768787,1.4046242774566475,11.705202312138729,0.32751091703056767,0.4714826468754894,0.1571259715118706,0.4714826468754894,1.2666666666666666,,0.5,,,,,False,,1.5,,,,,False,
668709,JJ Bleday,CIN,LAD,1,7.0,1.0,669373,Tarik Skubal,L,824465,6:40 PM ET,Great American Ball Park,0,0,0.26124567474048443,2026-09-14,824465,0.0,0,97.3,101.4,113.2,L,4,3,1,0,0,0,1,0,0,2,1,1,0,1,0,0,1,0.934,1.113,1,0,1,0,1,1,0.17307692307692307,0.2786885245901639,0.7115384615384616,0.2459016393442623,0.21621621621621623,0.09615384615384616,0.01639344262295082,0.03278688524590164,0.057692307692307696,0.9333333333333333,1.0,0.34210526315789475,0.2631578947368421,0.2894736842105263,0.34210526315789475,0.02631578947368421,0.2735535714285714,0.4566547619047619,0.11764705882352941,0.4444444444444444,0.3055625,0.5425625,0.26,0.46,0.23728813559322035,0.125,0.16071428571428573,0.3225806451612903,0.636734693877551,0.21585903083700442,0.31004366812227074,0.08733624454148471,0.391025641025641,0.26282051282051283,0.0,7.491329479768787,1.4046242774566475,11.705202312138729,0.32751091703056767,0.7193671163248556,0.31760894808985357,0.7193671163248556,1.0,,0.5,,,,,False,,1.5,,,,,False,
682877,Juan Brito,CIN,LAD,1,6.0,1.0,669373,Tarik Skubal,L,824465,6:40 PM ET,Great American Ball Park,1,0,0.26124567474048443,2026-09-14,824465,0.0,0,97.3,101.4,113.2,R,4,4,1,1,0,0,0,0,0,1,2,3,0,0,1,1,1,0.09933333333333333,0.15033333333333335,1,0,1,1,1,0,0.2777777777777778,0.34146341463414637,0.6944444444444444,0.2682926829268293,0.3333333333333333,0.25,0.04878048780487805,0.07317073170731707,0.1388888888888889,1.2666666666666666,0.7333333333333333,0.34615384615384615,0.2692307692307692,0.38461538461538464,0.3076923076923077,0.11538461538461539,0.3498819444444445,0.6893055555555555,0.46153846153846156,0.14285714285714285,0.44164583333333335,0.8456250000000001,0.15789473684210525,0.3157894736842105,0.30952380952380953,0.3225806451612903,0.4838709677419355,0.2,0.636734693877551,0.21585903083700442,0.31004366812227074,0.08733624454148471,0.391025641025641,0.26282051282051283,0.0,7.491329479768787,1.4046242774566475,11.705202312138729,0.32751091703056767,0.656835053298346,0.25171796857155143,0.656835053298346,0.7333333333333333,,0.5,,,,,False,,1.5,,,,,False,
663647,Ke'Bryan Hayes,CIN,LAD,1,8.0,1.0,669373,Tarik Skubal,L,824465,6:40 PM ET,Great American Ball Park,1,0,0.26124567474048443,2026-09-14,824465,0.0,0,97.3,101.4,113.2,R,4,4,0,0,0,0,0,0,0,1,0,3,0,1,1,1,1,0.251,0.3693333333333333,0,0,0,0,1,0,0.2,0.2727272727272727,0.75,0.22727272727272727,0.2413793103448276,0.075,0.022727272727272728,0.0,0.025,0.7333333333333333,0.6666666666666666,0.5,0.3,0.3,0.36666666666666664,0.03333333333333333,0.31849999999999995,0.4829404761904762,0.14285714285714285,0.375,0.3775,0.47136666666666666,0.21951219512195122,0.36585365853658536,0.21739130434782608,0.11904761904761904,0.11904761904761904,0.22727272727272727,0.636734693877551,0.21585903083700442,0.31004366812227074,0.08733624454148471,0.391025641025641,0.26282051282051283,0.0,7.491329479768787,1.4046242774566475,11.705202312138729,0.32751091703056767,0.6097396640888072,0.24675537643888626,0.6097396640888072,0.6666666666666666,,0.5,,,,,False,,1.5,,,,,False,
701398,Sal Stewart,CIN,LAD,1,3.0,1.0,669373,Tarik Skubal,L,824465,6:40 PM ET,Great American Ball Park,1,0,0.26124567474048443,2026-09-14,824465,0.0,0,97.3,101.4,113.2,R,4,4,2,0,0,0,0,0,0,1,2,3,0,3,0,3,0,0.543,0.614,1,1,1,1,1,0,0.3157894736842105,0.36923076923076925,0.8070175438596491,0.16923076923076924,0.3333333333333333,0.17543859649122806,0.046153846153846156,0.015384615384615385,0.07017543859649122,1.8666666666666667,0.7333333333333333,0.4791666666666667,0.2916666666666667,0.4375,0.25,0.041666666666666664,0.35179444444444447,0.6046944444444444,0.2777777777777778,0.3,0.3929666666666667,0.5200333333333333,0.288135593220339,0.4067796610169492,0.14285714285714285,0.3050847457627119,0.4745762711864407,0.2537313432835821,0.636734693877551,0.21585903083700442,0.31004366812227074,0.08733624454148471,0.391025641025641,0.26282051282051283,0.0,7.491329479768787,1.4046242774566475,11.705202312138729,0.32751091703056767,0.692958137154363,0.2613556459852626,0.692958137154363,0.7333333333333333,,0.5,,,,,False,,1.5,,,,,False,
663886,Tyler Stephenson,CIN,LAD,1,4.0,1.0,669373,Tarik Skubal,L,824465,6:40 PM ET,Great American Ball Park,1,0,0.26124567474048443,2026-09-14,824465,0.0,0,97.3,101.4,113.2,R,4,2,1,1,0,0,1,0,1,0,2,3,0,2,1,1,1,0.4045,0.7495,1,0,1,1,0,0,0.26,0.3392857142857143,0.66,0.30357142857142855,0.3333333333333333,0.24,0.05357142857142857,0.05357142857142857,0.12,1.6666666666666667,1.1333333333333333,0.3939393939393939,0.30303030303030304,0.2727272727272727,0.3939393939393939,0.030303030303030304,0.37727999999999995,0.5925111111111111,0.23076923076923078,0.2,0.25726666666666664,0.34289999999999987,0.25,0.3541666666666667,0.39285714285714285,0.25,0.4166666666666667,0.22807017543859648,0.636734693877551,0.21585903083700442,0.31004366812227074,0.08733624454148471,0.391025641025641,0.26282051282051283,0.0,7.491329479768787,1.4046242774566475,11.705202312138729,0.32751091703056767,0.735457844131922,0.3838615783274885,0.735457844131922,1.1333333333333333,,0.5,,,,,False,,1.5,,,,,False,
571771,Enrique Hernández,LAD,CIN,0,8.0,1.0,666157,Nick Lodolo,L,824465,6:40 PM ET,Great American Ball Park,1,0,0.2103448275862069,2026-09-14,824465,0.0,0,97.3,101.4,113.2,R,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.637,0.69,1,0,1,0,0,0,0.20512820512820512,0.27906976744186046,0.5897435897435898,0.37209302325581395,0.2857142857142857,0.1794871794871795,0.046511627906976744,0.023255813953488372,0.07692307692307693,1.0,1.0666666666666667,0.5217391304347826,0.34782608695652173,0.34782608695652173,0.21739130434782608,0.043478260869565216,0.3945138888888889,0.6212083333333333,0.1875,0.4117647058823529,0.38050000000000006,0.603916666666667,0.34615384615384615,0.6346153846153846,0.2777777777777778,0.0967741935483871,0.0967741935483871,0.42424242424242425,0.7028301886792453,0.26136363636363635,0.4945652173913043,0.20108695652173914,0.40939597315436244,0.24161073825503357,0.03355704697986577,9.45859872611465,1.031847133757962,7.56687898089172,0.1864406779661017,0.6683439823735635,0.3118330134116176,0.6683439823735635,1.0666666666666667,,0.5,,,,,False,,1.5,,,,,False,
