player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Pete Crow-Armstrong,CHC,L,Robert Gasser,L,MIL,MIL,A,mlb_schedule,0.2125525557098282,370,0,,,,,0.1845525557098282,0.262015503875969,0.1333333333333333,0.6046511627906976,4.3,0.98150663237698,105.1,77.9,10.1,6.356135949603359,0,96.0,0.0,6 MPH TOWARD OF,2:10 PM ET,American Family Field,40.0,1.0,1,1.0,5.5,0.0625,0.5,0.3333333333333333,92.50111111111111,0.5238944444444444,0.8050499999999999,0.0429447852760736,,,,,6,0,0,0.0,29,11,2026-09-07,823742,691718
Jackson Chourio,MIL,R,Matthew Boyd,L,MIL,CHC,H,mlb_schedule,0.1940579349307535,415,0,,,,,0.1660579349307535,0.2363636363636363,0.0828282828282828,0.6808080808080809,4.3,0.9926307529120506,113.4,77.9,10.1,6.356135949603359,0,96.0,0.0,6 MPH TOWARD OF,2:10 PM ET,American Family Field,21.0,1.0,1,5.0,2.35,0.0377358490566037,0.4716981132075472,0.3962264150943396,90.0428888888889,0.3656844444444444,0.5415088888888888,0.0575916230366492,,,,,8,2,0,0.25,15,7,2026-09-07,823742,694192
Spencer Torkelson,DET,R,Joe Ryan,R,DET,MIN,H,mlb_schedule,0.18653750244648928,436,0,,,,,0.1585375024464893,0.3143382352941176,0.119485294117647,0.5661764705882353,3.6,0.9505316788273179,104.4,79.2,7.7,-2.3794308566870948,0,94.0,0.0,2 MPH TOWARD HP,3:10 PM ET,Comerica Park,22.0,7.0,1,3.0,2.917,0.037037037037037,0.4074074074074074,0.2962962962962963,87.33555555555556,0.2548888888888889,0.3766444444444444,0.0778443113772455,,,,,30,8,0,0.267,19,3,2026-09-07,824229,679529
Kody Clemens,MIN,L,Troy Melton,R,DET,DET,A,mlb_schedule,0.174307160102486,474,0,,,,,0.146307160102486,0.2239685658153241,0.0805500982318271,0.6954813359528487,4.1,0.9923648591190293,97.2,79.2,7.7,-2.3794308566870948,0,94.0,0.0,2 MPH TOWARD HP,3:10 PM ET,Comerica Park,24.0,3.0,1,6.0,3.729,0.0476190476190476,0.5714285714285714,0.3333333333333333,93.61,0.5502888888888889,0.9616277777777776,0.0185185185185185,,,,,12,4,4,0.333,19,6,2026-09-07,824229,665019
Riley Greene,DET,L,Joe Ryan,R,DET,MIN,H,mlb_schedule,0.1678797914630172,496,0,,,,,0.1398797914630172,0.2718446601941747,0.1281553398058252,0.6,4.0,0.9744,97.2,79.2,7.7,-2.3794308566870948,0,94.0,0.0,2 MPH TOWARD HP,3:10 PM ET,Comerica Park,18.0,4.0,1,2.0,2.917,0.0256410256410256,0.2564102564102564,0.4102564102564102,81.77777777777777,0.4127055555555555,0.6386388888888889,0.0778443113772455,,,,,28,8,0,0.286,14,4,2026-09-07,824229,682985
Dillon Dingler,DET,R,Joe Ryan,R,DET,MIN,H,mlb_schedule,0.1614420601215304,519,0,,,,,0.1334420601215304,0.2234234234234234,0.0846846846846846,0.6918918918918919,3.9,0.989862235546787,104.4,79.2,7.7,-2.3794308566870948,0,94.0,0.0,2 MPH TOWARD HP,3:10 PM ET,Comerica Park,26.0,5.0,0,32.0,2.917,0.0238095238095238,0.4047619047619047,0.3095238095238095,84.03222222222222,0.3018944444444444,0.42215,0.0778443113772455,,,,,0,0,0,,24,5,2026-09-07,824229,693307
Tyrone Taylor,CHC,R,Robert Gasser,L,MIL,MIL,A,mlb_schedule,0.1597605963451058,526,0,,,,,0.1317605963451058,0.22,0.08,0.7000000000000001,4.0,0.9919,113.4,77.9,10.1,6.356135949603359,0,96.0,0.0,6 MPH TOWARD OF,2:10 PM ET,American Family Field,,4.0,1,7.0,5.5,0.0,0.2894736842105263,0.2631578947368421,83.01066666666667,0.2758233333333333,0.3839809523809524,0.0429447852760736,,,,,4,2,0,0.5,5,6,2026-09-07,823742,621438
Brooks Lee,MIN,R,Troy Melton,R,DET,DET,A,mlb_schedule,0.1566018932540597,539,0,,,,,0.1286018932540597,0.1597096188747731,0.0653357531760435,0.7749546279491834,4.2,0.9980965811649549,104.4,79.2,7.7,-2.3794308566870948,0,94.0,0.0,2 MPH TOWARD HP,3:10 PM ET,Comerica Park,23.0,2.0,1,1.0,3.729,0.0303030303030303,0.4848484848484848,0.303030303030303,95.12388888888889,0.4095344444444444,0.6540088888888889,0.0185185185185185,,,,,14,4,2,0.286,20,4,2026-09-07,824229,686797
Seiya Suzuki,CHC,R,Robert Gasser,L,MIL,MIL,A,mlb_schedule,0.153462917025545,552,0,,,,,0.125462917025545,0.2432915921288014,0.1359570661896243,0.6207513416815742,4.2,0.9829595514339539,113.4,77.9,10.1,6.356135949603359,0,96.0,0.0,6 MPH TOWARD OF,2:10 PM ET,American Family Field,24.0,2.0,0,7.0,5.5,0.0416666666666666,0.3333333333333333,0.375,86.39466666666667,0.3233988888888888,0.4638877777777778,0.0429447852760736,,,,,8,2,0,0.25,16,8,2026-09-07,823742,673548
Alex Bregman,CHC,R,Robert Gasser,L,MIL,MIL,A,mlb_schedule,0.152571639808832,555,0,,,,,0.124571639808832,0.1521739130434782,0.1226708074534161,0.7251552795031055,4.1,0.994985145512662,113.4,77.9,10.1,6.356135949603359,0,96.0,0.0,6 MPH TOWARD OF,2:10 PM ET,American Family Field,24.0,3.0,1,5.0,5.5,0.074074074074074,0.3333333333333333,0.2777777777777778,85.28077777777779,0.3335688888888889,0.4984344444444444,0.0429447852760736,,,,,4,2,0,0.5,20,7,2026-09-07,823742,608324
