player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Dansby Swanson,CHC,R,Framber Valdez,L,CHC,DET,H,mlb_schedule,0.1959977869466888,410,1,novig,770.0,0.11494252873563218,0.0811,0.1679977869466888,0.2311827956989247,0.1048387096774193,0.6639784946236559,3.5,0.9780069857336945,105.5,86.2,17.5,-9.273587124081084,0,92.0,22.0,9 MPH TOWARD HP,8:05 PM ET,Wrigley Field,16.0,8.0,0,20.0,4.091,0.0,0.4888888888888889,0.3111111111111111,91.62188888888888,0.4029166666666667,0.6393788888888889,0.0333333333333333,4.1,0.9195046439628484,11.0,107.66666666666669,8,4,0,0.5,11,5,2026-07-21,824652,621020,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 750}, ""draftkings"": {""odds"": 730}}"
Michael Busch,CHC,L,Framber Valdez,L,CHC,DET,H,mlb_schedule,0.1804152932288948,454,1,bet365,900.0,0.1,0.0804,0.1524152932288948,0.2279909706546275,0.1693002257336343,0.6027088036117382,3.9,0.9726772208203778,102.5,86.2,17.5,-9.273587124081084,0,92.0,22.0,9 MPH TOWARD HP,8:05 PM ET,Wrigley Field,13.0,5.0,1,3.0,4.091,0.0238095238095238,0.3095238095238095,0.3809523809523809,87.76888888888888,0.3648055555555556,0.5829000000000001,0.0333333333333333,4.1,0.9195046439628484,11.0,107.66666666666669,0,0,0,,11,3,2026-07-21,824652,683737,"{""bet365"": {""odds"": 900}, ""fanduel"": {""odds"": 800}}"
Bryan Torres,STL,L,Walbert Ureña,R,LAA,LAA,A,mlb_schedule,0.13883406162536951,620,1,bet365,1200.0,0.07692307692307693,0.0619,0.1108340616253695,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,103.2,89.1,10.2,1.946251752840758,0,90.0,1.0,CROSSWIND 10 MPH,9:38 PM ET,Angel Stadium,,9.0,0,18.0,4.014,0.0571428571428571,0.3142857142857143,0.3428571428571428,83.75500000000001,0.3434999999999999,0.5757722222222222,0.0264900662251655,,,,,0,0,0,,4,0,2026-07-21,824005,663494,"{""novig"": {""odds"": 1011}, ""bet365"": {""odds"": 1200}, ""fanduel"": {""odds"": 1060}}"
Riley Greene,DET,L,David Peterson,L,CHC,CHC,A,mlb_schedule,0.1906320770997687,425,1,bet365,650.0,0.13333333333333333,0.0573,0.1626320770997687,0.2709832134292566,0.13189448441247,0.5971223021582734,3.9,0.9711480225334582,102.5,86.2,17.5,-9.273587124081084,0,92.0,22.0,9 MPH TOWARD HP,8:05 PM ET,Wrigley Field,15.0,5.0,1,2.0,3.013,0.075,0.475,0.35,90.02077777777778,0.5388711111111112,0.8342422222222222,0.0402684563758389,,,,,0,0,0,,13,2,2026-07-21,824652,682985,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 600}, ""fanduel"": {""odds"": 630}}"
Kody Clemens,MIN,L,Parker Messick,L,CLE,CLE,A,mlb_schedule,0.20426258869566,390,1,bet365,575.0,0.1481481481481481,0.0561,0.17626258869566,0.2334293948126801,0.0778097982708933,0.6887608069164265,3.6,0.9850328396835092,106.3,81.5,13.0,3.5832856256209893,0,94.0,75.0,CROSSWIND 13 MPH,6:40 PM ET,Progressive Field,18.0,7.0,1,3.0,3.327,0.048780487804878,0.5121951219512195,0.4146341463414634,93.22966666666666,0.4341166666666666,0.6715444444444445,0.0304878048780487,2.73,0.8035714285714286,10.0,112.0,4,2,0,0.5,14,5,2026-07-21,824409,665019,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 575}, ""fanduel"": {""odds"": 460}}"
Kyle Karros,COL,R,Carson Palmquist,L,COL,WSH,H,mlb_schedule,0.2079390965685242,381,1,bet365,550.0,0.15384615384615385,0.0541,0.1799390965685242,0.208955223880597,0.1313432835820895,0.6597014925373135,3.7,0.9814697122270182,99.3,96.0,14.2,-7.524853552111508,0,56.0,10.0,8 MPH TOWARD HP,8:40 PM ET,Coors Field,9.0,6.0,1,10.0,,0.0232558139534883,0.4186046511627907,0.3023255813953488,91.77322222222224,0.4083666666666666,0.6615677777777778,0.0833333333333333,,,,,0,0,0,,8,1,2026-07-21,824329,691720,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 525}, ""pinnacle"": {""odds"": 435}, ""fanduel"": {""odds"": 540}}"
Mauricio Dubón,ATL,R,Walker Buehler,R,ATL,SD,H,mlb_schedule,0.1332767615206159,650,1,novig,1076.0,0.0850340136054421,0.0482,0.1052767615206159,0.1465295629820051,0.0694087403598971,0.7840616966580977,3.7,0.9965563434297534,92.8,92.5,13.5,12.685850380609764,0,93.0,9.0,13 MPH TOWARD OF,7:15 PM ET,Truist Park,10.0,6.0,1,10.0,3.437,0.0,0.3529411764705882,0.2156862745098039,83.95755555555554,0.3267411111111111,0.4405466666666667,0.0544217687074829,,,,,10,2,0,0.2,6,4,2026-07-21,824895,643289,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 875}, ""fanduel"": {""odds"": 1060}}"
Spencer Torkelson,DET,R,David Peterson,L,CHC,CHC,A,mlb_schedule,0.2024622713947463,394,1,novig,545.0,0.15503875968992248,0.0474,0.1744622713947463,0.327319587628866,0.1185567010309278,0.5541237113402062,3.7,0.9496391331538335,105.5,86.2,17.5,-9.273587124081084,0,92.0,22.0,9 MPH TOWARD HP,8:05 PM ET,Wrigley Field,18.0,6.0,1,3.0,3.013,0.0857142857142857,0.4571428571428571,0.4285714285714285,88.9011111111111,0.5378166666666666,0.8882055555555556,0.0402684563758389,,,,,0,0,0,,15,3,2026-07-21,824652,679529,"{""novig"": {""odds"": 545}, ""draftkings"": {""odds"": 512}, ""fanduel"": {""odds"": 500}}"
Pete Crow-Armstrong,CHC,L,Framber Valdez,L,CHC,DET,H,mlb_schedule,0.1848737972387144,441,1,novig,614.0,0.1400560224089636,0.0448,0.1568737972387144,0.2614678899082568,0.1353211009174312,0.6032110091743119,4.3,0.9812152102049312,102.5,86.2,17.5,-9.273587124081084,0,92.0,22.0,9 MPH TOWARD HP,8:05 PM ET,Wrigley Field,21.0,1.0,0,13.0,4.091,0.0,0.2647058823529412,0.3823529411764705,79.70444444444443,0.3314444444444444,0.4649999999999999,0.0333333333333333,4.1,0.9195046439628484,11.0,107.66666666666669,6,0,0,0.0,16,5,2026-07-21,824652,691718,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 600}, ""betmgm"": {""odds"": 600}, ""draftkings"": {""odds"": 579}}"
Joe Mack,MIA,L,Tatsuya Imai,R,HOU,HOU,A,mlb_schedule,0.16227404800903938,516,1,fanduel,750.0,0.11764705882352941,0.0446,0.1342740480090394,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,117.9,98.5,0.0,0.0,1,98.0,1.0,DOME,8:10 PM ET,Daikin Park,,9.0,0,17.0,5.255,0.0256410256410256,0.3846153846153846,0.3333333333333333,85.48222222222222,0.3624166666666666,0.5667111111111112,0.0769230769230769,,,,,0,0,0,,7,1,2026-07-21,824165,691788,"{""novig"": {""odds"": 700}, ""betmgm"": {""odds"": 575}, ""draftkings"": {""odds"": 730}, ""fanduel"": {""odds"": 750}}"
Ian Happ,CHC,L,Framber Valdez,L,CHC,DET,H,mlb_schedule,0.16917699771450578,491,1,fanduel,700.0,0.125,0.0442,0.1411769977145058,0.3091787439613526,0.1425120772946859,0.5483091787439613,3.6,0.942795715816868,102.5,86.2,17.5,-9.273587124081084,0,92.0,22.0,9 MPH TOWARD HP,8:05 PM ET,Wrigley Field,18.0,7.0,0,24.0,4.091,0.0,0.4444444444444444,0.2592592592592592,87.235,0.3213999999999999,0.4222555555555555,0.0333333333333333,4.1,0.9195046439628484,11.0,107.66666666666669,10,0,0,0.0,15,4,2026-07-21,824652,664023,"{""novig"": {""odds"": 700}, ""bet365"": {""odds"": 550}, ""fanduel"": {""odds"": 700}}"
