batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_k_1plus,p_k_2plus,adj_prob,pred_ks,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
686797,Brooks Lee,MIN,CLE,0,7.0,1.0,676440,Tanner Bibee,R,824410,6:40 PM ET,Progressive Field,1,1,0.2222222222222222,2026-07-20,824410,0.0,1,96.8,95.8,102.3,R,4,4,1,0,0,0,0,0,0,1,1,3,0,0,0,2,0,0.31233333333333335,0.36133333333333334,1,0,1,0,1,0,0.25,0.3333333333333333,0.84375,0.13513513513513514,0.2962962962962963,0.09375,0.0,0.08108108108108109,0.7333333333333333,0.3333333333333333,0.4074074074074074,0.2222222222222222,0.4074074074074074,0.2222222222222222,0.0,0.28520512820512817,0.396948717948718,0.2,0.09090909090909091,0.2738333333333333,0.4047999999999998,0.3090909090909091,0.43636363636363634,0.16923076923076924,0.21818181818181817,0.4,0.1935483870967742,0.7796610169491526,0.16908212560386474,0.42272727272727273,0.20454545454545456,0.3804347826086957,0.30978260869565216,0.04891304347826087,7.081967213114754,1.9180327868852458,5.754098360655738,0.1652542372881356,0.3965921100680119,0.09447032446014643,0.3965921100680119,0.3333333333333333,"{""bet365"": {""0.5"": {""over"": -115, ""under"": -115}}, ""betmgm"": {""0.5"": {""over"": -120}}}",0.5,over,bet365,-115.0,0.5348837209302325,True,-0.1383,1.5,,,,,False,
621439,Byron Buxton,MIN,CLE,0,2.0,1.0,676440,Tanner Bibee,R,824410,6:40 PM ET,Progressive Field,1,1,0.2222222222222222,2026-07-20,824410,0.0,1,96.8,95.8,102.3,R,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.434,0.489,1,0,1,0,0,0,0.28125,0.3188405797101449,0.765625,0.21739130434782608,0.30434782608695654,0.25,0.057971014492753624,0.057971014492753624,2.2666666666666666,1.0,0.46,0.2,0.38,0.36,0.0,0.3855488888888889,0.8563833333333333,0.19047619047619047,0.20833333333333334,0.29778000000000004,0.5984166666666664,0.29508196721311475,0.5573770491803278,0.2153846153846154,0.3125,0.6875,0.23529411764705882,0.7796610169491526,0.16908212560386474,0.42272727272727273,0.20454545454545456,0.3804347826086957,0.30978260869565216,0.04891304347826087,7.081967213114754,1.9180327868852458,5.754098360655738,0.1652542372881356,0.5882634058862385,0.2099525986611439,0.5882634058862385,1.0,"{""bet365"": {""0.5"": {""over"": -290, ""under"": 205}}, ""betmgm"": {""1.5"": {""over"": 170}}}",0.5,over,bet365,-290.0,0.7435897435897436,True,-0.1553,1.5,over,betmgm,170.0,0.37037037037037035,True,-0.1604
605137,Josh Bell,MIN,CLE,0,4.0,1.0,676440,Tanner Bibee,R,824410,6:40 PM ET,Progressive Field,0,1,0.2222222222222222,2026-07-20,824410,0.0,1,96.8,95.8,102.3,L,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1875,0.211,0,0,0,0,0,0,0.2702702702702703,0.325,0.7837837837837838,0.2,0.32142857142857145,0.16216216216216217,0.025,0.075,1.0666666666666667,0.5333333333333333,0.4482758620689655,0.20689655172413793,0.4482758620689655,0.2413793103448276,0.034482758620689655,0.3105111111111111,0.5559333333333334,0.25,0.23076923076923078,0.3992333333333333,0.48209999999999964,0.2413793103448276,0.5862068965517241,0.20967741935483872,0.26,0.42,0.20754716981132076,0.7796610169491526,0.16908212560386474,0.42272727272727273,0.20454545454545456,0.3804347826086957,0.30978260869565216,0.04891304347826087,7.081967213114754,1.9180327868852458,5.754098360655738,0.1652542372881356,0.41517718661790814,0.09650447605383496,0.41517718661790814,0.5333333333333333,"{""bet365"": {""0.5"": {""over"": -190, ""under"": 140}}, ""betmgm"": {""0.5"": {""over"": -175}}}",0.5,over,betmgm,-175.0,0.6363636363636364,True,-0.2212,1.5,,,,,False,
665019,Kody Clemens,MIN,CLE,0,3.0,1.0,676440,Tanner Bibee,R,824410,6:40 PM ET,Progressive Field,0,1,0.2222222222222222,2026-07-20,824410,0.0,1,96.8,95.8,102.3,L,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0.13999999999999999,0.169,0,0,0,0,0,0,0.2459016393442623,0.2727272727272727,0.6557377049180327,0.3181818181818182,0.25,0.36065573770491804,0.09090909090909091,0.030303030303030304,2.466666666666667,1.4,0.5,0.23809523809523808,0.2857142857142857,0.40476190476190477,0.047619047619047616,0.31545555555555554,0.6715444444444445,0.10526315789473684,0.38095238095238093,0.23429999999999995,0.5822999999999999,0.22033898305084745,0.5084745762711864,0.2727272727272727,0.28846153846153844,0.6346153846153846,0.2037037037037037,0.7796610169491526,0.16908212560386474,0.42272727272727273,0.20454545454545456,0.3804347826086957,0.30978260869565216,0.04891304347826087,7.081967213114754,1.9180327868852458,5.754098360655738,0.1652542372881356,0.6311133711436657,0.22834029587078364,0.6311133711436657,1.4,"{""bet365"": {""0.5"": {""over"": -250, ""under"": 185}}, ""betmgm"": {""0.5"": {""over"": -235}}}",0.5,over,betmgm,-235.0,0.7014925373134329,True,-0.0704,1.5,,,,,False,
668904,Royce Lewis,MIN,CLE,0,5.0,1.0,676440,Tanner Bibee,R,824410,6:40 PM ET,Progressive Field,1,1,0.2222222222222222,2026-07-20,824410,0.0,1,96.8,95.8,102.3,R,4,3,1,1,0,0,0,0,1,0,2,4,0,3,2,0,2,0.49533333333333335,0.8886666666666666,1,0,1,1,0,0,0.21052631578947367,0.2857142857142857,0.7192982456140351,0.25396825396825395,0.23684210526315788,0.22807017543859648,0.047619047619047616,0.06349206349206349,1.6666666666666667,1.0666666666666667,0.4146341463414634,0.24390243902439024,0.2926829268292683,0.3170731707317073,0.0,0.2949611111111111,0.5445888888888889,0.2777777777777778,0.2631578947368421,0.38253333333333334,0.8341666666666667,0.2711864406779661,0.5084745762711864,0.25,0.2037037037037037,0.35185185185185186,0.25,0.7796610169491526,0.16908212560386474,0.42272727272727273,0.20454545454545456,0.3804347826086957,0.30978260869565216,0.04891304347826087,7.081967213114754,1.9180327868852458,5.754098360655738,0.1652542372881356,0.6390597194569217,0.23104373724600244,0.6390597194569217,1.0666666666666667,"{""betmgm"": {""0.5"": {""over"": -275}}, ""bet365"": {""1.5"": {""over"": 180, ""under"": -240}}}",0.5,over,betmgm,-275.0,0.7333333333333333,True,-0.0943,1.5,over,bet365,180.0,0.35714285714285715,True,-0.1261
668952,Ryan Kreidler,MIN,CLE,0,9.0,1.0,676440,Tanner Bibee,R,824410,6:40 PM ET,Progressive Field,1,1,0.2222222222222222,2026-07-20,824410,0.0,1,96.8,95.8,102.3,R,4,4,1,0,0,0,0,0,0,0,1,4,0,2,0,3,0,0.36375,0.424,1,0,1,0,0,0,0.17777777777777778,0.2127659574468085,0.7111111111111111,0.2765957446808511,0.22580645161290322,0.08888888888888889,0.02127659574468085,0.02127659574468085,0.8,0.8666666666666667,0.34375,0.0625,0.6875,0.125,0.03125,0.2663333333333333,0.3567738095238095,0.2,0.3,0.3277083333333334,0.3745833333333335,0.25,0.3958333333333333,0.21153846153846154,0.24242424242424243,0.3939393939393939,0.14285714285714285,0.7796610169491526,0.16908212560386474,0.42272727272727273,0.20454545454545456,0.3804347826086957,0.30978260869565216,0.04891304347826087,7.081967213114754,1.9180327868852458,5.754098360655738,0.1652542372881356,0.3566798370301421,0.05860929306712994,0.3566798370301421,0.8666666666666667,"{""bet365"": {""0.5"": {""over"": -210, ""under"": 155}}, ""betmgm"": {""0.5"": {""over"": -200}}}",0.5,over,betmgm,-200.0,0.6666666666666666,True,-0.31,1.5,,,,,False,
663616,Trevor Larnach,MIN,CLE,0,1.0,1.0,676440,Tanner Bibee,R,824410,6:40 PM ET,Progressive Field,0,1,0.2222222222222222,2026-07-20,824410,0.0,1,96.8,95.8,102.3,L,3,3,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0.215,0.225,0,0,0,0,0,0,0.33962264150943394,0.4067796610169492,0.8679245283018868,0.11666666666666667,0.36363636363636365,0.22641509433962265,0.03333333333333333,0.1,2.0,0.4666666666666667,0.4782608695652174,0.3695652173913043,0.2826086956521739,0.2608695652173913,0.021739130434782608,0.3592011111111111,0.54018,0.3333333333333333,0.14285714285714285,0.3812333333333333,0.5666,0.32075471698113206,0.5471698113207547,0.11666666666666667,0.3137254901960784,0.5098039215686274,0.23214285714285715,0.7796610169491526,0.16908212560386474,0.42272727272727273,0.20454545454545456,0.3804347826086957,0.30978260869565216,0.04891304347826087,7.081967213114754,1.9180327868852458,5.754098360655738,0.1652542372881356,0.4504267650330053,0.11166910169444459,0.4504267650330053,0.4666666666666667,"{""bet365"": {""0.5"": {""over"": -250, ""under"": 185}}, ""betmgm"": {""0.5"": {""over"": -190}}}",0.5,over,betmgm,-190.0,0.6551724137931034,True,-0.2047,1.5,,,,,False,
605170,Victor Caratini,MIN,CLE,0,6.0,1.0,676440,Tanner Bibee,R,824410,6:40 PM ET,Progressive Field,1,1,0.2222222222222222,2026-07-20,824410,0.0,1,96.8,95.8,102.3,R,3,3,1,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0.48466666666666663,0.5086666666666667,1,0,1,0,0,0,0.24242424242424243,0.34210526315789475,0.8181818181818182,0.15789473684210525,0.2692307692307692,0.15151515151515152,0.02631578947368421,0.05263157894736842,0.8666666666666667,0.4,0.37037037037037035,0.2962962962962963,0.5185185185185185,0.18518518518518517,0.037037037037037035,0.3214230769230769,0.5243461538461539,0.2857142857142857,0.0,0.3993999999999999,0.5187333333333335,0.3333333333333333,0.5625,0.1724137931034483,0.1111111111111111,0.17777777777777778,0.2549019607843137,0.7796610169491526,0.16908212560386474,0.42272727272727273,0.20454545454545456,0.3804347826086957,0.30978260869565216,0.04891304347826087,7.081967213114754,1.9180327868852458,5.754098360655738,0.1652542372881356,0.4271068534671824,0.10663450741934831,0.4271068534671824,0.4,"{""bet365"": {""0.5"": {""over"": -200, ""under"": 150}}, ""betmgm"": {""0.5"": {""over"": -135}}}",0.5,over,betmgm,-135.0,0.574468085106383,True,-0.1474,1.5,,,,,False,
669224,Austin Wells,NYY,PIT,1,8.0,1.0,677952,Braxton Ashcraft,R,823522,7:05 PM ET,Yankee Stadium,0,1,0.2846580406654344,2026-07-20,823522,0.0,1,94.4,100.1,100.3,L,4,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0.022,0.022,0,0,0,0,0,0,0.10526315789473684,0.1282051282051282,0.6842105263157895,0.3,0.08333333333333333,0.15789473684210525,0.05,0.0,0.6666666666666666,0.8,0.4444444444444444,0.18518518518518517,0.2962962962962963,0.37037037037037035,0.037037037037037035,0.3157013888888889,0.5865625,0.21428571428571427,0.26666666666666666,0.3699,0.8477999999999998,0.1111111111111111,0.2777777777777778,0.34210526315789475,0.11320754716981132,0.1320754716981132,0.33962264150943394,0.6491935483870968,0.22272727272727272,0.38596491228070173,0.13596491228070176,0.4409937888198758,0.2360248447204969,0.012422360248447204,8.597765363128492,1.2067039106145252,10.709497206703912,0.2862903225806452,0.6953029819870647,0.2504530586931528,0.6953029819870647,0.8,"{""bet365"": {""0.5"": {""over"": -310, ""under"": 215}}, ""betmgm"": {""0.5"": {""over"": -275}}}",0.5,over,betmgm,-275.0,0.7333333333333333,True,-0.038,1.5,,,,,False,
700250,Ben Rice,NYY,PIT,1,2.0,1.0,677952,Braxton Ashcraft,R,823522,7:05 PM ET,Yankee Stadium,0,1,0.2846580406654344,2026-07-20,823522,0.0,1,94.4,100.1,100.3,L,4,4,1,0,0,0,0,0,0,1,1,3,1,2,1,1,1,0.6856666666666666,1.4926666666666666,1,0,1,0,1,0,0.3090909090909091,0.40625,0.7454545454545455,0.21875,0.29411764705882354,0.43636363636363634,0.109375,0.015625,2.7333333333333334,0.9333333333333333,0.5609756097560976,0.14634146341463414,0.3902439024390244,0.43902439024390244,0.12195121951219512,0.37978333333333336,0.8298833333333333,0.4444444444444444,0.18181818181818182,0.4934333333333334,1.0946,0.28846153846153844,0.6923076923076923,0.21311475409836064,0.234375,0.453125,0.25,0.6491935483870968,0.22272727272727272,0.38596491228070173,0.13596491228070176,0.4409937888198758,0.2360248447204969,0.012422360248447204,8.597765363128492,1.2067039106145252,10.709497206703912,0.2862903225806452,0.692408829520306,0.30133610552884643,0.692408829520306,0.9333333333333333,"{""betmgm"": {""0.5"": {""over"": -250}}, ""bet365"": {""1.5"": {""over"": 185, ""under"": -250}}}",0.5,over,betmgm,-250.0,0.7142857142857143,True,-0.0219,1.5,over,bet365,185.0,0.3508771929824561,True,-0.0495
