player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Jimmy Crooks,STL,L,Edward Cabrera,R,CHC,CHC,A,mlb_schedule,0.1958582522316672,411,1,novig,809.0,0.11001100110011,0.0858,0.1678582522316672,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,102.5,84.0,10.0,3.583679495453004,0,96.0,69.0,4 MPH TOWARD OF,3:15 PM ET,Wrigley Field,,8.0,1,13.0,4.886,0.0689655172413793,0.5517241379310345,0.5517241379310345,97.26666666666668,0.52795,0.8939888888888888,0.0909090909090909,,,,,0,0,0,,3,1,2026-08-16,824642,699625,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 475}, ""fanduel"": {""odds"": 800}}"
Jonathan Aranda,TB,L,Trevor Rogers,L,TB,BAL,H,mlb_schedule,0.1833584608779766,445,1,novig,852.0,0.1050420168067226,0.0783,0.1553584608779766,0.2260536398467433,0.1264367816091954,0.6475095785440612,4.2,0.987468047386625,99.8,90.5,0.0,0.0,1,96.0,11.0,DOME,12:15 PM ET,Tropicana Field,,2.0,1,,4.609,0.0217391304347826,0.4347826086956521,0.3260869565217391,89.8548888888889,0.4289077777777778,0.6460933333333333,0.0114285714285714,,,,,10,4,0,0.4,15,1,2026-08-16,822940,666018,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 600}, ""draftkings"": {""odds"": 740}, ""fanduel"": {""odds"": 680}}"
Ty France,SD,R,Tanner Bibee,R,CLE,CLE,A,mlb_schedule,0.2138286655206487,368,1,draftkings,567.0,0.1499250374812593,0.0639,0.1858286655206487,0.22,0.08,0.7000000000000001,4.0,0.9919,95.7,82.4,8.3,0.5789787320762395,0,96.0,58.0,CROSSWIND 8 MPH,1:40 PM ET,Progressive Field,,4.0,0,24.0,4.632,0.0,0.4565217391304347,0.3043478260869565,92.78222222222222,0.4001333333333333,0.6121944444444445,0.0376344086021505,3.99,1.4341801385681294,23.0,144.33333333333334,14,4,2,0.286,16,3,2026-08-16,824397,664034,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 550}, ""betmgm"": {""odds"": 475}, ""pinnacle"": {""odds"": 500}, ""draftkings"": {""odds"": 567}, ""fanduel"": {""odds"": 520}}"
Spencer Jones,NYY,L,Dylan Cease,R,TOR,TOR,A,mlb_schedule,0.1685749329309906,493,1,fanduel,830.0,0.1075268817204301,0.061,0.1405749329309906,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,108.2,76.1,11.8,-8.629973679106213,0,83.0,15.0,9 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,5.0,0,15.0,2.584,0.0303030303030303,0.5151515151515151,0.3939393939393939,93.50333333333332,0.5477444444444444,0.8813333333333333,0.0317460317460317,2.4,0.616751269035533,9.0,131.33333333333334,4,0,0,0.0,5,2,2026-08-16,822774,682987,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 650}, ""fanduel"": {""odds"": 830}}"
Chase Meidroth,CWS,R,Drew Anderson,R,DET,DET,A,mlb_schedule,0.1251684773597338,699,1,bet365,1400.0,0.0666666666666666,0.0585,0.0971684773597338,0.2231237322515213,0.1054766734279918,0.6713995943204869,3.6,0.9818027759219646,104.4,,,,0,,,CALM,1:40 PM ET,Comerica Park,12.0,7.0,1,10.0,3.79,0.0465116279069767,0.3953488372093023,0.2325581395348837,86.74455555555555,0.3582722222222222,0.5304666666666666,0.05,,,,,4,2,0,0.5,9,4,2026-08-16,824236,805367,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1400}, ""betmgm"": {""odds"": 900}, ""draftkings"": {""odds"": 1240}, ""fanduel"": {""odds"": 1100}}"
Brandon Marsh,PHI,L,Dean Kremer,R,MIN,MIN,A,mlb_schedule,0.1474016638230821,578,1,novig,1011.0,0.09000900090009,0.0574,0.1194016638230821,0.2537634408602151,0.064516129032258,0.6817204301075268,3.7,0.985532535636732,93.0,81.4,11.4,-11.4,0,93.0,23.0,11 MPH TOWARD HP,2:10 PM ET,Target Field,17.0,6.0,0,27.0,5.464,0.0,0.4222222222222222,0.2888888888888888,89.49044444444444,0.3123988888888889,0.4273844444444444,0.0923076923076923,,,,,8,2,0,0.25,14,3,2026-08-16,823670,669016,"{""novig"": {""odds"": 1011}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 525}, ""fanduel"": {""odds"": 920}}"
Max Clark,DET,L,Sean Burke,R,DET,CWS,H,mlb_schedule,0.1518055176745427,559,1,bet365,950.0,0.0952380952380952,0.0566,0.1238055176745427,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,,8.0,0,15.0,3.689,0.0,0.4285714285714285,0.3809523809523809,90.07222222222222,0.3957395833333333,0.5272916666666666,0.0606060606060606,2.99,0.9950859950859952,15.0,135.66666666666666,0,0,0,,1,0,2026-08-16,824236,703601,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 950}, ""fanduel"": {""odds"": 900}}"
Jake Bauers,MIL,L,Tarik Skubal,L,LAD,LAD,A,mlb_schedule,0.1992702506459749,402,1,bet365,600.0,0.1428571428571428,0.0564,0.1712702506459749,0.2505643340857788,0.1512415349887133,0.5981941309255079,4.0,0.9739345573669316,107.0,85.8,9.6,4.94436551913652,0,96.0,0.0,5 MPH TOWARD OF,4:10 PM ET,Dodger Stadium,21.0,4.0,1,7.0,2.108,0.0,0.5675675675675675,0.2702702702702703,94.4611111111111,0.4721122222222222,0.6326811111111111,0.0629370629370629,,,,,0,0,0,,21,4,2026-08-16,823912,641343,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 600}, ""betmgm"": {""odds"": 425}, ""pinnacle"": {""odds"": 530}, ""draftkings"": {""odds"": 525}, ""fanduel"": {""odds"": 540}}"
Ke'Bryan Hayes,CIN,R,Eury Pérez,R,CIN,MIA,H,mlb_schedule,0.1523244079864714,556,1,draftkings,920.0,0.0980392156862745,0.0543,0.1243244079864714,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,113.5,90.7,12.0,3.508460456672841,0,94.0,34.0,CROSSWIND 12 MPH,1:40 PM ET,Great American Ball Park,,9.0,0,14.0,4.664,0.0285714285714285,0.4,0.3142857142857143,91.23055555555555,0.3580777777777778,0.5185944444444445,0.0364963503649635,,,,,6,0,0,0.0,4,1,2026-08-16,824477,663647,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 750}, ""draftkings"": {""odds"": 920}, ""fanduel"": {""odds"": 830}}"
Brady House,WSH,R,Christian Scott,R,NYM,NYM,A,mlb_schedule,0.170076709407245,488,1,draftkings,750.0,0.1176470588235294,0.0524,0.142076709407245,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,95.6,80.8,13.8,13.49843689012652,0,88.0,55.0,13 MPH TOWARD OF,1:40 PM ET,Citi Field,,5.0,1,,3.1,0.0277777777777777,0.6111111111111112,0.3055555555555556,90.53388888888888,0.5211,0.7870277777777779,0.0476190476190476,,,,,4,2,0,0.5,5,4,2026-08-16,823590,691781,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 550}, ""draftkings"": {""odds"": 750}, ""fanduel"": {""odds"": 750}}"
