player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Zach McKinstry,DET,L,Carmen Mlodzinski,R,PIT,PIT,A,mlb_schedule,0.0932555897138585,972,1,bet365,1250.0,0.07407407407407407,0.0192,0.0652555897138585,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,90.6,81.5,7.7,-1.469229264399395,0,95.0,23.0,CROSSWIND 8 MPH,7:05 PM ET,PNC Park,,5.0,8.5,0,39.0,3.439,0.0,0.2682926829268293,0.2682926829268293,88.05844444444445,0.2867766666666667,0.3748000000000001,0.0232558139534883,,,,,2,0,0,0.0,4,0,2026-08-17,823343,656716,"{""novig"": {""odds"": 1233}, ""bet365"": {""odds"": 1250}, ""betmgm"": {""odds"": 900}, ""draftkings"": {""odds"": 1100}, ""fanduel"": {""odds"": 1120}}"
Nick Gonzales,PIT,R,Framber Valdez,L,PIT,DET,H,mlb_schedule,0.0952009738225398,950,1,bet365,1200.0,0.07692307692307693,0.0183,0.0672009738225398,0.1687242798353909,0.0802469135802469,0.7510288065843621,4.0,0.9961576545832149,76.9,81.5,7.7,-1.469229264399395,0,95.0,23.0,CROSSWIND 8 MPH,7:05 PM ET,PNC Park,6.0,4.0,8.5,0,26.0,4.091,0.0,0.24,0.2,87.3738888888889,0.3085833333333333,0.3995,0.0289017341040462,4.26,0.8796992481203008,13.0,133.0,6,0,0,0.0,5,1,2026-08-17,823343,693304,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1200}, ""betmgm"": {""odds"": 900}, ""draftkings"": {""odds"": 1060}, ""fanduel"": {""odds"": 1040}}"
Otto Lopez,MIA,R,Cristopher Sánchez,L,PHI,PHI,A,mlb_schedule,0.0929206194997886,976,1,fanduel,1200.0,0.07692307692307693,0.016,0.0649206194997886,0.1295238095238095,0.0552380952380952,0.8152380952380953,3.9,0.9986202878767902,114.1,85.6,7.1,-6.148780366869515,0,99.0,63.0,6 MPH TOWARD HP,6:40 PM ET,Citizens Bank Park,9.0,5.0,8.0,0,43.0,1.846,0.0,0.3448275862068966,0.2413793103448276,87.05033333333333,0.2288811111111111,0.3086588888888888,0.0532544378698224,2.54,0.7516059957173448,13.0,155.66666666666666,24,8,0,0.333,7,2,2026-08-17,823427,672640,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1200}, ""betmgm"": {""odds"": 775}, ""fanduel"": {""odds"": 1200}}"
Austin Riley,ATL,R,Bailey Ober,R,MIN,MIN,A,mlb_schedule,0.214896767745443,365,1,bet365,400.0,0.2,0.0149,0.186896767745443,0.3109756097560975,0.0955284552845528,0.5934959349593495,3.5,0.9571720659601587,92.4,85.1,10.6,-3.970829890208668,0,93.0,15.0,4 MPH TOWARD HP,7:40 PM ET,Target Field,15.0,8.0,4.0,1,5.0,4.96,0.1290322580645161,0.5806451612903226,0.2580645161290322,95.29222222222224,0.5450333333333333,0.8594333333333334,0.053763440860215,,,,,0,0,0,,13,4,2026-08-17,823668,663586,"{""novig"": {""odds"": 400}, ""bet365"": {""odds"": 400}, ""fanduel"": {""odds"": 360}}"
Marcus Semien,NYM,R,Walker Buehler,R,NYM,SD,H,mlb_schedule,0.1384188775305342,622,1,bet365,700.0,0.125,0.0134,0.1104188775305342,0.2195121951219512,0.0780487804878048,0.702439024390244,3.6,0.9872686778885341,95.6,77.8,10.0,-5.735764363510461,0,97.0,59.0,6 MPH TOWARD HP,7:10 PM ET,Citi Field,14.0,7.0,9.0,0,10.0,3.437,0.0227272727272727,0.3181818181818182,0.2954545454545454,85.44433333333333,0.3131722222222223,0.4336444444444444,0.0709219858156028,,,,,14,4,0,0.286,11,3,2026-08-17,823589,543760,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 700}, ""betmgm"": {""odds"": 525}, ""pinnacle"": {""odds"": 550}, ""draftkings"": {""odds"": 610}, ""fanduel"": {""odds"": 610}}"
Jared Young,NYM,L,Walker Buehler,R,NYM,SD,H,mlb_schedule,0.133158898494823,651,1,fanduel,730.0,0.12048192771084337,0.0127,0.105158898494823,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,95.0,77.8,10.0,-5.735764363510461,0,97.0,59.0,6 MPH TOWARD HP,7:10 PM ET,Citi Field,,6.0,9.0,1,3.0,3.437,0.0,0.5652173913043478,0.2608695652173913,90.72677777777776,0.3362844444444445,0.4892944444444444,0.0709219858156028,,,,,0,0,0,,8,0,2026-08-17,823589,676724,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 500}, ""pinnacle"": {""odds"": 625}, ""fanduel"": {""odds"": 730}}"
Heriberto Hernández,MIA,R,Cristopher Sánchez,L,PHI,PHI,A,mlb_schedule,0.14598027467846442,585,1,bet365,650.0,0.13333333333333333,0.0126,0.1179802746784644,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,114.1,85.6,7.1,-6.148780366869515,0,99.0,63.0,6 MPH TOWARD HP,6:40 PM ET,Citizens Bank Park,,2.0,8.0,1,1.0,1.846,0.0,0.375,0.1875,89.79111111111112,0.3913055555555555,0.5748333333333332,0.0532544378698224,2.54,0.7516059957173448,13.0,155.66666666666666,16,6,0,0.375,9,9,2026-08-17,823427,681715,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 400}, ""draftkings"": {""odds"": 560}, ""fanduel"": {""odds"": 540}}"
Ezequiel Tovar,COL,R,Blake Snell,L,COL,LAD,H,mlb_schedule,0.0990812581913499,909,1,fanduel,1040.0,0.08771929824561403,0.0114,0.0710812581913499,0.2518159806295399,0.0629539951573849,0.6852300242130751,3.5,0.9825024778371012,99.3,93.6,8.9,-0.7756861104541584,0,86.0,1.0,CROSSWIND 9 MPH,8:40 PM ET,Coors Field,9.0,8.0,10.5,0,14.0,,0.0277777777777777,0.3888888888888889,0.25,86.55666666666667,0.3792944444444444,0.5435,0.0072992700729927,,,,,22,4,2,0.182,9,2,2026-08-17,824320,678662,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 675}, ""draftkings"": {""odds"": 1020}, ""fanduel"": {""odds"": 1040}}"
Brooks Lee,MIN,L,Martín Pérez,L,MIN,ATL,H,mlb_schedule,0.112825972756275,786,1,fanduel,880.0,0.10204081632653061,0.0108,0.084825972756275,0.1652719665271966,0.0732217573221757,0.7615062761506276,3.6,0.9942599320041221,93.0,85.1,10.6,-3.970829890208668,0,93.0,15.0,4 MPH TOWARD HP,7:40 PM ET,Target Field,18.0,7.0,4.0,1,1.0,3.982,0.0263157894736842,0.3684210526315789,0.2368421052631578,87.00888888888888,0.2796611111111111,0.3959833333333333,0.0347222222222222,,,,,0,0,0,,15,4,2026-08-17,823668,686797,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 800}, ""draftkings"": {""odds"": 810}, ""fanduel"": {""odds"": 880}}"
Bo Bichette,NYM,R,Walker Buehler,R,NYM,SD,H,mlb_schedule,0.1192404950745737,739,1,fanduel,820.0,0.10869565217391304,0.0105,0.0912404950745737,0.1809701492537313,0.0690298507462686,0.75,4.1,0.9965994118621245,95.6,77.8,10.0,-5.735764363510461,0,97.0,59.0,6 MPH TOWARD HP,7:10 PM ET,Citi Field,12.0,3.0,9.0,1,5.0,3.437,0.0208333333333333,0.3541666666666667,0.2291666666666666,89.95033333333335,0.35052,0.4827011111111111,0.0709219858156028,,,,,16,4,0,0.25,7,6,2026-08-17,823589,666182,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 820}}"
José Fermín,STL,R,Kent Emanuel,L,CIN,CIN,A,mlb_schedule,0.1124322957605322,789,1,draftkings,870.0,0.1030927835051546,0.0093,0.0844322957605322,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,113.5,85.3,11.7,1.8302832409707013,0,92.0,44.0,CROSSWIND 12 MPH,1:40 PM ET,Great American Ball Park,,5.0,9.5,0,21.0,,0.0217391304347826,0.3695652173913043,0.2608695652173913,90.24277777777776,0.3328111111111111,0.44095,0.0612244897959183,,,,,0,0,0,,2,3,2026-08-17,824514,665877,"{""bet365"": {""odds"": 700}, ""betmgm"": {""odds"": 475}, ""novig"": {""odds"": 852}, ""draftkings"": {""odds"": 870}, ""fanduel"": {""odds"": 800}}"
J.T. Realmuto,PHI,R,Janson Junk,R,PHI,MIA,H,mlb_schedule,0.133158898494823,651,1,novig,700.0,0.125,0.0082,0.105158898494823,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,114.1,85.6,7.1,-6.148780366869515,0,99.0,63.0,6 MPH TOWARD HP,6:40 PM ET,Citizens Bank Park,,8.0,8.0,0,17.0,4.1,0.0238095238095238,0.4285714285714285,0.3095238095238095,92.34955555555555,0.4138166666666666,0.6054533333333333,0.062111801242236,,,,,4,0,0,0.0,7,1,2026-08-17,823427,592663,"{""novig"": {""odds"": 700}, ""bet365"": {""odds"": 575}, ""pinnacle"": {""odds"": 600}, ""draftkings"": {""odds"": 650}, ""fanduel"": {""odds"": 630}}"
Nick Sogard,BOS,L,Mitch Bratt,L,BOS,AZ,H,mlb_schedule,0.0799763791863011,1150,1,betmgm,1250.0,0.07407407407407407,0.0059,0.0519763791863011,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,80.8,76.1,9.7,4.099397138884784,0,93.0,21.0,4 MPH TOWARD OF,7:10 PM ET,Fenway Park,,9.0,9.0,0,,,0.0,0.275,0.225,82.65666666666667,0.2928566666666666,0.3934833333333333,0.048780487804878,,,,,0,0,0,,0,0,2026-08-17,824725,686765,"{""novig"": {""odds"": 1233}, ""bet365"": {""odds"": 1000}, ""betmgm"": {""odds"": 1250}, ""draftkings"": {""odds"": 1160}, ""fanduel"": {""odds"": 1120}}"
Ke'Bryan Hayes,CIN,R,Quinn Mathews,L,CIN,STL,H,mlb_schedule,0.0871954515457676,1047,1,draftkings,1120.0,0.081967213114754,0.0052,0.0591954515457676,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,113.5,85.3,11.7,1.8302832409707013,0,92.0,44.0,CROSSWIND 12 MPH,1:40 PM ET,Great American Ball Park,,9.0,9.5,1,2.0,,0.0606060606060606,0.3939393939393939,0.3333333333333333,89.91444444444443,0.3575777777777777,0.53625,,,,,,0,0,0,,4,1,2026-08-17,824514,663647,"{""bet365"": {""odds"": 800}, ""novig"": {""odds"": 852}, ""draftkings"": {""odds"": 1120}, ""fanduel"": {""odds"": 900}}"
Kody Clemens,MIN,L,Martín Pérez,L,MIN,ATL,H,mlb_schedule,0.1437035027970107,596,1,novig,614.0,0.1400560224089636,0.0036,0.1157035027970107,0.2311212814645309,0.0755148741418764,0.6933638443935927,3.7,0.9873960568054472,93.0,85.1,10.6,-3.970829890208668,0,93.0,15.0,4 MPH TOWARD HP,7:40 PM ET,Target Field,21.0,6.0,4.0,1,1.0,3.982,0.0465116279069767,0.3720930232558139,0.3488372093023256,88.58611111111112,0.3032966666666666,0.45591,0.0347222222222222,,,,,0,0,0,,16,6,2026-08-17,823668,665019,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 500}, ""fanduel"": {""odds"": 540}}"
Luis Robert Jr.,NYM,R,Walker Buehler,R,NYM,SD,H,mlb_schedule,0.1333589949840413,650,1,novig,669.0,0.13003901170351106,0.0033,0.1053589949840413,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,95.6,77.8,10.0,-5.735764363510461,0,97.0,59.0,6 MPH TOWARD HP,7:10 PM ET,Citi Field,,5.0,9.0,1,5.0,3.437,0.0232558139534883,0.2790697674418604,0.2790697674418604,86.51844444444444,0.3726722222222222,0.5612866666666666,0.0709219858156028,,,,,6,0,0,0.0,3,3,2026-08-17,823589,673357,"{""novig"": {""odds"": 669}, ""pinnacle"": {""odds"": 615}}"
Dillon Dingler,DET,R,Carmen Mlodzinski,R,PIT,PIT,A,mlb_schedule,0.1475469487794796,578,1,novig,590.0,0.14492753623188406,0.0026,0.1195469487794796,0.2208588957055214,0.0879345603271983,0.6912065439672801,4.1,0.9919157606814809,76.9,81.5,7.7,-1.469229264399395,0,95.0,23.0,CROSSWIND 8 MPH,7:05 PM ET,PNC Park,26.0,3.0,8.5,0,11.0,3.439,0.0384615384615384,0.3076923076923077,0.2692307692307692,87.47111111111111,0.3800022222222222,0.5603188888888889,0.0232558139534883,,,,,2,0,0,0.0,24,5,2026-08-17,823343,693307,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 575}, ""betmgm"": {""odds"": 450}, ""pinnacle"": {""odds"": 550}, ""fanduel"": {""odds"": 540}}"
Blaze Jordan,STL,R,Kent Emanuel,L,CIN,CIN,A,mlb_schedule,0.1306640294871434,665,1,fanduel,680.0,0.1282051282051282,0.0025,0.1026640294871434,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,113.5,85.3,11.7,1.8302832409707013,0,92.0,44.0,CROSSWIND 12 MPH,1:40 PM ET,Great American Ball Park,,7.0,9.5,1,2.0,,0.0,0.4878048780487805,0.1951219512195122,88.27277777777778,0.4164611111111111,0.6221333333333334,0.0612244897959183,,,,,0,0,0,,1,1,2026-08-17,824514,691458,"{""novig"": {""odds"": 641}, ""fanduel"": {""odds"": 680}}"
Eli White,BOS,R,Mitch Bratt,L,BOS,AZ,H,mlb_schedule,0.1197932589160096,735,1,bet365,750.0,0.11764705882352941,0.0021,0.0917932589160096,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,85.2,76.1,9.7,4.099397138884784,0,93.0,21.0,4 MPH TOWARD OF,7:10 PM ET,Fenway Park,,8.0,9.0,0,30.0,,0.0,0.2692307692307692,0.3076923076923077,81.68777777777777,0.2190111111111111,0.2960777777777778,0.048780487804878,,,,,0,0,0,,2,4,2026-08-17,824725,642201,"{""novig"": {""odds"": 700}, ""bet365"": {""odds"": 750}, ""draftkings"": {""odds"": 680}, ""fanduel"": {""odds"": 730}}"
Masyn Winn,STL,R,Kent Emanuel,L,CIN,CIN,A,mlb_schedule,0.109259698703607,815,1,fanduel,830.0,0.1075268817204301,0.0017,0.081259698703607,0.2059447983014862,0.1040339702760085,0.6900212314225054,3.7,0.9868801699301064,113.5,85.3,11.7,1.8302832409707013,0,92.0,44.0,CROSSWIND 12 MPH,1:40 PM ET,Great American Ball Park,4.0,6.0,9.5,0,45.0,,0.0,0.3055555555555556,0.1666666666666666,87.72399999999999,0.3187655555555556,0.4122222222222222,0.0612244897959183,,,,,0,0,0,,4,0,2026-08-17,824514,691026,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 650}, ""draftkings"": {""odds"": 820}, ""fanduel"": {""odds"": 830}}"
Yandy Díaz,TB,R,Brandon Young,R,TB,BAL,H,mlb_schedule,0.1241382292875298,706,1,bet365,700.0,0.125,-0.0009,0.0961382292875298,0.1428571428571428,0.1009523809523809,0.7561904761904763,4.3,0.9976862423651054,110.5,,,,0,,,CALM,6:05 PM ET,Tropicana Field,17.0,1.0,7.5,1,6.0,4.276,0.0172413793103448,0.5,0.1896551724137931,91.75788888888889,0.40069,0.5711866666666666,0.0352941176470588,,,,,0,0,0,,10,7,2026-08-17,822939,650490,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 700}, ""betmgm"": {""odds"": 525}, ""pinnacle"": {""odds"": 640}, ""fanduel"": {""odds"": 600}}"
Kaelen Culpepper,MIN,R,Martín Pérez,L,MIN,ATL,H,mlb_schedule,0.0961274926229258,940,1,fanduel,920.0,0.09803921568627451,-0.0019,0.0681274926229258,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,92.4,85.1,10.6,-3.970829890208668,0,93.0,15.0,4 MPH TOWARD HP,7:40 PM ET,Target Field,,8.0,4.0,0,10.0,3.982,0.0,0.4615384615384615,0.1538461538461538,87.07666666666667,0.3452166666666666,,0.0347222222222222,,,,,0,0,0,,0,1,2026-08-17,823668,701785,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 500}, ""fanduel"": {""odds"": 920}}"
Jonathan Aranda,TB,L,Brandon Young,R,TB,BAL,H,mlb_schedule,0.12810643937796182,681,1,novig,669.0,0.13003901170351106,-0.0019,0.1001064393779618,0.2300380228136882,0.1254752851711026,0.6444866920152091,4.2,0.9870104345655102,99.8,,,,0,,,CALM,6:05 PM ET,Tropicana Field,15.0,2.0,7.5,0,10.0,4.276,0.0377358490566037,0.4716981132075472,0.320754716981132,89.76055555555556,0.3886877777777778,0.5666277777777778,0.0352941176470588,,,,,0,0,0,,15,1,2026-08-17,822939,666018,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 600}, ""pinnacle"": {""odds"": 535}, ""fanduel"": {""odds"": 480}}"
Kevin McGonigle,DET,L,Carmen Mlodzinski,R,PIT,PIT,A,mlb_schedule,0.131328283989575,661,1,bet365,650.0,0.13333333333333333,-0.002,0.103328283989575,0.1404805914972273,0.1478743068391867,0.711645101663586,4.2,0.9946086838527572,90.6,81.5,7.7,-1.469229264399395,0,95.0,23.0,CROSSWIND 8 MPH,7:05 PM ET,PNC Park,12.0,2.0,8.5,0,11.0,3.439,0.0,0.3269230769230769,0.3846153846153846,88.44555555555554,0.2602288888888889,0.3779055555555555,0.0232558139534883,,,,,0,0,0,,9,3,2026-08-17,823343,805808,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 650}, ""pinnacle"": {""odds"": 550}, ""fanduel"": {""odds"": 590}}"
Jake McCarthy,COL,L,Blake Snell,L,COL,LAD,H,mlb_schedule,0.0749316157339105,1235,1,draftkings,1200.0,0.07692307692307693,-0.002,0.0469316157339105,0.1666666666666666,0.0586854460093896,0.7746478873239437,4.3,0.9983506796180497,113.9,93.6,8.9,-0.7756861104541584,0,86.0,1.0,CROSSWIND 9 MPH,8:40 PM ET,Coors Field,13.0,1.0,10.5,0,9.0,,0.0333333333333333,0.3,0.2833333333333333,80.92755555555556,0.3828322222222222,0.5101922222222223,0.0072992700729927,,,,,12,2,0,0.167,9,4,2026-08-17,824320,664983,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 675}, ""draftkings"": {""odds"": 1200}, ""fanduel"": {""odds"": 1120}}"
Ceddanne Rafaela,BOS,R,Mitch Bratt,L,BOS,AZ,H,mlb_schedule,0.12596912556231651,694,1,novig,669.0,0.13003901170351106,-0.0041,0.0979691255623165,0.2048192771084337,0.0542168674698795,0.7409638554216867,4.2,0.9965635221920959,85.2,76.1,9.7,4.099397138884784,0,93.0,21.0,4 MPH TOWARD OF,7:10 PM ET,Fenway Park,16.0,2.0,9.0,1,6.0,,0.037037037037037,0.2777777777777778,0.2777777777777778,84.71577777777777,0.3743822222222223,0.5412844444444446,0.048780487804878,,,,,0,0,0,,12,5,2026-08-17,824725,678882,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 425}, ""fanduel"": {""odds"": 630}}"
Willson Contreras,BOS,R,Mitch Bratt,L,BOS,AZ,H,mlb_schedule,0.205743013181249,386,1,novig,376.0,0.21008403361344538,-0.0043,0.177743013181249,0.2543103448275862,0.1551724137931034,0.5905172413793104,4.0,0.971884715559812,85.2,76.1,9.7,4.099397138884784,0,93.0,21.0,4 MPH TOWARD OF,7:10 PM ET,Fenway Park,24.0,4.0,9.0,1,5.0,,0.03125,0.34375,0.375,86.09444444444445,0.3747666666666667,0.5797777777777778,0.048780487804878,,,,,0,0,0,,17,7,2026-08-17,824725,575929,"{""novig"": {""odds"": 376}, ""bet365"": {""odds"": 320}, ""fanduel"": {""odds"": 330}}"
TJ Rumfield,COL,L,Blake Snell,L,COL,LAD,H,mlb_schedule,0.0809839900179006,1135,1,draftkings,1060.0,0.08620689655172414,-0.0052,0.0529839900179006,0.144927536231884,0.113871635610766,0.7412008281573499,3.9,0.9948648250894956,113.9,93.6,8.9,-0.7756861104541584,0,86.0,1.0,CROSSWIND 9 MPH,8:40 PM ET,Coors Field,13.0,5.0,10.5,0,30.0,,0.0,0.2340425531914893,0.2765957446808511,84.78122222222221,0.2993666666666666,0.3759177777777778,0.0072992700729927,,,,,0,0,0,,12,2,2026-08-17,824320,681198,"{""novig"": {""odds"": 1011}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 675}, ""draftkings"": {""odds"": 1060}, ""fanduel"": {""odds"": 1040}}"
Ozzie Albies,ATL,L,Bailey Ober,R,MIN,MIN,A,mlb_schedule,0.1612631590213346,520,1,bet365,500.0,0.16666666666666666,-0.0054,0.1332631590213346,0.1396226415094339,0.0830188679245283,0.7773584905660378,3.7,0.996143949530275,93.0,85.1,10.6,-3.970829890208668,0,93.0,15.0,4 MPH TOWARD HP,7:40 PM ET,Target Field,20.0,6.0,4.0,1,6.0,4.96,0.0,0.3,0.375,87.34722222222221,0.2422611111111111,0.3607444444444445,0.053763440860215,,,,,0,0,0,,12,8,2026-08-17,823668,645277,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 500}, ""fanduel"": {""odds"": 490}}"
Mike Yastrzemski,ATL,L,Bailey Ober,R,MIN,MIN,A,mlb_schedule,0.1589062664703608,529,1,novig,506.0,0.16501650165016502,-0.0061,0.1309062664703608,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,93.0,85.1,10.6,-3.970829890208668,0,93.0,15.0,4 MPH TOWARD HP,7:40 PM ET,Target Field,,7.0,4.0,1,5.0,4.96,0.08,0.48,0.28,89.52333333333333,0.4170111111111111,0.6426111111111111,0.053763440860215,,,,,14,2,0,0.143,11,0,2026-08-17,823668,573262,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 425}, ""pinnacle"": {""odds"": 451}, ""draftkings"": {""odds"": 478}, ""fanduel"": {""odds"": 440}}"
Adley Rutschman,BOS,L,Mitch Bratt,L,BOS,AZ,H,mlb_schedule,0.1024219552949336,876,1,fanduel,820.0,0.10869565217391304,-0.0063,0.0744219552949336,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,80.8,76.1,9.7,4.099397138884784,0,93.0,21.0,4 MPH TOWARD OF,7:10 PM ET,Fenway Park,,5.0,9.0,0,73.0,,0.0,0.32,0.12,85.56111111111112,0.3126777777777778,0.399211111111111,0.048780487804878,,,,,0,0,0,,5,3,2026-08-17,824725,668939,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 575}, ""draftkings"": {""odds"": 800}, ""fanduel"": {""odds"": 820}}"
Jac Caglianone,KC,L,Mason Barnett,R,KC,ATH,H,mlb_schedule,0.1896314274519618,427,1,fanduel,410.0,0.19607843137254902,-0.0064,0.1616314274519618,0.26,0.0733333333333333,0.6666666666666666,4.1,0.9889387844464104,85.2,,,,0,,,CALM,7:40 PM ET,Kauffman Stadium,22.0,3.0,5.0,1,3.0,,0.0,0.5384615384615384,0.25,94.67611111111113,0.5311666666666667,0.81465,0.109375,,,,,4,0,0,0.0,15,7,2026-08-17,824077,695506,"{""novig"": {""odds"": 388}, ""bet365"": {""odds"": 390}, ""betmgm"": {""odds"": 333}, ""fanduel"": {""odds"": 410}}"
Francisco Lindor,NYM,L,Walker Buehler,R,NYM,SD,H,mlb_schedule,0.1523678508215474,556,1,bet365,525.0,0.16,-0.0076,0.1243678508215474,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,95.0,77.8,10.0,-5.735764363510461,0,97.0,59.0,6 MPH TOWARD HP,7:10 PM ET,Citi Field,,2.0,9.0,1,3.0,3.437,0.0357142857142857,0.5714285714285714,0.3571428571428571,90.265,0.3455055555555555,0.5212388888888889,0.0709219858156028,,,,,6,2,2,0.333,8,4,2026-08-17,823589,596019,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 360}, ""pinnacle"": {""odds"": 425}, ""fanduel"": {""odds"": 420}}"
Cedric Mullins,TB,L,Brandon Young,R,TB,BAL,H,mlb_schedule,0.1073566122316481,831,1,novig,770.0,0.11494252873563218,-0.0076,0.0793566122316481,0.2024691358024691,0.0962962962962963,0.7012345679012345,3.6,0.9870821793789217,99.8,,,,0,,,CALM,6:05 PM ET,Tropicana Field,13.0,7.0,7.5,0,18.0,4.276,0.0,0.3111111111111111,0.2444444444444444,80.89277777777778,0.1935822222222222,0.2658711111111111,0.0352941176470588,,,,,0,0,0,,13,0,2026-08-17,822939,656775,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 700}, ""pinnacle"": {""odds"": 650}, ""fanduel"": {""odds"": 630}}"
Connor Norby,COL,R,Blake Snell,L,COL,LAD,H,mlb_schedule,0.0828121985468947,1108,1,draftkings,1000.0,0.09090909090909091,-0.0081,0.0548121985468947,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,99.3,93.6,8.9,-0.7756861104541584,0,86.0,1.0,CROSSWIND 9 MPH,8:40 PM ET,Coors Field,,7.0,10.5,0,94.0,,0.032258064516129,0.4516129032258064,0.4838709677419355,87.595,0.3165777777777777,0.4888,0.0072992700729927,,,,,6,0,0,0.0,3,2,2026-08-17,824320,681393,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 650}, ""draftkings"": {""odds"": 1000}, ""fanduel"": {""odds"": 980}}"
Alan Roden,MIN,L,Martín Pérez,L,MIN,ATL,H,mlb_schedule,0.0668312243588145,1396,1,novig,1233.0,0.07501875468867217,-0.0082,0.0388312243588145,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,93.0,85.1,10.6,-3.970829890208668,0,93.0,15.0,4 MPH TOWARD HP,7:40 PM ET,Target Field,,9.0,4.0,0,376.0,3.982,0.0,0.3636363636363636,0.2727272727272727,84.48055555555555,0.3087666666666667,0.3696944444444445,0.0347222222222222,,,,,0,0,0,,0,0,2026-08-17,823668,702176,"{""novig"": {""odds"": 1233}, ""bet365"": {""odds"": 950}, ""fanduel"": {""odds"": 1120}}"
Munetaka Murakami,CWS,L,Shota Imanaga,L,CHC,CHC,A,mlb_schedule,0.2167187494827636,361,1,novig,344.0,0.22522522522522523,-0.0085,0.1887187494827636,0.3342036553524804,0.1749347258485639,0.4908616187989556,4.2,0.9412902113371221,102.5,73.3,11.0,-10.993299097210054,0,93.0,7.0,11 MPH TOWARD HP,8:05 PM ET,Wrigley Field,28.0,2.0,11.0,1,1.0,4.929,0.088235294117647,0.5882352941176471,0.4411764705882353,96.02833333333334,0.5422388888888888,0.9146055555555554,0.048780487804878,3.74,1.8349514563106797,28.0,137.33333333333334,0,0,0,,23,6,2026-08-17,824641,808959,"{""novig"": {""odds"": 344}, ""bet365"": {""odds"": 320}, ""betmgm"": {""odds"": 270}, ""pinnacle"": {""odds"": 338}, ""fanduel"": {""odds"": 310}}"
