player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Braden Montgomery,CWS,R,Ryan Weathers,L,NYY,NYY,A,mlb_schedule,0.1814082490778923,451,1,prophetx,520.0,0.1612903225806451,0.0201,0.18354170365595,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,100.0,89.4,22.5,22.486293607929653,0,93.0,26.0,22 MPH TOWARD OF,7:05 PM ET,Yankee Stadium,,6.0,10.0,1,9.0,4.114,0.0,0.3809523809523809,0.1428571428571428,87.69722222222224,0.5189722222222223,0.8070555555555555,0.0170068027210884,0.2687074829931973,0.0442176870748299,4.36,1.816143497757848,15.0,74.33333333333333,0,0,0,,1,0,2026-06-18,823533,695731
Brayan Rocchio,CLE,R,Shane Drohan,L,MIL,MIL,A,mlb_schedule,0.0990234372545264,910,1,prophetx,1100.0,0.0833333333333333,0.0157,0.0993561095464323,0.1358490566037735,0.1132075471698113,0.7509433962264151,4.1,0.9966517178115716,113.4,71.9,12.2,-7.170980077968171,0,91.0,15.0,7 MPH TOWARD HP,2:10 PM ET,American Family Field,,3.0,7.5,0,,2.702,0.015625,0.234375,0.109375,83.17540211640211,0.3605,0.5034743589743589,0.0136986301369863,0.2328767123287671,0.0136986301369863,,,,,0,0,0,,4,2,2026-06-18,823772,677587
Brice Turang,MIL,L,Parker Messick,L,MIL,CLE,H,mlb_schedule,0.1101780529581901,808,1,novig,900.0,0.1,0.0102,0.1129430115249702,0.2467105263157894,0.1578947368421052,0.5953947368421053,4.1,0.9755189937876876,105.1,71.9,12.2,-7.170980077968171,0,91.0,15.0,7 MPH TOWARD HP,2:10 PM ET,American Family Field,,3.0,7.5,1,,3.327,0.0238095238095238,0.238095238095238,0.119047619047619,80.88234126984126,0.3474166666666666,0.5259166666666667,0.0169491525423728,0.2169491525423728,0.023728813559322,2.68,0.8925619834710743,8.0,80.66666666666667,0,0,0,,11,1,2026-06-18,823772,668930
Cooper Pratt,MIL,R,Parker Messick,L,MIL,CLE,H,mlb_schedule,0.1058581584573802,845,1,prophetx,900.0,0.1,0.0059,0.107447141481865,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,113.4,71.9,12.2,-7.170980077968171,0,91.0,15.0,7 MPH TOWARD HP,2:10 PM ET,American Family Field,,8.0,7.5,0,,3.327,0.0,0.2777777777777778,0.1111111111111111,84.63214285714285,,,0.0169491525423728,0.2169491525423728,0.023728813559322,2.68,0.8925619834710743,8.0,80.66666666666667,0,0,0,,0,0,2026-06-18,823772,806198
Blaze Alexander,BAL,R,Bryan Woo,R,SEA,SEA,A,mlb_schedule,0.1001433060073069,899,1,novig,953.0,0.0949667616334283,0.0052,0.1016465062856819,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,103.4,76.1,9.3,-8.682297966423977,0,84.0,0.0,9 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,,8.0,7.5,0,12.0,2.957,0.0219780219780219,0.2197802197802197,0.0989010989010989,83.99000505050505,0.4589547619047619,0.6886904761904761,0.0121212121212121,0.2545454545454545,0.0212121212121212,4.28,0.9878048780487804,9.0,82.0,0,0,0,,1,1,2026-06-18,823125,677942
Cole Young,SEA,L,Shane Baz,R,SEA,BAL,H,mlb_schedule,0.1124230190593367,789,1,prophetx,820.0,0.108695652173913,0.0037,0.1131144773148829,0.1848184818481848,0.0858085808580858,0.7293729372937293,3.9,0.9938870932177736,99.6,76.1,9.3,-8.682297966423977,0,84.0,0.0,9 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,6.0,5.0,7.5,1,7.0,3.983,0.0,0.3010752688172043,0.1505376344086021,83.85820390720392,0.40561,0.5563,0.0143266475644699,0.2636103151862464,0.0200573065902578,4.06,0.8780487804878049,8.0,82.0,2,0,0,0.0,5,3,2026-06-18,823125,702284
Miles Mastrobuoni,SEA,L,Shane Baz,R,SEA,BAL,H,mlb_schedule,0.0437173761205313,2187,1,prophetx,2250.0,0.0425531914893617,0.0012,0.0444589795966052,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,99.6,76.1,9.3,-8.682297966423977,0,84.0,0.0,9 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,,9.0,7.5,0,391.0,3.983,0.0,0.0952380952380952,0.1666666666666666,74.87455555555556,0.1781666666666666,0.237125,0.0143266475644699,0.2636103151862464,0.0200573065902578,4.06,0.8780487804878049,8.0,82.0,0,0,0,,0,0,2026-06-18,823125,670156
J.P. Crawford,SEA,L,Shane Baz,R,SEA,BAL,H,mlb_schedule,0.116491494211953,758,1,betrivers,750.0,0.1176470588235294,-0.0012,0.1179672722413983,0.1908713692946058,0.1701244813278008,0.6390041493775933,4.3,0.9874899368154808,99.6,76.1,9.3,-8.682297966423977,0,84.0,0.0,9 MPH TOWARD HP,4:10 PM ET,T-Mobile Park,10.0,1.0,7.5,1,15.0,3.983,0.0352941176470588,0.2470588235294117,0.1529411764705882,83.12164574314575,0.4040055555555555,0.6037,0.0143266475644699,0.2636103151862464,0.0200573065902578,4.06,0.8780487804878049,8.0,82.0,4,0,0,0.0,9,1,2026-06-18,823125,641487
Kazuma Okamoto,TOR,R,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.1710858953431821,485,1,prophetx,480.0,0.1724137931034483,-0.0013,0.1799954967013804,0.3254237288135593,0.1084745762711864,0.5661016949152543,3.6,0.9505009762939812,85.2,84.6,22.0,9.644165229359704,0,88.0,52.0,10 MPH TOWARD OF,1:35 PM ET,Fenway Park,,7.0,9.5,1,,3.934,0.0169491525423728,0.2711864406779661,0.2033898305084746,85.13966666666667,0.4444761904761904,0.7115238095238094,0.0153256704980842,0.2413793103448276,0.0191570881226053,,,,,0,0,0,,11,4,2026-06-18,824748,672960
Starling Marte,KC,R,Matthew Liberatore,L,KC,STL,H,mlb_schedule,0.0889554127971219,1024,1,betrivers,1000.0,0.0909090909090909,-0.002,0.0896818356660167,0.22,0.08,0.7000000000000001,4.0,0.9919,83.7,,,,0,,,CALM,7:40 PM ET,Kauffman Stadium,,4.0,8.5,1,11.0,4.592,0.0,0.3170731707317073,0.1219512195121951,82.55144444444446,0.3959027777777777,0.5888055555555556,0.0176056338028169,0.2957746478873239,0.0246478873239436,,,,,10,0,0,0.0,1,0,2026-06-18,824098,516782
Bryson Stott,PHI,L,Sean Manaea,L,PHI,NYM,H,mlb_schedule,0.1064210416532113,840,1,novig,809.0,0.11001100110011,-0.0036,0.1070705974052014,0.16796875,0.07421875,0.7578125,3.6,0.993933388178158,118.3,89.2,23.3,19.759520640444727,0,87.0,37.0,20 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,6.0,7.0,9.5,0,18.0,3.984,0.0113636363636363,0.2386363636363636,0.1477272727272727,82.85217460317462,0.3548277777777778,0.5069666666666667,0.0056179775280898,0.196629213483146,0.0224719101123595,,,,,16,6,2,0.375,6,1,2026-06-18,823448,681082
Stuart Fairchild,CLE,R,Shane Drohan,L,MIL,MIL,A,mlb_schedule,0.0859507876394202,1063,1,prophetx,1000.0,0.0909090909090909,-0.005,0.0870926613619702,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,113.4,71.9,12.2,-7.170980077968171,0,91.0,15.0,7 MPH TOWARD HP,2:10 PM ET,American Family Field,,7.0,7.5,0,,2.702,0.0408163265306122,0.2857142857142857,0.1836734693877551,80.61696296296296,0.5183884497145367,0.849,0.0136986301369863,0.2328767123287671,0.0136986301369863,,,,,0,0,0,,1,0,2026-06-18,823772,656413
Ernie Clement,TOR,R,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.0869073122040552,1051,1,betrivers,950.0,0.0952380952380952,-0.0083,0.0869463127365776,0.1081081081081081,0.0304054054054054,0.8614864864864865,3.9,0.999551441213608,85.2,84.6,22.0,9.644165229359704,0,88.0,52.0,10 MPH TOWARD OF,1:35 PM ET,Fenway Park,,5.0,9.5,0,,3.934,0.0,0.1590909090909091,0.1590909090909091,80.50208658008658,0.27781,0.3701833333333333,0.0153256704980842,0.2413793103448276,0.0191570881226053,,,,,0,0,0,,4,3,2026-06-18,824748,676391
Jake Bauers,MIL,L,Parker Messick,L,MIL,CLE,H,mlb_schedule,0.1427054949789089,601,1,prophetx,560.0,0.1515151515151515,-0.0088,0.1457875319883159,0.232,0.14,0.628,3.9,0.9788593923816888,105.1,71.9,12.2,-7.170980077968171,0,91.0,15.0,7 MPH TOWARD HP,2:10 PM ET,American Family Field,,5.0,7.5,1,,3.327,0.0138888888888888,0.3472222222222222,0.1111111111111111,83.85297008547009,0.5586458333333333,0.8637777777777776,0.0169491525423728,0.2169491525423728,0.023728813559322,2.68,0.8925619834710743,8.0,80.66666666666667,0,0,0,,15,2,2026-06-18,823772,641343
Brandon Valenzuela,TOR,L,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.1020988012165393,879,1,betrivers,800.0,0.1111111111111111,-0.009,0.1036313544398098,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,80.8,84.6,22.0,9.644165229359704,0,88.0,52.0,10 MPH TOWARD OF,1:35 PM ET,Fenway Park,,8.0,9.5,1,,3.934,0.0476190476190476,0.238095238095238,0.2857142857142857,86.34144444444445,0.4106222222222222,0.6687738095238095,0.0153256704980842,0.2413793103448276,0.0191570881226053,,,,,0,0,0,,5,2,2026-06-18,824748,678218
Henry Bolte,ATH,R,TBD,R,ATH,LAA,H,mlb_schedule,0.08761187630607,1041,1,prophetx,930.0,0.0970873786407767,-0.0095,0.0889269736610808,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,113.3,83.5,14.1,12.210958193360586,0,91.0,1.0,12 MPH TOWARD OF,9:40 PM ET,Sutter Health Park,,8.0,10.0,1,9.0,,0.0163934426229508,0.3114754098360656,0.0655737704918032,86.77487301587303,0.3904821428571429,0.5452023809523809,,,,,,,,0,0,0,,0,2,2026-06-18,824989,703607
Josh Jung,TEX,R,Joe Ryan,R,TEX,MIN,H,mlb_schedule,0.1096539180465956,812,1,novig,733.0,0.120048019207683,-0.0104,0.1099608731056608,0.1597222222222222,0.0868055555555555,0.7534722222222222,4.2,0.9972085065314984,86.4,,,,0,,,CALM,2:35 PM ET,Globe Life Field,,2.0,7.5,0,,2.917,0.025,0.275,0.1375,81.92087301587301,0.3495766666666666,0.5056999999999999,0.0292207792207792,0.2564935064935065,0.0194805194805194,3.17,0.8744939271255061,8.0,82.33333333333333,0,0,0,,7,2,2026-06-18,822889,673962
Jarren Duran,BOS,L,Trey Yesavage,R,BOS,TOR,H,mlb_schedule,0.1369315076409239,630,1,betonlineag,575.0,0.1481481481481481,-0.0112,0.1397826720766789,0.2901023890784983,0.0784982935153583,0.6313993174061434,3.9,0.979602876426694,80.8,84.6,22.0,9.644165229359704,0,88.0,52.0,10 MPH TOWARD OF,1:35 PM ET,Fenway Park,,5.0,9.5,1,,3.053,0.0140845070422535,0.323943661971831,0.1408450704225352,85.96900529100529,0.4064666666666666,0.6083733333333332,0.0077519379844961,0.1976744186046511,0.0155038759689922,,,,,6,0,0,0.0,11,1,2026-06-18,824748,680776
