player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Kyle Karros,COL,R,Michael Soroka,R,AZ,AZ,A,mlb_schedule,0.17698943539790998,465,1,novig,1076.0,0.08503401360544217,0.092,0.14898943539791,0.2030848329048843,0.1362467866323907,0.6606683804627249,3.7,0.9816637711537195,97.4,106.2,0.0,0.0,1,49.0,18.0,DOME,9:40 PM ET,Chase Field,9.0,6.0,0,30.0,3.059,0.0,0.3170731707317073,0.2439024390243902,89.7888888888889,0.3162,0.3928722222222222,0.0232558139534883,,,,,4,2,0,0.5,8,1,2026-08-10,825048,691720,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 950}, ""draftkings"": {""odds"": 1060}, ""fanduel"": {""odds"": 1000}}"
Jimmy Crooks,STL,L,Andrew Painter,R,STL,PHI,H,mlb_schedule,0.2001639807196241,400,1,bet365,800.0,0.1111111111111111,0.0891,0.1721639807196241,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,81.1,94.3,8.7,7.038447851062042,0,86.0,32.0,7 MPH TOWARD OF,7:45 PM ET,Busch Stadium,,8.0,1,7.0,5.083,0.0689655172413793,0.5517241379310345,0.5517241379310345,97.26666666666668,0.52795,0.8939888888888888,0.0849673202614379,,,,,0,0,0,,3,1,2026-08-10,823018,699625,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 600}, ""draftkings"": {""odds"": 780}, ""fanduel"": {""odds"": 750}}"
César Prieto,STL,L,Andrew Painter,R,STL,PHI,H,mlb_schedule,0.13813050351240921,624,1,novig,1567.0,0.059988002399520096,0.0781,0.1101305035124092,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,81.1,94.3,8.7,7.038447851062042,0,86.0,32.0,7 MPH TOWARD OF,7:45 PM ET,Busch Stadium,,9.0,0,,5.083,0.05,0.4,0.25,90.03888888888889,0.3406428571428571,0.4899880952380951,0.0849673202614379,,,,,0,0,0,,0,0,2026-08-10,823018,693409,"{""novig"": {""odds"": 1567}, ""bet365"": {""odds"": 1000}, ""betmgm"": {""odds"": 1050}, ""draftkings"": {""odds"": 1040}, ""fanduel"": {""odds"": 900}}"
Ty France,SD,R,Logan Henderson,R,SD,MIL,H,mlb_schedule,0.1879461167441569,432,1,draftkings,720.0,0.12195121951219512,0.066,0.1599461167441569,0.22,0.08,0.7000000000000001,4.0,0.9919,101.7,80.3,8.5,-3.0461275711350524,0,92.0,3.0,3 MPH TOWARD HP,9:40 PM ET,Petco Park,,4.0,0,18.0,2.404,0.0,0.4565217391304347,0.3043478260869565,92.78222222222222,0.4001333333333333,0.6121944444444445,0.0458715596330275,,,,,0,0,0,,15,3,2026-08-10,823265,664034,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 600}, ""betmgm"": {""odds"": 525}, ""draftkings"": {""odds"": 720}, ""fanduel"": {""odds"": 700}}"
Jake Bauers,MIL,L,Casey Mize,R,SD,SD,A,mlb_schedule,0.233928918822026,327,1,novig,488.0,0.17006802721088435,0.0639,0.205928918822026,0.2589928057553957,0.1462829736211031,0.5947242206235013,4.1,0.975352228251814,87.8,80.3,8.5,-3.0461275711350524,0,92.0,3.0,3 MPH TOWARD HP,9:40 PM ET,Petco Park,21.0,3.0,1,1.0,2.408,0.0,0.5675675675675675,0.2702702702702703,94.4611111111111,0.4721122222222222,0.6326811111111111,0.0193548387096774,,,,,6,0,0,0.0,21,4,2026-08-10,823265,641343,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 475}, ""betmgm"": {""odds"": 400}, ""pinnacle"": {""odds"": 400}, ""draftkings"": {""odds"": 482}, ""fanduel"": {""odds"": 450}}"
Wade Meckler,LAA,L,MacKenzie Gore,L,LAA,TEX,H,mlb_schedule,0.0957064286934135,945,1,novig,2757.0,0.03500175008750438,0.0607,0.0677064286934135,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,103.2,,,,0,,,CALM,9:38 PM ET,Angel Stadium,,9.0,0,8.0,3.615,0.0,0.2631578947368421,0.1052631578947368,84.91788888888888,0.3532433333333333,0.4463866666666666,0.0641025641025641,4.55,1.1191709844559588,16.0,128.66666666666666,0,0,0,,3,0,2026-08-10,823998,685133,"{""novig"": {""odds"": 2757}, ""bet365"": {""odds"": 1200}, ""draftkings"": {""odds"": 1440}, ""fanduel"": {""odds"": 1400}}"
Coby Mayo,BAL,R,Dean Kremer,R,MIN,MIN,A,mlb_schedule,0.150794098233031,563,1,draftkings,940.0,0.0961538461538461,0.0546,0.122794098233031,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,92.4,88.3,6.4,-1.4396867478007362,0,94.0,5.0,CROSSWIND 6 MPH,7:40 PM ET,Target Field,,7.0,1,5.0,5.464,0.0588235294117647,0.5294117647058824,0.4705882352941176,95.29555555555557,0.5969888888888889,1.0258611111111111,0.0923076923076923,,,,,0,0,0,,4,12,2026-08-10,823675,691723,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 575}, ""pinnacle"": {""odds"": 540}, ""draftkings"": {""odds"": 940}, ""fanduel"": {""odds"": 350}}"
Brandon Marsh,PHI,L,Hunter Dobbins,R,STL,STL,A,mlb_schedule,0.1504936040866373,564,1,novig,900.0,0.1,0.0505,0.1224936040866373,0.2533333333333333,0.06,0.6866666666666665,3.9,0.9891750540730412,81.1,94.3,8.7,7.038447851062042,0,86.0,32.0,7 MPH TOWARD OF,7:45 PM ET,Busch Stadium,16.0,5.0,0,21.0,3.562,0.0,0.4222222222222222,0.2888888888888888,89.49044444444444,0.3123988888888889,0.4273844444444444,0.0300751879699248,,,,,0,0,0,,13,3,2026-08-10,823018,669016,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 625}, ""draftkings"": {""odds"": 700}, ""fanduel"": {""odds"": 750}}"
Luis Lara,MIL,R,Casey Mize,R,SD,SD,A,mlb_schedule,0.1233342172189065,711,1,betmgm,1250.0,0.07407407407407407,0.0493,0.0953342172189065,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,101.7,80.3,8.5,-3.0461275711350524,0,92.0,3.0,3 MPH TOWARD HP,9:40 PM ET,Petco Park,,8.0,0,,2.408,0.0,0.4193548387096774,0.2580645161290322,89.86999999999999,0.3080444444444444,0.4017888888888888,0.0193548387096774,,,,,0,0,0,,0,0,2026-08-10,823265,800325,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1000}, ""betmgm"": {""odds"": 1250}, ""draftkings"": {""odds"": 1060}, ""fanduel"": {""odds"": 1000}}"
Nolan Schanuel,LAA,L,MacKenzie Gore,L,LAA,TEX,H,mlb_schedule,0.10505157048503799,852,1,novig,1567.0,0.059988002399520096,0.0451,0.077051570485038,0.1344743276283618,0.1075794621026894,0.7579462102689487,4.1,0.9970212179028198,103.2,,,,0,,,CALM,9:38 PM ET,Angel Stadium,7.0,3.0,1,3.0,3.615,0.0377358490566037,0.3584905660377358,0.3018867924528302,88.60588888888888,0.2950511111111111,0.4203077777777778,0.0641025641025641,4.55,1.1191709844559588,16.0,128.66666666666666,4,0,0,0.0,5,2,2026-08-10,823998,694384,"{""novig"": {""odds"": 1567}, ""bet365"": {""odds"": 900}, ""fanduel"": {""odds"": 1000}}"
Alec Burleson,STL,L,Andrew Painter,R,STL,PHI,H,mlb_schedule,0.20831441301877068,380,1,novig,506.0,0.16501650165016502,0.0433,0.1803144130187707,0.1612903225806451,0.094758064516129,0.7439516129032259,4.1,0.9962492304438942,81.1,94.3,8.7,7.038447851062042,0,86.0,32.0,7 MPH TOWARD OF,7:45 PM ET,Busch Stadium,19.0,3.0,1,1.0,5.083,0.0465116279069767,0.5348837209302325,0.2558139534883721,92.11333333333332,0.4181577777777778,0.6454144444444444,0.0849673202614379,,,,,0,0,0,,16,3,2026-08-10,823018,676475,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 390}, ""pinnacle"": {""odds"": 475}, ""draftkings"": {""odds"": 503}, ""fanduel"": {""odds"": 500}}"
José Fermín,STL,R,Andrew Painter,R,STL,PHI,H,mlb_schedule,0.1254568513778588,697,1,bet365,1100.0,0.08333333333333333,0.0421,0.0974568513778588,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,88.4,94.3,8.7,7.038447851062042,0,86.0,32.0,7 MPH TOWARD OF,7:45 PM ET,Busch Stadium,,7.0,0,14.0,5.083,0.0238095238095238,0.4047619047619047,0.3333333333333333,92.07333333333332,0.3098111111111111,0.4238166666666667,0.0849673202614379,,,,,0,0,0,,2,3,2026-08-10,823018,665877,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1100}, ""draftkings"": {""odds"": 1020}, ""fanduel"": {""odds"": 900}}"
Osleivis Basabe,SF,R,Hayden Wesneski,R,SF,HOU,H,mlb_schedule,0.1363919494450091,633,1,novig,953.0,0.0949667616334283,0.0414,0.1083919494450091,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,91.7,67.3,13.5,12.51698203665163,0,100.0,2.0,13 MPH TOWARD OF,9:45 PM ET,Oracle Park,,5.0,1,6.0,,0.0555555555555555,0.4166666666666667,0.3333333333333333,90.93677777777778,0.3278428571428571,0.4878880952380952,0.064516129032258,,,,,0,0,0,,3,0,2026-08-10,823189,678545,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 950}, ""draftkings"": {""odds"": 890}, ""fanduel"": {""odds"": 870}}"
