player_name,team_abbr,stand,pitcher_name,p_throws,home_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,season_hr,bat_order,recent_hr,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,game_date,game_id,batter,game_total
Ben Williamson,TB,R,Connelly Early,L,TB,H,mlb_schedule,0.080745384788409,1138,1,prophetx,1200.0,0.0769230769230769,0.0038,0.0815861548391981,0.22,0.08,0.7000000000000001,,0.9896946969440308,110.5,94.1,0.0,0.0,1,,6.0,0,0.0,0.3188405797101449,0.0434782608695652,84.55865873015873,0.3335714285714286,0.438470238095238,0.01,0.2666666666666666,0.03,2026-06-08,822972,810938,
Nathan Lukes,TOR,L,Cristopher Sánchez,L,TOR,H,mlb_schedule,0.0533752257951979,1774,1,prophetx,1900.0,0.05,0.0034,0.053931001105704,0.22,0.08,0.7000000000000001,,0.9896946969440308,108.2,69.7,10.5,-8.704894511827938,0,,2.0,1,0.0,0.1954022988505747,0.0804597701149425,82.08223015873017,0.4193488888888889,0.5460422222222223,0.0137931034482758,0.3,0.0103448275862068,2026-06-08,822806,664770,
Blaze Alexander,BAL,R,Emerson Hancock,R,BAL,H,mlb_schedule,0.0920234800805571,987,1,betrivers,1000.0,0.0909090909090909,0.0011,0.0929816845181714,0.22,0.08,0.7000000000000001,,0.9896946969440308,94.3,78.0,9.4,-7.7000292163165245,0,,8.0,1,0.024390243902439,0.1829268292682926,0.1097560975609756,83.52656060606061,0.4107940476190476,0.621172619047619,0.0149700598802395,0.2455089820359281,0.0239520958083832,2026-06-08,824829,677942,
Andrés Giménez,TOR,L,Cristopher Sánchez,L,TOR,H,mlb_schedule,0.0497266295207822,1911,1,prophetx,1900.0,0.05,-0.0003,0.0499591069625532,0.1858407079646017,0.0575221238938053,0.7566371681415929,,0.9953466453684754,108.2,69.7,10.5,-8.704894511827938,0,6.0,6.0,0,0.0126582278481012,0.1139240506329113,0.0759493670886076,79.110291005291,0.2857555555555555,0.3749944444444444,0.0137931034482758,0.3,0.0103448275862068,2026-06-08,822806,665926,
J.T. Realmuto,PHI,R,Patrick Corbin,L,TOR,A,mlb_schedule,0.116543295890828,758,1,betrivers,750.0,0.1176470588235294,-0.0011,0.1177568155621013,0.22,0.08,0.7000000000000001,,0.9896946969440308,106.3,69.7,10.5,-8.704894511827938,0,,6.0,1,0.0298507462686567,0.2835820895522388,0.1343283582089552,86.11722222222222,0.4162277777777777,0.5840944444444445,0.0242214532871972,0.28719723183391,0.0173010380622837,2026-06-08,822806,592663,
Brandon Marsh,PHI,L,Patrick Corbin,L,TOR,A,mlb_schedule,0.096343018337125,938,1,prophetx,920.0,0.0980392156862745,-0.0017,0.0971204138091004,0.2280701754385964,0.0526315789473684,0.7192982456140351,,0.9919955502506044,108.2,69.7,10.5,-8.704894511827938,0,8.0,4.0,1,0.0,0.1833333333333333,0.0666666666666666,84.50374603174603,0.5142857142857143,0.7370178571428571,0.0242214532871972,0.28719723183391,0.0173010380622837,2026-06-08,822806,669016,
Ryan Vilade,TB,R,Connelly Early,L,TB,H,mlb_schedule,0.1082105658689887,824,1,betrivers,800.0,0.1111111111111111,-0.0029,0.1093373200878212,0.22,0.08,0.7000000000000001,,0.9896946969440308,110.5,94.1,0.0,0.0,1,,4.0,1,0.0125,0.1875,0.1,80.28800000000001,0.3587333333333333,0.5629166666666666,0.01,0.2666666666666666,0.03,2026-06-08,822972,668723,
Carlos Narváez,BOS,R,Ian Seymour,L,TB,A,mlb_schedule,0.094306284195576,960,1,novig,910.0,0.099009900990099,-0.0047,0.0952882585778968,0.22,0.08,0.7000000000000001,,0.9896946969440308,110.5,94.1,0.0,0.0,1,,9.0,0,0.0,0.1470588235294117,0.088235294117647,83.13378835978837,0.4277380952380952,0.5745476190476191,0.0166666666666666,0.2166666666666666,0.0333333333333333,2026-06-08,822972,665966,
J.C. Escarra,NYY,L,Gavin Williams,R,CLE,A,mlb_schedule,0.0856012465107985,1068,1,betrivers,1000.0,0.0909090909090909,-0.0053,0.0864925787468773,0.22,0.08,0.7000000000000001,,0.9896946969440308,106.3,90.7,10.0,1.736481776669304,0,,9.0,0,0.0,0.2153846153846154,0.123076923076923,81.93815873015873,0.3580416666666666,0.466672619047619,0.0098684210526315,0.3092105263157895,0.0263157894736842,2026-06-08,824427,641555,
Cody Bellinger,NYY,L,Gavin Williams,R,CLE,A,mlb_schedule,0.1513993081490724,561,1,novig,529.0,0.1589825119236884,-0.0076,0.1524984727262021,0.1291512915129151,0.1439114391143911,0.7269372693726937,,0.9927922912441024,106.3,90.7,10.0,1.736481776669304,0,9.0,4.0,0,0.0113636363636363,0.2840909090909091,0.2386363636363636,85.89600793650794,0.3851833333333332,0.56908,0.0098684210526315,0.3092105263157895,0.0263157894736842,2026-06-08,824427,641355,
Ernie Clement,TOR,R,Cristopher Sánchez,L,TOR,H,mlb_schedule,0.063388824793243,1478,1,prophetx,1300.0,0.0714285714285714,-0.008,0.0634106268786387,0.0919540229885057,0.0306513409961685,0.8773946360153256,,0.99965617615739,106.3,69.7,10.5,-8.704894511827938,0,7.0,5.0,1,0.024390243902439,0.1463414634146341,0.1829268292682926,82.28273737373738,0.2788777777777778,0.3882900000000001,0.0137931034482758,0.3,0.0103448275862068,2026-06-08,822806,676391,
