player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Kyle Karros,COL,R,Michael McGreevy,R,STL,STL,A,mlb_schedule,0.2053309275890448,387,1,fanduel,830.0,0.1075268817204301,0.0978,0.1773309275890448,0.2051948051948052,0.1376623376623376,0.6571428571428573,3.7,0.980948953095359,88.4,93.1,17.2,16.883987555299818,0,93.0,7.0,17 MPH TOWARD OF,2:15 PM ET,Busch Stadium,9.0,6.0,0,29.0,4.247,0.0238095238095238,0.3809523809523809,0.2619047619047619,90.93211111111113,0.3225611111111111,0.46319,0.0432432432432432,3.59,1.1966759002770084,16.0,120.33333333333331,4,2,0,0.5,8,1,2026-08-09,823020,691720,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 750}, ""fanduel"": {""odds"": 830}}"
Sam Antonacci,CWS,L,Joey Cantillo,L,CWS,CLE,H,mlb_schedule,0.148212678934395,575,1,bet365,1300.0,0.0714285714285714,0.0768,0.120212678934395,0.1518324607329843,0.1204188481675392,0.7277486910994765,3.5,0.9894708110977344,103.4,88.2,11.4,11.393055428017693,0,92.0,28.0,11 MPH TOWARD OF,2:10 PM ET,Rate Field,8.0,8.0,1,11.0,5.01,0.0,0.3658536585365853,0.1951219512195122,91.069,0.3499122222222222,0.4843155555555555,0.0425531914893617,3.87,1.1376404494382022,15.0,118.66666666666669,0,0,0,,8,0,2026-08-09,824564,803011,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1250}, ""betmgm"": {""odds"": 1000}, ""draftkings"": {""odds"": 850}, ""fanduel"": {""odds"": 1060}}"
Alec Bohm,PHI,R,Shane Bieber,R,PHI,TOR,H,mlb_schedule,0.1769894353979099,465,1,novig,852.0,0.1050420168067226,0.0719,0.14898943539791,0.1434782608695652,0.0782608695652174,0.7782608695652173,3.5,0.9948660907178146,114.1,94.6,11.3,5.13009264705688,0,97.0,2.0,5 MPH TOWARD OF,1:35 PM ET,Citizens Bank Park,13.0,8.0,0,18.0,,0.0,0.52,0.22,93.60355555555556,0.3883733333333333,0.5570955555555556,0.0760233918128654,,,,,0,0,0,,7,6,2026-08-09,823425,664761,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 700}, ""betmgm"": {""odds"": 550}, ""fanduel"": {""odds"": 800}}"
Bryan Torres,STL,L,Michael Lorenzen,R,STL,COL,H,mlb_schedule,0.1628014767379336,514,1,bet365,1000.0,0.0909090909090909,0.0719,0.1348014767379336,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,81.1,93.1,17.2,16.883987555299818,0,93.0,7.0,17 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,9.0,0,37.0,5.111,0.0,0.4230769230769231,0.2307692307692307,89.82333333333332,0.4491,0.6830833333333334,0.0372670807453416,,,,,0,0,0,,4,0,2026-08-09,823020,663494,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 1000}, ""draftkings"": {""odds"": 850}, ""fanduel"": {""odds"": 830}}"
Jake Bauers,MIL,L,Connor Prielipp,L,MIL,MIN,H,mlb_schedule,0.2247457451553036,345,1,novig,525.0,0.16,0.0647,0.1967457451553036,0.2621359223300971,0.1432038834951456,0.5946601941747574,3.9,0.9704542448158148,105.1,80.7,10.2,10.2,0,96.0,58.0,10 MPH TOWARD OF,2:10 PM ET,American Family Field,20.0,5.0,1,8.0,3.421,0.0,0.5641025641025641,0.2564102564102564,94.99777777777778,0.5174677777777779,0.8162144444444445,0.032258064516129,,,,,0,0,0,,21,3,2026-08-09,823751,641343,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 465}, ""draftkings"": {""odds"": 512}, ""fanduel"": {""odds"": 520}}"
Rafael Devers,SF,L,Troy Melton,R,SF,DET,H,mlb_schedule,0.2436959728033927,310,1,novig,441.0,0.1848428835489833,0.0589,0.2156959728033927,0.2646464646464646,0.0989898989898989,0.6363636363636365,4.0,0.9825148555426542,77.2,74.3,15.3,13.63239982008203,0,99.0,2.0,14 MPH TOWARD OF,4:05 PM ET,Oracle Park,24.0,4.0,1,7.0,3.729,0.0,0.5,0.3095238095238095,90.8537777777778,0.3520977777777777,0.4848055555555555,0.05,,,,,0,0,0,,20,4,2026-08-09,823190,646240,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 390}, ""betmgm"": {""odds"": 340}, ""pinnacle"": {""odds"": 400}, ""draftkings"": {""odds"": 407}, ""fanduel"": {""odds"": 400}}"
Brice Turang,MIL,L,Connor Prielipp,L,MIL,MIN,H,mlb_schedule,0.1494803855602417,569,1,fanduel,1000.0,0.0909090909090909,0.0586,0.1214803855602417,0.2445328031809145,0.1272365805168986,0.6282306163021869,4.2,0.9843271054996144,105.1,80.7,10.2,10.2,0,96.0,58.0,10 MPH TOWARD OF,2:10 PM ET,American Family Field,16.0,2.0,1,9.0,3.421,0.0222222222222222,0.2888888888888888,0.2888888888888888,85.1111111111111,0.3556777777777778,0.5260222222222223,0.032258064516129,,,,,6,2,0,0.333,16,1,2026-08-09,823751,668930,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 800}, ""draftkings"": {""odds"": 940}, ""fanduel"": {""odds"": 1000}}"
Miguel Vargas,CWS,R,Joey Cantillo,L,CWS,CLE,H,mlb_schedule,0.2391103860392815,318,1,draftkings,450.0,0.1818181818181818,0.0573,0.2111103860392815,0.1825396825396825,0.1408730158730158,0.6765873015873016,4.1,0.9902275382640288,91.0,88.2,11.4,11.393055428017693,0,92.0,28.0,11 MPH TOWARD OF,2:10 PM ET,Rate Field,24.0,3.0,1,7.0,5.01,0.0444444444444444,0.4888888888888889,0.3111111111111111,92.56833333333334,0.3839333333333333,0.5746277777777778,0.0425531914893617,3.87,1.1376404494382022,15.0,118.66666666666669,10,2,0,0.2,15,9,2026-08-09,824564,678246,"{""novig"": {""odds"": 426}, ""bet365"": {""odds"": 390}, ""betmgm"": {""odds"": 390}, ""pinnacle"": {""odds"": 400}, ""draftkings"": {""odds"": 450}, ""fanduel"": {""odds"": 390}}"
Willson Contreras,BOS,R,J.T. Ginn,R,BOS,ATH,H,mlb_schedule,0.2418511549772335,313,1,novig,441.0,0.1848428835489833,0.057,0.2138511549772336,0.2551724137931034,0.1517241379310344,0.593103448275862,4.0,0.9725882957410138,85.2,91.1,13.7,13.531330266153386,0,87.0,2.0,14 MPH TOWARD OF,1:35 PM ET,Fenway Park,23.0,4.0,1,10.0,4.075,0.09375,0.46875,0.4375,92.06555555555556,0.4856555555555555,0.7943111111111112,0.0472972972972973,,,,,0,0,0,,16,7,2026-08-09,824724,575929,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 400}, ""betmgm"": {""odds"": 280}, ""pinnacle"": {""odds"": 415}, ""draftkings"": {""odds"": 410}, ""fanduel"": {""odds"": 430}}"
Brandon Marsh,PHI,L,Shane Bieber,R,PHI,TOR,H,mlb_schedule,0.1848458420936252,441,1,draftkings,670.0,0.1298701298701298,0.055,0.1568458420936253,0.2545045045045045,0.0585585585585585,0.686936936936937,3.6,0.9847146781227298,118.3,94.6,11.3,5.13009264705688,0,97.0,2.0,5 MPH TOWARD OF,1:35 PM ET,Citizens Bank Park,16.0,7.0,0,20.0,,0.0,0.3421052631578947,0.2894736842105263,85.97666666666666,0.2858944444444444,0.3998388888888888,0.0760233918128654,,,,,0,0,0,,13,3,2026-08-09,823425,669016,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 575}, ""betmgm"": {""odds"": 425}, ""draftkings"": {""odds"": 670}, ""fanduel"": {""odds"": 630}}"
