player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Pete Alonso,BAL,R,Tomoyuki Sugano,R,COL,COL,A,mlb_schedule,0.3194697433046057,213,0,,,,,0.2914697433046057,0.2425249169435216,0.127906976744186,0.6295681063122923,4.2,0.9845625643058624,99.3,90.2,13.3,-1.1591713785438549,0,66.0,7.0,CROSSWIND 13 MPH,3:10 PM ET,Coors Field,,2.0,1,,5.168,0.1063829787234042,0.5957446808510638,0.2553191489361702,94.84788888888887,0.5490477777777778,0.83104,0.074074074074074,,,,,4,0,0,0.0,24,8,2026-09-02,824312,624413
James Wood,WSH,L,Grant Holmes,R,WSH,ATL,H,mlb_schedule,0.2525846764195388,296,0,,,,,0.2245846764195388,0.2859813084112149,0.1757009345794392,0.5383177570093458,4.3,0.9639690563594352,93.0,92.0,9.4,-4.981241083792125,0,89.0,37.0,5 MPH TOWARD HP,1:05 PM ET,Nationals Park,,1.0,0,,5.1,0.0,0.4761904761904761,0.2142857142857142,96.06844444444444,0.4071311111111111,0.55795,0.032258064516129,,,,,12,2,2,0.167,21,9,2026-09-02,822686,695578
Jake Bauers,MIL,L,David Peterson,L,CHC,CHC,A,mlb_schedule,0.2247457451553036,345,0,,,,,0.1967457451553036,0.2570281124497992,0.1646586345381526,0.5783132530120483,3.9,0.9655284499231748,102.5,99.9,14.3,12.960201354624097,0,84.0,3.0,13 MPH TOWARD OF,7:40 PM ET,Wrigley Field,23.0,5.0,1,11.0,3.013,0.0857142857142857,0.4857142857142857,0.3428571428571428,91.76833333333332,0.5034111111111111,0.7654222222222222,0.0392156862745098,,,,,6,0,0,0.0,21,6,2026-09-02,824634,641343
Fernando Tatis Jr.,SD,R,Brandon Williamson,L,CIN,CIN,A,mlb_schedule,0.2208021719516013,353,0,,,,,0.1928021719516013,0.1851239669421487,0.0975206611570247,0.7173553719008265,4.3,0.995631471597428,113.5,97.9,7.8,4.248184473117211,0,89.0,2.0,4 MPH TOWARD OF,12:40 PM ET,Great American Ball Park,,1.0,0,,6.064,0.0392156862745098,0.6470588235294118,0.2156862745098039,92.97433333333332,0.5387255555555555,0.7864188888888889,0.0666666666666666,,,,,4,2,0,0.5,11,8,2026-09-02,824470,665487
Jackson Merrill,SD,L,Brandon Williamson,L,CIN,CIN,A,mlb_schedule,0.2204063365326742,354,0,,,,,0.1924063365326742,0.2465034965034965,0.0699300699300699,0.6835664335664337,4.1,0.9910636856193062,123.1,97.9,7.8,4.248184473117211,0,89.0,2.0,4 MPH TOWARD OF,12:40 PM ET,Great American Ball Park,,3.0,1,,6.064,0.0476190476190476,0.4285714285714285,0.3809523809523809,93.96766666666666,0.4435444444444444,0.6565344444444445,0.0666666666666666,,,,,0,0,0,,18,4,2026-09-02,824470,701538
Sal Stewart,CIN,R,Casey Mize,R,CIN,SD,H,mlb_schedule,0.2185978104771095,357,0,,,,,0.1905978104771095,0.2155887230514096,0.1011608623548922,0.6832504145936982,4.1,0.9910270380537308,113.5,97.9,7.8,4.248184473117211,0,89.0,2.0,4 MPH TOWARD OF,12:40 PM ET,Great American Ball Park,,3.0,1,,2.408,0.0416666666666666,0.375,0.3541666666666667,90.1962222222222,0.45633,0.70401,0.0440251572327044,,,,,0,0,0,,24,8,2026-09-02,824470,701398
Jake Burger,TEX,R,Jacob Lopez,L,TEX,ATH,H,mlb_schedule,0.2156506472579692,364,0,,,,,0.1876506472579692,0.2652671755725191,0.0839694656488549,0.6507633587786259,3.9,0.9834740197000936,86.4,99.7,0.0,0.0,1,68.0,4.0,DOME,2:35 PM ET,Globe Life Field,,5.0,1,,6.376,0.0263157894736842,0.4736842105263157,0.2894736842105263,93.5661111111111,0.5755222222222223,0.9736111111111112,0.0347826086956521,,,,,12,6,2,0.5,15,9,2026-09-02,822851,669394
Jackson Chourio,MIL,R,David Peterson,L,CHC,CHC,A,mlb_schedule,0.2101438795605679,376,0,,,,,0.1821438795605679,0.2382978723404255,0.0851063829787234,0.676595744680851,4.3,0.992203375127522,105.5,99.9,14.3,12.960201354624097,0,84.0,3.0,13 MPH TOWARD OF,7:40 PM ET,Wrigley Field,20.0,1.0,1,4.0,3.013,0.0612244897959183,0.4489795918367347,0.4081632653061224,89.89444444444443,0.3867466666666666,0.574381111111111,0.0392156862745098,,,,,16,6,2,0.375,15,6,2026-09-02,824634,694192
Hunter Goodman,COL,R,Trevor Rogers,L,COL,BAL,H,mlb_schedule,0.2064924312814502,384,0,,,,,0.1784924312814502,0.3272357723577235,0.0914634146341463,0.5813008130081302,4.1,0.9718292323144276,99.3,90.2,13.3,-1.1591713785438549,0,66.0,7.0,CROSSWIND 13 MPH,3:10 PM ET,Coors Field,,3.0,1,,4.609,0.0227272727272727,0.4772727272727273,0.3863636363636363,90.24677777777778,0.3849888888888888,0.5997555555555556,0.029940119760479,,,,,6,0,0,0.0,28,9,2026-09-02,824312,696100
Ben Rice,NYY,L,Reid Detmers,L,LAA,LAA,A,mlb_schedule,0.2030665734504654,392,0,,,,,0.1750665734504654,0.2517482517482518,0.1276223776223776,0.6206293706293706,4.0,0.979286436492034,103.2,,,,0,,,CALM,9:38 PM ET,Angel Stadium,35.0,4.0,1,7.0,2.911,0.0238095238095238,0.5,0.4047619047619047,92.81611111111113,0.4767444444444443,0.7465555555555556,0.072992700729927,3.54,0.9870967741935484,17.0,155.0,2,0,0,0.0,26,10,2026-09-02,823983,700250
