player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
William Contreras,MIL,R,Dustin May,R,STL,STL,A,mlb_schedule,0.1711584591092856,484,1,bet365,800.0,0.1111111111111111,0.06,0.1431584591092856,0.1333333333333333,0.0944444444444444,0.7722222222222223,4.0,0.9973081837753391,88.4,87.1,8.3,-7.799448752523039,0,93.0,9.0,8 MPH TOWARD HP,7:45 PM ET,Busch Stadium,9.0,4.0,1,10.0,3.355,0.0140845070422535,0.3661971830985915,0.1971830985915492,87.50216666666667,0.4348988888888889,0.6796577777777778,0.0189274447949526,0.2681388012618296,0.0094637223974763,,,,,6,0,0,0.0,10,2,2026-07-06,823036,661388,"{""novig"": {""odds"": 700}, ""bet365"": {""odds"": 800}, ""betmgm"": {""odds"": 650}, ""fanduel"": {""odds"": 680}}"
Jac Caglianone,KC,L,Cristopher Sánchez,L,KC,PHI,H,mlb_schedule,0.1519769617714729,558,1,draftkings,980.0,0.0925925925925925,0.0594,0.1239769617714729,0.2965299684542586,0.0914826498422713,0.6119873817034701,4.0,0.9773335557272694,85.2,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,,4.0,1,,1.846,0.0294117647058823,0.3137254901960784,0.0980392156862745,86.32667412217413,0.6389055555555555,1.0309166666666667,0.0131147540983606,0.2852459016393442,0.0131147540983606,2.0,0.6153846153846154,8.0,117.0,0,0,0,,9,5,2026-07-06,824089,695506,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 900}, ""draftkings"": {""odds"": 980}, ""fanduel"": {""odds"": 800}}"
Cooper Pratt,MIL,R,Dustin May,R,STL,STL,A,mlb_schedule,0.1045814146120827,856,1,betmgm,1850.0,0.05128205128205128,0.0533,0.0765814146120827,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,88.4,87.1,8.3,-7.799448752523039,0,93.0,9.0,8 MPH TOWARD HP,7:45 PM ET,Busch Stadium,,8.0,0,,3.355,0.0,0.2033898305084746,0.0338983050847457,83.93395238095239,0.3877803030303031,0.5374772727272727,0.0189274447949526,0.2681388012618296,0.0094637223974763,,,,,0,0,0,,0,0,2026-07-06,823036,806198,"{""novig"": {""odds"": 1233}, ""bet365"": {""odds"": 1400}, ""betmgm"": {""odds"": 1850}, ""fanduel"": {""odds"": 1200}}"
Bryson Stott,PHI,L,Noah Cameron,L,KC,KC,A,mlb_schedule,0.1327383433240761,653,1,bet365,1100.0,0.0833333333333333,0.0494,0.1047383433240761,0.1733746130030959,0.0773993808049535,0.7492260061919505,3.6,0.993122715548581,85.2,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,,7.0,0,,3.146,0.0131578947368421,0.1973684210526315,0.1710526315789473,83.4453492063492,0.3178977777777778,0.4529866666666667,0.016025641025641,0.2532051282051282,0.0096153846153846,,,,,2,0,0,0.0,7,1,2026-07-06,824089,681082,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 1100}, ""betmgm"": {""odds"": 800}, ""draftkings"": {""odds"": 840}, ""fanduel"": {""odds"": 800}}"
Jacob Young,WSH,R,Mike Burrows,R,WSH,HOU,H,mlb_schedule,0.11972875142837609,735,1,betmgm,1200.0,0.07692307692307693,0.0428,0.0917287514283761,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,92.4,,,,0,,,CALM,6:45 PM ET,Nationals Park,,7.0,0,35.0,5.745,0.0285714285714285,0.2285714285714285,0.1571428571428571,85.40685858585859,0.2884888888888888,0.4041555555555555,0.022875816993464,0.2777777777777778,0.0424836601307189,,,,,4,2,0,0.5,7,1,2026-07-06,822712,696285,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1000}, ""betmgm"": {""odds"": 1200}, ""draftkings"": {""odds"": 870}, ""fanduel"": {""odds"": 1100}}"
Josh Rojas,KC,L,Cristopher Sánchez,L,KC,PHI,H,mlb_schedule,0.1068436106505544,836,1,novig,1329.0,0.0699790062981105,0.0369,0.0788436106505545,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,85.2,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,,9.0,1,,1.846,0.0,0.2537313432835821,0.1940298507462686,85.75770370370371,0.3382599999999999,0.5218666666666667,0.0131147540983606,0.2852459016393442,0.0131147540983606,2.0,0.6153846153846154,8.0,117.0,4,2,0,0.5,1,0,2026-07-06,824089,668942,"{""novig"": {""odds"": 1329}, ""draftkings"": {""odds"": 1200}, ""fanduel"": {""odds"": 1300}}"
Bo Bichette,NYM,R,Reynaldo López,R,ATL,ATL,A,mlb_schedule,0.1539453907532372,550,1,bet365,750.0,0.11764705882352941,0.0363,0.1259453907532372,0.1811224489795918,0.0663265306122449,0.7525510204081632,4.1,0.9967394472125537,92.8,84.9,8.0,7.608452130361228,0,97.0,12.0,8 MPH TOWARD OF,7:15 PM ET,Truist Park,10.0,3.0,1,12.0,4.879,0.0,0.2111111111111111,0.1333333333333333,81.23948677248677,0.4574222222222222,0.6698788888888889,0.0092592592592592,0.2037037037037037,0.0185185185185185,,,,,8,4,0,0.5,6,5,2026-07-06,824900,666182,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 600}, ""fanduel"": {""odds"": 560}}"
David Hamilton,MIL,L,Dustin May,R,STL,STL,A,mlb_schedule,0.09014706397850471,1009,1,bet365,1500.0,0.0625,0.0276,0.0621470639785047,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,81.1,87.1,8.3,-7.799448752523039,0,93.0,9.0,8 MPH TOWARD HP,7:45 PM ET,Busch Stadium,,9.0,0,30.0,3.355,0.0166666666666666,0.1666666666666666,0.1833333333333333,77.6806111111111,0.3067435897435897,0.4312051282051282,0.0189274447949526,0.2681388012618296,0.0094637223974763,,,,,4,0,0,0.0,3,0,2026-07-06,823036,666152,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1500}, ""draftkings"": {""odds"": 1380}, ""fanduel"": {""odds"": 1100}}"
Edmundo Sosa,PHI,R,Noah Cameron,L,KC,KC,A,mlb_schedule,0.1203657489712076,731,1,bet365,950.0,0.0952380952380952,0.0251,0.0923657489712077,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,83.7,,,,0,,,CALM,2:10 PM ET,Kauffman Stadium,,6.0,1,,3.146,0.0,0.2571428571428571,0.1142857142857142,80.17415873015874,0.379448717948718,0.5633269230769231,0.016025641025641,0.2532051282051282,0.0096153846153846,,,,,0,0,0,,2,3,2026-07-06,824089,624641,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 950}, ""fanduel"": {""odds"": 750}}"
Mauricio Dubón,ATL,R,Freddy Peralta,R,ATL,NYM,H,mlb_schedule,0.12998384413779152,669,1,novig,852.0,0.10504201680672269,0.0249,0.1019838441377915,0.1378299120234604,0.0791788856304985,0.782991202346041,3.9,0.9974161837283944,92.8,84.9,8.0,7.608452130361228,0,97.0,12.0,8 MPH TOWARD OF,7:15 PM ET,Truist Park,9.0,5.0,1,13.0,4.003,0.0,0.2,0.0857142857142857,80.59475661375662,0.3403433333333333,0.4680288888888889,0.0194174757281553,0.2524271844660194,0.0258899676375404,4.81,1.2272727272727275,13.0,95.33333333333331,6,2,0,0.333,5,4,2026-07-06,824900,643289,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 850}, ""betmgm"": {""odds"": 775}, ""fanduel"": {""odds"": 830}}"
