player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter
Kody Clemens,MIN,L,Jeffrey Springs,L,ATH,ATH,A,mlb_schedule,0.2184961757132538,358,0,,,,,0.1904961757132538,0.2244008714596949,0.074074074074074,0.7015250544662309,3.9,0.9910434503378371,99.6,93.8,9.6,8.313843876330612,0,75.0,3.0,8 MPH TOWARD OF,9:40 PM ET,Sutter Health Park,21.0,5.0,0,8.0,5.193,0.0232558139534883,0.4651162790697674,0.3488372093023256,89.61666666666666,0.4355144444444444,0.6810144444444445,0.0972222222222222,,,,,2,2,0,1.0,16,6,2026-08-24,824964,665019
Munetaka Murakami,CWS,L,Kumar Rocker,R,CWS,TEX,H,mlb_schedule,0.217031000509756,361,0,,,,,0.189031000509756,0.3349397590361446,0.1759036144578313,0.4891566265060241,4.2,0.9404600302434528,103.4,73.0,9.4,-8.833110635387538,0,84.0,0.0,9 MPH TOWARD HP,7:40 PM ET,Rate Field,29.0,2.0,0,6.0,4.149,0.0277777777777777,0.5833333333333334,0.3055555555555556,95.16044444444444,0.5813377777777777,0.9936533333333332,0.0671140939597315,,,,,4,2,0,0.5,24,6,2026-08-24,824557,808959
Miguel Vargas,CWS,R,Kumar Rocker,R,CWS,TEX,H,mlb_schedule,0.2111514493933831,374,0,,,,,0.1831514493933831,0.175531914893617,0.150709219858156,0.673758865248227,4.1,0.9898723485123071,91.0,73.0,9.4,-8.833110635387538,0,84.0,0.0,9 MPH TOWARD HP,7:40 PM ET,Rate Field,29.0,3.0,1,3.0,4.149,0.0681818181818181,0.4545454545454545,0.3636363636363636,90.37822222222222,0.4158688888888889,0.6737799999999999,0.0671140939597315,,,,,10,0,0,0.0,17,12,2026-08-24,824557,678246
Kyle Schwarber,PHI,L,Logan Gilbert,R,SEA,SEA,A,mlb_schedule,0.21007002240504138,376,0,,,,,0.1820700224050414,0.3321428571428571,0.1571428571428571,0.5107142857142858,4.3,0.9537492367550723,99.6,78.2,8.7,-8.122149710525655,0,94.0,0.0,8 MPH TOWARD HP,9:40 PM ET,T-Mobile Park,39.0,1.0,1,1.0,4.159,0.0681818181818181,0.4545454545454545,0.3636363636363636,89.86444444444444,0.4314166666666666,0.7314666666666666,0.0363636363636363,3.35,1.197339246119734,20.0,150.33333333333334,28,8,2,0.286,27,13,2026-08-24,823097,656941
Bryce Harper,PHI,L,Logan Gilbert,R,SEA,SEA,A,mlb_schedule,0.20321996758216399,392,0,,,,,0.175219967582164,0.2093023255813953,0.1681574239713774,0.6225402504472272,4.1,0.9815850877214652,99.6,78.2,8.7,-8.122149710525655,0,94.0,0.0,8 MPH TOWARD HP,9:40 PM ET,T-Mobile Park,26.0,3.0,1,2.0,4.159,0.025,0.4,0.3,89.69222222222221,0.3665166666666666,0.5592388888888888,0.0363636363636363,3.35,1.197339246119734,20.0,150.33333333333334,12,6,0,0.5,22,4,2026-08-24,823097,547180
Jake Burger,TEX,R,José Urquidy,R,CWS,CWS,A,mlb_schedule,0.1921123105170923,421,0,,,,,0.1641123105170923,0.2697768762677485,0.0831643002028397,0.6470588235294118,3.6,0.9764642314579658,91.0,73.0,9.4,-8.833110635387538,0,84.0,0.0,9 MPH TOWARD HP,7:40 PM ET,Rate Field,21.0,7.0,1,8.0,,0.027027027027027,0.4324324324324324,0.2702702702702703,88.5361111111111,0.3707611111111111,0.5290055555555556,0.0273972602739726,,,,,0,0,0,,15,7,2026-08-24,824557,669394
Eugenio Suárez,CIN,R,Carson Whisenhunt,L,SF,SF,A,mlb_schedule,0.191434546992223,422,0,,,,,0.163434546992223,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,91.7,,,,0,,,CALM,9:45 PM ET,Oracle Park,,5.0,0,11.0,,0.0277777777777777,0.4166666666666667,0.3888888888888889,87.16388888888888,0.3858111111111111,0.56225,0.0625,,,,,0,0,0,,14,4,2026-08-24,823183,553993
Jo Adell,CLE,R,George Klassen,R,LAA,LAA,A,mlb_schedule,0.1870306855874251,435,0,,,,,0.1590306855874251,0.2452471482889733,0.0703422053231939,0.6844106463878328,4.0,0.9900805092781327,100.9,98.6,10.0,3.2556815445715674,0,91.0,2.0,3 MPH TOWARD OF,9:38 PM ET,Angel Stadium,20.0,4.0,1,2.0,,0.1025641025641025,0.5641025641025641,0.3076923076923077,94.49866666666668,0.5619955555555556,0.9345933333333334,0.06,,,,,0,0,0,,9,12,2026-08-24,823992,666176
Byron Buxton,MIN,R,Jeffrey Springs,L,ATH,ATH,A,mlb_schedule,0.1850743113408277,440,0,,,,,0.1570743113408277,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,113.3,93.8,9.6,8.313843876330612,0,75.0,3.0,8 MPH TOWARD OF,9:40 PM ET,Sutter Health Park,,2.0,0,63.0,5.193,0.025,0.425,0.15,88.46499999999999,0.3254111111111111,0.4535555555555556,0.0972222222222222,,,,,14,0,0,0.0,21,6,2026-08-24,824964,621439
Corey Seager,TEX,L,José Urquidy,R,CWS,CWS,A,mlb_schedule,0.18463566281213328,442,0,,,,,0.1566356628121333,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,103.4,73.0,9.4,-8.833110635387538,0,84.0,0.0,9 MPH TOWARD HP,7:40 PM ET,Rate Field,,2.0,1,4.0,,0.0638297872340425,0.5319148936170213,0.3404255319148936,92.4387777777778,0.4442133333333333,0.7008177777777777,0.0273972602739726,,,,,18,6,2,0.333,10,3,2026-08-24,824557,608369
Josh Bell,MIN,R,Jeffrey Springs,L,ATH,ATH,A,mlb_schedule,0.182777044620699,447,0,,,,,0.154777044620699,0.20703125,0.087890625,0.705078125,4.0,0.9924346688057994,113.3,93.8,9.6,8.313843876330612,0,75.0,3.0,8 MPH TOWARD OF,9:40 PM ET,Sutter Health Park,17.0,4.0,1,6.0,5.193,0.0277777777777777,0.4166666666666667,0.25,89.71166666666666,0.3445888888888889,0.4892,0.0972222222222222,,,,,10,0,0,0.0,12,5,2026-08-24,824964,605137
