batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_hit_1plus,p_hit_2plus,adj_prob,pred_hits,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
666126,Carlos Cortes,ATH,WSH,1,1.0,1,676917,Cade Cavalli,R,824981,9:40 PM ET,Sutter Health Park,0,1,0.26534296028880866,2026-07-17,824981,0,1,106.1,109.2,113.8,L,2,2,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.283,0.3,1,0,1,0,1,0,0.16666666666666666,0.18604651162790697,0.7142857142857143,0.27906976744186046,0.23333333333333334,0.047619047619047616,0.0,0.046511627906976744,0.6,0.8,0.3333333333333333,0.3,0.4,0.26666666666666666,0.0,0.24883750000000002,0.3434708333333334,0.2857142857142857,0.26666666666666666,0.24793749999999998,0.396375,0.16666666666666666,0.21428571428571427,0.27906976744186046,0.2777777777777778,0.3333333333333333,0.2857142857142857,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.5680210612590275,0.12589434429685853,0.5680210612590275,0.16666666666666666,"{""bet365"": {""0.5"": {""over"": -240, ""under"": 180}}, ""fanduel"": {""0.5"": {""over"": -260}}}",0.5,over,bet365,-240.0,0.7058823529411765,True,-0.1379,1.5,,,,,False,
622268,Donovan Walton,ATH,WSH,1,7.0,1,676917,Cade Cavalli,R,824981,9:40 PM ET,Sutter Health Park,0,1,0.26534296028880866,2026-07-17,824981,0,1,106.1,109.2,113.8,L,1,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0.331,0.513,1,0,1,1,0,0,0.3469387755102041,0.38461538461538464,0.8163265306122449,0.17307692307692307,0.3783783783783784,0.2653061224489796,0.057692307692307696,0.07692307692307693,2.0,0.6,0.35,0.35,0.375,0.225,0.0,0.31797333333333333,0.4571922222222222,0.1875,0.3333333333333333,0.32576666666666665,0.4262666666666666,0.32653061224489793,0.5306122448979592,0.20754716981132076,0.17142857142857143,0.34285714285714286,0.10810810810810811,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.5649678047743272,0.1789552916012278,0.5649678047743272,0.3469387755102041,"{""bet365"": {""0.5"": {""over"": -150, ""under"": 110}}, ""betmgm"": {""0.5"": {""over"": -190, ""under"": 140}}, ""draftkings"": {""0.5"": {""over"": -152, ""under"": 114}}, ""fanduel"": {""0.5"": {""over"": -185}}}",0.5,over,bet365,-150.0,0.6,True,-0.035,1.5,,,,,False,
703607,Henry Bolte,ATH,WSH,1,8.0,1,676917,Cade Cavalli,R,824981,9:40 PM ET,Sutter Health Park,1,1,0.26534296028880866,2026-07-17,824981,0,1,106.1,109.2,113.8,R,3,3,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0,0.4335,0.47650000000000003,0,0,0,0,1,0,0.17857142857142858,0.23333333333333334,0.7142857142857143,0.26229508196721313,0.23076923076923078,0.05357142857142857,0.01639344262295082,0.0,0.8666666666666667,1.0666666666666667,0.35,0.125,0.7,0.15,0.0,0.2736544444444444,0.4299788888888889,0.06666666666666667,0.35294117647058826,0.21690000000000004,0.3934666666666666,0.2857142857142857,0.3877551020408163,0.23728813559322035,0.19298245614035087,0.3157894736842105,0.36065573770491804,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.4574410096840282,0.1482912336521095,0.4574410096840282,0.17857142857142858,"{""bet365"": {""0.5"": {""over"": -210, ""under"": 155}}, ""betmgm"": {""0.5"": {""over"": -190, ""under"": 140}}, ""fanduel"": {""0.5"": {""over"": -200}}}",0.5,over,betmgm,-190.0,0.6551724137931034,True,-0.1977,1.5,,,,,False,
805779,Jacob Wilson,ATH,WSH,1,2.0,1,676917,Cade Cavalli,R,824981,9:40 PM ET,Sutter Health Park,1,1,0.26534296028880866,2026-07-17,824981,0,1,106.1,109.2,113.8,R,4,4,1,0,0,0,0,0,0,0,1,4,0,2,1,1,2,0.37050000000000005,0.5695,1,0,1,0,0,0,0.26785714285714285,0.32786885245901637,0.875,0.11475409836065574,0.2916666666666667,0.125,0.01639344262295082,0.03278688524590164,1.4666666666666666,0.4666666666666667,0.24489795918367346,0.2653061224489796,0.5510204081632653,0.16326530612244897,0.0,0.3374444444444445,0.4136166666666667,0.3333333333333333,0.10526315789473684,0.36413333333333336,0.42774999999999996,0.2727272727272727,0.43636363636363634,0.15,0.27586206896551724,0.3448275862068966,0.09230769230769231,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.6790149200611326,0.22796748780189224,0.6790149200611326,0.26785714285714285,"{""bet365"": {""1.5"": {""over"": 135, ""under"": -180}}, ""fanduel"": {""0.5"": {""over"": -390}}}",0.5,over,fanduel,-390.0,0.7959183673469388,True,-0.1169,1.5,over,bet365,135.0,0.425531914893617,True,-0.1976
811965,Joshua Kuroda-Grauer,ATH,WSH,1,5.0,1,676917,Cade Cavalli,R,824981,9:40 PM ET,Sutter Health Park,1,1,0.26534296028880866,2026-07-17,824981,0,1,106.1,109.2,113.8,R,4,4,1,1,0,0,0,0,0,0,2,4,0,3,0,2,1,0.33325,0.47675000000000006,1,0,1,1,0,0,0.41304347826086957,0.425531914893617,0.8478260869565217,0.14893617021276595,0.48717948717948717,0.10869565217391304,0.0,0.10638297872340426,1.8461538461538463,0.5384615384615384,0.28205128205128205,0.28205128205128205,0.5384615384615384,0.15384615384615385,0.0,0.3205530303030303,0.39062121212121215,0.47368421052631576,0.15789473684210525,0.3116,0.376,0.4090909090909091,0.45454545454545453,0.21739130434782608,0.4,0.55,0.1,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.6046728813516332,0.15883768309732713,0.6046728813516332,0.41304347826086957,"{""bet365"": {""1.5"": {""over"": 200, ""under"": -275}}, ""draftkings"": {""1.5"": {""over"": 179, ""under"": -242}}, ""fanduel"": {""0.5"": {""over"": -320}}}",0.5,over,fanduel,-320.0,0.7619047619047619,True,-0.1572,1.5,over,bet365,200.0,0.3333333333333333,True,-0.1745
671732,Lawrence Butler,ATH,WSH,1,6.0,1,676917,Cade Cavalli,R,824981,9:40 PM ET,Sutter Health Park,0,1,0.26534296028880866,2026-07-17,824981,0,1,106.1,109.2,113.8,L,4,4,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0.068,0.0785,0,0,0,0,1,1,0.23255813953488372,0.4,0.6976744186046512,0.23636363636363636,0.3333333333333333,0.06976744186046512,0.0,0.05454545454545454,0.8666666666666667,0.8666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.0,0.33442261904761905,0.4231607142857143,0.15384615384615385,0.23529411764705882,0.29000000000000004,0.32810000000000017,0.24390243902439024,0.4146341463414634,0.3125,0.15789473684210525,0.15789473684210525,0.25,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.5524104291731516,0.16668958906060408,0.5524104291731516,0.23255813953488372,"{""bet365"": {""0.5"": {""over"": -170, ""under"": 130}}, ""betmgm"": {""0.5"": {""over"": 175, ""under"": -235}}, ""fanduel"": {""0.5"": {""over"": -185}}}",0.5,over,betmgm,175.0,0.36363636363636365,True,0.1888,1.5,,,,,False,
669127,Shea Langeliers,ATH,WSH,1,4.0,1,676917,Cade Cavalli,R,824981,9:40 PM ET,Sutter Health Park,1,1,0.26534296028880866,2026-07-17,824981,0,1,106.1,109.2,113.8,R,4,4,1,0,0,1,0,0,0,0,4,4,1,3,1,3,0,0.39575,1.0215,1,0,1,1,0,0,0.18518518518518517,0.2786885245901639,0.5555555555555556,0.39344262295081966,0.3103448275862069,0.05555555555555555,0.01639344262295082,0.0,0.8666666666666667,1.6,0.5,0.23333333333333334,0.4,0.3333333333333333,0.06666666666666667,0.37491025641025644,0.5891666666666666,0.125,0.5263157894736842,0.4639999999999999,0.611,0.16393442622950818,0.29508196721311475,0.25,0.2542372881355932,0.5254237288135594,0.2714285714285714,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.5816131946401025,0.16351292018722377,0.5816131946401025,0.18518518518518517,"{""bet365"": {""0.5"": {""over"": -235, ""under"": 175}}, ""betmgm"": {""0.5"": {""over"": 110, ""under"": -150}}, ""fanduel"": {""0.5"": {""over"": -270}}}",0.5,over,betmgm,110.0,0.47619047619047616,True,0.1054,1.5,,,,,False,
695720,Tommy White,ATH,WSH,1,9.0,1,676917,Cade Cavalli,R,824981,9:40 PM ET,Sutter Health Park,1,1,0.26534296028880866,2026-07-17,824981,0,1,106.1,109.2,113.8,R,4,2,1,0,0,0,2,0,0,0,1,2,0,1,0,2,0,,,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,0.0,0.3333333333333333,,,,,,,,,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.021164021164021163,0.0,0.021164021164021163,,"{""bet365"": {""0.5"": {""over"": -160, ""under"": 120}}, ""betmgm"": {""0.5"": {""over"": -165, ""under"": 125}}, ""draftkings"": {""0.5"": {""over"": -173, ""under"": 130}}, ""fanduel"": {""0.5"": {""over"": -170}}}",0.5,over,bet365,-160.0,0.6153846153846154,True,-0.5942,1.5,,,,,False,
691016,Tyler Soderstrom,ATH,WSH,1,3.0,1,676917,Cade Cavalli,R,824981,9:40 PM ET,Sutter Health Park,0,1,0.26534296028880866,2026-07-17,824981,0,1,106.1,109.2,113.8,L,4,3,0,0,0,0,1,0,0,0,0,3,0,2,0,3,0,0.333,0.38166666666666665,0,0,0,0,0,0,0.2553191489361702,0.38596491228070173,0.7872340425531915,0.1724137931034483,0.2857142857142857,0.1702127659574468,0.034482758620689655,0.034482758620689655,1.3333333333333333,0.6666666666666666,0.43243243243243246,0.3783783783783784,0.43243243243243246,0.13513513513513514,0.02702702702702703,0.38845238095238094,0.6356607142857144,0.18181818181818182,0.23076923076923078,0.5987499999999999,1.1727500000000002,0.24,0.44,0.16393442622950818,0.3673469387755102,0.7755102040816326,0.1864406779661017,0.6486486486486487,0.22564102564102564,0.37623762376237624,0.12376237623762376,0.5416666666666666,0.20833333333333334,0.027777777777777776,8.770700636942676,1.2038216560509556,10.490445859872613,0.2747747747747748,0.5325916591858202,0.15705101897327314,0.5325916591858202,0.2553191489361702,"{""bet365"": {""0.5"": {""over"": -250, ""under"": 185}}, ""fanduel"": {""0.5"": {""over"": -230}}}",0.5,over,fanduel,-230.0,0.696969696969697,True,-0.1644,1.5,,,,,False,
665953,Andrés Chaparro,WSH,ATH,0,3.0,1,695611,Gage Jump,L,824981,9:40 PM ET,Sutter Health Park,1,0,0.21452702702702703,2026-07-17,824981,0,1,106.1,109.2,113.8,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.055,0.055,0,0,0,0,0,0,0.16666666666666666,0.2647058823529412,0.6,0.35294117647058826,0.23529411764705882,0.13333333333333333,0.029411764705882353,0.029411764705882353,0.6,0.8,0.6111111111111112,0.05555555555555555,0.5555555555555556,0.3333333333333333,0.0,0.33245454545454545,0.6524090909090909,0.25,0.625,0.5407500000000001,1.6337499999999998,0.10810810810810811,0.13513513513513514,0.21428571428571427,0.16666666666666666,0.3,0.3142857142857143,0.6775956284153005,0.2484076433121019,0.391304347826087,0.12422360248447205,0.3790322580645161,0.28225806451612906,0.024193548387096774,9.0,0.8372093023255813,8.58139534883721,0.2265193370165746,0.6329914538103691,0.18249286307175638,0.6329914538103691,0.16666666666666666,"{""bet365"": {""0.5"": {""over"": -150, ""under"": 110}}, ""fanduel"": {""0.5"": {""over"": -175}}}",0.5,over,bet365,-150.0,0.6,True,0.033,1.5,,,,,False,
682928,CJ Abrams,WSH,ATH,0,4.0,1,695611,Gage Jump,L,824981,9:40 PM ET,Sutter Health Park,0,0,0.21452702702702703,2026-07-17,824981,0,1,106.1,109.2,113.8,L,4,4,1,0,0,0,0,0,0,1,1,3,0,2,0,2,1,0.4453333333333333,0.521,1,0,1,0,1,0,0.2222222222222222,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.25,0.2037037037037037,0.047619047619047616,0.031746031746031744,1.5333333333333334,1.2,0.358974358974359,0.23076923076923078,0.1794871794871795,0.38461538461538464,0.02564102564102564,0.2923095238095238,0.5094047619047619,0.3888888888888889,0.17391304347826086,0.5009833333333333,0.8644333333333334,0.2413793103448276,0.5344827586206896,0.22580645161290322,0.27450980392156865,0.47058823529411764,0.21875,0.6775956284153005,0.2484076433121019,0.391304347826087,0.12422360248447205,0.3790322580645161,0.28225806451612906,0.024193548387096774,9.0,0.8372093023255813,8.58139534883721,0.2265193370165746,0.5217636620981855,0.11117387961626175,0.5217636620981855,0.2222222222222222,"{""bet365"": {""0.5"": {""over"": -240, ""under"": 180}}, ""draftkings"": {""0.5"": {""over"": -256, ""under"": 189}}, ""fanduel"": {""0.5"": {""over"": -240}}}",0.5,over,bet365,-240.0,0.7058823529411765,True,-0.1841,1.5,,,,,False,
678554,Curtis Mead,WSH,ATH,0,2.0,1,695611,Gage Jump,L,824981,9:40 PM ET,Sutter Health Park,1,0,0.21452702702702703,2026-07-17,824981,0,1,106.1,109.2,113.8,R,2,2,1,0,0,1,0,0,0,0,4,2,1,1,1,0,0,0.43,1.5210000000000001,1,0,1,1,0,0,0.3275862068965517,0.390625,0.7931034482758621,0.1875,0.35714285714285715,0.29310344827586204,0.0625,0.046875,2.4,0.8,0.41304347826086957,0.2826086956521739,0.3695652173913043,0.2608695652173913,0.0,0.4059833333333333,0.6789611111111111,0.4,0.17391304347826086,0.4158666666666666,0.7123,0.20754716981132076,0.4716981132075472,0.16393442622950818,0.26785714285714285,0.5,0.21311475409836064,0.6775956284153005,0.2484076433121019,0.391304347826087,0.12422360248447205,0.3790322580645161,0.28225806451612906,0.024193548387096774,9.0,0.8372093023255813,8.58139534883721,0.2265193370165746,0.6622562936703195,0.28296429461047506,0.6622562936703195,0.3275862068965517,"{""bet365"": {""1.5"": {""over"": 185, ""under"": -250}}, ""fanduel"": {""0.5"": {""over"": -280}}}",0.5,over,fanduel,-280.0,0.7368421052631579,True,-0.0746,1.5,over,bet365,185.0,0.3508771929824561,True,-0.0679
695734,Daylen Lile,WSH,ATH,0,7.0,1,695611,Gage Jump,L,824981,9:40 PM ET,Sutter Health Park,0,0,0.21452702702702703,2026-07-17,824981,0,1,106.1,109.2,113.8,L,4,4,0,0,0,0,0,0,0,0,0,4,1,1,2,1,1,0.32875,0.8222499999999999,0,0,0,0,0,0,0.25,0.2631578947368421,0.75,0.24561403508771928,0.3,0.19642857142857142,0.03508771929824561,0.08771929824561403,1.6666666666666667,0.9333333333333333,0.40476190476190477,0.30952380952380953,0.2857142857142857,0.3333333333333333,0.023809523809523808,0.3252059523809524,0.5007357142857143,0.1111111111111111,0.3157894736842105,0.31070000000000003,0.4846375,0.2,0.36363636363636365,0.23214285714285715,0.30357142857142855,0.42857142857142855,0.14285714285714285,0.6775956284153005,0.2484076433121019,0.391304347826087,0.12422360248447205,0.3790322580645161,0.28225806451612906,0.024193548387096774,9.0,0.8372093023255813,8.58139534883721,0.2265193370165746,0.5599738365781617,0.19723049562458259,0.5599738365781617,0.25,"{""bet365"": {""0.5"": {""over"": -250, ""under"": 185}}, ""fanduel"": {""0.5"": {""over"": -260}}}",0.5,over,bet365,-250.0,0.7142857142857143,True,-0.1543,1.5,,,,,False,
